index,stage,path,channel,x,y,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,result
46,active_localization,/measure,17,-1313.5046719270467,593.6570453391729,47.49688299446397,9.499376598892793,0,5,0,14.499376598892793,no_signal
47,active_localization,/measure,17,-1292.8650215907214,589.9372617744608,20.972170983807935,4.194434196761587,0,5,0,9.194434196761588,direction
48,certified_clear,/clear,17,-1301.7686318020537,615.6225848065435,27.18474009546125,5.436948019092251,0,0,5,10.43694801909225,success
49,active_localization,/measure,7,-809.9951356860777,666.4462138192243,494.3927717393819,98.87855434787637,1,5,0,104.87855434787637,direction
50,certified_clear,/clear,7,-13.131615463950052,723.6629702551618,798.9150312003464,159.78300624006928,0,0,5,164.78300624006928,success
51,discovery,/measure,1,-700.0,-700.0,1580.6974506688218,316.13949013376435,1,5,0,322.13949013376435,no_signal
52,discovery,/measure,2,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
53,discovery,/measure,3,-700.0,-700.0,0.0,0.0,1,5,0,6.0,direction
54,discovery,/measure,4,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
55,discovery,/measure,5,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
56,discovery,/measure,6,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
57,discovery,/measure,8,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
58,discovery,/measure,9,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
59,discovery,/measure,10,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
60,discovery,/measure,11,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
61,discovery,/measure,12,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
62,discovery,/measure,13,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
63,discovery,/measure,14,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
64,discovery,/measure,15,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
65,discovery,/measure,16,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
66,discovery,/measure,19,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
67,discovery,/measure,20,-700.0,-700.0,0.0,0.0,1,5,0,6.0,direction
68,active_localization,/measure,20,-1420.238061276453,-935.6732277046402,757.8157659800876,151.5631531960175,0,5,0,156.5631531960175,direction
69,certified_clear,/clear,20,-1416.8687521674651,-906.4618053047849,29.405092118452522,5.881018423690504,0,0,5,10.881018423690504,success
70,discovery,/measure,1,-1400.0,-700.0,207.1497811956321,41.42995623912642,1,5,0,47.42995623912642,no_signal
71,discovery,/measure,2,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
72,discovery,/measure,3,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
73,discovery,/measure,4,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
74,discovery,/measure,5,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
75,discovery,/measure,6,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
76,discovery,/measure,8,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
77,discovery,/measure,9,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,direction
78,discovery,/measure,10,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
79,discovery,/measure,11,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
80,discovery,/measure,12,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
81,discovery,/measure,13,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
82,discovery,/measure,14,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
83,discovery,/measure,15,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
84,discovery,/measure,16,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
85,discovery,/measure,19,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
86,discovery,/measure,19,-1400.0,-1400.0,700.0,140.0,0,5,0,145.0,no_signal
87,discovery,/measure,1,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
88,discovery,/measure,2,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
89,discovery,/measure,3,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
90,discovery,/measure,4,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
91,discovery,/measure,5,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
92,discovery,/measure,6,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
93,discovery,/measure,8,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
94,discovery,/measure,9,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,direction
95,discovery,/measure,10,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
96,discovery,/measure,11,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
97,discovery,/measure,12,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
98,discovery,/measure,13,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
99,discovery,/measure,14,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
100,discovery,/measure,15,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
101,discovery,/measure,16,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
102,active_localization,/measure,9,-1210.5013495620944,-1107.275304776059,348.70831035657386,69.74166207131478,1,5,0,75.74166207131478,direction
103,active_localization,/measure,9,-1091.225387631071,-929.6080596227662,213.99160052425245,42.79832010485049,0,5,0,47.79832010485049,direction
104,certified_clear,/clear,9,-943.0303515469208,-610.5181965073025,351.823975111174,70.3647950222348,0,0,5,75.3647950222348,success
105,discovery,/measure,1,-700.0,-1400.0,826.0419298190027,165.20838596380054,1,5,0,171.20838596380054,no_signal
106,discovery,/measure,2,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
107,discovery,/measure,3,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,direction
108,discovery,/measure,4,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
109,discovery,/measure,5,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
110,discovery,/measure,6,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
111,discovery,/measure,8,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
112,discovery,/measure,10,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
113,discovery,/measure,11,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
114,discovery,/measure,12,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
115,discovery,/measure,13,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
116,discovery,/measure,14,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
117,discovery,/measure,15,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
118,discovery,/measure,16,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
119,discovery,/measure,19,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
120,active_localization,/measure,3,262.3284963250662,-1231.4523994321767,976.9771893429414,195.3954378685883,1,5,0,201.3954378685883,direction
121,certified_clear,/clear,3,242.79968327428782,-1204.7292960468842,33.09832010409716,6.619664020819433,0,0,5,11.619664020819432,success
122,discovery,/measure,1,-700.0,-2100.0,1300.14648256987,260.029296513974,1,5,0,266.029296513974,no_signal
123,discovery,/measure,2,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
124,discovery,/measure,4,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
125,discovery,/measure,5,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
126,discovery,/measure,6,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
127,discovery,/measure,8,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
128,discovery,/measure,10,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
129,discovery,/measure,11,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
130,discovery,/measure,12,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
131,discovery,/measure,13,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
132,discovery,/measure,14,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
133,discovery,/measure,15,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
134,discovery,/measure,16,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
135,discovery,/measure,19,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
136,discovery,/measure,19,-1400.0,-2100.0,700.0,140.0,0,5,0,145.0,no_signal
137,discovery,/measure,1,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
138,discovery,/measure,2,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
139,discovery,/measure,4,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
140,discovery,/measure,5,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
141,discovery,/measure,6,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
142,discovery,/measure,8,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
143,discovery,/measure,10,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
144,discovery,/measure,11,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
145,discovery,/measure,12,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
146,discovery,/measure,13,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
147,discovery,/measure,14,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
148,discovery,/measure,15,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
149,discovery,/measure,16,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
150,discovery,/measure,16,-2100.0,-1400.0,989.9494936611666,197.9898987322333,0,5,0,202.9898987322333,no_signal
151,discovery,/measure,1,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
152,discovery,/measure,2,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
153,discovery,/measure,4,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
154,discovery,/measure,5,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
155,discovery,/measure,6,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
156,discovery,/measure,8,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
157,discovery,/measure,10,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
158,discovery,/measure,11,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
159,discovery,/measure,12,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
160,discovery,/measure,13,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
161,discovery,/measure,14,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
162,discovery,/measure,15,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
163,discovery,/measure,19,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
164,discovery,/measure,19,-2100.0,-700.0,700.0,140.0,0,5,0,145.0,no_signal
165,discovery,/measure,1,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
166,discovery,/measure,2,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
167,discovery,/measure,4,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
168,discovery,/measure,5,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
169,discovery,/measure,6,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
170,discovery,/measure,8,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
171,discovery,/measure,10,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
172,discovery,/measure,11,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
173,discovery,/measure,12,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
174,discovery,/measure,13,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
175,discovery,/measure,14,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
176,discovery,/measure,15,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
177,discovery,/measure,16,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
178,discovery,/measure,16,-2100.0,0.0,700.0,140.0,0,5,0,145.0,no_signal
179,discovery,/measure,1,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
180,discovery,/measure,2,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
181,discovery,/measure,4,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
182,discovery,/measure,5,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
183,discovery,/measure,6,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
184,discovery,/measure,8,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
185,discovery,/measure,10,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
186,discovery,/measure,11,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
187,discovery,/measure,12,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
188,discovery,/measure,13,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
189,discovery,/measure,14,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
190,discovery,/measure,15,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
191,discovery,/measure,19,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
192,discovery,/measure,19,-1400.0,0.0,700.0,140.0,0,5,0,145.0,no_signal
193,discovery,/measure,1,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
194,discovery,/measure,2,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
195,discovery,/measure,4,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
196,discovery,/measure,5,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
197,discovery,/measure,6,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
198,discovery,/measure,8,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
199,discovery,/measure,10,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
200,discovery,/measure,11,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
201,discovery,/measure,12,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
202,discovery,/measure,13,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
203,discovery,/measure,14,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
204,discovery,/measure,15,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
205,discovery,/measure,16,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
206,discovery,/measure,16,-1400.0,700.0,700.0,140.0,0,5,0,145.0,no_signal
207,discovery,/measure,1,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
208,discovery,/measure,2,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
209,discovery,/measure,4,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
210,discovery,/measure,5,-1400.0,700.0,0.0,0.0,1,5,0,6.0,direction
211,discovery,/measure,6,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
212,discovery,/measure,8,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
213,discovery,/measure,10,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
214,discovery,/measure,11,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
215,discovery,/measure,12,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
216,discovery,/measure,13,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
217,discovery,/measure,14,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
218,discovery,/measure,15,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
219,discovery,/measure,19,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
220,discovery,/measure,19,-2100.0,700.0,700.0,140.0,0,5,0,145.0,no_signal
221,discovery,/measure,1,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
222,discovery,/measure,2,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
223,discovery,/measure,4,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
224,discovery,/measure,5,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
225,discovery,/measure,6,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
226,discovery,/measure,8,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
227,discovery,/measure,10,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
228,discovery,/measure,11,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
229,discovery,/measure,12,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
230,discovery,/measure,13,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
231,discovery,/measure,14,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
232,discovery,/measure,15,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
233,discovery,/measure,16,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
234,discovery,/measure,16,-2100.0,1400.0,700.0,140.0,0,5,0,145.0,no_signal
235,discovery,/measure,1,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
236,discovery,/measure,2,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
237,discovery,/measure,4,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
238,discovery,/measure,5,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
239,discovery,/measure,6,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
240,discovery,/measure,8,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
241,discovery,/measure,10,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
242,discovery,/measure,11,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
243,discovery,/measure,12,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
244,discovery,/measure,13,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
245,discovery,/measure,14,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
246,discovery,/measure,15,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
247,discovery,/measure,19,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
248,discovery,/measure,19,-1400.0,1400.0,700.0,140.0,0,5,0,145.0,no_signal
249,discovery,/measure,1,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
250,discovery,/measure,2,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
251,discovery,/measure,4,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
252,discovery,/measure,5,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,direction
253,discovery,/measure,6,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
254,discovery,/measure,8,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
255,discovery,/measure,10,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
256,discovery,/measure,11,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
257,discovery,/measure,12,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
258,discovery,/measure,13,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
259,discovery,/measure,14,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
260,discovery,/measure,15,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
261,discovery,/measure,16,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
262,active_localization,/measure,5,-655.8491143872072,1293.0941735770684,751.7907928948543,150.35815857897086,1,5,0,156.35815857897086,direction
263,certified_clear,/clear,5,-651.8699693963483,1261.670687373325,31.674423121110266,6.334884624222053,0,0,5,11.334884624222052,success
264,discovery,/measure,1,-1400.0,2100.0,1123.6078404408424,224.72156808816848,1,5,0,230.72156808816848,no_signal
265,discovery,/measure,2,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
266,discovery,/measure,4,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
267,discovery,/measure,6,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
268,discovery,/measure,8,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
269,discovery,/measure,10,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
270,discovery,/measure,11,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
271,discovery,/measure,12,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
272,discovery,/measure,13,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
273,discovery,/measure,14,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
274,discovery,/measure,15,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
275,discovery,/measure,16,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
276,discovery,/measure,19,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
277,discovery,/measure,19,-700.0,2100.0,700.0,140.0,0,5,0,145.0,no_signal
278,discovery,/measure,1,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
279,discovery,/measure,2,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
280,discovery,/measure,4,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
281,discovery,/measure,6,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
282,discovery,/measure,8,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
283,discovery,/measure,10,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
284,discovery,/measure,11,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
285,discovery,/measure,12,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
286,discovery,/measure,13,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
287,discovery,/measure,14,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
288,discovery,/measure,15,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
289,discovery,/measure,16,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
290,discovery,/measure,16,-700.0,1400.0,700.0,140.0,0,5,0,145.0,no_signal
291,discovery,/measure,1,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
292,discovery,/measure,2,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
293,discovery,/measure,4,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
294,discovery,/measure,6,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
295,discovery,/measure,8,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
296,discovery,/measure,10,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
297,discovery,/measure,11,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
298,discovery,/measure,12,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
