index,x,y,D_old_m,J_old_m,T_s,continuous_LB_m,continuous_UB_m,gap_m,J_LB_m,J_UB_m,converged,splits,coarse_max_outer_D_m,fine_max_outer_D_m,fine_minus_coarse_m,coarse_scenarios,fine_scenarios,coarse_near_scenarios,fine_near_scenarios,near_boundary_scenarios,near_boundary_near_scenarios,near_boundary_max_outer_D_m,near_outer_upper_m,all_branch_outer_upper_m,R_at_sampled_D_argmax_m,sampled_D_argmax_report_deg,clip_max_residual_m,calipers_max_difference_m,nesting_residual_m,cached_wedge_evaluations,wedge_evaluations,near_disk_intersections,posterior_evaluations,runtime_s
25,519.6152422706632,299.99999999999994,901.9427394694599,926.9427394694599,125.0,901.9427394694562,901.9427394694575,1.2505552149377763e-12,926.9427394694562,926.9427394694575,True,0,901.9427394694602,901.9427394694612,1.0231815394945443e-12,765,5049,0,0,25,16,46.817997317848274,10.0,901.9427394694575,450.97136974472824,32.5,2.2737367544323206e-13,0.0,0.0,1899,1915,1,1916,0.2374615000007907
26,499.6152422706632,334.64101615137747,668.3890491023199,693.4423233077165,125.26637102698325,668.3849912573177,668.3948727109744,0.009881453656703343,693.4382654627143,693.448146916371,True,15,667.7643603699998,668.2004797757497,0.43611940574987784,765,5049,0,0,0,0,0.0,0.0,668.3948727109744,334.19249563865884,24.7808837890625,3.3573144264664734e-13,0.0,0.0,2959,2975,1,2976,0.26470919999701437
27,479.6152422706632,369.28203230275506,496.5746668305957,521.7870603512702,126.06196760337245,496.57076101711306,496.5771720272797,0.006411010166630149,521.7831545377876,521.7895655479542,True,17,496.4790211308427,496.4790211308427,0.0,765,5049,0,0,0,0,0.0,0.0,496.5771720272797,248.28538051855656,22.2576904296875,4.5464296297489175e-13,0.0,0.0,3444,3460,1,3461,0.3347644999885233
28,459.6152422706632,403.9230484541326,396.5839393182489,422.05923298349427,127.37646832622684,396.58338368423017,396.5865929226976,0.003209238467434261,422.05867734947554,422.061886587943,True,18,396.53918393239167,396.53918393239167,0.0,765,5049,0,0,0,0,0.0,0.0,396.5865929226976,198.2916918521151,19.760665893554688,5.618261716189653e-13,0.0,0.0,3764,3780,1,3781,0.3766211000038311
29,439.6152422706632,438.5640646055101,331.5297614094775,357.3684409234935,129.19339757008018,331.5288302243085,331.5366654805305,0.007835256221994769,357.36750973832454,357.3753449945465,True,24,331.14255368448056,331.4679270230665,0.32537333858596185,765,5049,0,0,0,0,0.0,0.0,331.5366654805305,165.76441512215433,17.298431396484375,4.5464296297489175e-13,0.0,0.0,3918,3934,1,3935,0.3604023999942001
30,419.6152422706632,473.2050807568877,286.08569725476735,312.3839185361144,131.49110640673518,286.0817302991421,286.0901812743366,0.008450975194477905,312.37995158048915,312.3884025556836,True,26,285.6835255094771,286.058354245315,0.374828735837923,765,5049,0,0,0,0,0.0,0.0,286.0901812743366,143.0408651595711,14.879150390625,2.984279490192421e-13,0.0,0.0,3863,3879,1,3880,0.3853785999963293
31,399.6152422706632,507.8460969082652,252.7407378778451,279.58952895209075,134.24395537122808,252.7403504410731,252.7496478089225,0.009297367849399052,279.5891415153187,279.5984388831681,True,37,252.04990301077333,252.73150926404296,0.6816062532696208,765,5049,0,0,0,0,0.0,0.0,252.7496478089225,126.37017523053655,12.5103759765625,2.5934809855243657e-13,0.0,0.0,4303,4319,1,4320,0.4010772000037832
32,379.6152422706632,542.4871130596428,227.38045730329927,254.86516987489424,137.4235628579748,227.3798825335196,227.38539514483912,0.005512611319517191,254.86459510511457,254.8701077164341,True,41,227.21954878762142,227.21954878762142,0.0,765,5049,0,0,0,0,0.0,0.0,227.38539514483912,113.68994127675981,10.197982788085938,2.7000623958883807e-13,0.0,0.0,4241,4257,1,4258,0.4189404999924591
33,359.6152422706632,577.1281292110203,207.56182256139977,235.76182256139975,141.0,207.56070495005565,207.57029459889944,0.00958964884378588,235.76070495005564,235.77029459889945,True,37,207.16745790850942,207.48185721012655,0.31439930161712937,765,5049,0,0,0,0,0.0,0.0,207.57029459889944,103.7803524850279,7.9473876953125,3.126388037344441e-13,0.0,0.0,4215,4231,1,4232,0.37926689999585506
34,339.6152422706632,611.7691453623979,191.7426556985191,220.73122479377653,144.94284547628723,191.74169542018873,191.7508460408178,0.009150620629071682,220.73026451544618,220.73941513607525,True,41,191.22988125851577,191.5637063613098,0.3338251027940373,765,5049,0,0,0,0,0.0,0.0,191.7508460408178,95.87084772009446,5.762939453125,2.984279490192421e-13,0.0,0.0,4264,4280,1,4281,0.4244971999869449
35,319.6152422706632,646.4101615137754,178.90146886442082,208.74587906813275,149.22205101855957,178.90017521348065,178.90895964055477,0.00878442707411864,208.74458541719258,208.75336984426667,True,42,178.57318479193037,178.83149970903108,0.2583149171007051,765,5049,0,0,0,0,0.0,0.0,178.90895964055477,89.45008761674042,3.6474609375,3.126388037344441e-13,0.0,0.0,4321,4337,1,4338,0.39854639999975916
36,802.9165124598852,-90.69219381653062,150.85140048532375,184.17229156214898,166.60445538412608,150.8511576116142,150.85970596789562,0.008548356281409042,184.17204868843942,184.18059704472086,True,51,150.54513235384562,150.78116466065381,0.2360323068081982,765,5049,0,0,0,0,0.0,0.0,150.85970596789562,75.42557881580714,61.74285888671875,4.547473508864641e-13,0.4786775863818491,3.126388037344441e-13,4269,4285,1,4286,0.3758901999972295
37,782.9165124598852,-56.05117766515309,158.94316700139223,191.33998212649686,161.98407562552325,158.94238096273543,158.9509459858647,0.00856502312927887,191.3391960878401,191.34776111096937,True,49,158.69654874493284,158.85752949477924,0.1609807498464022,765,5049,0,0,0,0,0.0,0.0,158.9509459858647,79.47119049136779,59.71343994140625,3.979039320256561e-13,0.4463718301697668,3.410605131648481e-13,4295,4311,1,4312,0.40973440000379924
38,762.9165124598852,-21.410161513775563,168.69992721706677,200.22860226201428,157.64337522473753,168.69906203536684,168.70704168644338,0.007979651076539085,200.22773708031434,200.23571673139088,True,44,168.40450495059304,168.50991212964078,0.1054071790477451,765,5049,0,0,0,0,0.0,0.0,168.70704168644338,84.34953102768348,57.602081298828125,3.410605131648481e-13,0.4115667688625706,2.5579538487363607e-13,4361,4377,1,4378,0.4229239999986021
39,742.9165124598852,13.230854637602022,180.59514899165555,211.31652177287143,153.6068639060794,180.5943480207867,180.6027214600516,0.00837343926491485,211.31572080200257,211.3240942412675,True,43,180.34753796167706,180.34753796167706,0.0,765,5049,0,0,0,0,0.0,0.0,180.6027214600516,90.29717402039341,55.40985107421875,3.410605131648481e-13,0.37425649704522357,3.126388037344441e-13,4184,4200,1,4201,0.39236860000528395
40,722.9165124598852,47.87187078897955,195.29619467921742,225.27618777790536,149.89996549343965,195.2953549945499,195.30411762289185,0.008762628341941081,225.27534809323785,225.2841107215798,True,36,195.2781978169874,195.2781978169874,0.0,765,5049,0,0,0,0,0.0,0.0,195.30411762289185,97.64767750727499,53.13873291015625,3.979039320256561e-13,0.3344708164928534,2.8421709430404007e-13,4255,4271,1,4272,0.41132730001118034
41,702.9165124598852,82.5128869403571,213.77452946959994,243.08424511635275,146.54857823376398,213.77236272142875,213.7815926657893,0.009229944360555464,243.08207836818156,243.0913083125421,True,30,213.4584985538788,213.4584985538788,0.0,765,5049,0,0,0,0,0.0,0.0,213.7815926657893,106.88618137071445,50.792236328125,4.5464296297489175e-13,0.29228059739949686,4.831690603168681e-13,4137,4153,1,4154,0.35463820000586566
42,682.9165124598852,117.15390309173466,237.5008859389519,266.2165854610639,143.57849761056008,237.4991954512331,237.50897972366224,0.009784272429129715,266.2148949733451,266.22467924577427,True,32,237.15130216299363,237.37319625922805,0.22189409623442202,765,5049,0,0,0,0,0.0,0.0,237.50897972366224,118.74959773561659,48.37432861328125,3.979039320256561e-13,0.24780233326316647,3.126388037344441e-13,4055,4071,1,4072,0.42896699999982957
43,662.9165124598852,151.7949192431122,268.8131090154092,297.0160500328801,141.01470508735446,268.81273240707327,268.8184163381396,0.0056839310663576725,297.01567342454416,297.0213573556105,True,29,268.54771191524,268.7833386324297,0.2356267171897457,765,5049,0,0,0,0,0.0,0.0,268.8184163381396,134.40636621353673,45.89088439941406,2.8421709430404007e-13,0.20120136419654955,2.2737367544323206e-13,4024,4040,1,4041,0.42078299999411684
44,642.9165124598852,186.43593539448975,311.66583481348556,339.44194356737285,138.8805437694365,311.6640882654837,311.6696472161348,0.005558950651106898,339.440197019371,339.4457559700221,True,28,311.62381105272993,311.62381105272993,0.0,765,5049,0,0,0,0,0.0,0.0,311.6696472161348,155.8320441427419,43.3489990234375,5.618261716189653e-13,0.15269323389043166,6.252776074688882e-13,3836,3852,1,3853,0.37457670000731014
45,622.9165124598852,221.0769515458673,373.32123268483986,400.76059727629706,137.19682295728595,373.31540450100255,373.32495340562457,0.009548904622022292,400.75476909245975,400.7643179970818,True,22,373.12507656754536,373.12507656754536,0.0,765,5049,0,0,0,0,0.0,0.0,373.32495340562457,186.65770226050137,40.7568359375,2.984279490192421e-13,0.10254270568549373,4.547473508864641e-13,3899,3915,1,3916,0.37273930000083055
46,602.9165124598852,255.71796769724483,468.7236943112613,495.919877239314,135.98091464026353,468.7212662393323,468.73047399662306,0.00920775729076695,495.91744916738503,495.92665692467574,True,23,468.5852075295489,468.5852075295489,0.0,765,5049,0,0,0,0,0.0,0.0,468.73047399662306,234.36063312966618,38.123626708984375,5.082345672969286e-13,0.05106010481347312,7.958078640513122e-13,3556,3572,1,3573,0.2784640000027139
47,582.9165124598852,290.3589838486224,634.3173911565779,661.3665754048418,135.2459212413195,634.3170210442703,634.3260004144709,0.008979370200563608,661.3662052925342,661.3751846627348,True,15,634.0253345375995,634.298312224882,0.2729776872824914,765,5049,0,0,0,0,0.0,0.0,634.3260004144709,317.1585105321352,35.45989990234375,2.2737367544323206e-13,0.0,0.0,2946,2962,1,2963,0.2546637999912491
48,562.9165124598852,324.99999999999994,851.9623872802474,878.9623872802474,135.0,851.962387280245,851.9623872802463,1.2505552149377763e-12,878.962387280245,878.9623872802463,True,0,851.9623872802501,851.9623872802501,0.0,765,5049,0,0,25,16,50.71949709433693,10.0,851.9623872802463,425.98119365012263,32.5,8.346119494039003e-12,0.0,0.0,1967,1983,1,1984,0.16532139999617357
49,542.9165124598852,359.64101615137747,632.9533200368035,660.0025042850674,135.2459212413195,632.9480794911423,632.9570442187232,0.008964727580973886,659.9972637394062,660.0062284669872,True,19,632.4769485340433,632.7715774611064,0.29462892706305865,765,5049,0,0,0,0,0.0,0.0,632.9570442187232,316.4740397555712,24.53399658203125,3.405175759051546e-12,0.0,0.0,2962,2978,1,2979,0.2582968000060646
50,522.9165124598852,394.28203230275506,467.60204799291773,494.79823092097047,135.98091464026353,467.6007818891629,467.6066322480312,0.0058503588683151975,494.79696481721555,494.80281517608387,True,19,467.03970097254694,467.42383202910065,0.3841310565537128,765,5049,0,0,0,0,0.0,0.0,467.6066322480312,233.80039095458156,21.865386962890625,3.153961938511887e-13,0.0,0.0,3540,3556,1,3557,0.29194850000203587
51,502.9165124598852,428.9230484541326,372.3807841303553,399.82014872181253,137.19682295728595,372.3807751882068,372.3866231375819,0.005847949375095141,399.82013977966403,399.8259877290391,True,22,372.2887954837725,372.2887954837725,0.0,765,5049,0,0,0,0,0.0,0.0,372.3866231375819,186.19038760410345,19.22760009765625,5.044333402453034e-13,0.0,0.0,3899,3915,1,3916,0.3186796000081813
52,482.9165124598852,463.5640646055101,310.8599471084797,338.63605586236696,138.88054376943649,310.85531951891,310.8641439355569,0.008824416646916688,338.6314282727973,338.6402526894442,True,24,310.420739653433,310.5318156622068,0.11107600877380719,765,5049,0,0,0,0,0.0,0.0,310.8641439355569,155.42765976945503,16.630859375,4.547473508864641e-13,0.0,0.0,3820,3836,1,3837,0.3559462999983225
53,462.9165124598852,498.2050807568877,268.1097472850972,296.3126883025681,141.01470508735446,268.108802165193,268.1180824076042,0.00928024241119374,296.3117431826639,296.3210234250751,True,30,267.9677813973312,267.9677813973312,0.0,765,5049,0,0,0,0,0.0,0.0,268.1180824076042,134.05440109259652,14.084930419921875,2.5579538487363607e-13,0.0,0.0,4028,4044,1,4045,0.40285809998749755
54,442.9165124598852,532.8460969082653,236.87778994809446,265.59348947020646,143.57849761056008,236.8765293623839,236.88628707718178,0.009757714797871131,265.5922288844959,265.6019865992938,True,32,236.48276069792195,236.8027114984149,0.3199508004929612,765,5049,0,0,0,0,0.0,0.0,236.88628707718178,118.43826469119205,11.59759521484375,4.547473508864641e-13,0.0,0.0,4055,4071,1,4072,0.36271539999870583
55,422.9165124598852,567.4871130596428,213.215782207183,242.5254978539358,146.54857823376398,213.21212308584268,213.22204836835428,0.009925282511602518,242.52183873259548,242.5317640151071,True,32,212.80032253566677,213.1060405375515,0.30571800188474185,765,5049,0,0,0,0,0.0,0.0,213.22204836835428,106.60606155292135,9.176025390625,3.197442310920451e-13,0.0,0.0,4145,4161,1,4162,0.4357783000014024
56,402.9165124598852,602.1281292110203,194.79007700569184,224.77007010437978,149.89996549343965,194.78744288563735,194.79618162132175,0.00873873568440331,224.7674359843253,224.7761747200097,True,35,194.3991412344121,194.69812717216263,0.29898593775052973,765,5049,0,0,0,0,0.0,0.0,194.79618162132175,97.39372145281867,6.826171875,3.153961938511887e-13,0.0,0.0,4251,4267,1,4268,0.42168759999913163
57,382.9165124598852,636.7691453623979,180.13280173127376,210.85417451248964,153.6068639060794,180.1320481321982,180.14121630856638,0.009168176368177683,210.85342091341408,210.86258908978226,True,42,180.1031060543338,180.1031060543338,0.0,765,5049,0,0,0,0,0.0,0.0,180.14121630856638,90.06602407609911,4.552459716796875,3.1008464891821405e-13,0.0,0.0,4180,4196,1,4197,0.4219098000030499
58,362.9165124598852,671.4101615137754,168.2744973062344,199.8031723511819,157.64337522473747,168.27432535253388,168.2823199646126,0.007994612078732644,199.80300039748138,199.81099500956012,True,44,168.21269969697715,168.21269969697715,0.0,765,5049,0,0,0,0,0.0,0.0,168.2823199646126,84.13716268626693,2.357635498046875,3.694822225952521e-13,0.0,0.0,4361,4377,1,4378,0.4517255999962799
59,342.9165124598852,706.051177665153,158.54924691263352,190.94606203773816,161.98407562552325,158.54865052983422,158.55859827498782,0.009947745153596088,190.94546565493886,190.95541340009248,True,48,158.41963338469392,158.51184958278307,0.09221619808914738,765,5049,0,0,0,0,0.0,0.0,158.55859827498782,79.27432527491719,0.243988037109375,3.410605131648481e-13,0.0,0.0,4291,4307,1,4308,0.43634369999927003
60,322.9165124598852,740.6921938165306,150.48464975610014,183.80554083292537,166.60445538412608,150.48416270139637,150.49367275283308,0.009510051436706135,183.80505377822158,183.8145638296583,True,48,150.30251605396992,150.30251605396992,0.0,765,5049,0,0,0,0,0.0,0.0,150.49367275283308,75.24208136069828,358.21258544921875,3.694822225952521e-13,0.0,0.0,4257,4273,1,4274,0.388588300003903
61,886.217782649107,-134.97422611928573,130.7589752682553,167.61647099787928,184.28747864811976,130.7583557932959,130.7681963925599,0.009840599264009597,167.61585152291985,167.62569212218386,True,57,130.53399157237405,130.69949403042625,0.16550245805220243,765,5049,0,0,0,0,0.0,0.0,130.7681963925599,65.37917790664798,67.19268798828125,4.547473508864641e-13,0.5765933566341346,2.2737367544323206e-13,4416,4432,1,4433,0.4091361000027973
62,866.217782649107,-100.3332099679082,135.9205352889089,171.8009022594555,179.40183485273312,135.9190931707904,135.92864257471746,0.00954940392705339,171.79946014133702,171.80900954526408,True,54,135.69266208313132,135.8903521979913,0.19769011485996657,765,5049,0,0,0,0,0.0,0.0,135.92864257471746,67.9595465953952,65.28564453125,3.979039320256561e-13,0.5487173936523959,5.400124791776761e-13,4331,4347,1,4348,0.4043336000031559
63,846.2177826491071,-65.69219381653062,142.0678226694041,177.01837494768083,174.75276139138356,142.06777922017193,142.07384839963697,0.006069179465043817,177.01833149844865,177.0244006779137,True,54,141.90393447704767,141.90393447704767,0.0,765,5049,0,0,0,0,0.0,0.0,142.07384839963697,71.03388962008609,63.287506103515625,3.552713678800501e-13,0.5181701485964538,5.400124791776761e-13,4096,4112,1,4113,0.39078000000154134
64,826.2177826491071,-31.05117766515309,149.44198051087432,183.51402308462534,170.36021286875513,149.44145102378485,149.45139821299762,0.009947189212766716,183.51349359753587,183.52344078674864,True,49,149.26654623533676,149.34029358348647,0.07374734814970907,765,5049,0,0,0,0,0.0,0.0,149.45139821299762,74.7207255218925,61.197509765625,5.082345672969286e-13,0.4848596551370292,2.2737367544323206e-13,4234,4250,1,4251,0.41872390000207815
65,806.2177826491071,3.589838486224437,158.36707860485222,191.61610959804642,166.245154965971,158.3663220880397,158.37441033742613,0.008088249386418056,191.6153530812339,191.62344133062032,True,44,158.3203748149259,158.3203748149259,0.0,765,5049,0,0,0,0,0.0,0.0,158.37441033742613,79.18316105401992,59.015045166015625,4.156675004196586e-13,0.4487198013014222,5.684341886080802e-14,4215,4231,1,4232,0.43893660001049284
66,786.2177826491071,38.23085463760202,169.2886988615712,201.77456870821828,162.42934923323543,169.2886119992034,169.29458072923967,0.005968730036272518,201.7744818458505,201.78045057588676,True,42,168.96991777030763,169.18416215448732,0.21424438417969327,765,5049,0,0,0,0,0.0,0.0,169.29458072923967,84.64430600960169,56.740264892578125,3.410605131648481e-13,0.40971780092542076,4.263256414560601e-13,4268,4284,1,4285,0.4509035999944899
67,766.2177826491071,72.87187078897955,182.8363092824488,214.623319530279,158.93505123915085,182.83532000859097,182.84343653640119,0.008116527810216212,214.62233025642115,214.63044678423137,True,36,182.70415772387318,182.77380307532198,0.06964535144879846,765,5049,0,0,0,0,0.0,0.0,182.84343653640119,91.41766001429552,54.375152587890625,3.979039320256561e-13,0.36786202557939873,4.831690603168681e-13,4264,4280,1,4281,0.3932758000009926
68,746.2177826491071,107.5128869403571,199.92853401791302,231.08545693786624,155.78461459976612,199.92601928057672,199.93437702293807,0.00835774236134057,231.08294220052994,231.09129994289128,True,35,199.65830764289356,199.8615875013065,0.20327985841294094,765,5049,0,0,0,0,0.0,0.0,199.93437702293807,99.96300965028836,51.922607421875,5.082345672969286e-13,0.323209719335523,5.684341886080801e-13,4341,4357,1,4358,0.36875290000170935
69,726.2177826491071,142.15390309173466,221.9602472123851,252.5602472123851,153.0,221.96015943658497,221.9692300819892,0.009070645404221978,252.56015943658497,252.5692300819892,True,31,221.70728328145032,221.76014311631783,0.052859834867518884,765,5049,0,0,0,0,0.0,0.0,221.9692300819892,110.98007972829252,49.38690185546875,3.410605131648481e-13,0.2758739592639756,4.831690603168681e-13,3828,3844,1,3845,0.3695486999931745
70,706.2177826491071,176.7949192431122,251.15680893808326,281.27724849520536,150.60219778561037,251.15611874804347,251.16554538934298,0.00942664129951254,281.27655830516557,281.2859849464651,True,30,250.76749218937942,251.01968438856258,0.25219219918315616,765,5049,0,0,0,0,0.0,0.0,251.16554538934298,125.57805938402181,46.77459716796875,2.8421709430404007e-13,0.22602909423792994,3.979039320256561e-13,4167,4183,1,4184,0.4035692999896128
71,686.2177826491071,211.43593539448975,291.300223852244,321.02234076587,148.61058456812992,291.29778128839575,291.3075407703682,0.0097594819724236,321.01989820202175,321.0296576839942,True,26,291.0645077450615,291.19328924789767,0.12878150283614787,765,5049,0,0,0,0,0.0,0.0,291.3075407703682,145.64889065419788,44.093170166015625,2.8421709430404007e-13,0.17391383096924073,5.684341886080801e-13,4079,4095,1,4096,0.39910300000337884
72,666.2177826491071,246.0769515458673,349.37955084196545,378.788000289269,147.04224723651765,349.3792046761921,349.3818591229545,0.0026544467623921264,378.78765412349566,378.79030857025805,True,23,349.2988141541635,349.2988141541635,0.0,765,5049,0,0,0,0,0.0,0.0,349.3818591229545,174.68960234809606,41.35231018066406,2.8421709430404007e-13,0.11983117812457067,6.821210263296962e-13,3826,3842,1,3843,0.4059867000032682
73,646.2177826491071,280.71796769724483,439.90766866413645,469.0899325902301,145.9113196304683,439.9075405524738,439.91019937736775,0.00265882489395608,469.08980447856743,469.0924633034614,True,20,439.81347897977395,439.81347897977395,0.0,765,5049,0,0,0,0,0.0,0.0,439.91019937736775,219.95377028623693,38.56269836425781,5.044333402453034e-13,0.06414463638446932,3.979039320256561e-13,3536,3552,1,3553,0.3655443999887211
74,626.2177826491071,315.3589838486224,598.7819375484356,627.8276145771686,145.22838514366484,598.776315513244,598.7844092666362,0.008093753392245162,627.8219925419769,627.8300862953691,True,13,598.6067192243781,598.6067192243781,0.0,765,5049,0,0,0,0,0.0,0.0,598.7844092666362,299.38815776662204,35.73638916015625,3.102999008103608e-12,0.007270341528169411,5.684341886080801e-13,2935,2951,1,2952,0.24917740000819322
75,606.2177826491071,349.99999999999994,801.9844845125423,830.9844845125423,145.0,801.9844845125409,801.9844845125407,-2.2737367544323206e-13,830.9844845125409,830.9844845125407,True,0,801.9844845125433,801.9844845125436,3.410605131648481e-13,765,5049,0,0,25,16,54.62099687082479,10.0,801.9844845125407,400.99224226627047,32.5,2.7555735471196385e-13,0.48836549675297647,0.0,2031,2047,1,2048,0.21034320000035223
76,586.2177826491071,384.64101615137747,597.4244971817355,626.4701742104685,145.22838514366484,597.4223883734284,597.4304668590964,0.008078485668079338,626.4680654021613,626.4761438878294,True,13,597.0587209589704,597.0587209589704,0.0,765,5049,0,0,0,0,0.0,0.0,597.4304668590964,298.7111941967142,24.25628662109375,2.2115642650533118e-13,0.0,0.0,2935,2951,1,2952,0.3106531000084942
77,566.2177826491071,419.28203230275506,438.80029016014964,467.9825540862433,145.9113196304683,438.798121527447,438.80645223131967,0.008330703872672984,467.98038545354063,467.9887161574133,True,19,438.2689083220911,438.6172467178489,0.3483383957578212,765,5049,0,0,0,0,0.0,0.0,438.80645223131967,219.3990607737235,21.424713134765625,1.0720462042191439e-12,0.0,0.0,3532,3548,1,3549,0.3339540000015404
78,546.2177826491071,453.9230484541326,348.4559088354134,377.8643582827169,147.04224723651762,348.4540066574657,348.46247359919244,0.008466941726737787,377.8624561047692,377.87092304649593,True,20,347.93940445508673,348.45417126134873,0.5147668062620028,765,5049,0,0,0,0,0.0,0.0,348.46247359919244,174.22700333873289,18.629913330078125,5.082345672969286e-13,0.0,0.0,3814,3830,1,3831,0.379508199999691
79,526.2177826491071,488.5640646055101,290.5116782973521,320.2337952109781,148.61058456812992,290.51081663097887,290.5202671264866,0.009450495507735468,320.23293354460486,320.2423840401126,True,28,290.36858385589477,290.36858385589477,0.0,765,5049,0,0,0,0,0.0,0.0,290.5202671264866,145.25540832548955,15.88409423828125,5.618261716189653e-13,0.0,0.0,4087,4103,1,4104,0.3908701999898767
80,506.2177826491071,523.2050807568877,250.47052395754224,280.59096351466434,150.60219778561037,250.4693053310525,250.4787050140552,0.009399683002698112,280.5897448881746,280.5991445711773,True,27,250.4151577510231,250.4151577510231,0.0,765,5049,0,0,0,0,0.0,0.0,250.4787050140552,125.23465267552625,13.1982421875,4.547473508864641e-13,0.0,0.0,4155,4171,1,4172,0.4118287000019336
81,486.2177826491071,557.8460969082653,221.3536424137739,251.9536424137739,153.0,221.35292226521796,221.36174776516162,0.008825499943668547,251.95292226521795,251.96174776516162,True,32,220.82228513839718,221.1299283651281,0.3076432267309315,765,5049,0,0,0,0,0.0,0.0,221.36174776516162,110.67646114260897,10.5816650390625,2.5579538487363607e-13,0.0,0.0,3832,3848,1,3849,0.36127789999591187
82,466.2177826491071,592.4871130596428,199.38557512607346,230.54249804602668,155.78461459976612,199.3840281732247,199.39236184683517,0.008333673610479764,230.5409510931779,230.5492847667884,True,35,199.19795805748117,199.19795805748117,0.0,765,5049,0,0,0,0,0.0,0.0,199.39236184683517,99.69201409661234,8.04229736328125,2.6290081223123707e-13,0.0,0.0,4341,4357,1,4358,0.47068720000970643
83,446.2177826491071,627.1281292110203,182.34524848496184,214.13225873279202,158.93505123915085,182.34250806666876,182.35087873742833,0.008370670759575205,214.12951831449894,214.1378889852585,True,36,181.985632873087,182.267503593839,0.28187072075198216,765,5049,0,0,0,0,0.0,0.0,182.35087873742833,91.17125404333437,5.5859375,3.126388037344441e-13,0.0,0.0,4264,4280,1,4281,0.44981979999283794
