mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2a0342d9dp+8,0x1.bef87934ee045p+9",448.1842348135195,893.9411989366714,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",1,True,True,True,7584947287659192797897555/309485009821345068724781056,1.2254143371137616e-05,112.1808592345214,112.1886472105428,0.007787976021390364,204.99999754917133,153.18085874435567,153.18864672037705,False,0.0,0.031956800012267195,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",448.18414609313646,893.9412434173356,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",2,True,True,True,7584931049341037920718427/309485009821345068724781056,1.2254117109478102e-05,112.18086696671583,112.18865494421046,0.007787977494629672,204.99999754917658,153.18086647655116,153.18865445404577,False,0.0,0.034845299989683554,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c4a5f83bbb150p+8,0x1.bdd834ce92790p+9",452.64831898991997,891.6891115393828,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",12,True,True,True,33460293177827214318467/1208925819614629174706176,1.3838853078596003e-05,112.18151142861193,112.19125961036177,0.009748181749841933,204.9999972322294,153.18151087505782,153.19125905680767,False,0.0,0.03188840000075288,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c919e0cde0b44p+8,0x1.bcb515ead02f2p+9",457.1010864900202,889.4147313610576,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",23,True,True,True,313040032690046763594519/9671406556917033397649408,1.618379042156448e-05,112.18763555462155,112.19666072016173,0.009025165540180069,204.9999967632419,153.18763490726994,153.19666007281012,False,0.0,0.03726329999335576,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bbb57d7835104p+8,0x1.c015e14773125p+9",443.708945763545,896.170937472522,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",25,True,True,True,1723756027578850930847395/77371252455336267181195264,1.1139512253066641e-05,112.18868541148782,112.19866858658598,0.009983175098156494,204.99999777209754,153.18868496590733,153.1986681410055,False,0.0,0.02708580000034999,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b738f9f167caap+8,0x1.c1306b3391a2ep+9",439.2225638273618,898.3782715283503,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",28,True,True,True,1599314296198029865867139/77371252455336267181195264,1.033532646488311e-05,112.20262208929226,112.2105726464371,0.007950557144837944,204.99999793293472,153.20262167587921,153.21057223302404,False,0.0,0.021825599993462674,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c983a76715811p+8,0x1.bbe3f775c1b81p+9",457.5142731120587,887.7809893794912,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",58,True,True,True,781636824821416157344830616283/309485009821345068724781056,1.2636007409744252,112.39739418058578,112.40739382577985,0.00999964519407115,204.7472798518051,153.3468501509468,153.35684979614086,False,0.0,0.019729699997697026,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b95aa0fe79e91p+8,0x1.bfe2bc44366a1p+9",441.35401907421425,895.7713704362578,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2432c7b51p+8,0x1.bef87aaa0f841p+9",60,True,True,True,866645226073205213610797690075/309485009821345068724781056,1.40112244895181,112.41839385287719,112.42726552628332,0.008871673406133596,204.71977551020964,153.36234895491913,153.37122062832526,False,0.0,0.02272340000490658,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e516bbe400cebp+8,0x1.b53b802ba73f8p+9",485.0888044836017,874.4648489538804,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.edcf23f733583p+8,0x1.b2c8ff4a524f7p+9",65,True,True,True,24668659320471185597538119/309485009821345068724781056,3.985436944731191e-05,112.3927504731477,112.40259020306648,0.009839729918780904,204.9999920291261,153.39274887897292,153.4025886088917,False,0.0,0.029878500004997477,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9b68d882f98eep+8,0x1.c7b9aca5ca55cp+9",411.4095537051461,911.4505812871898,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.924648245f27bp+8,0x1.c9c2711734bd9p+9",69,True,True,True,1314644062736901522614175/77371252455336267181195264,8.495688121001876e-06,112.41635168292157,112.42620458934478,0.009852906423205354,204.9999983008624,153.41635134309405,153.42620424951724,False,0.0,0.038483199998154305,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e9747e1cfaf81p+8,0x1.b403a5d3fb6ecp+9",489.4550493347852,872.0284981706332,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.edcf23f733583p+8,0x1.b2c8ff4a524f7p+9",74,True,True,True,16420950599788529681611455/309485009821345068724781056,2.652947682690865e-05,112.45314412725914,112.46197774451618,0.00883361725703935,204.99999469410463,153.45314306608006,153.4619766833371,False,0.0,0.02811699999438133,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f331167e3714bp+9,-0x1.c6af3d24688ffp+5",998.3834989327382,-56.835565838280665,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f331167e3714bp+9,-0x1.c6af3d24688ffp+5",77,True,True,True,2129547348444399523576420607/19807040628566084398385987584,5.375733428536478e-05,112.46363498491593,112.47319475121411,0.009559766298181671,204.99998924853315,153.46363283462256,153.47319260092075,False,0.0,0.0379257000022335,SAFE
M2,Q0,3,5,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f33116a66ad6ap+9,-0x1.c6af11013c49fp+5",998.3835037252113,-56.835481652881974,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f331167e3714bp+9,-0x1.c6af3d24688ffp+5",78,True,True,True,2129547157297283656643133759/19807040628566084398385987584,5.3757329396830755e-05,112.46362835750219,112.47322060394352,0.009592246441329166,204.99998924853412,153.46362620720902,153.47321845365036,False,0.0,0.019721500008017756,SAFE
