mode,level,x,y,parent,reason
M1,0,999.038105676658,1269.6152422706632,coarse_grid,float_prefilter
M1,0,979.038105676658,1304.2562584220407,coarse_grid,float_prefilter
M1,0,959.038105676658,1338.8972745734181,coarse_grid,float_prefilter
M1,0,939.038105676658,1373.5382907247958,coarse_grid,float_prefilter
M1,0,919.038105676658,1408.1793068761733,coarse_grid,float_prefilter
M1,0,899.038105676658,1442.8203230275508,coarse_grid,float_prefilter
M1,0,879.038105676658,1477.4613391789285,coarse_grid,float_prefilter
M1,0,859.038105676658,1512.102355330306,coarse_grid,float_prefilter
M1,0,839.038105676658,1546.7433714816834,coarse_grid,float_prefilter
M1,0,819.038105676658,1581.3843876330611,coarse_grid,float_prefilter
M1,0,799.038105676658,1616.0254037844386,coarse_grid,float_prefilter
M1,0,2287.1603549259303,773.5569209386581,global_boundary,float_prefilter
M1,0,2285.9172760284587,823.4028038566609,global_boundary,float_prefilter
M1,0,2282.1911301338705,873.1247620458329,global_boundary,float_prefilter
M1,0,2275.9911810279864,922.5991788787392,global_boundary,float_prefilter
M1,0,2267.3328427613546,971.703053154755,global_boundary,float_prefilter
M1,0,2256.2376413274933,1020.314304900435,global_boundary,float_prefilter
M1,0,2242.733161145881,1068.3120788795652,global_boundary,float_prefilter
M1,0,2226.8529764827435,1115.577045058327,global_boundary,float_prefilter
M1,0,2208.6365679801406,1161.9916952785659,global_boundary,float_prefilter
M1,0,2188.1292245008717,1207.4406354015914,global_boundary,float_prefilter
M1,0,2165.3819305332286,1251.8108721961912,global_boundary,float_prefilter
M1,0,2140.4512394355256,1294.9920942576114,global_boundary,float_prefilter
M1,0,2113.399132835544,1336.8769462590922,global_boundary,float_prefilter
M1,0,2084.292866534444,1377.3612958541303,global_boundary,float_prefilter
M1,0,2053.2048032982448,1416.3444925659028,global_boundary,float_prefilter
M1,0,2020.2122329525962,1453.7296180202152,global_boundary,float_prefilter
M1,0,1985.3971802280953,1489.4237268998543,global_boundary,float_prefilter
M1,0,1948.8462008338888,1523.3380780212954,global_boundary,float_prefilter
M1,0,1910.6501662665469,1555.3883549592706,global_boundary,float_prefilter
M1,0,1870.904037889213,1585.4948756706924,global_boundary,float_prefilter
M1,0,1829.7066308427006,1613.5827905967712,global_boundary,float_prefilter
M1,0,1787.160368375492,1639.582268750817,global_boundary,float_prefilter
M1,0,1743.3710272034161,1663.4286713290803,global_boundary,float_prefilter
M1,0,1698.4474745320786,1685.0627124130083,global_boundary,float_prefilter
M1,0,1652.5013973958496,1704.430606363385,global_boundary,float_prefilter
M1,0,1605.6470249863155,1721.4842015399126,global_boundary,float_prefilter
M1,0,1558.0008446605314,1736.1811000137816,global_boundary,float_prefilter
M1,0,1509.6813123351183,1748.4847629756125,global_boundary,float_prefilter
M1,0,1460.8085579862197,1758.3646015767008,global_boundary,float_prefilter
M1,0,1411.504086987485,1765.7960529777263,global_boundary,float_prefilter
M1,0,1361.8904780286032,1770.7606414158552,global_boundary,float_prefilter
M1,0,1312.0910783654135,1773.2460241384117,global_boundary,float_prefilter
M1,0,1262.2296971592473,1773.2460220889254,global_boundary,float_prefilter
M1,0,1212.4302976679107,1770.7606352692621,global_boundary,float_prefilter
M1,0,1162.8166890535756,1765.7960427396476,global_boundary,float_prefilter
M1,0,1113.512218573789,1758.3645872565853,global_boundary,float_prefilter
M1,0,1064.639464920878,1748.4847445868645,global_boundary,float_prefilter
M1,0,1016.3199334721517,1736.1810775739514,global_boundary,float_prefilter
M1,0,968.6737542085705,1721.4841750709652,global_boundary,float_prefilter
M1,0,921.8193830529109,1704.4305758920693,global_boundary,float_prefilter
M1,0,875.8733073699623,1685.0626779713552,global_boundary,float_prefilter
M1,0,830.9497563609425,1663.4286329550769,global_boundary,float_prefilter
M1,0,787.1604170721653,1639.582226489315,global_boundary,float_prefilter
M1,0,744.6141567240352,1613.5827445007276,global_boundary,float_prefilter
M1,0,703.4167520507467,1585.49482580287,global_boundary,float_prefilter
M1,0,663.6706263236599,1555.3883013946024,global_boundary,float_prefilter
M1,0,625.4745947122223,1523.3380208502083,global_boundary,float_prefilter
M1,0,588.9236186156354,1489.4236662330209,global_boundary,float_prefilter
M1,0,554.1085695761739,1453.7295539954455,global_boundary,float_prefilter
M1,0,521.116003361306,1416.344425358332,global_boundary,float_prefilter
M1,0,490.0279447764988,1377.3612256915578,global_boundary,float_prefilter
M1,0,460.9216837438913,1336.8768734455432,global_boundary,float_prefilter
M1,0,433.869583153775,1294.9920192102556,global_boundary,float_prefilter
M1,0,408.9388989657129,1251.810795504242,global_boundary,float_prefilter
M1,0,386.19161300325527,1207.4405579215027,global_boundary,float_prefilter
M1,0,365.68427884808955,1161.9916182879629,global_boundary,float_prefilter
M1,0,347.46788119085465,1115.5769704980319,global_boundary,float_prefilter
M1,0,331.5877089290937,1068.312009698799,global_boundary,float_prefilter
M1,0,318.0832422285849,1020.3142454170566,global_boundary,float_prefilter
M1,0,306.98805380560293,971.703009020913,global_boundary,float_prefilter
M1,0,298.329725186384,922.5991558113504,global_boundary,float_prefilter
M1,0,292.12977939579,873.1247631237636,global_boundary,float_prefilter
M1,0,288.40362992947666,823.4028276510422,global_boundary,float_prefilter
M1,0,287.1605428100599,773.556962747829,global_boundary,float_prefilter
M1,0,288.40361134283074,723.7110925016905,global_boundary,float_prefilter
M1,0,292.129746861107,673.9891425519908,global_boundary,float_prefilter
M1,0,298.32968637289736,624.5147307342428,global_boundary,float_prefilter
M1,0,306.98801604020593,575.4108592328206,global_boundary,float_prefilter
M1,0,318.0832098360039,526.799608712048,global_boundary,float_prefilter
M1,0,331.5876832278435,478.80183487022316,global_boundary,float_prefilter
M1,0,347.4678618255066,431.53686804771485,global_boundary,float_prefilter
M1,0,365.68426487569616,385.12221660805386,global_boundary,float_prefilter
M1,0,386.1916034228959,339.6732748299964,global_boundary,float_prefilter
M1,0,408.93889290386585,295.30303604230795,global_boundary,float_prefilter
M1,0,433.8695799004349,252.1218117192047,global_boundary,float_prefilter
M1,0,1016.3199413687814,-189.06724244918826,global_boundary,float_prefilter
M1,0,1064.6394728499608,-201.3709091065216,global_boundary,float_prefilter
M1,0,1113.5122265042523,-211.25075142948734,global_boundary,float_prefilter
M1,0,1162.81669695769,-218.6822065749018,global_boundary,float_prefilter
M1,0,1212.4303055207936,-223.64679877616928,global_boundary,float_prefilter
M1,0,1262.2297049384533,-226.1321852769188,global_boundary,float_prefilter
M1,0,1312.0910860506046,-226.132187017014,global_boundary,float_prefilter
M1,0,1361.8904856012678,-223.6468039946486,global_boundary,float_prefilter
M1,0,1411.5040944307095,-218.6822152663322,global_boundary,float_prefilter
M1,0,1460.8085652844968,-211.25076358476608,global_boundary,float_prefilter
M1,0,1509.681319474184,-201.37092471280243,global_boundary,float_prefilter
M1,0,1558.0008516272342,-189.06726148977313,global_boundary,float_prefilter
M1,0,1605.6470317684978,-174.3703627643927,global_boundary,float_prefilter
M1,0,1652.501403982251,-157.3167673460497,global_boundary,float_prefilter
M1,0,1698.4474809122544,-137.948873163562,global_boundary,float_prefilter
M1,0,1743.371033367667,-116.31483185723704,global_boundary,float_prefilter
M1,0,1787.1603743148028,-92.46842906630144,global_boundary,float_prefilter
M1,0,1829.706636548688,-66.46895070932025,global_boundary,float_prefilter
M1,0,1870.9040433540822,-38.38103559005626,global_boundary,float_prefilter
M1,0,1910.650171483051,-8.274514695214442,global_boundary,float_prefilter
M1,0,1948.8462057952993,23.775762416400962,global_boundary,float_prefilter
M1,0,1985.3971849281697,57.69011370168525,global_boundary,float_prefilter
M1,0,2020.212237385554,93.38422273535369,global_boundary,float_prefilter
M1,0,2053.2048074587474,130.76934833386397,global_boundary,float_prefilter
M1,0,2084.2928704175733,169.75254517998414,global_boundary,float_prefilter
M1,0,2113.3991364367903,210.2368948995037,global_boundary,float_prefilter
M1,0,2140.4512427507684,252.12174701558138,global_boundary,float_prefilter
M1,0,2165.381933558729,295.302969181697,global_boundary,float_prefilter
M1,0,2188.129227233258,339.67320607107433,global_boundary,float_prefilter
M1,0,2208.636570416402,385.1221462789455,global_boundary,float_prefilter
M1,0,2226.852978620221,431.5367965740833,global_boundary,float_prefilter
M1,0,2242.7331629822625,478.8017628177848,global_boundary,float_prefilter
M1,0,2256.237642860806,526.799536851884,global_boundary,float_prefilter
M1,0,2267.33284398996,575.4107886425513,global_boundary,float_prefilter
M1,0,2275.991181950579,624.5146629535667,global_boundary,float_prefilter
M1,0,2282.191130749474,673.9890798114774,global_boundary,float_prefilter
M1,0,2285.9172763364227,723.711038015654,global_boundary,float_prefilter
M1,0,303.3690625756588,952.8731233416003,circle_intersection,float_prefilter
M1,0,2179.7096134720136,1224.506808679404,circle_intersection,float_prefilter
M1,0,419.59503431192024,276.233955969972,circle_intersection,float_prefilter
M1,0,2119.121687946228,1328.3905089263717,circle_intersection,float_prefilter
M1,0,318.4867410827674,947.9273043375467,global_boundary,float_prefilter
M1,0,270.8405601685805,962.6242078182692,global_boundary,float_prefilter
M1,0,222.52102703572484,974.9278756274373,global_boundary,float_prefilter
M1,0,173.64827169766218,984.8077189795583,global_boundary,float_prefilter
M1,0,124.34379954436695,992.2391750631842,global_boundary,float_prefilter
M1,0,74.7301892731819,997.2037681287417,global_boundary,float_prefilter
M1,0,24.930788143382475,999.6891554298537,global_boundary,float_prefilter
M1,0,-24.93059468262214,999.6891579126604,global_boundary,float_prefilter
M1,0,-74.72999594745947,997.2037755795061,global_boundary,float_prefilter
M1,0,-124.34360649050943,992.2391874897593,global_boundary,float_prefilter
M1,0,-173.6480790567226,984.807736398157,global_boundary,float_prefilter
M1,0,-222.5208349571774,974.9278980690409,global_boundary,float_prefilter
M1,0,-270.8403688189208,962.6242353428588,global_boundary,float_prefilter
M1,0,-318.48655066640947,947.9273370691795,global_boundary,float_prefilter
M1,0,-365.3409245835187,930.8737420580585,global_boundary,float_prefilter
M1,0,-411.287003213587,911.5058482388445,global_boundary,float_prefilter
M1,0,-456.2105573653204,889.8718072522777,global_boundary,float_prefilter
M1,0,-499.99990000454756,866.0254047379443,global_boundary,float_prefilter
M1,0,-542.5461639257733,840.0259266147161,global_boundary,float_prefilter
M1,0,-583.7435724132009,811.9380116866241,global_boundary,float_prefilter
M1,0,-623.4897022183048,781.8314909406153,global_boundary,float_prefilter
M1,0,-661.6857382001642,749.7812139357183,global_boundary,float_prefilter
M1,0,-698.2367189954659,715.866862715251,global_boundary,float_prefilter
M1,0,-733.0517731074167,680.1727537047055,global_boundary,float_prefilter
M1,0,-766.0443448265974,642.7876280878312,global_boundary,float_prefilter
M1,0,-797.1324094220929,603.8044311820694,global_boundary,float_prefilter
M1,0,-826.2386770678978,563.3200813618466,global_boundary,float_prefilter
M1,0,-853.2907849975968,521.4352291042283,global_boundary,float_prefilter
M1,0,-878.2214774096054,478.25400675596734,global_boundary,float_prefilter
M1,0,-900.9687726756855,433.88376964408627,global_boundary,float_prefilter
M1,0,-921.4761174370404,388.43482917361314,global_boundary,float_prefilter
M1,0,-939.6925272048719,342.0201785760485,global_boundary,float_prefilter
M1,0,-955.5727131158529,294.7552119903858,global_boundary,float_prefilter
M1,0,-969.0771945273755,246.75743757509585,global_boundary,float_prefilter
M1,0,-980.1723971726482,198.14618536433142,global_boundary,float_prefilter
M1,0,-988.8307366316113,149.0423105946544,global_boundary,float_prefilter
M1,0,-995.0306869101508,99.5678932398768,global_boundary,float_prefilter
M1,0,-998.7568339571093,49.84593450100479,global_boundary,float_prefilter
M1,0,-999.9999139860446,5.100587392093625e-05,global_boundary,float_prefilter
M1,0,-998.7568365064614,-49.8458325212709,global_boundary,float_prefilter
M1,0,-995.0306920072552,-99.5677913561649,global_boundary,float_prefilter
M1,0,-988.8307442732694,-149.04220887091748,global_boundary,float_prefilter
M1,0,-980.172407354064,-198.14608386443,global_boundary,float_prefilter
M1,0,-969.0772072421584,-246.75733636276132,global_boundary,float_prefilter
M1,0,-955.5727283560203,-294.75511112918383,global_boundary,float_prefilter
M1,0,-939.6925449608543,-342.0200781293431,global_boundary,float_prefilter
M1,0,-921.4761376976851,-388.4347292045306,global_boundary,float_prefilter
M1,0,-900.9687954282629,-433.88367021548,global_boundary,float_prefilter
M1,0,-878.221502639814,-478.2539079303841,global_boundary,float_prefilter
M1,0,-853.2908126895717,-521.4351309438729,global_boundary,float_prefilter
M1,0,-826.2387072042167,-563.3199839285498,global_boundary,float_prefilter
M1,0,-797.1324419837845,-603.8043345372556,global_boundary,float_prefilter
M1,0,-766.0443797931488,-642.7875322924888,global_boundary,float_prefilter
M1,0,-733.0518104567831,-680.1726588193566,global_boundary,float_prefilter
M1,0,-698.2367587040778,-715.8667687999249,global_boundary,float_prefilter
M1,0,-661.6857802429355,-749.781121049927,global_boundary,float_prefilter
M1,0,-623.4897465686422,-781.8313991433304,global_boundary,float_prefilter
M1,0,-583.7436190430084,-811.9379210362598,global_boundary,float_prefilter
M1,0,-542.5462128054602,-840.0258371691131,global_boundary,float_prefilter
M1,0,-499.9999511030302,-866.0253165543631,global_boundary,float_prefilter
M1,0,-456.21061065002544,-889.8717203873956,global_boundary,float_prefilter
M1,0,-411.28705865044384,-911.5057627487656,global_boundary,float_prefilter
M1,0,-365.3409821369537,-930.8736579983326,global_boundary,float_prefilter
M1,0,-318.48661029932737,-947.9272544948408,global_boundary,float_prefilter
M1,0,-270.8404304926752,-962.6241543084857,global_boundary,float_prefilter
M1,0,-222.5208986315252,-974.9278186288493,global_boundary,float_prefilter
M1,0,-173.64814468974905,-984.8076586061421,global_boundary,float_prefilter
M1,0,-124.34367403852167,-992.2391113999035,global_boundary,float_prefilter
M1,0,-74.73006536481773,-997.2037012460942,global_boundary,float_prefilter
M1,0,-24.930665921481065,-999.689085390758,global_boundary,float_prefilter
M1,0,24.930715133487183,-999.6890847760541,global_boundary,float_prefilter
M1,0,74.73011454600025,-997.2036994023687,global_boundary,float_prefilter
M1,0,124.3437231580738,-992.239108328315,global_boundary,float_prefilter
M1,0,173.64819371690209,-984.8076543086203,global_boundary,float_prefilter
M1,0,222.52094753556545,-974.9278131080948,global_boundary,float_prefilter
M1,0,270.8404792429658,-962.624147567968,global_boundary,float_prefilter
M1,0,318.48665886532154,-947.9272465387969,global_boundary,float_prefilter
M1,0,365.3410304882168,-930.8736488317644,global_boundary,float_prefilter
M1,0,411.28710675666974,-911.5057523774373,global_boundary,float_prefilter
M1,0,456.21065848105707,-889.8717088178304,global_boundary,float_prefilter
M1,0,499.9999986288761,-866.0253037938397,global_boundary,float_prefilter
M1,0,542.5462599963106,-840.0258232256632,global_boundary,float_prefilter
M1,0,583.7436658692554,-811.9379059186628,global_boundary,float_prefilter
M1,0,623.4897930008957,-781.8313828611095,global_boundary,float_prefilter
M1,0,661.6858262520428,-749.7811036133432,global_boundary,float_prefilter
M1,0,698.2368042611379,-715.8667502199736,global_boundary,float_prefilter
M1,0,733.0518555331645,-680.1726391077615,global_boundary,float_prefilter
M1,0,766.0444243605053,-642.7875114616969,global_boundary,float_prefilter
M1,0,797.132486014072,-603.8043126004318,global_boundary,float_prefilter
M1,0,826.238750669709,-563.3199608995695,global_boundary,float_prefilter
M1,0,853.2908555628753,-521.4351068373178,global_boundary,float_prefilter
M1,0,878.221544893882,-478.2538827615369,global_boundary,float_prefilter
M1,0,900.9688370364097,-433.883644000318,global_boundary,float_prefilter
M1,0,921.4761786336015,-388.43470195971895,global_boundary,float_prefilter
M1,0,939.692585198618,-342.02004987223256,global_boundary,float_prefilter
M1,0,955.5727678701087,-294.7550818778045,global_boundary,float_prefilter
M1,0,969.0772460074596,-246.7573061358209,global_boundary,float_prefilter
M1,0,980.1724453458868,-198.14605268131047,global_boundary,float_prefilter
M1,0,976.6455022590535,-214.85679501790548,circle_intersection,float_prefilter
M1,0,304.553353063411,952.4952664194916,circle_intersection,float_prefilter
M1,0,983.5912363296219,-180.41109187588756,circle_intersection,float_prefilter
M1,0,2312.1441819094102,727.1837778856537,global_boundary,float_prefilter
M1,0,2310.901102947588,777.0296608535618,global_boundary,float_prefilter
M1,0,2307.174956986025,826.7516190908407,global_boundary,float_prefilter
M1,0,2300.975007810585,876.2260359700014,global_boundary,float_prefilter
M1,0,2292.316669471857,925.3299102903662,global_boundary,float_prefilter
M1,0,2281.2214679633967,973.9411620784368,global_boundary,float_prefilter
M1,0,2267.716987704718,1021.9389360979465,global_boundary,float_prefilter
M1,0,2251.8368029620788,1069.203902315023,global_boundary,float_prefilter
M1,0,2233.6203943775686,1115.6185525714586,global_boundary,float_prefilter
M1,0,2213.113050814014,1161.0674927285088,global_boundary,float_prefilter
M1,0,2190.365756759729,1205.4377295549066,global_boundary,float_prefilter
M1,0,2165.4350655730477,1248.6189516458417,global_boundary,float_prefilter
M1,0,2138.3829588817703,1290.5038036744975,global_boundary,float_prefilter
M1,0,2109.2766924870684,1330.9881532943125,global_boundary,float_prefilter
M1,0,2078.1886291549717,1369.9713500284026,global_boundary,float_prefilter
M1,0,2045.196058711135,1407.3564755025106,global_boundary,float_prefilter
M1,0,2010.3810058861561,1443.0505843993576,global_boundary,float_prefilter
M1,0,1973.8300263891786,1476.9649355353492,global_boundary,float_prefilter
M1,0,1935.6339917167634,1509.0152124851452,global_boundary,float_prefilter
M1,0,1895.8878632320402,1539.1217332055794,global_boundary,float_prefilter
M1,0,1854.690456075804,1567.2096481377791,global_boundary,float_prefilter
M1,0,1812.14419349651,1593.2091262949648,global_boundary,float_prefilter
M1,0,1768.3548522099566,1617.0555288732894,global_boundary,float_prefilter
M1,0,1723.4312994217107,1638.689569954094,global_boundary,float_prefilter
M1,0,1677.4852221660965,1658.0574638980454,global_boundary,float_prefilter
M1,0,1630.6308496346478,1675.1110590647165,global_boundary,float_prefilter
M1,0,1582.9846691843588,1689.8079575251556,global_boundary,float_prefilter
M1,0,1534.6651367317827,1702.1116204698233,global_boundary,float_prefilter
M1,0,1485.7923822529865,1711.9914590498336,global_boundary,float_prefilter
M1,0,1436.4879111215364,1719.4229104256647,global_boundary,float_prefilter
M1,0,1386.874302027031,1724.3874988342507,global_boundary,float_prefilter
M1,0,1337.074902225214,1726.8728815226525,global_boundary,float_prefilter
M1,0,1287.2135208773166,1726.8728794340975,global_boundary,float_prefilter
M1,0,1237.4141212410452,1724.387492570103,global_boundary,float_prefilter
M1,0,1187.8005124784745,1719.4228999904897,global_boundary,float_prefilter
M1,0,1138.4960418470669,1711.991444451291,global_boundary,float_prefilter
M1,0,1089.6232880390835,1702.1116017187464,global_boundary,float_prefilter
M1,0,1041.3037564318035,1689.8079346356747,global_boundary,float_prefilter
M1,0,993.6575770062134,1675.1110320544337,global_boundary,float_prefilter
M1,0,946.8032056852028,1658.0574327882834,global_boundary,float_prefilter
M1,0,900.8571298338057,1638.6895347702414,global_boundary,float_prefilter
M1,0,855.9335786536826,1617.0554896452816,global_boundary,float_prefilter
M1,0,812.1442391918846,1593.2090830579575,global_boundary,float_prefilter
M1,0,769.5979786699926,1567.209600933101,global_boundary,float_prefilter
M1,0,728.4005738240348,1539.1216820820919,global_boundary,float_prefilter
M1,0,688.6544479281908,1509.015157501215,global_boundary,float_prefilter
M1,0,650.4584161562211,1476.9648767617516,global_boundary,float_prefilter
M1,0,613.9074399139213,1443.0505219236336,global_boundary,float_prefilter
M1,0,579.0923907536825,1407.3564094356377,global_boundary,float_prefilter
M1,0,546.0998244585933,1369.971280515255,global_boundary,float_prefilter
M1,0,515.0117658584337,1330.988080530484,global_boundary,float_prefilter
M1,0,485.9055049135027,1290.503727934131,global_boundary,float_prefilter
M1,0,458.8534045743453,1248.618873329079,global_boundary,float_prefilter
M1,0,433.92272089551767,1205.437649271279,global_boundary,float_prefilter
M1,0,411.17543584726644,1161.0674114475096,global_boundary,float_prefilter
M1,0,390.66810322252337,1115.618471898297,global_boundary,float_prefilter
M1,0,372.4517079547338,1069.2038249845943,global_boundary,float_prefilter
M1,0,356.57153899632834,1021.938866754392,global_boundary,float_prefilter
M1,0,343.067075697933,973.9411079911896,global_boundary,float_prefilter
M1,0,433.9227149366756,248.9298909952887,global_boundary,float_prefilter
M1,0,458.85340253137275,205.7486664300163,global_boundary,float_prefilter
M1,0,485.9055058944096,163.86381176967666,global_boundary,float_prefilter
M1,0,515.0117691975411,123.37945938380103,global_boundary,float_prefilter
M1,0,546.0998296533814,84.39625976710421,global_boundary,float_prefilter
M1,0,579.0923974193208,47.01113130799498,global_boundary,float_prefilter
M1,0,613.9074477512228,11.317019335228368,global_boundary,float_prefilter
M1,0,650.4584249290905,-22.597334958104774,global_boundary,float_prefilter
M1,0,688.6544574476358,-54.64761513864795,global_boundary,float_prefilter
M1,0,728.4005839367103,-84.75413915634492,global_boundary,float_prefilter
M1,0,769.5979892498837,-112.8420574462933,global_boundary,float_prefilter
M1,0,812.1442501341957,-138.8415390163526,global_boundary,float_prefilter
M1,0,855.9335898702853,-162.6879450578364,global_boundary,float_prefilter
M1,0,900.8571412498158,-184.3219896476582,global_boundary,float_prefilter
M1,0,946.8032172363654,-203.68988714238225,global_boundary,float_prefilter
M1,0,993.6575886368923,-220.74348589773757,global_boundary,float_prefilter
M1,0,1041.303768093417,-235.44038798113453,global_boundary,float_prefilter
M1,0,1089.6232996888748,-247.74405457955885,global_boundary,float_prefilter
M1,0,1138.4960534471343,-257.6238968407819,global_boundary,float_prefilter
M1,0,1187.8005239949919,-265.05535192203644,global_boundary,float_prefilter
M1,0,1237.4141326436372,-270.0199440570875,global_boundary,float_prefilter
M1,0,1287.2135321385529,-272.5053304898794,global_boundary,float_prefilter
M1,0,1337.074913320198,-272.5053321605529,global_boundary,float_prefilter
M1,0,1386.8743129330594,-270.0199490675475,global_boundary,float_prefilter
M1,0,1436.4879218178205,-265.05536026759205,global_boundary,float_prefilter
M1,0,1485.7923927204201,-257.62390851358504,global_boundary,float_prefilter
M1,0,1534.6651469527485,-247.74406956855677,global_boundary,float_prefilter
M1,0,1582.9846791425707,-235.4404062720016,global_boundary,float_prefilter
M1,0,1630.6308593150102,-220.74350747278265,global_boundary,float_prefilter
M1,0,1677.4852315545916,-203.68991198042553,global_boundary,float_prefilter
M1,0,1723.4313085053013,-184.32201772387498,global_boundary,float_prefilter
M1,0,1768.3548609765046,-162.68797634355664,global_boundary,float_prefilter
M1,0,1812.1442019347044,-138.84157347880782,global_boundary,float_prefilter
M1,0,1854.690464175101,-112.84209504829751,global_boundary,float_prefilter
M1,0,1895.8878709826135,-84.75417985588675,global_boundary,float_prefilter
M1,0,1935.6339991094565,-54.64765888837361,global_boundary,float_prefilter
M1,0,1973.830033415471,-22.597381704650946,global_boundary,float_prefilter
M1,0,2010.3810125381278,11.316969652091945,global_boundary,float_prefilter
M1,0,2045.1960649814375,47.01107875648931,global_boundary,float_prefilter
M1,0,2078.188635036806,84.39620442492101,global_boundary,float_prefilter
M1,0,2109.2766979741605,123.3794013400801,global_boundary,float_prefilter
M1,0,2138.382963968358,163.86375112768374,global_boundary,float_prefilter
M1,0,2165.4350702538604,205.74860331082056,global_boundary,float_prefilter
M1,0,2190.3657610299742,248.9298255429025,global_boundary,float_prefilter
M1,0,2213.113054669369,293.3000624970873,global_boundary,float_prefilter
M1,0,2233.620397814168,338.7490027685428,global_boundary,float_prefilter
M1,0,2251.836805976505,385.16365312597935,global_boundary,float_prefilter
M1,0,2267.7169902939954,432.4286194306324,global_boundary,float_prefilter
M1,0,2281.221470124986,480.42639352427636,global_boundary,float_prefilter
M1,0,2292.316671203649,529.037645373023,global_boundary,float_prefilter
M1,0,2300.975009110897,578.1415197405946,global_boundary,float_prefilter
M1,0,2307.174957853598,627.6159366534818,global_boundary,float_prefilter
M1,0,2310.9011033815837,677.3378949109994,global_boundary,float_prefilter
M1,0,2181.7797858462714,1220.8779055784607,circle_intersection,float_prefilter
M1,0,2288.1444416766717,772.0841311209815,global_boundary,float_prefilter
M1,0,2286.9013627771124,821.9300140408058,global_boundary,float_prefilter
M1,0,2283.175216880339,871.6519722317391,global_boundary,float_prefilter
M1,0,2276.9752677721735,921.1263890663446,global_boundary,float_prefilter
M1,0,2268.3169295031657,970.2302633439955,global_boundary,float_prefilter
M1,0,2257.221728066835,1018.8415150912444,global_boundary,float_prefilter
M1,0,2243.7172478826606,1066.8392890718753,global_boundary,float_prefilter
M1,0,2227.8370632168703,1114.1042552520676,global_boundary,float_prefilter
M1,0,2209.620654711524,1160.5189054736647,global_boundary,float_prefilter
M1,0,2189.1133112294233,1205.9678455979738,global_boundary,float_prefilter
M1,0,2166.3660172588584,1250.3380823937812,global_boundary,float_prefilter
M1,0,2141.435326158146,1293.51930445633,global_boundary,float_prefilter
M1,0,2114.3832195550676,1335.4041564588586,global_boundary,float_prefilter
M1,0,2085.2769532507828,1375.8885060548616,global_boundary,float_prefilter
M1,0,2054.188890011313,1414.8717027675134,global_boundary,float_prefilter
M1,0,2021.1963196623067,1452.2568282226173,global_boundary,float_prefilter
M1,0,1986.381266934361,1487.9509371029571,global_boundary,float_prefilter
M1,0,1949.8302875366232,1521.8652882250055,global_boundary,float_prefilter
M1,0,1911.634252965662,1553.9155651634924,global_boundary,float_prefilter
M1,0,1871.8881245846208,1584.0220858753269,global_boundary,float_prefilter
M1,0,1830.6907175343124,1612.1100008017158,global_boundary,float_prefilter
M1,0,1788.1444550632177,1638.109478955966,global_boundary,float_prefilter
M1,0,1744.3551138871646,1661.9558815343244,global_boundary,float_prefilter
M1,0,1699.4315612117575,1683.5899226182335,global_boundary,float_prefilter
M1,0,1653.4854840713645,1702.9578165684732,global_boundary,float_prefilter
M1,0,1606.63111165757,1720.01141174474,global_boundary,float_prefilter
M1,0,1558.9849313274271,1734.7083102182203,global_boundary,float_prefilter
M1,0,1510.6653989975543,1747.0119731795276,global_boundary,float_prefilter
M1,0,1461.7926446440924,1756.8918117799503,global_boundary,float_prefilter
M1,0,1412.4881736406876,1764.3232631801613,global_boundary,float_prefilter
M1,0,1362.8745646770253,1769.2878516173173,global_boundary,float_prefilter
M1,0,1313.075165008942,1771.7732343387327,global_boundary,float_prefilter
M1,0,1263.2137837977646,1771.7732322879262,global_boundary,float_prefilter
M1,0,1213.4143843012964,1769.2878454667505,global_boundary,float_prefilter
M1,0,1163.800775681705,1764.3232529354161,global_boundary,float_prefilter
M1,0,1114.4963051965353,1756.8917974504088,global_boundary,float_prefilter
M1,0,1065.623551538111,1747.0119547784989,global_boundary,float_prefilter
M1,0,1017.3040200837406,1734.7082877631278,global_boundary,float_prefilter
M1,0,969.6578408143846,1720.011385257388,global_boundary,float_prefilter
M1,0,922.8034696528232,1702.9577860754102,global_boundary,float_prefilter
M1,0,876.8573939638534,1683.5898881512474,global_boundary,float_prefilter
M1,0,831.9338429487075,1661.9558431311075,global_boundary,float_prefilter
M1,0,788.1445036537226,1638.1094366610191,global_boundary,float_prefilter
M1,0,745.5982432993411,1612.1099546675764,global_boundary,float_prefilter
M1,0,704.4008386198161,1584.0220359642592,global_boundary,float_prefilter
M1,0,664.6547128865964,1553.9155115498397,global_boundary,float_prefilter
M1,0,626.4586812692645,1521.8652309985014,global_boundary,float_prefilter
M1,0,589.9077051672257,1487.9508763734639,global_boundary,float_prefilter
M1,0,555.0926561230617,1452.2567641270132,global_boundary,float_prefilter
M1,0,522.1000899047069,1414.8716354798883,global_boundary,float_prefilter
M1,0,491.0120313183386,1375.888435801903,global_boundary,float_prefilter
M1,0,461.9057702871812,1335.4040835435337,global_boundary,float_prefilter
M1,0,434.85366970318927,1293.519229295097,global_boundary,float_prefilter
M1,0,409.92298552845693,1250.338005576127,global_boundary,float_prefilter
M1,0,387.17569959029476,1205.967767982979,global_boundary,float_prefilter
M1,0,366.66836547561775,1160.518828346749,global_boundary,float_prefilter
M1,0,348.45196788110053,1114.104180572489,global_boundary,float_prefilter
