mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f35a4390b5p+8,0x1.bef8764aaaf8ep+9",448.1844122542637,893.9411099753213,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",1,True,True,True,7584979544318724595520759/309485009821345068724781056,1.2254195439709292e-05,112.18084377013027,112.1886317432047,0.007787973074428578,204.99999754916092,153.18084327996246,153.18863125303687,False,0.0,0.03620799999043811,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",448.18432353389534,893.941154456,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",2,True,True,True,7584963379176375795836855/309485009821345068724781056,1.2254169291736616e-05,112.18085150232638,112.18863947687406,0.007787974547682097,204.99999754916615,153.18085101215962,153.1886389867073,False,0.0,0.027517900001839735,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c1f8ad7281bc1p+8,0x1.be857f7f2f864p+9",449.9713965956435,893.0429533941319,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",8,True,True,True,7934840489345965661494335/309485009821345068724781056,1.281942627429089e-05,112.17964930930737,112.18933388414955,0.00968457484218277,204.99999743611474,153.17964879653033,153.1893333713725,False,0.0,0.037720899999840185,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c11400429c215p+8,0x1.bebf098892c47p+9",449.07812897025843,893.4924784390104,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",16,True,True,True,7753678522703962861747075/309485009821345068724781056,1.2526743262242235e-05,112.1814537887276,112.19078806833318,0.009334279605582196,204.99999749465135,153.18145328765786,153.19078756726344,False,0.0,0.03082420000282582,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf4a4da65be98p+8,0x1.bf31c5c1b7907p+9",447.2902473425288,894.3888475557623,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",19,True,True,True,1856920494324372915938111/77371252455336267181195264,1.2000067499684519e-05,112.18250440218253,112.19163862776878,0.009134225586251432,204.9999975999865,153.18250392217982,153.19163814776607,False,0.0,0.024181300002965145,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be6548580982fp+8,0x1.bf6af7e9f995ep+9",446.3956351302358,894.8356907337836,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",23,True,True,True,7280840892365925780696399/309485009821345068724781056,1.1762832968997827e-05,112.1839834874274,112.19179180354318,0.007808316115784919,204.99999764743342,153.18398301691408,153.19179133302987,False,0.0,0.03938060000655241,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c20ce3ab00b91p+8,0x1.be5ac3e889be4p+9",450.05034893767976,892.7091036484312,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",44,True,True,True,162522860349200883507882273695/309485009821345068724781056,0.26260432265871714,112.22380057922989,112.2315685230793,0.007767943849415815,204.94747913546826,153.21329640632354,153.22106435017295,False,0.0,0.026735500010545366,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bed17bfc7b345p+8,0x1.bf2751ab6de1dp+9",446.8182981301109,894.3071798597845,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",48,True,True,True,175811163456623310807243371075/309485009821345068724781056,0.28407860400182017,112.22871550584533,112.23813671237333,0.009421206528003268,204.94318427919964,153.21735236168524,153.22677356821328,False,0.0,0.021028799994383007,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c0af2fd3bdf6bp+8,0x1.be899dd42b1f7p+9",448.68432353389534,893.0751290522156,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",52,True,True,True,340183348901373027487232325635/309485009821345068724781056,0.5497469525054157,112.27057517265426,112.27835969104959,0.00778451839532579,204.89005060949893,153.24858529455406,153.25636981294937,False,0.0,0.026239500002702698,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bd73c8253871ep+8,0x1.bf562b970f430p+9",445.45227272632644,894.6732052635689,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",58,True,True,True,87594200477649444624650161439/77371252455336267181195264,0.5662245583064305,112.2765342957625,112.28435552275586,0.0078212269933573,204.8867550883387,153.25388531343026,153.2617065404236,False,0.0,0.038295800011837855,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf517bfc7b345p+8,0x1.beb877bfcc80ap+9",447.3182981301109,893.441154456,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",63,True,True,True,516605897414259831767980699095/309485009821345068724781056,0.8349704289641977,112.31730225317857,112.32706875656336,0.00976650338479601,204.83300591420715,153.28390343602,153.2936699394048,False,0.0,0.03118390000599902,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c12f2fd3bdf6bp+8,0x1.be1ac3e889be4p+9",449.18432353389534,892.2091036484312,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",68,True,True,True,679740142819724208749367975175/309485009821345068724781056,1.0987830912706613,112.36014476325533,112.37005557775633,0.009910814500997844,204.78024338174586,153.31619343960452,153.3261042541055,False,0.0,0.027479000011226162,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bdf3c8253871ep+8,0x1.bee751ab6de1dp+9",445.95227272632644,893.8071798597845,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",70,True,True,True,86473813235984623362603107179/38685626227668133590597632,1.1182731080336907,112.36532248868747,112.37448097258904,0.009158483901572367,204.77634537839327,153.3205915643661,153.3297500482677,False,0.0,0.024638799994136207,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bfd17bfc7b345p+8,0x1.be499dd42b1f7p+9",447.8182981301109,892.5751290522156,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",80,True,True,True,856781661352253682879417187875/309485009821345068724781056,1.3851647693550149,112.40732121962638,112.41511885987192,0.00779764024554197,204.72296704612899,153.35191462885217,153.3597122690977,False,0.0,0.03623179999704007,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be73c8253871ep+8,0x1.be7877bfcc80ap+9",446.45227272632644,892.941154456,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",86,True,True,True,258146309961378381363437057467/77371252455336267181195264,1.6696252523835255,112.454201619399,112.46201585204486,0.007814232645856123,204.6660749495233,153.38741660930367,153.3952308419495,False,0.0,0.02835639999830164,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c0517bfc7b345p+8,0x1.bddac3e889be4p+9",448.3182981301109,891.7091036484312,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",94,True,True,True,1196338455270604864141552837415/309485009821345068724781056,1.934660471686584,112.4960906348671,112.50522942891186,0.009138794044758924,204.6130679056627,153.41870421599964,153.4278430100444,False,0.0,0.034295499994186684,SAFE
M2,Q0,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bef3c8253871ep+8,0x1.be099dd42b1f7p+9",446.95227272632644,892.0751290522156,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f2fd3bdf6bp+8,0x1.bef877bfcc80ap+9",101,True,True,True,171595125472938424269671345383/38685626227668133590597632,2.2202798368992944,112.54182603096125,112.55092615144707,0.009100120485825869,204.55594403262015,153.45301483748528,153.4621149579711,False,0.0,0.04364960000384599,SAFE
