mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f185a28d6f24bp+9,-0x1.8dbd3dff6ea36p+6",995.0440232079212,-99.4348068152693,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",32,True,True,True,137500230271299275522855151/1237940039285380274899124224,5.553590233375871e-05,112.69339444079199,112.70297373167755,0.009579290885554315,204.9999888928193,153.69339221935584,153.7029715102414,False,0.0,0.031976800004485995,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a4ef2aade70d6p+8,0x1.c399729018863p+9",420.9342449845402,903.1988086814639,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.924624454b757p+8,0x1.c9c278f8b41e2p+9",33,True,True,True,545178997766234119981237595339/77371252455336267181195264,3.5293649061588894,112.85977107637137,112.86860512205945,0.008834045688075776,204.29412701876797,153.71859648012497,153.72743052581305,False,0.0,0.020078999994439073,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffe045d200p+9,-0x1.b5853b7cc5c05p+6",993.9999394850456,-109.3801097388933,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",36,True,True,True,554088249051560180532148695/4951760157141521099596496896,5.594861693225539e-05,112.80787517672378,112.81689910093554,0.009023924211760459,204.99998881027634,153.80787293877904,153.8168968629908,False,0.0,0.03329459999804385,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",993.9999304191809,-109.38019212555469,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",37,True,True,True,4328814711771239499944163/38685626227668133590597632,5.594862034286052e-05,112.80785692557073,112.81690484618068,0.009047920609944526,204.99998881027568,153.80785468762588,153.8169026082358,False,0.0,0.018838600008166395,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc8520b0a24a9p+8,0x1.ae866b367c3f7p+9",508.52003005945386,861.0501468760184,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc8520b0a24a9p+8,0x1.ae866b367c3f7p+9",38,True,True,True,7301715898607419342808687/309485009821345068724781056,1.179655839678162e-05,112.81545497021953,112.82529414650683,0.009839176287300688,204.99999764068804,153.81545449835716,153.82529367464446,False,0.0,0.019651599999633618,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc851b161e343p+8,0x1.ae866cde158b1p+9",508.51994455563926,861.0501973729316,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc8520b0a24a9p+8,0x1.ae866b367c3f7p+9",39,True,True,True,7301730072059619385240743/309485009821345068724781056,1.1796581247836002e-05,112.81546418554709,112.82530336375774,0.009839178210654609,204.9999976406835,153.81546371368378,153.82530289189444,False,0.0,0.019006000002264045,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f18c5dfa7ee50p+9,-0x1.fc0c6552500f2p+5",995.0966179961779,-63.50605263048955,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f360e12eccb10p+9,-0x1.8ec4320d734f7p+5",40,True,True,True,28471145931974546140757572365183/4951760157141521099596496896,2.878995373108978,112.93826543018284,112.94812691034187,0.009861480159031544,204.42420092537793,153.82310561525844,153.83296709541747,False,0.0,0.021466400008648634,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.7fe26c4dcba8bp+8,0x1.cdb0c8ac31be4p+9",383.88446508619444,923.3811240427863,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.924624454b757p+8,0x1.c9c278f8b41e2p+9",41,True,True,True,5331487247888122245092691/309485009821345068724781056,8.613482236796699e-06,112.83175091689937,112.84027824146666,0.008527324567296546,204.9999982773033,153.83175057236002,153.84027789692732,False,0.0,0.020827300002565607,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f2b564631a7d0p+9,-0x1.b867970773a03p+4",997.4171260718667,-27.525290516956385,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f360e12eccb10p+9,-0x1.8ec4320d734f7p+5",43,True,True,True,348717607514981206696319483192631/79228162514264337593543950336,2.2031444229203316,112.96019885799731,112.96978481376279,0.009585955765473386,204.55937111541567,153.87207308108046,153.88165903684592,False,0.0,0.026420299996971153,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cd35f8b179b6ep+8,0x1.b89b10d164283p+9",461.21082600804846,881.2114507426307,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c835f8b179b6ep+8,0x1.bcef9405b1f43p+9",44,True,True,True,831814702802153265475740019475/77371252455336267181195264,5.390002590482254,113.11234880583737,113.12001087578524,0.007662069947869554,203.92199948190327,153.89674870221802,153.9044107721659,False,0.0,0.01923000000533648,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ace3ebe04286fp+8,0x1.c0989a6e4d8c2p+9",428.89031793235966,897.1922128561639,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c835f8b179b6ep+8,0x1.bcef9405b1f43p+9",45,True,True,True,3435044802379056619399668453771/309485009821345068724781056,5.565099352469701,113.12786973957603,113.13601512698699,0.008145387410962712,203.88698012950576,153.90526576547717,153.91341115288816,False,0.0,0.0230913999985205,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f06da05ea0c49p+9,-0x1.dd4205aa4be1dp+6",992.8564565930366,-119.31447473610065,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",48,True,True,True,558162234435595019748836071/4951760157141521099596496896,5.6359984455411904e-05,112.94386730194847,112.95287847643516,0.009011174486687423,204.99998872800288,153.94386504754905,153.95287622203574,False,0.0,0.035393300000578165,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.849d1ddcafdd8p+8,0x1.cb96fc2d01ea2p+9",388.6137369088515,919.1795707949971,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.924624454b757p+8,0x1.c9c278f8b41e2p+9",49,True,True,True,316315353184482243509542904879/77371252455336267181195264,2.046233595393687,113.03988556272157,113.04903949294432,0.009153930222751683,204.590753280921,153.95803621890576,153.96719014912853,False,0.0,0.024796400000923313,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f05480ec9e203p+9,-0x1.5c3d1dd0c9115p+6",992.6601844570254,-87.05968404986591,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",50,True,True,True,34891932271838027157997393766647/4951760157141521099596496896,3.529413182144822,113.13897622091268,113.14710615740057,0.008129936487890177,204.2941173635708,153.99779969362686,154.00592963011474,False,0.0,0.03528019999794196,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.028d6ca40e994p+9,0x1.abf60525b29d1p+9",517.104877955559,855.9220320818077,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc8520b0a24a9p+8,0x1.ae866b367c3f7p+9",51,True,True,True,24410040836348758299095/1208925819614629174706176,1.0095756351802265e-05,113.03801339387692,113.04793604187822,0.009922648001293055,204.99999798084846,154.0380129900466,154.0479356380479,False,0.0,0.02135529999213759,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.eedc1a4806b2ap+8,0x1.b05aee6aca0b7p+9",494.8597760216095,864.7104009138628,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc8520b0a24a9p+8,0x1.ae866b367c3f7p+9",53,True,True,True,571752249708547871733367301051/77371252455336267181195264,3.70171365560725,113.22673402238381,113.23538510174431,0.008651079360504355,204.25965726887827,154.07866547615947,154.08731655551998,False,0.0,0.021563000002061017,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.efce8d5b712e2p+9,-0x1.02794c0e14ea6p+7",991.6136888792646,-129.23690837865178,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",55,True,True,True,35138922597649119233938007/309485009821345068724781056,5.6769992852423456e-05,113.10046691645833,113.10901161516888,0.008544698710551302,204.99998864600119,154.10046464565858,154.10900934436913,False,0.0,0.02870009999605827,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.974624454b757p+8,0x1.c56df5c466522p+9",407.27399094669585,906.8590627193082,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.924624454b757p+8,0x1.c9c278f8b41e2p+9",57,True,True,True,3631663194151747866194151119771/309485009821345068724781056,5.884582486623913,113.34662903963972,113.35631396693032,0.009684927290592782,203.82308350267493,154.1112457401747,154.1209306674653,False,0.0,0.022214800002984703,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.efb7dac631191p+9,-0x1.34aa4c4b96676p+6",991.4363639583336,-77.16630666833393,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f360e12eccb10p+9,-0x1.8ec4320d734f7p+5",58,True,True,True,13740264580470987834308549410223/1237940039285380274899124224,5.565134026488863,113.40834028267649,113.41658513352797,0.008244850851482965,203.88697319470197,154.18573492161687,154.19397977246837,False,0.0,0.01917440000397619,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0e0e12eccb10p+9,-0x1.497bfec8968fcp+5",993.7568720340223,-41.18554455480077,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f360e12eccb10p+9,-0x1.8ec4320d734f7p+5",59,True,True,True,13309130754184592284758084464183/1237940039285380274899124224,5.390041375453393,113.40344139166594,113.41249059224876,0.009049200582822436,203.92199172490908,154.18783973664776,154.19688893723057,False,0.0,0.02238339999166783,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf8cf248de1efp+8,0x1.ba6f9405b1f43p+9",447.5505719702041,884.8717047804752,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c835f8b179b6ep+8,0x1.bcef9405b1f43p+9",62,True,True,True,5168570378434943839437567401535/309485009821345068724781056,8.385433551945084,113.56276739731007,113.57259627795081,0.009828880640739612,203.3229132896107,154.22735005523222,154.23717893587295,False,0.0,0.020233599992934614,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ef2b7a8402883p+9,-0x1.ec296ab81430dp+6",990.3396763813365,-123.04044616339907,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f0fffdb850543p+9,-0x1.b5855115a5d10p+6",63,True,True,True,20244647445133966796320416170631/4951760157141521099596496896,2.046280628614909,113.31060528887909,113.3191028206624,0.00849753178330559,204.59074387427677,154.22875406373444,154.23725159551776,False,0.0,0.02672540000639856,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.06d1ad4b24f95p+9,0x1.a95aa8bda9a7fp+9",525.6381009989296,850.708274562683,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc8520b0a24a9p+8,0x1.ae866b367c3f7p+9",65,True,True,True,1421218538017926713818779/77371252455336267181195264,9.184409577756014e-06,113.29757614817726,113.30728522963967,0.009709081462418112,204.99999816311782,154.29757578080083,154.30728486226326,False,0.0,0.027312699996400625,SAFE
M1,Csafe,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e13313df6b1aap+8,0x1.b22f719f17d76p+9",481.19952198376507,868.3706549517071,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fc8520b0a24a9p+8,0x1.ae866b367c3f7p+9",66,True,True,True,556277086503003064926030306715/38685626227668133590597632,7.215746328204659,113.64459793950722,113.65440763666147,0.009809697154253172,203.55685073435876,154.355968086379,154.36577778353325,False,0.0,0.020107299991650507,SAFE
