certified_clears,clear_attempts,clear_rate,cleared,distance_m,error,evidence,localization_observations,mean_time_per_source_s,measure_count,mixed,optical_fallbacks,policy,runtime_s,seed,stress,switch_count,total,use_negative,virtual_time_s
10,817,1.0,15,210305.11678283816,,synthetic_local,36,3201.0015571045174,587,True,5,P4,3.4987354999999987,17,edge,538,15,True,48015.02335656776
9,773,1.0,15,231378.75607176276,,synthetic_local,34,3479.250080956846,602,True,6,P4,2.1154957000000003,17,edge,554,15,False,52188.75121435269
16,16,1.0,16,32308.595579139634,,synthetic_local,43,442.4824447392457,95,False,0,P1,0.07007189999999852,18,bias,63,16,True,7079.719115827931
16,16,1.0,16,34449.48900797956,,synthetic_local,40,468.3061125997445,92,False,0,P2,1.2250842000000013,18,bias,63,16,True,7492.897801595912
16,16,1.0,16,19925.382458119253,,synthetic_local,43,292.19228072649076,103,False,0,P3,1.2349926999999994,18,bias,95,16,True,4675.076491623852
10,255,1.0,16,107569.32088278077,,synthetic_local,37,1538.9290110347604,399,True,6,P1,0.14896089999999873,18,bias,317,16,True,24622.864176556166
16,16,1.0,16,44771.003365040495,,synthetic_local,51,714.8250420630063,408,True,0,P4,3.020335899999999,18,bias,363,16,True,11437.200673008101
13,36,1.0,16,45581.6094285972,,synthetic_local,49,730.5826178574652,414,True,3,P4,2.299822800000001,18,bias,363,16,False,11689.321885719442
14,14,1.0,14,27981.939366205843,,synthetic_local,42,438.31341951722624,84,False,0,P1,0.06171060000000139,19,cluster,50,14,True,6136.387873241168
14,14,1.0,14,30684.57383433511,,synthetic_local,42,476.92248334764463,84,False,0,P2,1.3933776000000009,19,cluster,50,14,True,6676.914766867025
14,14,1.0,14,11842.576012001537,,synthetic_local,42,209.46537160002194,84,False,0,P3,1.0309141000000004,19,cluster,74,14,True,2932.5152024003073
10,440,1.0,14,172808.00543517212,,synthetic_local,32,2741.4000776453217,424,True,4,P1,0.13155190000000516,19,cluster,350,14,True,38379.601087034505
13,14,1.0,14,35134.743466788015,,synthetic_local,50,759.8534780969718,598,True,1,P4,1.6958590000000058,19,cluster,551,14,True,10637.948693357604
13,14,1.0,14,35095.91580016883,,synthetic_local,50,759.2987971452691,598,True,1,P4,1.5247679999999946,19,cluster,551,14,False,10630.183160033766
16,16,1.0,16,34758.74598028326,,synthetic_local,42,469.67182475354065,86,False,0,P1,0.0858994000000024,20,random,53,16,True,7514.74919605665
16,16,1.0,16,37459.58765495926,,synthetic_local,43,503.74484568699074,87,False,0,P2,1.4867983999999979,20,random,53,16,True,8059.917530991852
16,16,1.0,16,14407.872415433698,,synthetic_local,51,224.97340519292118,107,False,0,P3,1.1037873000000005,20,random,103,16,True,3599.574483086739
6,904,1.0,16,417438.5474770437,,synthetic_local,33,5502.60684346305,317,True,10,P1,0.1485351000000037,20,random,225,16,True,88041.7094954088
13,382,1.0,16,124381.90243259745,,synthetic_local,47,1759.1487804074693,358,True,3,P4,2.759915399999997,20,random,302,16,True,28146.38048651951
10,296,1.0,16,129877.07475619466,,synthetic_local,48,1839.4009344524304,432,True,6,P4,2.6122124999999983,20,random,375,16,False,29430.414951238887
12,12,1.0,12,26759.26952903425,,synthetic_local,34,511.07115881723763,125,False,0,P1,0.06256960000000333,21,edge,96,12,True,6132.853905806852
12,12,1.0,12,27492.383047994612,,synthetic_local,33,522.8730507999101,124,False,0,P2,1.2210476000000057,21,edge,96,12,True,6274.476609598921
12,12,1.0,12,16223.233023090308,,synthetic_local,29,334.7205503848385,120,False,0,P3,0.9630735000000001,21,edge,112,12,True,4016.6466046180617
2,1674,1.0,12,539778.0551549698,,synthetic_local,17,9720.63425258284,621,True,10,P1,0.16317620000000232,21,edge,541,12,True,116647.61103099409
11,84,1.0,12,43002.168293908355,,synthetic_local,30,1052.5361382318056,633,True,1,P4,2.6008039000000025,21,edge,589,12,True,12630.433658781667
5,439,1.0,12,105365.04839014291,,synthetic_local,22,2181.9174731690464,636,True,7,P4,2.2221924999999985,21,edge,589,12,False,26183.009678028557
15,15,1.0,15,33898.531853450106,,synthetic_local,44,495.0470913793348,101,False,0,P1,0.07170080000000212,22,bias,66,15,True,7425.706370690022
15,15,1.0,15,35320.592631514744,,synthetic_local,42,513.3412350868633,99,False,0,P2,1.4027695999999992,22,bias,66,15,True,7700.11852630295
15,15,1.0,15,16714.3767452949,,synthetic_local,40,266.058356603932,97,False,0,P3,1.025837799999998,22,bias,88,15,True,3990.87534905898
9,402,1.0,15,125810.0083354838,,synthetic_local,35,1931.2667778064497,442,True,6,P1,0.13791160000000247,22,bias,361,15,True,28969.001667096745
15,15,1.0,15,39482.76837535765,,synthetic_local,48,741.6369116714357,533,True,0,P4,2.2477472000000063,22,bias,488,15,True,11124.553675071535
11,91,1.0,15,45180.04561082372,,synthetic_local,43,834.467274810983,538,True,4,P4,2.0640963000000028,22,bias,488,15,False,12517.009122164745
10,10,1.0,10,22680.75801704586,,synthetic_local,30,515.9151603409173,100,False,0,P1,0.047266900000003886,23,cluster,73,10,True,5159.151603409173
10,10,1.0,10,24652.377806031025,,synthetic_local,30,555.3475561206205,100,False,0,P2,1.033543299999998,23,cluster,73,10,True,5553.475561206205
10,10,1.0,10,12156.98898738973,,synthetic_local,30,307.03977974779457,100,False,0,P3,0.8416421999999955,23,cluster,89,10,True,3070.3977974779455
5,634,1.0,10,212360.94071023818,,synthetic_local,19,4751.118814204767,531,True,5,P1,0.10236779999999612,23,cluster,462,10,True,47511.18814204767
8,11,1.0,10,34586.10727812554,,synthetic_local,29,1099.7221455625108,679,True,2,P4,1.7196393999999984,23,cluster,632,10,True,10997.22145562511
6,12,1.0,10,34511.117595704316,,synthetic_local,27,1099.0223519140866,680,True,4,P4,1.450033100000006,23,cluster,632,10,False,10990.223519140865
12,12,1.0,12,27456.6800996214,,synthetic_local,32,513.3613349936901,106,False,0,P1,0.04005060000000071,24,random,79,12,True,6160.336019924282
12,12,1.0,12,29356.86603904664,,synthetic_local,32,545.0311006507773,106,False,0,P2,1.038756399999997,24,random,79,12,True,6540.373207809327
12,12,1.0,12,16922.55373030423,,synthetic_local,32,339.2092288384038,106,False,0,P3,0.9373895999999959,24,random,96,12,True,4070.5107460608456
6,703,1.0,12,192485.71162531673,,synthetic_local,23,3612.261860421951,465,True,6,P1,0.1101877999999985,24,random,392,12,True,43347.14232506341
11,19,1.0,12,38561.15212065433,,synthetic_local,45,913.8525353442392,537,True,1,P4,2.300469100000001,24,random,488,12,True,10966.23042413087
8,115,1.0,12,60000.594737095904,,synthetic_local,39,1295.593245618265,538,True,4,P4,2.114311100000002,24,random,488,12,False,15547.11894741918
13,13,1.0,13,29439.634980471328,,synthetic_local,37,510.4559227764819,119,False,0,P1,0.05293429999999688,25,edge,88,13,True,6635.926996094265
13,13,1.0,13,30228.024850907183,,synthetic_local,35,521.8157669370337,117,False,0,P2,1.1929869999999951,25,edge,88,13,True,6783.604970181437
13,13,1.0,13,17245.546923137146,,synthetic_local,31,321.9314911251869,113,False,0,P3,0.8241835000000037,25,edge,106,13,True,4185.10938462743
4,1108,1.0,13,328133.10439604986,,synthetic_local,20,5587.432375323837,623,True,9,P1,0.14237880000000303,25,edge,545,13,True,72636.62087920988
10,99,1.0,13,45660.12646756457,,synthetic_local,29,1037.617330270224,680,True,3,P4,3.086225599999999,25,edge,634,13,True,13489.025293512914
7,205,1.0,13,60623.03830769944,,synthetic_local,26,1294.6621278107616,686,True,6,P4,1.8258220999999963,25,edge,635,13,False,16830.6076615399
16,16,1.0,16,32719.987542414176,,synthetic_local,44,450.06234428017734,102,False,0,P1,0.07595380000000063,26,bias,67,16,True,7200.9975084828375
16,16,1.0,16,34588.09626843646,,synthetic_local,42,472.78870335545554,100,False,0,P2,1.3587497999999982,26,bias,67,16,True,7564.619253687289
16,16,1.0,16,19674.146197588037,,synthetic_local,45,289.61432746985054,105,False,0,P3,1.418504899999995,26,bias,94,16,True,4633.829239517609
11,439,1.0,16,139912.86533137687,,synthetic_local,37,1974.4108166422095,390,True,5,P1,0.10632960000000224,26,bias,309,16,True,31590.573066275352
14,38,1.0,16,44081.900707990964,,synthetic_local,49,722.2112588498873,439,True,2,P4,2.669040300000006,26,bias,398,16,True,11555.380141598196
10,165,1.0,16,79032.26745430377,,synthetic_local,44,1184.5283431787975,444,True,6,P4,2.233122299999998,26,bias,399,16,False,18952.45349086076
10,10,1.0,10,22629.07430129628,,synthetic_local,30,514.8814860259256,100,False,0,P1,0.047460399999998515,27,cluster,73,10,True,5148.814860259256
10,10,1.0,10,24692.724680954067,,synthetic_local,30,556.1544936190813,100,False,0,P2,1.0520659000000023,27,cluster,73,10,True,5561.544936190813
10,10,1.0,10,11392.709284818378,,synthetic_local,30,291.85418569636755,100,False,0,P3,0.8611965999999995,27,cluster,90,10,True,2918.5418569636754
5,272,1.0,10,90427.76342108226,,synthetic_local,19,2239.2552684216453,590,True,5,P1,0.07091989999999981,27,cluster,521,10,True,22392.552684216455
10,10,1.0,10,34130.03023777083,,synthetic_local,34,1094.3006047554168,686,True,0,P4,1.875909,27,cluster,637,10,True,10943.006047554167
7,13,1.0,10,34187.026781825756,,synthetic_local,31,1097.8405356365156,689,True,3,P4,1.7447675000000018,27,cluster,637,10,False,10978.405356365156
14,14,1.0,14,32563.83267768293,,synthetic_local,37,505.91189539547037,88,False,0,P1,0.059468899999998825,28,random,60,14,True,7082.766535536585
14,14,1.0,14,34863.100040178986,,synthetic_local,39,539.4728577168424,90,False,0,P2,1.2481805000000037,28,random,60,14,True,7552.620008035795
14,14,1.0,14,19128.72171083216,,synthetic_local,36,314.6245958690309,87,False,0,P3,1.0720132000000007,28,random,74,14,True,4404.744342166432
8,253,1.0,14,129713.5010603958,,synthetic_local,32,2126.9785865770823,521,True,6,P1,0.12999020000000172,28,random,443,14,True,29777.700212079155
13,162,1.0,14,72471.3991310471,,synthetic_local,42,1311.8771304435286,567,True,1,P4,2.316739300000002,28,random,523,14,True,18366.2798262094
11,165,1.0,14,72476.82190720103,,synthetic_local,40,1314.0260272457276,571,True,3,P4,1.8183928999999992,28,random,523,14,False,18396.364381440188
16,16,1.0,16,31520.46608970431,,synthetic_local,47,444.630826121304,128,False,0,P1,0.06994329999999849,29,edge,90,16,True,7114.093217940864
16,16,1.0,16,32290.64991559506,,synthetic_local,37,451.1331239449382,118,False,0,P2,1.1069758999999948,29,edge,90,16,True,7218.129983119011
15,194,1.0,16,32628.92060632157,,synthetic_local,36,490.7990075790186,120,False,1,P3,1.095523,29,edge,113,16,True,7852.784121264298
6,1660,1.0,16,486977.95403178973,,synthetic_local,28,6592.786925397387,527,True,10,P1,0.19672369999999972,29,edge,442,16,True,105484.59080635819
13,464,1.0,16,153450.44328338522,,synthetic_local,41,2215.6930410423124,563,True,3,P4,2.3229331,29,edge,522,16,True,35451.088656677
12,504,1.0,16,195227.47064576353,,synthetic_local,40,2745.405883072051,563,True,4,P4,1.4087880999999953,29,edge,522,16,False,43926.494129152816
10,10,1.0,10,22523.992898739616,,synthetic_local,26,526.4798579747923,122,False,0,P1,0.052063900000000274,30,bias,100,10,True,5264.798579747922
10,10,1.0,10,23964.467496440673,,synthetic_local,26,555.2893499288135,122,False,0,P2,0.8156995000000009,30,bias,100,10,True,5552.893499288135
10,10,1.0,10,15672.423316051823,,synthetic_local,27,391.2484663210365,123,False,0,P3,0.9085621999999987,30,bias,113,10,True,3912.484663210365
5,144,1.0,10,80948.76491265083,,synthetic_local,24,2006.5752982530162,583,True,5,P1,0.09925450000000069,30,bias,509,10,True,20065.75298253016
10,10,1.0,10,42116.38468754146,,synthetic_local,31,1191.9276937508296,582,True,0,P4,1.940819900000001,30,bias,536,10,True,11919.276937508295
7,92,1.0,10,60664.25503915583,,synthetic_local,26,1587.9851007831169,583,True,3,P4,1.7061609000000004,30,bias,536,10,False,15879.851007831168
13,13,1.0,13,27392.532572104978,,synthetic_local,39,464.5005011093072,88,False,0,P1,0.07532330000000087,31,cluster,55,13,True,6038.506514420994
13,13,1.0,13,29988.569373315146,,synthetic_local,39,504.4395288202329,88,False,0,P2,1.2783342000000033,31,cluster,55,13,True,6557.713874663028
13,13,1.0,13,11643.610479049345,,synthetic_local,39,223.97862275460528,88,False,0,P3,0.9442939000000052,31,cluster,78,13,True,2911.7220958098687
6,1062,1.0,13,452931.607702381,,synthetic_local,24,7441.94781080586,504,True,7,P1,0.12306159999999977,31,cluster,427,13,True,96745.32154047619
12,13,1.0,13,34599.95137439146,,synthetic_local,42,823.6915596060227,628,True,1,P4,1.8298435000000026,31,cluster,583,13,True,10707.990274878295
11,14,1.0,13,34635.3011167386,,synthetic_local,41,824.8507864113633,629,True,2,P4,1.5087374000000011,31,cluster,583,13,False,10723.060223347722
16,16,1.0,16,35144.8604169416,,synthetic_local,44,474.43575521177013,86,False,0,P1,0.06087889999999874,32,random,52,16,True,7590.972083388322
16,16,1.0,16,37693.214195386165,,synthetic_local,43,505.97767744232704,85,False,0,P2,1.3115591999999978,32,random,52,16,True,8095.642839077233
16,16,1.0,16,21484.795258356175,,synthetic_local,42,304.30994072945225,84,False,0,P3,1.2446253000000027,32,random,72,16,True,4868.959051671236
12,677,1.0,16,301338.2479435036,,synthetic_local,39,3999.8530992937913,291,True,4,P1,0.13307309999999717,32,random,212,16,True,63997.64958870066
15,272,1.0,16,58151.468870315366,,synthetic_local,47,901.393360878944,332,True,1,P4,1.8466442999999941,32,random,284,16,True,14422.293774063104
15,272,1.0,16,58137.723591666894,,synthetic_local,47,901.2215448958381,332,True,1,P4,1.6519221000000002,32,random,284,16,False,14419.544718333409
16,16,1.0,16,34805.52367038511,,synthetic_local,46,485.131545879814,126,False,0,P1,0.08848229999999546,33,edge,91,16,True,7762.104734077024
16,16,1.0,16,35736.651982743766,,synthetic_local,41,495.2081497842969,121,False,0,P2,1.2171992000000031,33,edge,91,16,True,7923.33039654875
16,16,1.0,16,17469.216588188952,,synthetic_local,44,269.0527073523618,124,False,0,P3,1.4091559000000018,33,edge,111,16,True,4304.8433176377885
7,1643,1.0,16,565194.3318448637,,synthetic_local,30,7564.24164806079,519,True,9,P1,0.16486859999999837,33,edge,433,16,True,121027.86636897264
15,30,1.0,16,42900.137590549275,,synthetic_local,45,743.6267198818662,541,True,1,P4,3.4639173999999997,33,edge,491,16,True,11898.027518109859
12,51,1.0,16,43951.50871033826,,synthetic_local,42,761.9563588792284,545,True,4,P4,2.618578300000003,33,edge,491,16,False,12191.301742067655
10,10,1.0,10,23870.227465130007,,synthetic_local,29,550.6045493025999,118,False,0,P1,0.05160500000000212,34,bias,92,10,True,5506.045493025999
10,10,1.0,10,25210.145790512473,,synthetic_local,27,576.4029158102494,116,False,0,P2,0.8962738999999971,34,bias,92,10,True,5764.029158102494
10,10,1.0,10,17598.51264557973,,synthetic_local,27,426.3702529115947,117,False,0,P3,0.8271106999999986,34,bias,109,10,True,4263.702529115947
2,538,1.0,10,169192.16717084797,,synthetic_local,15,3916.6433434169653,628,True,8,P1,0.09601359999999914,34,bias,554,10,True,39166.43343416965
10,10,1.0,10,40041.085159691356,,synthetic_local,31,1177.0217031938273,626,True,0,P4,2.0506586999999996,34,bias,582,10,True,11770.217031938273
8,75,1.0,10,48329.664144249145,,synthetic_local,28,1362.793282884983,627,True,2,P4,1.501868100000003,34,bias,582,10,False,13627.93282884983
10,10,1.0,10,21565.192736041325,,synthetic_local,30,493.70385472082637,100,False,0,P1,0.060802400000000034,35,cluster,74,10,True,4937.0385472082635
10,10,1.0,10,23539.016114293736,,synthetic_local,30,533.1803222858748,100,False,0,P2,1.005530400000005,35,cluster,74,10,True,5331.803222858748
10,10,1.0,10,12284.46068387411,,synthetic_local,30,309.58921367748223,100,False,0,P3,0.9359962999999993,35,cluster,89,10,True,3095.8921367748226
5,434,1.0,10,189685.51184011847,,synthetic_local,21,4252.610236802369,556,True,5,P1,0.12366810000000328,35,cluster,487,10,True,42526.1023680237
9,10,1.0,10,34846.47496660431,,synthetic_local,28,1106.0294993320863,681,True,1,P4,1.4652875999999964,35,cluster,636,10,True,11060.294993320864
9,10,1.0,10,34816.27798531649,,synthetic_local,28,1105.42555970633,681,True,1,P4,1.2667730000000006,35,cluster,636,10,False,11054.2555970633
12,12,1.0,12,29685.870678765586,,synthetic_local,33,550.4311779794267,106,False,0,P1,0.06427779999999927,36,random,78,12,True,6605.17413575312
12,12,1.0,12,31291.08425212593,,synthetic_local,33,577.1847375354321,106,False,0,P2,1.076236300000005,36,random,78,12,True,6926.216850425185
12,12,1.0,12,15292.030451129558,,synthetic_local,35,321.700507518826,124,False,0,P3,0.8176795999999982,36,random,122,12,True,3860.406090225912
5,734,1.0,12,258015.8642271269,,synthetic_local,23,4739.931070452136,521,True,7,P1,0.11298229999999876,36,random,445,12,True,56879.17284542563
12,12,1.0,12,42727.32741863227,,synthetic_local,32,971.0387903105379,515,True,0,P4,1.3491189000000006,36,random,472,12,True,11652.465483726455
9,39,1.0,12,44769.835759770074,,synthetic_local,30,1013.9139293295015,520,True,3,P4,1.440691600000001,36,random,472,12,False,12166.967151954017
11,11,1.0,11,25042.265538676445,,synthetic_local,31,527.2230097941173,127,False,0,P1,0.06492519999999757,37,edge,101,11,True,5799.45310773529
11,11,1.0,11,25590.215685428215,,synthetic_local,27,535.3675579168766,123,False,0,P2,0.8252881999999957,37,edge,101,11,True,5889.043137085643
11,11,1.0,11,15457.295088716184,,synthetic_local,26,351.8599107039307,122,False,0,P3,0.7687746999999945,37,edge,114,11,True,3870.459017743238
5,1143,1.0,11,376326.9097487814,,synthetic_local,18,7502.034722705121,646,True,6,P1,0.12384679999999548,37,edge,576,11,True,82522.38194975632
10,261,1.0,11,113972.78808316427,,synthetic_local,28,2492.7779651484384,644,True,1,P4,2.1153657999999993,37,edge,601,11,True,27420.557616632825
9,384,1.0,11,136079.46769732356,,synthetic_local,26,2927.8085035877016,643,True,2,P4,1.5015269999999958,37,edge,601,11,False,32205.89353946472
11,11,1.0,11,31286.122000996875,,synthetic_local,34,631.6567636544886,111,False,0,P1,0.03787049999999681,38,bias,81,11,True,6948.224400199375
11,11,1.0,11,32010.136109230796,,synthetic_local,30,643.0024747132873,107,False,0,P2,0.9329460999999952,38,bias,81,11,True,7073.02722184616
11,11,1.0,11,16009.162112870543,,synthetic_local,31,355.62112932491885,110,False,0,P3,0.8494888999999972,38,bias,105,11,True,3911.8324225741076
8,47,1.0,11,59170.71065135132,,synthetic_local,30,1409.6492845700234,597,True,3,P1,0.08189619999999564,38,bias,524,11,True,15506.142130270258
11,11,1.0,11,39536.13984056832,,synthetic_local,41,1055.1116334648787,615,True,0,P4,2.410963599999995,38,bias,569,11,True,11606.227968113664
10,12,1.0,11,39547.10443636401,,synthetic_local,42,1056.4928079338913,617,True,1,P4,1.8531337999999948,38,bias,569,11,False,11621.420887272803
16,16,1.0,16,31142.01588370508,,synthetic_local,48,420.40019854631345,76,False,0,P1,0.059013299999996605,39,cluster,38,16,True,6726.403176741015
16,16,1.0,16,34334.070664667066,,synthetic_local,48,460.3008833083384,76,False,0,P2,1.6030110000000022,39,cluster,38,16,True,7364.814132933415
16,16,1.0,16,11734.950229238186,,synthetic_local,48,179.56187786547736,76,False,0,P3,1.065838400000004,39,cluster,66,16,True,2872.9900458476377
7,1201,1.0,16,367135.0547767146,,synthetic_local,29,4945.063184708934,357,True,9,P1,0.12637119999999413,39,cluster,274,16,True,79121.01095534295
12,16,1.0,16,35610.48219477848,,synthetic_local,58,666.7560274347312,585,True,4,P4,1.9542552000000057,39,cluster,541,16,True,10668.0964389557
12,16,1.0,16,35610.48219477848,,synthetic_local,58,666.7560274347312,585,True,4,P4,1.5473612000000116,39,cluster,541,16,False,10668.0964389557
13,13,1.0,13,27730.650546290217,,synthetic_local,33,477.163854558311,103,False,0,P1,0.061679400000002715,40,random,77,13,True,6203.130109258043
13,13,1.0,13,29961.159872735367,,synthetic_local,33,511.4793826574672,103,False,0,P2,1.090994600000002,40,random,77,13,True,6649.231974547074
13,13,1.0,13,12767.638258569079,,synthetic_local,35,254.27135782413964,115,False,0,P3,0.6730800999999929,40,random,112,13,True,3305.5276517138154
7,443,1.0,13,132909.4995635017,,synthetic_local,27,2359.2230702077195,468,True,6,P1,0.1006703999999985,40,random,393,13,True,30669.89991270035
11,27,1.0,13,38966.664369438295,,synthetic_local,37,870.1794518375123,576,True,2,P4,1.7862396000000018,40,random,532,13,True,11312.332873887659
9,49,1.0,13,40285.18026180118,,synthetic_local,34,896.6950809507872,579,True,4,P4,1.4519537999999983,40,random,532,13,False,11657.036052360234
14,14,1.0,14,30760.841797678448,,synthetic_local,42,502.79773996683485,142,False,0,P1,0.05484909999999843,41,edge,107,14,True,7039.168359535688
14,14,1.0,14,31399.529958304014,,synthetic_local,37,510.13614226148576,137,False,0,P2,1.1934631999999965,41,edge,107,14,True,7141.9059916608
14,14,1.0,14,16542.823108817436,,synthetic_local,37,299.1831872688204,137,False,0,P3,1.2572107999999957,41,edge,125,14,True,4188.564621763486
8,714,1.0,14,243822.71471546913,,synthetic_local,28,3848.467353078133,503,True,6,P1,0.10230659999999148,41,edge,429,14,True,53878.54294309386
13,176,1.0,14,49548.98864858431,,synthetic_local,35,965.3426949797746,515,True,1,P4,1.6242877000000107,41,edge,474,14,True,13514.797729716844
11,226,1.0,14,53904.817414293735,,synthetic_local,33,1038.997391632766,517,True,3,P4,1.294997600000002,41,edge,474,14,False,14545.963482858726
10,10,1.0,10,22538.879483128097,,synthetic_local,29,525.3775896625621,120,False,0,P1,0.053548800000001506,42,bias,96,10,True,5253.775896625621
10,10,1.0,10,23677.61747530422,,synthetic_local,25,546.1523495060844,116,False,0,P2,0.8405501999999956,42,bias,96,10,True,5461.523495060845
10,10,1.0,10,14701.12818072979,,synthetic_local,25,367.82256361459565,116,False,0,P3,0.6681638000000021,42,bias,108,10,True,3678.2256361459567
6,146,1.0,10,71091.22610592202,,synthetic_local,24,1816.3245221184402,593,True,4,P1,0.10495089999999152,42,bias,522,10,True,18163.245221184403
9,29,1.0,10,42994.76810034347,,synthetic_local,30,1223.3953620068692,596,True,1,P4,1.798059699999996,42,bias,548,10,True,12233.95362006869
8,30,1.0,10,42985.51382517656,,synthetic_local,27,1223.010276503531,595,True,2,P4,1.4718984000000006,42,bias,548,10,False,12230.10276503531
13,13,1.0,13,26396.785698222542,,synthetic_local,39,449.2582415111161,88,False,0,P1,0.05692940000000135,43,cluster,56,13,True,5840.3571396445095
13,13,1.0,13,28984.649267045657,,synthetic_local,39,489.07152718531773,88,False,0,P2,1.305996900000011,43,cluster,56,13,True,6357.92985340913
13,13,1.0,13,11770.947016984188,,synthetic_local,39,225.93764641514133,88,False,0,P3,0.966266499999989,43,cluster,78,13,True,2937.1894033968374
7,571,1.0,13,196146.82508432047,,synthetic_local,28,3342.18192437417,426,True,6,P1,0.11761189999999999,43,cluster,350,13,True,43448.36501686421
12,15,1.0,13,35537.93151104769,,synthetic_local,48,837.5835617084261,626,True,1,P4,2.0026142999999905,43,cluster,580,13,True,10888.58630220954
11,25,1.0,13,36625.162996563624,,synthetic_local,47,857.387123024056,628,True,2,P4,1.7778152000000063,43,cluster,580,13,False,11146.032599312728
14,14,1.0,14,30840.556787984046,,synthetic_local,39,483.650811256915,94,False,0,P1,0.06224339999999984,44,random,63,14,True,6771.11135759681
14,14,1.0,14,32471.8258116744,,synthetic_local,36,505.8832258810629,91,False,0,P2,1.1936364000000026,44,random,63,14,True,7082.365162334881
13,29,1.0,14,16070.723874702264,,synthetic_local,36,284.93891249574654,111,False,1,P3,0.8241426000000018,44,random,105,14,True,3989.1447749404515
9,229,1.0,14,89103.8233935277,,synthetic_local,30,1489.697477050395,399,True,5,P1,0.11160290000000828,44,random,325,14,True,20855.76467870553
13,20,1.0,14,41100.67908967483,,synthetic_local,41,789.7954155667836,466,True,1,P4,2.2920718999999963,44,random,419,14,True,11057.13581793497
11,100,1.0,14,52479.96779589876,,synthetic_local,36,968.4281113699824,463,True,3,P4,1.5145291000000043,44,random,419,14,False,13557.993559179753
16,16,1.0,16,33678.64951758976,,synthetic_local,44,477.8581189698718,144,False,0,P1,0.0698990000000066,45,edge,110,16,True,7645.7299035179485
16,16,1.0,16,34496.08492893948,,synthetic_local,40,486.82606161174357,140,False,0,P2,1.344565700000004,45,edge,110,16,True,7789.216985787897
16,16,1.0,16,18239.858469497474,,synthetic_local,41,285.18573086871834,141,False,0,P3,1.3433016000000038,45,edge,130,16,True,4562.971693899493
7,1571,1.0,16,533982.328397939,,synthetic_local,29,7133.716604974258,447,True,9,P1,0.1735623000000004,45,edge,363,16,True,114139.46567958813
15,293,1.0,16,126302.94807868263,,synthetic_local,41,1823.4118509835312,508,True,1,P4,2.7630855000000025,45,edge,463,16,True,29174.5896157365
12,393,1.0,16,143148.37924804585,,synthetic_local,37,2053.0422406005723,509,True,4,P4,1.8642451999999992,45,edge,463,16,False,32848.67584960916
13,13,1.0,13,28331.32184391102,,synthetic_local,37,484.17418221401545,99,False,0,P1,0.04533290000000534,46,bias,68,13,True,6294.264368782201
13,13,1.0,13,30888.597503192228,,synthetic_local,35,522.747653895265,97,False,0,P2,1.0837199999999996,46,bias,68,13,True,6795.719500638445
13,13,1.0,13,17633.43183594389,,synthetic_local,33,319.5912590145215,95,False,0,P3,0.8990049000000084,46,bias,88,13,True,4154.6863671887795
9,144,1.0,13,85564.72462749844,,synthetic_local,31,1586.9188404230526,522,True,4,P1,0.09662390000001153,46,bias,449,13,True,20629.944925499683
11,257,1.0,13,102176.95493601989,,synthetic_local,33,1870.5685374772288,521,True,2,P4,1.6794538000000045,46,bias,480,13,True,24317.390987203973
10,265,1.0,13,102351.94383529307,,synthetic_local,32,1875.8760590045085,523,True,3,P4,1.409579100000002,46,bias,480,13,False,24386.388767058612
10,10,1.0,10,22658.909793110342,,synthetic_local,30,515.4781958622067,100,False,0,P1,0.05625639999999521,47,cluster,73,10,True,5154.781958622067
10,10,1.0,10,24744.35807458378,,synthetic_local,30,557.1871614916756,100,False,0,P2,0.9361508000000072,47,cluster,73,10,True,5571.871614916756
10,10,1.0,10,12089.474170524936,,synthetic_local,30,305.6894834104987,100,False,0,P3,0.8026361999999949,47,cluster,89,10,True,3056.8948341049872
3,690,1.0,10,191354.99271285237,,synthetic_local,17,4377.399854257064,581,True,7,P1,0.10731099999999572,47,cluster,508,10,True,43773.99854257064
9,10,1.0,10,33893.59076520384,,synthetic_local,33,1090.3718153040768,687,True,1,P4,1.6638252000000051,47,cluster,640,10,True,10903.718153040769
8,12,1.0,10,33930.24781756728,,synthetic_local,32,1091.7049563513458,687,True,2,P4,1.3469465000000014,47,cluster,640,10,False,10917.049563513458
10,10,1.0,10,21661.245262004242,,synthetic_local,27,504.4249052400852,114,False,0,P1,0.04700149999999326,48,random,92,10,True,5044.249052400852
10,10,1.0,10,23114.269639562186,,synthetic_local,27,533.485392791244,114,False,0,P2,0.9441498000000053,48,random,92,10,True,5334.85392791244
10,10,1.0,10,13673.800486186114,,synthetic_local,27,346.5760097237223,115,False,0,P3,0.8432596999999902,48,random,106,10,True,3465.760097237223
7,334,1.0,10,167550.439580388,,synthetic_local,22,3756.9087916077588,517,True,3,P1,0.11461299999999142,48,random,452,10,True,37569.08791607759
10,10,1.0,10,38137.37733278926,,synthetic_local,37,1126.1475466557852,605,True,0,P4,1.4830050999999997,48,random,559,10,True,11261.475466557851
9,13,1.0,10,38192.65309987841,,synthetic_local,36,1128.6530619975679,606,True,1,P4,1.2558526999999913,48,random,559,10,False,11286.53061997568
10,10,1.0,10,23119.56650072793,,synthetic_local,29,542.8913300145585,130,False,0,P1,0.04706939999999804,49,edge,105,10,True,5428.913300145586
10,10,1.0,10,23399.37613654454,,synthetic_local,22,544.9875227308905,123,False,0,P2,0.5621168999999924,49,edge,105,10,True,5449.875227308906
