case_id,event_index,vertex_index,x_m,y_m
184,7,1,-974.5991709423051,1130.2397633574294
184,7,2,-955.4907145471568,1132.411829592609
184,7,3,-955.8776235189973,1133.0735471913795
184,8,0,-643.8506864523149,847.8083414016442
184,8,1,-635.6471861509548,826.0006194172453
184,8,2,-606.8737702356932,833.8316666381609
184,8,3,-615.4758459357529,854.4714378158164
184,9,0,970.2714475480293,1435.1386959141698
184,9,1,970.0856894238677,1434.6256846434683
184,9,2,991.4177849154926,1414.868489473364
184,9,3,992.0211188633369,1416.3681951810602
185,0,0,1501.0178826163558,-9.328125814721119
185,0,1,1502.781414520078,-8.734803081061706
185,0,2,1488.9647692465087,-0.17980040347266069
185,0,3,1487.9242840848133,-0.5709966956167443
185,1,0,1318.6870167004909,227.0637980856107
185,1,1,1309.7719654762218,220.73171299813012
185,1,2,1318.9031492139493,210.73704690625388
185,1,3,1327.6691608220244,216.5116802725425
185,2,0,1391.361056437178,-835.4458866768714
185,2,1,1391.6093452631053,-835.0361552175528
185,2,2,1372.802614389923,-826.2644344378427
185,2,3,1372.1333574780806,-827.2861928870817
185,3,0,1286.5610139286807,-911.7495748117693
185,3,1,1287.6770452549997,-915.2880972051431
185,3,2,1316.5553700968123,-896.0031512593237
185,3,3,1315.7423668186286,-893.7092095791226
185,4,0,741.3105313459647,-798.0600592626398
185,4,1,737.404197991493,-810.1579096119483
185,4,2,767.26529554705,-814.3200732176119
185,4,3,770.3511010639717,-803.4764950819722
185,5,0,-166.27231487067243,-1623.6779113176865
185,5,1,-166.51019438789316,-1624.5716143979514
185,5,2,-148.01191903718555,-1645.5132302342843
185,5,3,-147.53814141718703,-1643.443778655584
185,6,0,-1095.7241633457006,-1276.3684693597054
185,6,1,-1097.3961280351978,-1275.89235543089
185,6,2,-1111.2936726092835,-1296.2082175578264
185,6,3,-1110.4897124984564,-1296.4069542183536
185,7,0,-1460.728995368155,-949.015124417698
185,7,1,-1464.3669397688989,-948.6260192183528
185,7,2,-1458.4724861087614,-954.8385630285301
185,7,3,-1454.1788809669135,-955.4507804059065
185,8,0,-1158.2180447659578,-1151.8604724053232
185,8,1,-1159.8128185313813,-1151.0948442050747
185,8,2,-1168.383897477488,-1153.2104162056014
185,8,3,-1167.051814304972,-1154.3726711478387
185,9,0,-1290.3204462922324,114.25873681009766
185,9,1,-1289.6715955493366,114.38774238508852
185,9,2,-1290.886630256635,135.23863369360154
185,9,3,-1292.2531954341207,134.91672443804978
185,10,0,-107.71017507947158,1368.7081401057205
185,10,1,-124.79156947778085,1373.81168875788
185,10,2,-132.0934934878793,1345.0708071554793
185,10,3,-114.15387362531797,1339.0177683877594
185,11,0,239.16249002900832,1326.6948260137128
185,11,1,240.99588345753605,1322.5682375657952
185,11,2,257.3251072726152,1336.586336562766
185,11,3,255.70363777938854,1339.9160024634193
185,12,0,911.4545837876428,814.1166476079782
185,12,1,911.4919879775445,815.5403082855657
185,12,2,896.3016642606309,817.2884859065217
185,12,3,895.9983146619808,815.3480123518357
185,13,0,1459.1472973300408,593.4311859471862
185,13,1,1458.370344751168,591.7423581140116
185,13,2,1474.142848062183,595.3590896980289
185,13,3,1474.580027981055,596.4044581683671
186,0,0,1318.898869980564,-374.48727323192196
186,0,1,1319.6274460932732,-375.34017553134834
186,0,2,1321.8088647090462,-366.35415762571984
186,0,3,1320.6662381052947,-365.9039498480635
186,1,0,437.92077318765087,-54.429493533370284
186,1,1,453.55460680968986,-56.37263416092833
186,1,2,460.98079658699635,-40.93870492086994
186,1,3,444.4574026296138,-39.47129813403449
186,2,0,403.59023639401175,15.186935718471346
186,2,1,391.60273605404313,14.735850977881825
186,2,2,377.59697186391645,0.9555969828285892
186,2,3,390.13649443696215,0.9873311619396229
186,3,0,-317.68651087043014,825.6454413254094
186,3,1,-317.04167949222966,824.8566287110249
186,3,2,-308.3281264164328,835.4477114603112
186,3,3,-309.2523514838391,836.6629090124608
186,4,0,-15.864451407358914,1114.2895035021465
186,4,1,-15.19882231251701,1109.452270503008
186,4,2,-11.161704483666993,1108.4100799708021
186,4,3,-11.66684509775136,1113.3616064212958
186,5,0,-872.3721400464058,1039.4533679935366
186,5,1,-873.6128626941068,1039.5109023960483
186,5,2,-853.0918816530134,1028.1897207787829
186,5,3,-852.1327110559565,1029.1964212625705
186,6,0,-447.27413195444177,689.3504509590949
186,6,1,-457.5641709356645,682.2266186099586
186,6,2,-442.53706481902174,669.0829590787928
186,6,3,-432.0190847708155,676.924247707106
186,7,0,-478.8200369586209,566.5285936829658
186,7,1,-477.8924846567431,565.9585174478975
186,7,2,-474.63329208729397,574.9252469682937
186,7,3,-475.28164092459184,575.2930366853076
186,8,0,-971.2848564823719,1261.6183098686847
186,8,1,-970.9965009776056,1261.0138957273102
186,8,2,-953.5408535726195,1274.9211425836454
186,8,3,-954.1369815048095,1276.2924702125763
186,9,0,-1339.210769514913,364.8820306181467
186,9,1,-1358.749765400045,354.3371588727946
186,9,2,-1348.1427639432902,330.41800754511155
186,9,3,-1328.1510346342395,342.13067548326126
187,0,0,511.5218550317101,-851.3570909356743
187,0,1,512.13663163554,-850.2834132202438
187,0,2,503.30259980585595,-839.1635770943794
187,0,3,502.93760123720926,-839.7370621262377
187,1,0,541.2960948346955,-1429.4783781056644
187,1,1,541.4173137029786,-1431.227240415902
187,1,2,558.6298426639502,-1453.033817327696
187,1,3,559.1292880226606,-1450.5102781660698
187,2,0,1132.7386149297095,818.5991052335544
187,2,1,1134.0918334427804,818.918618489674
187,2,2,1129.6268928178845,829.439912098735
187,2,3,1128.484232575765,829.690828655824
187,3,0,181.84722450988968,1634.1095961214155
187,3,1,182.56806178350627,1632.834741927541
187,3,2,200.73770343018603,1651.7587151932191
187,3,3,200.05970124665134,1651.792646084267
187,4,0,-898.2851322904584,210.277404672252
187,4,1,-880.020359583445,206.00184798796585
187,4,2,-869.6044594718297,236.02185263833618
187,4,3,-886.5491762052452,240.62086704343895
187,5,0,-829.3402172872586,-90.75428464472738
187,5,1,-836.5669441297069,-91.54510174395661
187,5,2,-830.4348346266498,-120.4813143112281
187,5,3,-822.2381597352472,-119.29212267002966
187,6,0,-408.5432511709099,-180.68978795294913
187,6,1,-387.60874419562344,-187.0961024438331
187,6,2,-375.37001801387873,-167.15948060149006
187,6,3,-397.5142653923425,-161.22387616132815
187,7,0,-1637.570532394123,-55.33620725480955
187,7,1,-1637.350877561893,-63.92497993057725
187,7,2,-1606.9563912088847,-72.45989941239748
187,7,3,-1606.864572680347,-62.807320688640665
187,8,0,-1043.6278727260728,1388.8117058837631
187,8,1,-1042.0418643964572,1390.0780263212798
187,8,2,-1057.8392056804244,1396.3278526448764
187,8,3,-1059.3638090913412,1395.6849321757513
187,9,0,-299.45855856214496,-1578.58101076631
187,9,1,-293.6571930624756,-1578.2459981869335
187,9,2,-292.49995518787875,-1555.597370902325
187,9,3,-299.1012924416136,-1556.2115015862278
188,0,0,651.5790251515972,773.2271882787145
188,0,1,651.7664331939994,772.8100891276034
188,0,2,676.8687025959656,789.9497507906832
188,0,3,676.2794677078138,791.394708038873
188,1,0,1481.8415870561023,550.536046404003
188,1,1,1482.6912473889658,550.365264892327
188,1,2,1480.5438855709444,566.8203285303102
188,1,3,1479.0775602042836,567.1511826263251
188,2,0,1258.16881638132,415.4825766961595
188,2,1,1251.434712579106,404.68689981439013
188,2,2,1274.0615986675175,408.3334207075249
188,2,3,1280.7873484319214,418.3179057153412
188,3,0,957.9178721238337,-187.86820926231266
188,3,1,954.1677677763812,-205.01740344296383
188,3,2,964.4888233598238,-189.43285571800968
188,3,3,967.1227025361347,-174.97541605471113
188,4,0,-237.9649748842467,-483.41922379674884
188,4,1,-257.8183689325633,-492.8696738928584
188,4,2,-243.96914114455708,-503.06715258678116
188,4,3,-241.4330362115827,-504.75692602097797
188,4,4,-220.21244877750718,-495.55416345443507
188,5,0,-1040.176542944934,-625.7225470256723
188,5,1,-1040.7347557193634,-634.2051998667649
188,5,2,-1018.0744458098751,-622.5318712243082
188,5,3,-1017.787797616236,-613.1765464013574
188,6,0,-862.8821943499698,-1178.3022362363984
188,6,1,-848.0229341619263,-1183.1575558987834
188,6,2,-842.5695291678319,-1155.2711598171923
188,6,3,-858.4805842870157,-1150.6831819336037
188,7,0,-1227.552632479381,-1004.1114417377353
188,7,1,-1224.7136866062694,-1009.9906285960187
188,7,2,-1212.203360626147,-979.9143095733486
188,7,3,-1215.5859248393456,-972.2323038478361
188,8,0,-1404.081924266759,736.0499333896076
188,8,1,-1403.6880074632438,736.6789875583495
188,8,2,-1418.453732031917,745.0279302783848
188,8,3,-1419.1887992926593,743.9056987829692
188,9,0,-1052.2528428224216,1069.6644197172197
188,9,1,-1051.5996060988703,1069.8236012732332
188,9,2,-1052.4226496828621,1090.7249639881816
188,9,3,-1053.7946850295868,1090.3391730491812
188,10,0,640.6442869717067,885.056905446401
188,10,1,641.8476662240317,884.8428759783795
188,10,2,646.610843588825,907.2614834138535
188,10,3,646.1972055936824,907.3201686902516
188,11,0,533.5706212073281,1505.4281150842098
188,11,1,536.533516407566,1491.7299695018357
188,11,2,540.3300311767717,1476.9595751711522
188,11,3,551.0857464571166,1486.4737550416646
188,11,4,544.6116309658221,1515.9074734641154
189,0,0,1073.428525644014,14.406784371763283
189,0,1,1071.4845385184508,14.0304958036755
189,0,2,1070.3953821824286,11.237674412226134
189,0,3,1072.1840437019575,11.519210769000345
189,1,0,761.6408851897683,-523.5448397028333
189,1,1,751.1569784095886,-521.3689558994113
189,1,2,750.9894880556166,-521.7212929166623
189,2,0,755.5281660859102,-662.5814405601822
189,2,1,764.0419111267646,-646.2371371489706
189,2,2,763.5316513651932,-645.8055524378206
189,3,0,950.3050331437671,-1044.1477336748942
189,3,1,950.6885352689593,-1044.6787884216242
189,3,2,965.1214330100104,-1039.4013820077782
189,3,3,964.3722224414518,-1038.437070385781
189,4,0,1177.060573213291,-1188.314289781932
189,4,1,1179.1718863728327,-1189.1038874358019
189,4,2,1186.7902713364374,-1187.0418689709163
189,4,3,1185.4680652938566,-1185.7189704420239
189,5,0,1462.0415926607232,-607.4989764540777
189,5,1,1471.698119594659,-620.1680980220954
189,5,2,1485.1563310239046,-593.4384846291572
189,5,3,1483.820677418598,-591.8080867490079
189,5,4,1468.2040970152686,-594.109965313425
189,6,0,1520.5705060571959,-448.85903191186617
189,6,1,1524.0190830086326,-451.8268471811707
189,6,2,1531.377115508358,-426.5907790513623
189,6,3,1527.0949644311952,-423.1595155525957
189,7,0,1584.6812118780872,762.0346416103922
189,7,1,1583.6232829249568,760.6581615487169
189,7,2,1582.7211019710492,733.2456892847636
189,8,0,765.1831133896754,-1112.3107698509202
189,8,1,783.4224789795747,-1108.4521688580503
189,8,2,774.9525811875038,-1079.6646501053915
189,8,3,755.4563510326133,-1083.07956061186
189,9,0,-206.7715415344423,-1714.8183968277756
189,9,1,-206.8714598960106,-1716.2243726256943
189,9,2,-188.0607792874229,-1724.8703533122796
189,9,3,-187.53836337047107,-1722.8539508085219
189,10,0,-1445.7384922246026,193.5148128151199
189,10,1,-1444.5334344693542,193.48862357256797
189,10,2,-1439.443518828265,204.68071014639386
189,10,3,-1440.0415451788854,204.95862196232179
189,11,0,174.54662588918796,1587.316763464423
189,11,1,174.06588593415606,1585.6964091724303
189,11,2,196.93809324103105,1586.3932204779
189,11,3,197.21258579771984,1587.211929871381
190,0,0,1662.6220875388467,235.58763675277189
190,0,1,1661.4986314104606,235.18880678726623
190,0,2,1660.8872492699506,220.63203311072817
190,0,3,1662.5199749255928,220.77617034011885
190,1,0,-755.2983903015045,-417.7214304797133
190,1,1,-756.2157435777737,-418.2287771492401
190,1,2,-735.6150704159147,-423.5238801810442
190,2,0,-837.1092058301742,-1137.6575852428773
190,2,1,-835.8505222557867,-1137.4490986753017
190,2,2,-841.7556782526963,-1126.5980072757275
190,2,3,-842.1000666562381,-1127.6671244845866
190,3,0,-1136.1571262044968,-19.596440003515433
190,3,1,-1136.3729335840083,-20.00775409088839
190,3,2,-1120.339544852635,-44.958369949539424
190,3,3,-1118.4955745729403,-45.06969840459223
190,4,0,-879.2068318242425,776.626321121357
190,4,1,-877.8798437397288,775.4541579432009
190,4,2,-853.0241461411758,786.4660921033145
190,4,3,-852.8882363459966,787.1983258438108
190,5,0,-1395.6898937788915,739.0866354360519
190,5,1,-1397.4084576978773,736.380178430699
190,5,2,-1385.7104645962393,714.7587241642894
190,5,3,-1375.2246927520075,714.6296947277392
190,5,4,-1362.8140318974097,732.738053084401
190,5,5,-1365.2494587529386,737.643113846469
190,6,0,-746.3222034748449,1278.035304374148
190,6,1,-745.8165394724415,1270.7948923217905
190,6,2,-726.2084050579022,1277.9374835971807
190,6,3,-726.4358081397784,1284.4987045842067
190,7,0,9.921706402718225,978.2900695540428
190,7,1,10.536280611723795,978.5233403023451
190,7,2,16.101480053903337,988.965763552468
190,8,0,579.402586229625,1629.0257390280278
190,8,1,578.393918119306,1627.3027184610794
190,8,2,592.6427046461463,1613.664855527512
190,8,3,593.498936386464,1614.5529041862308
190,9,0,186.37429356689245,45.077155760253795
190,9,1,202.386749637241,44.18892890418308
190,9,2,217.09281793508296,63.51088668004435
190,9,3,215.32868773196947,71.11281757388485
190,9,4,188.6793403929833,73.53106377750785
190,9,5,182.33119768667353,65.7710049375182
190,10,0,-1548.98650278457,-287.4165329315473
190,10,1,-1549.4848500975631,-292.2762662713037
190,10,2,-1526.2227806077867,-288.8391484195664
190,10,3,-1525.428099719222,-283.0863812252928
191,0,0,591.0697614950782,525.237667698813
191,0,1,573.6252234748164,509.7360652472352
191,0,2,590.8702364436734,489.07098226396545
191,0,3,608.0895079760628,503.3235973438899
191,1,0,814.2763686231949,743.927517621789
191,1,1,792.1053682521825,723.6719656927959
191,1,2,793.166344984587,719.9609021866664
191,1,3,815.2848711405795,739.8660298268522
191,2,0,859.1173293999286,536.4875420366369
191,2,1,859.3747337772915,537.1961011931238
191,2,2,852.1110736443171,541.8709332295937
191,2,3,851.7159619128784,540.8917675177112
191,3,0,1580.4292541957711,427.80571664420967
191,3,1,1579.9447280553666,427.4492105839576
191,3,2,1588.9987714693839,405.85248316489856
191,3,3,1590.8415026489345,405.2249868507819
191,4,0,-357.29523674057447,1063.634589890511
191,4,1,-348.2322358213446,1069.564122001734
191,4,2,-345.3144724581196,1071.992092700604
191,4,3,-345.72735689230694,1073.2738485606965
191,4,4,-349.42634108718596,1070.6640187899698
191,5,0,-816.9863758694165,605.48741210109
191,5,1,-837.6127286874383,612.9438698965247
191,5,2,-838.6446760995238,612.468244812598
191,6,0,-629.5953681501367,633.011055345525
191,6,1,-625.6443466736741,629.0385987471595
191,6,2,-598.1196401493651,645.1195165667518
191,6,3,-602.6749182395064,650.0327456300964
191,7,0,-116.54280753793266,-281.56769920172997
191,7,1,-117.07369685028834,-282.8503290385144
191,7,2,-106.49796311717849,-285.2210696626759
191,7,3,-106.14808819951077,-284.2840404900566
191,8,0,-693.3219751868394,-1459.3862608712006
191,8,1,-693.2299943939049,-1464.682322669204
191,8,2,-683.8956005162249,-1490.169075807748
191,8,3,-682.8012653691887,-1485.2632479273216
191,9,0,-324.24948662752473,992.4406085719719
191,9,1,-332.1840892640852,986.5015269678038
191,9,2,-326.98645317088227,984.0816938000604
191,9,3,-307.0645430875693,983.9965060609343
191,9,4,-306.02274922896976,984.720706492319
191,10,0,802.6366749438624,1513.585688147663
191,10,1,802.1103815813002,1513.8161124798805
191,10,2,804.5144430249161,1481.3505548512376
191,10,3,806.0625778844504,1482.2787466505958
192,0,0,1282.587763063399,302.2544750795923
192,0,1,1281.6258510757618,301.229246770178
192,0,2,1286.140180514805,285.2918715420078
192,0,3,1286.6349559823018,285.7834621611339
192,1,0,333.31573857081213,-758.0559328271447
192,1,1,337.3027530753309,-767.1235514531887
192,1,2,360.95627223401357,-748.5067246812523
192,1,3,357.15047724567535,-740.6147350950939
192,2,0,857.4687786171809,-494.96006435934044
192,2,1,865.4316962811656,-499.5565305371645
192,2,2,887.095811489665,-471.37935183753103
192,2,3,877.8332685751003,-466.45748046931556
192,3,0,-648.0731619501075,470.76631028978613
192,3,1,-632.9170284937259,459.75675543636413
192,3,2,-612.5638397464406,478.67341573270784
192,3,3,-626.4312766931005,489.50979388631106
192,4,0,-652.6152558577352,1393.6290623044026
192,4,1,-652.5795925924664,1394.08474899988
192,4,2,-664.8825717765291,1397.3479739629154
192,5,0,-1351.627630086317,634.1968037769093
192,5,1,-1362.354384636894,632.9964489807767
192,5,2,-1372.5675611384083,608.0879603038278
192,5,3,-1359.7123059783582,609.9851129515573
192,6,0,-1073.5319486743365,263.3219855752106
192,6,1,-1083.9400405977062,250.76086350018778
192,6,2,-1070.7677361842716,233.8555162617094
192,6,3,-1060.0634209107673,247.73780228035332
192,7,0,-1451.3722544851043,-127.20899891704738
192,7,1,-1423.7686782736719,-135.6983310144763
192,7,2,-1419.986139352109,-119.9489773629877
192,7,3,-1448.341571223921,-112.3060579924361
192,8,0,-442.1819305181433,-1619.7091980295909
192,8,1,-442.2826400069044,-1619.361080095318
192,8,2,-475.19780708535046,-1625.156027440986
192,8,3,-474.8232751226324,-1626.644352877678
192,9,0,78.9586768162028,-1352.2555120433674
192,9,1,96.36370505083447,-1343.6892896947843
192,9,2,95.78332462069142,-1343.2285431902696
192,10,0,215.86894057641757,-1443.1724070689418
192,10,1,213.7174360343846,-1446.403947462636
192,10,2,240.97667110069168,-1461.6042972164546
192,10,3,243.5827371848903,-1457.3756425515717
192,11,0,144.8648350491037,-1404.8188479937849
192,11,1,145.33708769398018,-1406.1417986204212
192,11,2,162.5412966613696,-1408.3838690448933
192,11,3,162.27451019260766,-1407.711928565557
192,12,0,648.5417215775335,-1567.2679825318912
192,12,1,647.7670326113551,-1578.7945773545089
192,12,2,670.3883810371735,-1584.9512619916434
192,12,3,650.7502418704918,-1567.786596324136
193,0,0,737.3938312048533,414.0599999186959
193,0,1,722.3584582316084,405.61736551001474
193,0,2,738.8533082270064,381.4322863030109
193,0,3,753.2971235153731,388.88889159533966
193,1,0,306.8114034098446,-78.00567961864553
193,1,1,337.2671551070836,-85.74894334038638
193,1,2,342.55249639969566,-74.40674079709856
193,1,3,312.0229040989691,-67.77532667857264
193,2,0,320.4307081082555,-158.67998021010595
193,2,1,321.0607526695968,-158.99198357306503
193,2,2,329.552226832331,-149.04095585630947
193,2,3,328.4752642987753,-148.55389640911528
193,3,0,-24.164852015606115,37.63340101468148
193,3,1,-15.278958538779781,23.79485599188621
193,3,2,-12.803575572415323,21.56796613846278
193,3,3,-19.892987043349287,33.51026973029376
193,4,0,-351.4895842205282,-766.4824479157138
193,4,1,-352.0103667752083,-767.6181022999774
193,4,2,-331.75657380391004,-757.0723984783491
193,5,0,730.6244886595936,-1466.679231877457
193,5,1,730.6441540790089,-1467.2964178843256
193,5,2,740.0877205625115,-1454.57368758169
193,5,3,739.2746220810893,-1454.1284369372754
193,6,0,840.1844135700039,-1345.9546097255284
193,6,1,841.1938934037086,-1350.7804053567959
193,6,2,855.40999587867,-1336.041192604075
193,6,3,850.7477998273076,-1334.2042347419085
193,7,0,1138.78938489806,-704.8342523688372
193,7,1,1159.6853371777422,-714.8212632720363
193,7,2,1172.1169960918687,-701.337403376634
193,7,3,1152.4155495435987,-691.0574304227881
193,8,0,783.4285683357549,485.51319711860765
193,8,1,794.5389773324864,453.6532160164488
193,8,2,802.7495079013199,458.4443369298423
193,8,3,790.7104565477105,489.4267157611929
193,9,0,-244.7517407138077,942.050130650327
193,9,1,-243.03784859810233,941.6255090258634
193,9,2,-223.6040168469276,953.7149461195553
193,9,3,-223.7038981499514,954.1409594482734
193,10,0,-605.1735216017286,772.9174360732443
193,10,1,-607.3129019010875,776.4354068945353
193,10,2,-606.3636523907766,771.1144195172562
193,10,3,-604.5165280930235,768.3040451737386
193,11,0,-734.935091625646,506.52461688688203
193,11,1,-728.3027963741623,501.9535726550608
193,11,2,-724.4684737888076,537.7435530492147
193,11,3,-729.9022638116954,541.7768349091551
193,12,0,-523.414636818598,1530.4258291840044
193,12,1,-526.9951816569021,1552.4961688434046
193,12,2,-528.0052215888585,1553.5570006160196
193,13,0,-987.324003772336,1405.150937562521
193,13,1,-988.6850776270895,1404.70383406153
193,13,2,-996.943540471609,1389.5975431397273
193,13,3,-995.4290891934538,1389.0041886272215
193,14,0,-856.2714816507045,-1011.180798358762
193,14,1,-843.1300107050039,-1010.9938557696914
193,14,2,-829.9743441451943,-981.6869762965738
193,14,3,-841.6485638524987,-981.4434554649513
194,0,0,1281.7071058348997,600.9192926837583
194,0,1,1282.3737279578838,602.3362577559587
194,0,2,1260.0126995486573,602.8456528502669
194,0,3,1259.3666286633597,602.2133047533516
194,1,0,40.422122767432455,907.5720018007772
194,1,1,59.008381305714174,903.6230657942673
194,1,2,59.69148256281838,904.1794950839536
194,2,0,-122.99691402766746,547.0755933849096
194,2,1,-122.79395500410413,547.8213205197416
194,2,2,-139.56978963573457,549.0959528499287
194,2,3,-139.98169757241763,547.7681651657127
194,3,0,-733.745311782054,-62.30871624488728
194,3,1,-734.9320570646344,-63.614533859788395
194,3,2,-727.4165399242418,-65.2401327038838
194,3,3,-723.5442109949328,-64.89283340649978
194,4,0,-948.0298523791865,-633.3336345961706
194,4,1,-949.1459314884899,-634.0792339430877
194,4,2,-942.8810298712085,-640.7986939416203
194,4,3,-943.030907553085,-639.0873043245799
194,5,0,-1247.4733375989097,-1211.2239243215581
194,5,1,-1252.0013761598943,-1215.4486054059153
194,5,2,-1219.4555747437034,-1207.4094026943515
194,5,3,-1214.584947228775,-1204.3142332888488
194,6,0,-1296.7321523171051,305.36391833564113
194,6,1,-1287.21570731579,295.60353837126246
194,6,2,-1273.8590034034135,302.4370383252561
194,6,3,-1289.9451285957311,320.13716821386436
194,6,4,-1293.4313748986926,318.1963499117765
194,7,0,-939.1346647479508,786.0647228523188
194,7,1,-939.8396196910261,785.9048844587263
194,7,2,-928.1673909355856,770.9999972854317
194,8,0,-1136.5094847443834,1240.48886373116
194,8,1,-1135.8531057043595,1239.6738045510356
194,8,2,-1122.3414280698935,1250.0698082540735
194,8,3,-1122.5360705487217,1252.042516775407
194,9,0,-1039.0314301035455,1313.7134817382223
194,9,1,-1038.9606661685134,1318.8780945686558
194,9,2,-1042.3643308949368,1311.4455597397275
194,9,3,-1042.2744349859715,1307.2415831711091
194,10,0,443.59131512205533,1664.0113900484591
194,10,1,435.2600335264283,1651.52152163598
194,10,2,467.44990094301784,1649.1661181143813
194,10,3,469.6381584358495,1652.20971888674
195,0,0,1433.6984511292928,294.4789781826114
195,0,1,1430.5206631250762,292.3262404354868
195,0,2,1423.7208473900694,283.84930029303314
195,0,3,1416.8336270892019,269.2891401780916
195,0,4,1423.718798858406,275.16443867056876
195,1,0,1227.9377671360485,1065.6304942881543
195,1,1,1227.5522617855302,1063.836092855998
195,1,2,1261.0829366213163,1044.9617995518067
195,1,3,1260.6824009646778,1045.654849120905
195,2,0,1068.206178755645,1070.9696420245173
195,2,1,1058.9092451656472,1083.3632539811954
195,2,2,1058.0157022585006,1083.6056056039374
195,3,0,988.8158431551543,1420.4042484174163
195,3,1,989.042970729857,1419.2319555151967
195,3,2,998.946698815244,1425.6745761263585
195,3,3,998.8279068824526,1426.4284303917548
195,4,0,897.5224811320917,1152.650362395128
195,4,1,881.6940715110961,1157.5062121422238
195,4,2,878.6903571815894,1130.4504465925013
195,4,3,895.5017693745293,1125.9316876613775
195,5,0,623.792003347567,702.5545684834835
195,5,1,625.2811909399245,699.7661536424511
195,5,2,655.070669683089,702.2022091207688
195,5,3,654.2047419915191,703.9701779572707
195,6,0,262.6870241005184,1563.0688615812787
195,6,1,241.00103167143112,1561.3830813891695
195,6,2,251.2231858104671,1538.0576605065207
195,6,3,271.6977062573939,1540.3741495072454
195,7,0,55.95612227838623,1098.8963963806018
195,7,1,55.9063229805417,1097.918411010719
195,7,2,63.16598388931054,1103.0328998369914
195,7,3,66.43584764126967,1108.4182890487589
195,7,4,57.489415489740715,1101.6337280642936
195,8,0,-853.0908136865369,136.10856835803222
195,8,1,-832.6604032978119,132.84894597743278
195,8,2,-826.3005113074787,161.73932793654615
195,8,3,-845.5298655297374,165.50326464722374
195,9,0,-906.1656258434488,-191.53724994834639
195,9,1,-913.9985744067656,-193.19290911706412
195,9,2,-918.4815021996178,-228.06689451997244
195,9,3,-909.3531554307611,-225.80024713002632
195,10,0,-99.13091643094049,-368.0339181438938
195,10,1,-107.14063292704108,-397.7708302134528
195,10,2,-93.50821925317857,-402.9424929299478
195,10,3,-86.62616607038291,-373.2865793845949
195,11,0,582.644236500102,-1514.5707273513806
195,11,1,582.7852228274097,-1514.6954834525534
195,11,2,583.0404167587061,-1513.0268097456499
195,11,3,573.0512046943053,-1488.9878896665477
195,12,0,1003.4524447114096,-938.2117809913226
195,12,1,1001.8154964954833,-938.2270664580698
195,12,2,1016.1531154693866,-959.1235719740829
195,12,3,1016.7302142750738,-959.0979211639411
196,0,0,1377.6223000179257,655.1327386659799
196,0,1,1379.401526307518,658.2113460056743
196,0,2,1355.9297266767462,649.0341077236728
196,0,3,1353.3745559618958,646.6199139395616
196,1,0,868.6074982989687,691.7370852459062
196,1,1,873.7702758632706,664.3483576924499
196,1,2,896.5026616176895,672.5706359108841
196,1,3,892.4117998154238,699.4141966042438
196,2,0,1134.4211439384553,720.4864309127368
196,2,1,1131.5990684204778,705.4720316942671
196,2,2,1157.39024137207,705.4157639897496
196,2,3,1160.9703187319303,721.36019960694
196,3,0,-27.68059113988632,977.3733487006426
196,3,1,-19.05873100781703,988.2963953014099
196,3,2,-19.52981006593891,988.4794459639562
196,4,0,45.334039611019875,1047.2358881604741
196,4,1,39.88312341683809,1050.0463044629564
196,4,2,28.835952425668324,1026.1763411613977
196,4,3,35.20542452246,1023.170264404424
196,5,0,-719.7468852204362,1013.9486773263983
196,5,1,-719.4055874394444,1006.0844281005158
196,5,2,-708.9583303963277,1015.0245868721893
196,5,3,-709.0310030862755,1023.7903618501277
196,6,0,-659.4328217162132,684.2035590794
196,6,1,-635.1751742744972,672.7396114342965
196,6,2,-633.8555262665548,675.1797403791068
196,6,3,-658.6216414770176,685.8380291996207
196,7,0,18.6629227994948,-579.369698086916
196,7,1,19.465608806219873,-604.2881931356918
196,7,2,40.93449274907303,-607.4795031180934
196,7,3,39.2971580728292,-583.1809913065564
196,8,0,-345.9854573622352,-305.47965338549216
196,8,1,-348.69562571831193,-304.4471789410102
196,8,2,-340.56857821959545,-324.9999540719222
196,8,3,-337.9783422404643,-328.0097869913771
196,9,0,-890.6456346679083,-1397.148526351423
196,9,1,-891.296918095155,-1399.5902259091197
196,9,2,-872.9851349952472,-1393.54658965754
196,9,3,-872.0290738224443,-1391.7205310372754
196,10,0,248.78776338666708,-734.4845696362634
196,10,1,249.75842340118064,-733.4525472088706
196,10,2,252.50993378874773,-711.8389748001916
196,10,3,251.70449768423782,-711.8344060599521
196,10,4,250.7690571143295,-712.9016350897263
196,11,0,-846.1110473256092,-666.799490855111
196,11,1,-813.611003462423,-676.0113944811288
196,11,2,-813.1115742123075,-672.0663112586103
196,11,3,-845.6375309542995,-661.601447574445
197,0,0,936.9013094898814,155.69107141923365
197,0,1,930.915829855678,154.69642478167634
197,0,2,944.8093223035091,123.12853455323136
197,0,3,949.6381498836703,123.75783239092189
197,1,0,894.2777000354113,127.64991633701871
197,1,1,895.486599047626,126.17634425331445
197,1,2,900.6560064622709,128.83819326948816
197,1,3,899.6355172979761,130.1751125408047
197,2,0,1051.9820678013527,349.2967196275532
197,2,1,1051.1923568200502,344.09036459707323
197,2,2,1056.4645936714219,345.8161437931078
197,2,3,1065.5777048976693,354.55682999176975
197,2,4,1067.6090599655129,365.3747278834046
