seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s
3,1f1e1d1c1b1a191817161514131211100f0e0d0c0b0a09080706050403020100,byte_pattern,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,12,12,1.0,,1002.8143435000001,12033.772122,44363.86060129402,1.8414876999995613,cpu,0,0,12,0,0,526,471,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,899a1c2ab7b84464f32ba71366100d7f16923333cf3055d22582e10e734b86fb,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v0,10081.684589,1591.5029680000011,0.0,0.0,360.584564999999,0.0
3,1f1e1d1c1b1a191817161514131211100f0e0d0c0b0a09080706050403020100,byte_pattern,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,12,12,1.0,,1002.8143435000001,12033.772122,44363.86060129402,1.849902199999633,cpu,0,0,12,0,0,526,471,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,899a1c2ab7b84464f32ba71366100d7f16923333cf3055d22582e10e734b86fb,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v0,10081.684589,1591.5029680000011,0.0,0.0,360.584564999999,0.0
4,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,byte_pattern,4,P4_current_grid_v0,FULL_CLEAR,user_exit,11,11,1.0,,1250.2471631818182,13752.718795,52248.59397229435,1.0749931000009383,cpu,2,645,80,71,0,514,471,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,0ba3d587e9197f09f3310d3e633fd1d0ae24fe643d6b3ef24e6827e4bb58e362,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v0,9279.636867000001,1046.0535809999997,0.0,3229.367764,197.66058300000003,1.8189894035458565e-12
4,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,byte_pattern,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,11,11,1.0,,1150.4639615454546,12655.103577,44150.51787184652,1.0477068000000145,cpu,2,645,254,245,0,514,471,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,0ba3d587e9197f09f3310d3e633fd1d0ae24fe643d6b3ef24e6827e4bb58e362,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v0,9279.636867000001,1048.7279319999998,0.0,2129.097957,197.64082100000059,1.8189894035458565e-12
4,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,byte_pattern,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,11,11,1.0,,1040.9426024545455,11450.368627,41581.84312948173,1.3079509000017424,cpu,1,15,15,5,5,519,472,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,0ba3d587e9197f09f3310d3e633fd1d0ae24fe643d6b3ef24e6827e4bb58e362,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v0,9279.636867000001,1047.7111839999993,858.3579239999999,41.66774099999975,222.99491100000085,1.8189894035458565e-12
5,5555555555555555555555555555555555555555555555555555555555555555,byte_pattern,4,P4_current_grid_v0,FULL_CLEAR,user_exit,13,13,1.0,,2767.651736153846,35979.47257,157917.3628643739,1.60000620000028,cpu,2,516,334,323,0,568,528,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,a79c8923d199554195d161b8b3dfa2a8b0ad3a9ab817f5bcf7e98c54b38c89c8,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v0,9636.547293999993,1493.9874110000076,0.0,24508.77145,340.16641499999815,0.0
5,5555555555555555555555555555555555555555555555555555555555555555,byte_pattern,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,13,13,1.0,,1107.5142250769231,14397.684926,49048.42463633061,1.6060350999996444,cpu,2,516,398,387,0,568,528,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,a79c8923d199554195d161b8b3dfa2a8b0ad3a9ab817f5bcf7e98c54b38c89c8,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v0,9634.160206,1493.9874110000017,0.0,2929.3708939999997,340.16641499999724,0.0
5,5555555555555555555555555555555555555555555555555555555555555555,byte_pattern,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,13,13,1.0,,916.3122949230769,11912.059834,42285.29918378449,1.916378400001122,cpu,0,0,13,0,4,572,530,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,a79c8923d199554195d161b8b3dfa2a8b0ad3a9ab817f5bcf7e98c54b38c89c8,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v0,9636.42021,1495.0826070000007,339.61587599999984,0.0,440.9411410000001,0.0
6,0000000000000000000000000000000000000000000000000000000000000001,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,11,11,1.0,,987.966284909091,10867.629134,39363.145673125146,1.0339020999999775,cpu,0,0,11,0,0,497,455,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,ff05d590c52c9bf6f094a6d61792a77225f7e59afc9d5ca64fc41bf3960bfe31,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v0,9099.458743,1230.0271849999995,0.0,0.0,538.1432060000005,1.8189894035458565e-12
6,0000000000000000000000000000000000000000000000000000000000000001,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,11,11,1.0,,987.966284909091,10867.629134,39363.145673125146,0.9521466000005603,cpu,0,0,11,0,0,497,455,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,ff05d590c52c9bf6f094a6d61792a77225f7e59afc9d5ca64fc41bf3960bfe31,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v0,9099.458743,1230.0271849999995,0.0,0.0,538.1432060000005,1.8189894035458565e-12
6,0000000000000000000000000000000000000000000000000000000000000001,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,11,11,1.0,,987.966284909091,10867.629134,39363.145673125146,0.9722652999989805,cpu,0,0,11,0,0,497,455,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,ff05d590c52c9bf6f094a6d61792a77225f7e59afc9d5ca64fc41bf3960bfe31,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v0,9099.458743,1230.0271849999995,0.0,0.0,538.1432060000005,1.8189894035458565e-12
7,0000000000000000000000000000000000000000000000000000000000000002,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,5036.5689287000005,50365.689287,228813.44651071317,1.1247352999998839,cpu,2,698,504,496,0,520,471,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,b481d5f702fe44a026fdf81caaea5c483491c929f6b20dcd90b65267e6b9c9a2,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v0,9610.817986,1301.6090429999958,0.0,39260.529665,192.73259300000313,7.275957614183426e-12
7,0000000000000000000000000000000000000000000000000000000000000002,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,1189.5883871,11895.883871,42884.41934437145,1.1418629999989207,cpu,2,698,76,68,0,520,471,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,b481d5f702fe44a026fdf81caaea5c483491c929f6b20dcd90b65267e6b9c9a2,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v0,9610.821256,1303.6277360000004,0.0,788.6561939999999,192.7786849999993,1.8189894035458565e-12
7,0000000000000000000000000000000000000000000000000000000000000002,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,1203.8154547,12038.154547,44435.77272625138,1.3533273000011832,cpu,0,0,10,0,6,526,471,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,b481d5f702fe44a026fdf81caaea5c483491c929f6b20dcd90b65267e6b9c9a2,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v0,9610.819313,1301.054376,849.4426370000001,0.0,276.8382210000002,0.0
8,0000000000000000000000000000000000000000000000000000000000000004,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,704.05320025,11264.851204,44259.25601600824,1.7171558999998524,cpu,0,0,16,0,0,396,353,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,81394eba99b59e2bf6cfa4b6879d0f8e44435c15ccdb7de1eebbd2b7688d14c3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v0,9376.929212,1038.4766219999992,0.0,0.0,849.4453700000015,1.8189894035458565e-12
8,0000000000000000000000000000000000000000000000000000000000000004,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,704.05320025,11264.851204,44259.25601600824,1.730769899999359,cpu,0,0,16,0,0,396,353,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,81394eba99b59e2bf6cfa4b6879d0f8e44435c15ccdb7de1eebbd2b7688d14c3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v0,9376.929212,1038.4766219999992,0.0,0.0,849.4453700000015,1.8189894035458565e-12
8,0000000000000000000000000000000000000000000000000000000000000004,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,704.05320025,11264.851204,44259.25601600824,1.732035300001371,cpu,0,0,16,0,0,396,353,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,81394eba99b59e2bf6cfa4b6879d0f8e44435c15ccdb7de1eebbd2b7688d14c3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v0,9376.929212,1038.4766219999992,0.0,0.0,849.4453700000015,1.8189894035458565e-12
9,0000000000000000000000000000000000000000000000000000000000000008,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,3743.052285375,59888.836566,275669.18300415296,1.291796900000918,cpu,3,1001,825,812,0,382,338,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,e15f3147c2ebb1f87a34330d86bf19343c6feacb65007199e04de3980c99859e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v0,8472.621835999998,1478.2834449999982,0.0,49024.406509,913.5247760000007,7.275957614183426e-12
9,0000000000000000000000000000000000000000000000000000000000000008,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,998.0544226875,15968.870763,58064.353810402325,1.3911721000004036,cpu,3,1001,692,679,0,382,338,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,e15f3147c2ebb1f87a34330d86bf19343c6feacb65007199e04de3980c99859e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v0,8469.107419000002,1478.283445000001,0.0,5107.955123,913.5247759999988,0.0
9,0000000000000000000000000000000000000000000000000000000000000008,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,725.5668025,11609.06884,46270.34419088173,1.5339267999988806,cpu,0,0,16,0,5,387,340,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,e15f3147c2ebb1f87a34330d86bf19343c6feacb65007199e04de3980c99859e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v0,8470.035662999999,1477.3920820000012,582.6252350000002,0.0,1079.0158599999997,0.0
10,0000000000000000000000000000000000000000000000000000000000000010,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,14,14,1.0,,2029.854438,28417.962132,120334.8106894261,2.081312499998603,cpu,1,308,236,223,0,610,565,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,af38be975693c6544c62db9bf895c2c9af58fc8aaad15d8a24548881470b7858,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v0,10168.299070999998,1803.3658060000002,0.0,16151.950804,294.3464510000037,0.0
10,0000000000000000000000000000000000000000000000000000000000000010,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,14,14,1.0,,994.3783027857143,13921.296239,47851.48120406646,2.0863392999999633,cpu,1,308,236,223,0,610,565,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,af38be975693c6544c62db9bf895c2c9af58fc8aaad15d8a24548881470b7858,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v0,10168.299071000001,1803.3658059999984,0.0,1655.2849110000006,294.34645099999824,1.8189894035458565e-12
10,0000000000000000000000000000000000000000000000000000000000000010,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,14,14,1.0,,889.3402905714286,12450.764068,43773.8203498133,2.0961748999998235,cpu,0,0,14,0,2,612,566,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,af38be975693c6544c62db9bf895c2c9af58fc8aaad15d8a24548881470b7858,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v0,10168.299070999998,1804.2687640000008,156.58606700000018,0.0,321.6101660000019,0.0
11,0000000000000000000000000000000000000000000000000000000000000020,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,1318.4564358125,21095.302973,88296.51488830049,2.702429700000721,cpu,1,264,181,166,0,486,431,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,159d1e8bd6652d79bbaaa7aaa78124b4a30e6a799dc478f68b9f150b78be1f06,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v0,9334.429561,1768.455253000001,0.0,9363.266690999999,629.1514679999991,0.0
11,0000000000000000000000000000000000000000000000000000000000000020,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,800.582608875,12809.321742,47286.60871013543,2.686075700001311,cpu,1,264,153,138,0,486,431,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,159d1e8bd6652d79bbaaa7aaa78124b4a30e6a799dc478f68b9f150b78be1f06,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v0,9333.574079,1768.455253,0.0,1078.1409420000005,629.151468,0.0
11,0000000000000000000000000000000000000000000000000000000000000020,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,16,16,1.0,,745.4616541875,11927.386467,44906.932335595324,2.6523692999999184,cpu,0,0,16,0,1,487,431,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,159d1e8bd6652d79bbaaa7aaa78124b4a30e6a799dc478f68b9f150b78be1f06,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v0,9331.713929,1768.455253000002,148.18242100000043,0.0,679.0348639999979,0.0
12,0000000000000000000000000000000000000000000000000000000000000040,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,1231.7371938,18476.057907,75920.28954134078,1.2648614999998244,cpu,2,413,169,156,0,467,420,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,ecc933cb78e9caf12be55ae9703292498ae62da25d9613c0c9d002116496728e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v0,9212.792667999998,1397.2112410000007,0.0,7113.133300000001,752.9206979999985,0.0
12,0000000000000000000000000000000000000000000000000000000000000040,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,845.0817388666667,12676.226083,47281.13041852842,1.2620555000012246,cpu,2,413,145,132,0,467,420,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,ecc933cb78e9caf12be55ae9703292498ae62da25d9613c0c9d002116496728e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v0,9207.138758999998,1397.2112410000007,0.0,1318.9553850000011,752.9206979999985,1.8189894035458565e-12
12,0000000000000000000000000000000000000000000000000000000000000040,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,783.1293859333333,11746.940789,44494.70394909525,1.4604970999989746,cpu,0,0,15,0,3,470,423,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,ecc933cb78e9caf12be55ae9703292498ae62da25d9613c0c9d002116496728e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v0,9210.642820000001,1397.2112410000007,335.91906500000186,0.0,803.167662999997,0.0
13,0000000000000000000000000000000000000000000000000000000000000080,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,1118.0162,11180.162,38460.80999979402,1.1110231000002386,cpu,0,0,10,0,0,580,538,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,97bc2a78d4e988a74be938e1ec41bca45d463a9e9afede83d58b684e58770a3e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,3,recovered_practice_engine_local,grid_v0,9717.639429000003,1014.9527099999987,0.0,0.0,447.569861,0.0
13,0000000000000000000000000000000000000000000000000000000000000080,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,1118.0162,11180.162,38460.80999979402,1.0853821000000607,cpu,0,0,10,0,0,580,538,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,97bc2a78d4e988a74be938e1ec41bca45d463a9e9afede83d58b684e58770a3e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,3,recovered_practice_engine_local,grid_v0,9717.639429000003,1014.9527099999987,0.0,0.0,447.569861,0.0
13,0000000000000000000000000000000000000000000000000000000000000080,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,1118.0162,11180.162,38460.80999979402,1.1675935000002937,cpu,0,0,10,0,0,580,538,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,97bc2a78d4e988a74be938e1ec41bca45d463a9e9afede83d58b684e58770a3e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,3,recovered_practice_engine_local,grid_v0,9717.639429000003,1014.9527099999987,0.0,0.0,447.569861,0.0
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,2224.1773515,22241.773515,90358.86761475963,1.4342164999998204,cpu,2,648,234,226,0,582,538,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v0,9569.909509,1501.211095999999,0.0,10828.054178000002,342.59873200000163,3.637978807091713e-12
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,1245.7319241,12457.319241,43131.59621071444,1.3680032000011124,cpu,2,648,121,113,0,582,538,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v0,9566.639752,1501.211096000001,0.0,1046.869661,342.5987319999989,0.0
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,10,10,1.0,,1175.4450309,11754.450309,41202.25154685711,1.5002127999996446,cpu,0,0,10,0,3,585,539,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v0,9569.776431,1501.211095999999,259.5824789999999,0.0,423.88030300000025,0.0
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,13,13,1.0,,3161.1402996153847,41094.823895,186649.11951750139,1.5152262999999948,cpu,2,417,301,290,0,481,431,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v0,9351.05615,1439.8330839999942,0.0,29922.368614999996,381.5660460000113,0.0
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,13,13,1.0,,1036.1196981538462,13469.556076,48882.78038523989,1.4873640000005253,cpu,2,417,277,266,0,481,431,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v0,9351.056149999999,1438.7231520000016,0.0,2298.210728,381.5660460000008,0.0
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,13,13,1.0,,898.4025434615385,11679.233065,43831.16533305065,1.6046370000003662,cpu,0,0,13,0,2,483,433,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v0,9351.123603,1439.3163029999992,425.66469199999995,0.0,463.12846700000193,1.8189894035458565e-12
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,2231.7946904,33476.920356,144124.6018396657,1.430618800000957,cpu,3,1001,686,674,0,435,389,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v0,9782.970145,1234.9496459999943,0.0,21800.883555999997,658.1170090000084,0.0
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,1035.8315044666667,15537.472567,56947.36283851171,1.4554272999994282,cpu,3,1001,518,506,0,435,389,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v0,9780.491196,1234.949645999999,0.0,3863.914716,658.117009000002,0.0
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,856.2250804,12843.376206,50691.881033035344,1.7662110999990546,cpu,1,60,21,7,9,444,392,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v0,9782.314666999999,1234.9496459999998,996.4441239999994,77.08088500000031,752.5868840000022,1.8189894035458565e-12
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_current_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,1.3888526999999158,cpu,0,0,15,0,0,348,302,9259d922f68339418b0405852bfeb7ae08286e3f350ecb20baad022cae431f9f,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v0,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_route_only_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,1.362705100000312,cpu,0,0,15,0,0,348,302,01baedab3d71befa533deda16e1aa2e4e330d78abaf2be068bc1907a62cd77d4,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v0,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_diagnostic_v1_grid_v0,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,1.3678641999995307,cpu,0,0,15,0,0,348,302,2f7020bdf9f7a45a0dd4a2001f934e6ba015a67101bf6f278d6683e87d093747,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v0,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0
