id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,known16_enabled_from_config
22,development,native_unconditioned,TERMINAL,FULL_CLEAR,,10,10,7219.205723,721.9205723,721.9205723,25986.028615511834,333,307,10,0,3.394634500000393,coverage_exhausted,user_exit,0,2,1,fdb5e501554bb5872ff04c824721a9559eff9c4bde577f0a85fb38efdd783433,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,5990.702802,857.3352250000002,69.69716299999982,0.0,301.4705330000003,47.0,1945.025373,194.5025373,7219.205723,4542.3659769999995,1536.0197859999998,238,60,25,319,4097.702802,1595.0,298.0,41.0,205.0,39.0,28.0,140.0,28.0,250.0,1250.0,231.0,True,False,False,,,,,75,True
25,development,native_unconditioned,MYOPIC,FULL_CLEAR,,12,12,11066.786805,922.23223375,922.23223375,46248.934020365,296,277,12,0,1.539059000002453,coverage_exhausted,user_exit,0,1,4,9425cc1a12937f5657187c6ac28777cd007d07b39e7c008211be753e23c9116d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,9392.485258,1014.9781489999997,109.14017299999978,0.0,550.1832249999994,17.0,3875.770059,322.98083825,11066.786805,6716.568242,443.80074500000046,147,8,25,284,7705.485258000001,1420.0,267.0,46.0,230.0,41.0,38.0,190.0,38.0,200.0,1000.0,188.0,True,False,False,,,,,82,True
23,development,native_unconditioned,TERMINAL,FULL_CLEAR,,10,10,7008.779782,700.8779781999999,700.8779781999999,25553.898915021615,312,288,10,0,3.4111330000014277,coverage_exhausted,user_exit,0,0,1,67ea509fc16b4aa42238095b45d7c2df0f1a4fcccfba5d6290e9ffcff8e5c3b9,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,5681.796345,831.7458729999993,0.0,0.0,495.2375640000007,29.0,2022.320943,202.2320943,7008.779782,4443.12126,3178.107608,223,150,25,301,3895.7963449999997,1505.0,281.0,26.0,130.0,26.0,25.0,125.0,24.0,250.0,1250.0,231.0,True,False,False,,,,,57,True
26,development,native_unconditioned,R12,FULL_CLEAR,,16,16,5219.476128,326.217258,326.217258,20212.380652955948,186,167,16,0,1.6058289999928093,public_max_cleared,user_exit,0,4,7,4ee614d65e7c1c7a23c4c1d2cf71afac78d84a520db808f386598b844f35d476,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,2399.4415570000006,1178.646901999999,683.6576910000003,0.0,957.7299780000001,11.0,4427.77354,276.73584625,4427.77354,0.0,0.0,0,0,13,166,1411.4415570000008,830.0,158.0,41.0,205.0,41.0,74.0,370.0,70.0,51.0,255.0,47.0,True,True,True,4427.77354,14.0,2.0,791.7025880000001,92,True
27,development,native_unconditioned,R12,FULL_CLEAR,,10,10,6969.122576,696.9122576,696.9122576,23820.61287187311,363,340,10,0,1.1962086999992607,coverage_exhausted,user_exit,0,1,10,03c67022af0bd42f959d9fdb59c071a666e90be86232d10ea439e924b9002ade,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5431.709774,1121.220972,177.21908800000028,0.0,238.97274199999936,5.0,6192.388789,619.2388788999999,6969.122576,716.4059470000002,150.4059470000002,40,10,25,350,3349.709774,1750.0,332.0,21.0,105.0,20.0,79.0,395.0,74.0,250.0,1250.0,238.0,True,False,True,,,,,54,True
26,development,native_unconditioned,MYOPIC,FULL_CLEAR,,16,16,6841.234073,427.5771295625,427.5771295625,28506.170362586356,179,165,16,0,1.6511033999995561,public_max_cleared,user_exit,0,3,7,4ee614d65e7c1c7a23c4c1d2cf71afac78d84a520db808f386598b844f35d476,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,4163.185268,897.8913229999994,283.33037199999944,0.0,1496.8271100000009,11.0,5759.470377,359.9668985625,5759.470377,0.0,0.0,0,0,14,164,3187.185268,820.0,156.0,56.0,280.0,52.0,53.0,265.0,52.0,55.0,275.0,52.0,True,True,False,5759.470377,11.0,5.0,1081.763696,102,True
24,development,native_unconditioned,TERMINAL,FULL_CLEAR,,16,16,6643.192839,415.1995524375,415.1995524375,25205.96419424848,256,242,16,0,3.718518399997265,public_max_cleared,user_exit,0,5,10,ac2dd453edc7e64290d49baa1488ea8cc9977f498ceac671fec4993edb8160ba,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,3752.7085680000005,1531.029563,913.6953470000008,0.0,445.7593609999992,11.0,5424.491162,339.030697625,5424.491162,0.0,0.0,0,0,18,236,2345.7085680000005,1180.0,227.0,75.0,375.0,75.0,93.0,465.0,86.0,68.0,340.0,66.0,True,True,False,5424.491162,11.0,5.0,1218.701677,126,True
27,development,native_unconditioned,MYOPIC,FULL_CLEAR,,10,10,10108.751297,1010.8751297000001,1010.8751297000001,40063.756467755244,345,321,10,0,1.7211077000101795,coverage_exhausted,user_exit,0,3,10,03c67022af0bd42f959d9fdb59c071a666e90be86232d10ea439e924b9002ade,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,8562.579443999999,1176.7741040000005,148.3224280000004,0.0,221.07532100000037,5.0,5645.555485,564.5555485,10108.751297,4217.823077,2169.7766570000003,111,60,25,329,6605.579444,1645.0,312.0,34.0,170.0,30.0,45.0,225.0,42.0,250.0,1250.0,240.0,True,False,False,,,,,70,True
28,development,native_unconditioned,R12,FULL_CLEAR,,13,13,6555.934288,504.30263753846157,504.30263753846157,24554.67144973092,268,240,13,0,1.068594899988966,coverage_exhausted,user_exit,0,0,5,2654ad9d30a0ae2c338076c43fdeab188338878dcfe82f1badf2a6de7dbc663f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,4839.121016000001,718.5611050000003,0.0,0.0,998.2521669999996,11.0,3847.637499,295.9721153076923,6555.934288,2428.3190320000003,2174.229486,95,70,25,256,3324.1210160000005,1280.0,235.0,38.0,190.0,36.0,43.0,215.0,38.0,175.0,875.0,161.0,True,False,True,,,,,76,True
25,development,native_unconditioned,TERMINAL,FULL_CLEAR,,12,12,7570.348872,630.862406,630.862406,28461.744361449142,307,283,12,0,3.441121399999247,coverage_exhausted,user_exit,0,1,4,9425cc1a12937f5657187c6ac28777cd007d07b39e7c008211be753e23c9116d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,5771.387063000001,1082.0887119999993,109.14017299999978,0.0,607.7329239999999,17.0,3789.63211,315.80267583333335,7390.189094,3203.6492810000004,0.0,156,0,25,295,4020.3870630000006,1475.0,276.0,57.0,285.0,56.0,38.0,190.0,38.0,200.0,1000.0,182.0,True,False,False,,,,,93,True
29,development,native_unconditioned,R12,FULL_CLEAR,,10,10,7394.464517,739.4464517,739.4464517,26067.32258068988,359,336,10,0,0.9683869000000414,coverage_exhausted,user_exit,0,2,5,7d1bde9f2d59cf132a1735890dd31ff7baf6448bee9bb4a8b448795a6d3daf07,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5674.941844000001,1057.6376240000002,386.2184930000003,0.0,275.6665559999992,23.0,3996.322569,399.6322569,7394.464517,2513.817658000001,1061.4153570000008,114,30,25,348,3605.941844000001,1740.0,329.0,52.0,260.0,52.0,46.0,230.0,41.0,250.0,1250.0,236.0,True,False,True,,,,,83,True
26,development,native_unconditioned,TERMINAL,FULL_CLEAR,,16,16,5918.452246,369.903265375,369.903265375,24127.261226194412,171,158,16,0,3.4152490999986185,public_max_cleared,user_exit,0,4,7,4ee614d65e7c1c7a23c4c1d2cf71afac78d84a520db808f386598b844f35d476,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,2774.087057,1072.6103930000008,692.1700870000006,0.0,1379.5847089999984,11.0,4593.740355,287.1087721875,4593.740355,0.0,0.0,0,0,11,154,1855.0870570000002,770.0,149.0,59.0,295.0,57.0,51.0,255.0,50.0,44.0,220.0,42.0,True,True,False,4593.740355,13.0,3.0,1324.711891,107,True
28,development,native_unconditioned,MYOPIC,FULL_CLEAR,,13,13,9902.349189,761.7191683846154,761.7191683846154,41296.74594657636,268,238,13,0,1.8225511000055121,coverage_exhausted,user_exit,0,0,5,2654ad9d30a0ae2c338076c43fdeab188338878dcfe82f1badf2a6de7dbc663f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,8141.214924,1137.669035,0.0,0.0,623.4652300000009,11.0,4956.111117,381.23931669230774,9902.349189,4665.788777,1938.4038280000004,92,28,25,250,6662.214924,1250.0,229.0,36.0,180.0,32.0,39.0,195.0,33.0,175.0,875.0,164.0,True,False,False,,,,,80,True
29,development,native_unconditioned,MYOPIC,FULL_CLEAR,,10,10,10892.967448,1089.2967448,1089.2967448,44424.837238974826,330,308,10,0,1.4190889000019524,coverage_exhausted,user_exit,0,1,5,7d1bde9f2d59cf132a1735890dd31ff7baf6448bee9bb4a8b448795a6d3daf07,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,9337.74668,1263.5001539999998,66.97080499999902,0.0,224.74980900000037,23.0,4877.824587,487.7824587,10892.967448,5671.664511,438.923166999999,147,10,25,318,7448.74668,1590.0,299.0,38.0,190.0,38.0,30.0,150.0,30.0,250.0,1250.0,231.0,True,False,False,,,,,70,True
27,development,native_unconditioned,TERMINAL,FULL_CLEAR,,10,10,8804.253914,880.4253914000001,880.4253914000001,33551.26957698983,345,319,10,0,3.4601592000108212,coverage_exhausted,user_exit,0,0,10,03c67022af0bd42f959d9fdb59c071a666e90be86232d10ea439e924b9002ade,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,7422.276437000002,977.7387109999986,0.0,0.0,404.2387660000005,5.0,6427.262499,642.7262499000001,8804.253914,2104.5885150000004,1738.9231830000008,82,60,25,332,5450.276437000002,1660.0,312.0,35.0,175.0,34.0,47.0,235.0,39.0,250.0,1250.0,239.0,True,False,False,,,,,68,True
30,development,native_unconditioned,R12,FULL_CLEAR,,11,11,7003.182772,636.6529792727273,636.6529792727273,23530.91387805419,378,352,11,0,1.343798899993999,coverage_exhausted,user_exit,0,0,10,bc0d87c0447934c5c3f18673e255ded472cf0fecc9b6f854b074ca1302c9ee6a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5377.502953000001,1103.8079280000004,0.0,0.0,521.8718909999993,950.0,5998.564141,545.3240128181818,7003.182772,852.3499700000002,816.3499700000002,42,36,25,363,3217.502953,1815.0,345.0,20.0,100.0,19.0,118.0,590.0,110.0,225.0,1125.0,216.0,True,False,True,,,,,57,True
31,development,native_unconditioned,R12,FULL_CLEAR,,13,13,6672.085917,513.2373782307693,513.2373782307693,24715.429585587008,281,259,13,0,1.0235493999934988,coverage_exhausted,user_exit,0,2,7,1bc734e1c38fd11185a16cf49a609b362304f8ad4bf97841ca06d4e8a465c0c0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,4908.991515,717.6825099999998,303.3266739999999,0.0,742.0852180000003,5.0,4143.416714,318.7243626153846,6672.085917,2074.7636710000006,372.43391000000065,93,21,25,269,3312.9915150000006,1345.0,251.0,64.0,320.0,57.0,30.0,150.0,28.0,175.0,875.0,166.0,True,False,True,,,,,102,True
30,development,native_unconditioned,MYOPIC,FULL_CLEAR,,11,11,11752.947644,1068.449785818182,1068.449785818182,47174.73821995939,382,353,11,0,1.9106255999940913,coverage_exhausted,user_exit,0,5,10,bc0d87c0447934c5c3f18673e255ded472cf0fecc9b6f854b074ca1302c9ee6a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,9739.570103,757.0555729999994,613.1915009999975,0.0,643.1304670000031,803.017857,5545.049441,504.09540372727275,11752.947644,5080.339813999999,1372.264534,147,36,25,363,7579.570103,1815.0,345.0,58.0,290.0,55.0,80.0,400.0,75.0,225.0,1125.0,215.0,True,False,False,,,,,99,True
28,development,native_unconditioned,TERMINAL,FULL_CLEAR,,13,13,6961.384291,535.4910993076924,535.4910993076924,26806.921458475816,260,235,13,0,3.755822099992656,coverage_exhausted,user_exit,0,0,5,2654ad9d30a0ae2c338076c43fdeab188338878dcfe82f1badf2a6de7dbc663f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,5155.912322,933.4058279999999,0.0,0.0,872.066141,11.0,2542.521984,195.57861415384616,6961.384291,3928.626752,1976.1621450000002,154,70,25,244,3711.912322,1220.0,224.0,38.0,190.0,33.0,31.0,155.0,29.0,175.0,875.0,162.0,True,False,False,,,,,80,True
31,development,native_unconditioned,MYOPIC,FULL_CLEAR,,13,13,9917.375737,762.8750566923077,762.8750566923077,41371.87867063768,267,243,13,0,1.6167984000057913,coverage_exhausted,user_exit,0,1,7,1bc734e1c38fd11185a16cf49a609b362304f8ad4bf97841ca06d4e8a465c0c0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,7771.204927000001,941.9573380000005,369.94641299999967,0.0,834.2670589999994,5.0,1641.007563,126.23135099999999,9917.375737,6862.769379,1754.6168470000002,190,28,25,255,6261.204927000001,1275.0,235.0,60.0,300.0,50.0,20.0,100.0,18.0,175.0,875.0,167.0,True,False,False,,,,,98,True
29,development,native_unconditioned,TERMINAL,FULL_CLEAR,,10,10,7824.699643,782.4699643,782.4699643,28083.498226544994,363,343,10,0,3.1141024000098696,coverage_exhausted,user_exit,0,1,5,7d1bde9f2d59cf132a1735890dd31ff7baf6448bee9bb4a8b448795a6d3daf07,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,6153.392037,919.5702319999995,71.60708199999954,0.0,680.1302920000007,23.0,4376.867355,437.68673550000005,7702.114518,2881.7102910000003,0.0,146,0,25,353,4053.392037,1765.0,335.0,66.0,330.0,60.0,37.0,185.0,37.0,250.0,1250.0,238.0,True,False,False,,,,,96,True
32,development,native_unconditioned,R12,FULL_CLEAR,,16,16,6380.515361,398.7822100625,398.7822100625,24132.57681535085,250,224,16,0,1.761060799995903,public_max_cleared,user_exit,0,6,9,cf045187de3f770fdc8a757710a33f16d0eb5df286cc89db3993585eddf7c027,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,3592.7208050000004,1140.2074770000006,570.1994540000005,0.0,1077.3876249999985,47.0,5840.036338,365.002271125,5840.036338,0.0,0.0,0,0,19,227,2244.720805,1135.0,213.0,76.0,380.0,71.0,76.0,380.0,75.0,75.0,375.0,67.0,True,True,True,5840.036338,14.0,2.0,540.4790229999999,131,True
32,development,native_unconditioned,MYOPIC,FULL_CLEAR,,16,16,6645.682859,415.3551786875,415.3551786875,27083.414305881437,192,168,23,7,2.226066200004425,public_max_cleared,user_exit,1,7,9,cf045187de3f770fdc8a757710a33f16d0eb5df286cc89db3993585eddf7c027,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,3519.3953339999994,1184.6614640000003,782.3745020000001,121.38401299999987,1037.867546,47.0,5332.250749,333.2656718125,5332.250749,0.0,0.0,0,0,15,165,2538.3953339999994,825.0,156.0,51.0,255.0,50.0,55.0,275.0,54.0,59.0,295.0,52.0,True,True,False,5332.250749,13.0,3.0,1313.4321099999997,117,True
33,development,native_unconditioned,R12,FULL_CLEAR,,15,15,7170.059828,478.00398853333337,478.00398853333337,27135.299147716378,282,258,15,0,1.619880699989153,coverage_exhausted,user_exit,0,1,11,62b0d484128d7b8a971d64940fb0fc8d35db83ee25084d0a6b47b2d63251c6a1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5184.208817,1313.5306660000006,25.22374800000034,0.0,647.0965969999992,5.0,6053.722502,403.5815001333333,7170.059828,878.3771490000008,633.6939600000005,28,20,25,264,3617.2088170000006,1320.0,247.0,51.0,255.0,46.0,88.0,440.0,87.0,125.0,625.0,114.0,True,False,True,,,,,99,True
30,development,native_unconditioned,TERMINAL,FULL_CLEAR,,11,11,8197.284789,745.207708090909,745.207708090909,29451.42395427408,380,352,11,0,3.6632876000076067,coverage_exhausted,user_exit,0,1,10,bc0d87c0447934c5c3f18673e255ded472cf0fecc9b6f854b074ca1302c9ee6a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,6392.839455,1020.0260579999995,307.03647,0.0,477.3828059999995,366.0,5385.508879,489.5917162727273,8197.284789,1854.7371510000003,205.21096299999954,111,9,25,363,4233.839455,1815.0,344.0,57.0,285.0,51.0,81.0,405.0,76.0,225.0,1125.0,217.0,True,False,False,,,,,96,True
34,development,native_unconditioned,R12,FULL_CLEAR,,11,11,7051.356303,641.0323911818182,641.0323911818182,24296.78152104694,360,337,11,0,1.1345945000066422,coverage_exhausted,user_exit,0,0,6,f3aa36220ef996d0187da9be0fe1020a7f22d9de049b4e4ae293d09c17dede99,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5703.339361,893.4480810000011,0.0,0.0,454.56886099999804,83.0,4444.967867,404.08798790909094,7051.356303,2326.1170889999994,379.1653329999999,99,9,25,346,3646.3393610000003,1730.0,327.0,29.0,145.0,28.0,92.0,460.0,89.0,225.0,1125.0,210.0,True,False,True,,,,,65,True
33,development,native_unconditioned,MYOPIC,FULL_CLEAR,,15,15,9923.33687,661.5557913333333,661.5557913333333,42026.68434930671,244,223,15,0,1.9088651999918511,coverage_exhausted,user_exit,0,1,11,62b0d484128d7b8a971d64940fb0fc8d35db83ee25084d0a6b47b2d63251c6a1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,7493.195402999999,1436.2126890000009,161.08434599999964,0.0,832.8444319999998,5.0,6502.391344,433.4927562666666,9923.33687,2926.9801159999997,2570.0360549999996,40,25,25,225,6161.195402999999,1125.0,207.0,46.0,230.0,42.0,54.0,270.0,53.0,125.0,625.0,112.0,True,False,False,,,,,95,True
31,development,native_unconditioned,TERMINAL,FULL_CLEAR,,13,13,7148.258181,549.8660139230769,549.8660139230769,27646.2909057044,263,239,13,0,3.4811917999904836,coverage_exhausted,user_exit,0,0,7,1bc734e1c38fd11185a16cf49a609b362304f8ad4bf97841ca06d4e8a465c0c0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,5462.932079000001,880.9890659999994,0.0,0.0,804.3370359999997,5.0,1713.952662,131.84251246153846,7148.258181,4501.374783000001,1067.117099,186,42,25,250,3982.932079000001,1250.0,230.0,54.0,270.0,53.0,21.0,105.0,19.0,175.0,875.0,158.0,True,False,False,,,,,93,True
35,development,native_unconditioned,R12,FULL_CLEAR,,16,16,5865.26883,366.579301875,366.579301875,22466.344154756724,219,197,16,0,1.4614919000014197,public_max_cleared,user_exit,0,2,4,c1ea1b98eae0200e5c8556828be9fdfef5513c3253e7484ee999676ccddf1478,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,3711.4100750000007,1145.274629,60.63618199999996,0.0,947.9479439999993,11.0,5623.040939,351.4400586875,5623.040939,0.0,0.0,0,0,21,204,2503.4100750000007,1020.0,188.0,52.0,260.0,50.0,72.0,360.0,66.0,80.0,400.0,72.0,True,True,True,5623.040939,15.0,1.0,242.22789099999954,99,True
32,development,native_unconditioned,TERMINAL,FULL_CLEAR,,16,16,6037.109826,377.319364125,377.319364125,24815.549136245576,169,149,16,0,3.985837900007027,public_max_cleared,user_exit,0,12,9,cf045187de3f770fdc8a757710a33f16d0eb5df286cc89db3993585eddf7c027,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,2602.3656779999997,1055.6244039999997,1455.0004289999993,0.0,924.119315000001,47.0,3807.851442,237.990715125,3807.851442,0.0,0.0,0,0,10,143,1750.365678,715.0,137.0,51.0,255.0,50.0,53.0,265.0,52.0,39.0,195.0,35.0,True,True,False,3807.851442,9.0,7.0,2229.2583839999998,109,True
34,development,native_unconditioned,MYOPIC,FULL_CLEAR,,11,11,11572.212598,1052.0193270909092,1052.0193270909092,47541.06300288484,339,314,11,0,2.164191599993501,coverage_exhausted,user_exit,0,3,6,f3aa36220ef996d0187da9be0fe1020a7f22d9de049b4e4ae293d09c17dede99,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,9496.625478999998,1332.3118800000004,331.8236820000002,0.0,411.4515569999995,83.0,4378.902455,398.0820413636364,11572.212598,6432.836456999999,845.1583590000009,154,18,25,319,7598.625479,1595.0,303.0,38.0,190.0,38.0,56.0,280.0,55.0,225.0,1125.0,210.0,True,False,False,,,,,80,True
36,development,native_unconditioned,R12,FULL_CLEAR,,13,13,7260.699116,558.5153166153846,558.5153166153846,25753.495575717337,344,325,13,0,1.2506891999946674,coverage_exhausted,user_exit,0,0,13,a1326d965462a7245902cf1b24e9ac5530ea614af3e4ca645f02d31a7096471d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5345.729927000002,1262.3934669999994,0.0,0.0,652.5757219999987,23.0,6373.549003,490.27300023076924,7260.699116,728.7023300000001,360.7201869999999,30,7,25,331,3375.7299270000017,1655.0,315.0,48.0,240.0,43.0,108.0,540.0,105.0,175.0,875.0,167.0,True,False,True,,,,,87,True
33,development,native_unconditioned,TERMINAL,FULL_CLEAR,,15,15,6867.257754,457.8171836,457.8171836,25936.288797277273,271,250,15,0,3.729867199988803,coverage_exhausted,user_exit,0,2,11,62b0d484128d7b8a971d64940fb0fc8d35db83ee25084d0a6b47b2d63251c6a1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,6f9765478195c174c5282232c9e75845d20729b7273d9911eb7ad8ce50b68aaa,0,core,4871.4817539999995,922.629077,184.55265099999997,0.0,888.5942720000004,5.0,3391.734648,226.1156432,6867.257754,2817.9161089999993,290.7756810000001,121,5,25,257,3346.481754,1285.0,240.0,86.0,430.0,85.0,46.0,230.0,45.0,125.0,625.0,110.0,True,False,False,,,,,130,True
35,development,native_unconditioned,MYOPIC,FULL_CLEAR,,16,16,4014.595889,250.9122430625,250.9122430625,15552.97943805974,139,129,16,0,2.06167429999914,public_max_cleared,user_exit,0,0,4,c1ea1b98eae0200e5c8556828be9fdfef5513c3253e7484ee999676ccddf1478,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,1968.1771880000001,1355.537739,0.0,0.0,690.880962,11.0,3800.596588,237.53728675,3800.596588,0.0,0.0,0,0,10,119,1257.1771880000001,595.0,116.0,31.0,155.0,29.0,49.0,245.0,49.0,39.0,195.0,38.0,True,True,False,3800.596588,15.0,1.0,213.9993010000003,83,True
36,development,native_unconditioned,MYOPIC,FULL_CLEAR,,13,13,8832.278765,679.4060588461538,679.4060588461538,34606.39381688144,312,286,13,0,2.0710900999984005,coverage_exhausted,user_exit,0,5,13,a1326d965462a7245902cf1b24e9ac5530ea614af3e4ca645f02d31a7096471d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,d1b68e7eb9d5e7118fca8e72cf6ec887287ef5cef5d2770eba3eb0264fd441d4,0,core,6556.1711879999975,1154.5317420000006,245.05739900000026,0.0,876.5184360000003,23.0,4976.261202,382.7893232307692,8832.278765,3037.1828989999985,551.3789899999992,97,14,25,293,4815.171187999998,1465.0,276.0,54.0,270.0,53.0,64.0,320.0,63.0,175.0,875.0,160.0,True,False,False,,,,,98,True
