cohort,method,id,index,time_s,kind,r12_m,planned_m,snapshot_saving_s,gap,route_ms,route_survival_nodes,executed_m,route_survival_time,fraction_of_planned_route_executed,end_reason
regression,A1,0,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,595.2335000038147,1,0.0,119.0,0.0,after_discovery
regression,A1,0,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,11.79499999852851,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
regression,A1,0,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,19.2036999942502,0,0.0,0.0,0.0,localization
regression,A1,0,3,532.028772,localize,17307.803197066423,17289.3872520809,3.683188997104298,0.0010651589161035768,11.713600004441105,0,0.0,0.0,0.0,localization
regression,A1,0,4,551.563358,localize,17239.556390075304,17239.556390075304,0.0,0.0,33.2745000050636,0,0.0,0.0,0.0,localization
regression,A1,0,5,606.563358,localize,17091.203902135392,17091.203902135392,0.0,0.0,9.325999999418855,1,339.659877258636,180.93197499999997,0.01987337341497626,after_discovery
regression,A1,0,6,787.495333,after_discovery,16769.95996986228,16751.544024876755,3.683188997105026,0.0010993580626464444,8.881200003088452,0,0.0,0.0,0.0,localization
regression,A1,0,7,822.786352,localize,16609.387596137087,16609.387596137087,0.0,0.0,16.49399999587331,0,0.0,0.0,0.0,localization
regression,A1,0,8,999.676005,localize,16181.397733402722,16181.397733402722,0.0,0.0,8.935400008340366,0,0.0,0.0,0.0,localization
regression,A1,0,9,1010.942941,localize,16177.614721464051,16177.614721464051,0.0,0.0,14.356300001963973,1,396.070696587297,187.21413899999993,0.024482638720639105,after_discovery
regression,A1,0,10,1198.15708,after_discovery,15781.544024876754,15781.544024876754,0.0,0.0,9.21839999500662,0,0.0,0.0,0.0,localization
regression,A1,0,11,1324.782151,localize,15212.049035946742,15193.633090961219,3.6831889971046623,0.0012120830399991076,10.336099992855452,0,0.0,0.0,0.0,localization
regression,A1,0,12,1331.481004,localize,15202.087980331364,15202.087980331364,0.0,0.0,7.416599997668527,1,390.5439554546074,180.1087910000001,0.025690152297493454,after_discovery
regression,A1,0,13,1511.589795,after_discovery,14811.544024876754,14811.544024876754,0.0,0.0,8.08879999385681,0,0.0,0.0,0.0,localization
regression,A1,0,14,1601.477662,localize,14420.11697357127,14420.11697357127,0.0,0.0,9.934700006851926,0,0.0,0.0,0.0,localization
regression,A1,0,15,1611.577209,localize,14434.49051705886,14434.49051705886,0.0,0.0,7.260700003826059,1,574.5305471965819,210.90610900000001,0.039802620433162815,after_discovery
regression,A1,0,16,1822.483318,after_discovery,13859.959969862279,13859.959969862279,0.0,0.0,8.396500008529983,1,189.91071665818913,132.98214299999995,0.013702111483087942,after_discovery
regression,A1,0,17,1955.465461,after_discovery,13670.04925320409,13670.04925320409,0.0,0.0,6.668999994872138,1,988.4159449855243,292.6831890000001,0.07230522192550637,after_discovery
regression,A1,0,18,2248.14865,after_discovery,12681.633308218565,12681.633308218565,0.0,0.0,7.145299998228438,1,969.9999999999999,289.0,0.07648857023577346,after_discovery
regression,A1,0,19,2537.14865,after_discovery,11711.633308218567,11711.633308218567,0.0,0.0,5.441599991172552,1,189.91071665818893,132.98214299999972,0.01621556205357969,after_discovery
regression,A1,0,20,2670.130793,after_discovery,11521.722591560376,11521.722591560376,0.0,0.0,4.204900003969669,0,0.0,0.0,0.0,localization
regression,A1,0,21,2706.388893,localize,11593.528930721117,11593.528930721117,0.0,0.0,3.756299993256107,0,0.0,0.0,0.0,localization
regression,A1,0,22,2761.457422,localize,11481.449890687485,11481.449890687485,0.0,0.0,5.909200001042336,0,0.0,0.0,0.0,localization
regression,A1,0,23,3008.489034,localize,11056.783392947616,11056.783392947616,0.0,0.0,6.412100003217347,1,523.476746372764,188.69534899999962,0.04734439735037722,after_discovery
regression,A1,0,24,3197.184383,after_discovery,10533.306646574852,10533.306646574852,0.0,0.0,4.517800000030547,1,970.0,277.0,0.09208884090689773,after_discovery
regression,A1,0,25,3474.184383,after_discovery,9563.30664657485,9563.30664657485,0.0,0.0,1.357000001007691,0,0.0,0.0,0.0,localization
regression,A1,0,26,3881.919239,localize,9171.16048990137,9136.146273320035,7.002843316266808,0.003832492993636148,3.0242000066209584,1,542.8396267451838,186.5679250000003,0.05941669611074629,after_discovery
regression,A1,0,27,4068.487164,after_discovery,8593.306646574852,8593.306646574852,0.0,0.0,3.7401000008685514,0,0.0,0.0,0.0,localization
regression,A1,0,28,4157.257632,localize,8931.222490002294,8931.222490002294,0.0,0.0,3.9086999895516783,0,0.0,0.0,0.0,localization
regression,A1,0,29,4165.812815,localize,8918.53239321392,8918.53239321392,0.0,0.0,4.478399991057813,0,0.0,0.0,0.0,localization
regression,A1,0,30,4176.677678,localize,8946.968054942712,8946.968054942712,0.0,0.0,6.088499998440966,0,0.0,0.0,0.0,localization
regression,A1,0,31,4280.707398,localize,9029.992131653347,9029.992131653347,0.0,0.0,5.764999994426034,0,0.0,0.0,0.0,localization
regression,A1,0,32,4291.822106,localize,9002.299574994917,9002.299574994917,0.0,0.0,4.5126000040909275,0,0.0,0.0,0.0,localization
regression,A1,0,33,4343.535298,localize,9162.431461037584,9162.431461037584,0.0,0.0,3.677500004414469,0,0.0,0.0,0.0,localization
regression,A1,0,34,4429.212391,localize,9485.522444129154,9485.522444129154,0.0,0.0,4.689599998528138,0,0.0,0.0,0.0,localization
regression,A1,0,35,4681.925846,localize,9458.183728470336,9458.183728470336,0.0,0.0,2.8485000075306743,0,0.0,0.0,0.0,localization
regression,A1,0,36,4693.691998,localize,9491.74619538665,9491.74619538665,0.0,0.0,3.9264999941224232,0,0.0,0.0,0.0,localization
regression,A1,0,37,4731.103202,localize,9405.964357591389,9405.964357591389,0.0,0.0,3.871599998092279,0,0.0,0.0,0.0,localization
regression,A1,0,38,5026.896458,localize,8188.022893777034,8188.022893777034,0.0,0.0,2.0475999917834997,0,0.0,0.0,0.0,localization
regression,A1,0,39,5043.213952,localize,8188.17924426815,8188.17924426815,0.0,0.0,2.077899989672005,1,564.872597693297,154.97451999999976,0.06898634981503568,after_discovery
regression,A1,0,40,5198.188472,after_discovery,7623.3066465748525,7623.3066465748525,0.0,0.0,1.763699998264201,1,189.91071665818893,78.98214300000018,0.024911855899633226,after_discovery
regression,A1,0,41,5277.170615,after_discovery,7433.3959299166645,7433.3959299166645,0.0,0.0,1.4919999957783148,1,988.4159449855241,238.6831890000003,0.13296963518484414,after_discovery
regression,A1,0,42,5515.853804,after_discovery,6444.979984931139,6444.979984931139,0.0,0.0,1.1239000014029443,1,970.0,235.0,0.15050473426883168,after_discovery
regression,A1,0,43,5750.853804,after_discovery,5474.97998493114,5474.97998493114,0.0,0.0,0.8587999909650534,1,189.91071665818913,78.98214299999927,0.03468701569336927,after_discovery
regression,A1,0,44,5829.835947,after_discovery,5285.0692682729505,5285.0692682729505,0.0,0.0,0.4609000025084242,1,988.4159449855243,238.6831890000003,0.1870204333780696,after_discovery
regression,A1,0,45,6068.519136,after_discovery,4296.653323287426,4296.653323287426,0.0,0.0,0.32140000257641077,1,969.9999999999999,235.0,0.2257571014032475,after_discovery
regression,A1,0,46,6303.519136,after_discovery,3326.6533232874262,3326.6533232874262,0.0,0.0,0.2641000028233975,1,189.91071665818893,78.98214300000018,0.057087618757495774,after_discovery
regression,A1,0,47,6382.501279,after_discovery,3136.7426066292373,3136.7426066292373,0.0,0.0,0.3015999973285943,0,0.0,0.0,0.0,localization
regression,A1,0,48,6457.91995,localize,2795.2010228867275,2795.2010228867275,0.0,0.0,0.228899996727705,0,0.0,0.0,0.0,localization
regression,A1,0,49,6469.156331,localize,2779.853065494053,2779.853065494053,0.0,0.0,0.22640000679530203,1,631.5264038503401,162.30528099999992,0.22717977856074245,after_discovery
regression,A1,0,50,6631.461612,after_discovery,2148.326661643713,2148.326661643713,0.0,0.0,0.17699999443721026,1,969.9999999999999,229.0,0.451514202806495,after_discovery
regression,A1,0,51,6860.461612,after_discovery,1178.3266616437131,1178.3266616437131,0.0,0.0,0.12289998994674534,1,189.91071665818893,72.98214300000018,0.1611698375671751,after_discovery
regression,A1,0,52,6933.443755,after_discovery,988.4159449855241,988.4159449855241,0.0,0.0,0.09620000491850078,0,0.0,0.0,0.0,localization
regression,A1,0,53,7069.074417,localize,386.46200477207526,386.46200477207526,0.0,0.0,0.1117999927373603,0,0.0,0.0,0.0,localization
regression,A1,0,54,7085.487151,localize,356.65052910972855,356.65052910972855,0.0,0.0,0.09209998825099319,1,356.65052910972855,101.33010599999943,1.0,exit
regression,A1,1,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,603.0202999972971,1,0.0,119.0,0.0,after_discovery
regression,A1,1,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,14.702099986607209,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
regression,A1,1,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,20.108299999265,0,0.0,0.0,0.0,localization
regression,A1,1,3,578.543751,localize,17061.418643572793,17043.002698587272,3.683188997104298,0.0010805575350315486,24.259400001028553,0,0.0,0.0,0.0,localization
regression,A1,1,4,646.599818,localize,17199.601520188677,17199.601520188677,0.0,0.0,20.440200009034015,1,448.0574953119217,196.61149899999998,0.02605045790078319,after_discovery
regression,A1,1,5,843.211317,after_discovery,16769.95996986228,16751.544024876755,3.683188997105026,0.0010993580626464444,33.6578999995254,0,0.0,0.0,0.0,localization
regression,A1,1,6,990.350071,localize,16253.218807046585,16253.218807046585,0.0,0.0,9.147499993559904,0,0.0,0.0,0.0,localization
regression,A1,1,7,1001.14722,localize,16272.313456962676,16272.313456962676,0.0,0.0,10.082799999509007,1,490.76943208592166,200.15388599999994,0.03015978234342142,after_discovery
regression,A1,1,8,1201.301106,after_discovery,15781.544024876755,15781.544024876755,0.0,0.0,8.012899997993372,0,0.0,0.0,0.0,localization
regression,A1,1,9,1320.633745,localize,15757.244572870866,15552.227791229496,41.003356328274094,0.013182470344022828,24.704899988137186,0,0.0,0.0,0.0,localization
regression,A1,1,10,1331.777612,localize,15524.003512950172,15524.003512950172,0.0,0.0,12.656899998546578,0,0.0,0.0,0.0,localization
regression,A1,1,11,1401.305497,localize,15365.5549213934,15365.5549213934,0.0,0.0,8.901300010620616,0,0.0,0.0,0.0,localization
regression,A1,1,12,1510.838464,localize,15490.514700239324,15142.661146538885,69.57071074008782,0.02297175842041126,17.22870000230614,1,331.11712166213016,156.22342400000002,0.02186650803698481,after_discovery
regression,A1,1,13,1667.061888,after_discovery,14811.544024876755,14811.544024876755,0.0,0.0,17.295199999352917,0,0.0,0.0,0.0,localization
regression,A1,1,14,1720.533329,localize,14702.577862416114,14702.577862416114,0.0,0.0,15.370199995231815,0,0.0,0.0,0.0,localization
regression,A1,1,15,1837.865553,localize,14255.848384971392,14255.848384971392,0.0,0.0,6.5750000067055225,0,0.0,0.0,0.0,localization
regression,A1,1,16,1854.768268,localize,14198.549567515613,14198.549567515613,0.0,0.0,6.626100002904423,1,357.0055426388581,155.4011089999999,0.025143803663977,after_discovery
regression,A1,1,17,2010.169377,after_discovery,13841.544024876755,13841.544024876755,0.0,0.0,5.20999998843763,1,189.91071665818893,120.98214299999995,0.013720341915386848,after_discovery
regression,A1,1,18,2131.15152,after_discovery,13651.633308218565,13651.633308218565,0.0,0.0,4.835499988985248,1,988.4159449855241,280.6831890000003,0.07240276109602778,after_discovery
regression,A1,1,19,2411.834709,after_discovery,12663.217363233041,12663.217363233041,0.0,0.0,2.5698000099509954,0,0.0,0.0,0.0,localization
regression,A1,1,20,2496.0652,localize,12278.129956453988,12278.129956453988,0.0,0.0,3.591100001358427,0,0.0,0.0,0.0,localization
regression,A1,1,21,2626.783067,localize,11915.674680659107,11915.674680659107,0.0,0.0,2.664100000401959,0,0.0,0.0,0.0,localization
regression,A1,1,22,2637.945804,localize,11884.882536269295,11884.882536269295,0.0,0.0,2.665000007255003,1,191.66517303625255,116.33303500000011,0.016126804152362863,after_discovery
regression,A1,1,23,2754.278839,after_discovery,11693.217363233041,11693.217363233041,0.0,0.0,2.624400003696792,1,189.91071665818913,114.98214299999972,0.01624110035406722,after_discovery
regression,A1,1,24,2869.260982,after_discovery,11503.306646574852,11503.306646574852,0.0,0.0,3.5115999926347286,0,0.0,0.0,0.0,localization
regression,A1,1,25,3080.331019,localize,10652.012431502819,10652.012431502819,0.0,0.0,5.338500006473623,0,0.0,0.0,0.0,localization
regression,A1,1,26,3086.727776,localize,10648.121509964287,10648.121509964287,0.0,0.0,3.8314999983413145,1,133.23080837495803,98.646162,0.01251214200084808,after_discovery
regression,A1,1,27,3185.373938,after_discovery,10514.89070158933,10514.89070158933,0.0,0.0,4.364699998404831,0,0.0,0.0,0.0,localization
regression,A1,1,28,3253.472469,localize,10477.408734087789,10477.408734087789,0.0,0.0,3.078499998082407,0,0.0,0.0,0.0,localization
regression,A1,1,29,3264.188957,localize,10505.76351750242,10505.76351750242,0.0,0.0,4.690500005381182,0,0.0,0.0,0.0,localization
regression,A1,1,30,3312.033071,localize,10404.339230382075,10404.339230382075,0.0,0.0,4.295000006095506,0,0.0,0.0,0.0,localization
regression,A1,1,31,3342.139539,localize,10363.364411697994,10363.364411697994,0.0,0.0,4.499800008488819,0,0.0,0.0,0.0,localization
regression,A1,1,32,3429.531521,localize,10551.264790358979,10551.264790358979,0.0,0.0,4.71149999066256,1,1006.3740887696503,261.2748180000003,0.09537947428721587,after_discovery
regression,A1,1,33,3690.806339,after_discovery,9544.89070158933,9544.89070158933,0.0,0.0,3.8592999917455018,1,969.9999999999999,253.0,0.10162505054546976,after_discovery
regression,A1,1,34,3943.806339,after_discovery,8574.890701589327,8574.890701589327,0.0,0.0,2.787800010992214,1,189.91071665818893,96.98214299999972,0.02214730464412679,after_discovery
regression,A1,1,35,4040.788482,after_discovery,8384.979984931138,8384.979984931138,0.0,0.0,2.2686000011162832,1,988.4159449855243,256.6831890000003,0.11787934458541724,after_discovery
regression,A1,1,36,4297.471671,after_discovery,7396.564039945615,7396.564039945615,0.0,0.0,1.6498000040883198,1,970.0,253.0,0.13114197278107148,after_discovery
regression,A1,1,37,4550.471671,after_discovery,6426.564039945615,6426.564039945615,0.0,0.0,1.5476999979000539,0,0.0,0.0,0.0,localization
regression,A1,1,38,4755.877799,localize,5482.303112104147,5482.303112104147,0.0,0.0,3.141599998343736,1,25.739072158531485,59.147813999999926,0.0046949378084738275,after_discovery
regression,A1,1,39,4815.025613,after_discovery,5456.564039945615,5456.564039945615,0.0,0.0,1.7034999909810722,0,0.0,0.0,0.0,localization
regression,A1,1,40,4963.525673,localize,5939.618697541615,5939.618697541615,0.0,0.0,1.587100006872788,0,0.0,0.0,0.0,localization
regression,A1,1,41,4970.186907,localize,5939.092297048788,5939.092297048788,0.0,0.0,1.0429000103613362,0,0.0,0.0,0.0,localization
regression,A1,1,42,5069.208862,localize,5490.5899305532985,5490.5899305532985,0.0,0.0,1.2524999910965562,0,0.0,0.0,0.0,localization
regression,A1,1,43,5224.643201,localize,4837.23215668452,4837.23215668452,0.0,0.0,0.8930000039981678,0,0.0,0.0,0.0,localization
regression,A1,1,44,5231.8104,localize,4844.670351052366,4844.670351052366,0.0,0.0,0.9405000018887222,1,358.1063111067498,113.62126199999966,0.07391758059017606,after_discovery
regression,A1,1,45,5345.431662,after_discovery,4486.564039945615,4486.564039945615,0.0,0.0,0.6923000037204474,1,189.91071665818893,78.98214300000018,0.042328765390918385,after_discovery
regression,A1,1,46,5424.413805,after_discovery,4296.653323287426,4296.653323287426,0.0,0.0,0.5349000130081549,1,988.4159449855241,238.6831890000003,0.23004321517596257,after_discovery
regression,A1,1,47,5663.096994,after_discovery,3308.2373783019025,3308.2373783019025,0.0,0.0,0.36750000435858965,1,970.0,235.0,0.29320749664520596,after_discovery
regression,A1,1,48,5898.096994,after_discovery,2338.2373783019025,2338.2373783019025,0.0,0.0,0.2114000089932233,1,189.91071665818913,78.98214299999927,0.08121960516947511,after_discovery
regression,A1,1,49,5977.079137,after_discovery,2148.326661643713,2148.326661643713,0.0,0.0,0.15539999003522098,0,0.0,0.0,0.0,localization
regression,A1,1,50,6186.251176,localize,2044.9561958319675,2044.9561958319675,0.0,0.0,0.27720000070985407,0,0.0,0.0,0.0,localization
regression,A1,1,51,6197.148506,localize,2025.9989246975554,2025.9989246975554,0.0,0.0,0.2860999957192689,1,866.0882080393666,209.2176419999996,0.4274870028219081,after_discovery
regression,A1,1,52,6406.366148,after_discovery,1159.910716658189,1159.910716658189,0.0,0.0,0.15740000526420772,1,969.9999999999999,229.0,0.836271263011226,after_discovery
regression,A1,1,53,6635.366148,after_discovery,189.91071665818893,189.91071665818893,0.0,0.0,0.05319999763742089,1,189.91071665818893,72.98214300000018,1.0,exit
regression,A1,2,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,625.5443999980344,1,0.0,119.0,0.0,after_discovery
regression,A1,2,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,11.743899987777695,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
regression,A1,2,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,30.212500001653098,0,0.0,0.0,0.0,localization
regression,A1,2,3,456.790281,localize,17703.39202446133,17671.575327399154,6.363339412435016,0.00180044486542433,23.233200001413934,0,0.0,0.0,0.0,localization
regression,A1,2,4,482.083507,localize,17607.92908490877,17607.92908490877,0.0,0.0,8.910899996408261,0,0.0,0.0,0.0,localization
regression,A1,2,5,509.454238,localize,17506.180820177888,17506.180820177888,0.0,0.0,9.425700001884252,0,0.0,0.0,0.0,localization
regression,A1,2,6,552.722581,localize,17444.884650757485,17444.884650757485,0.0,0.0,17.381900004693307,0,0.0,0.0,0.0,localization
regression,A1,2,7,614.987989,localize,17226.88243707796,17226.88243707796,0.0,0.0,19.902399988495745,0,0.0,0.0,0.0,localization
regression,A1,2,8,626.130987,localize,17256.56903611883,17256.56903611883,0.0,0.0,11.477000007289462,1,505.02501124207544,209.005002,0.029265667479151488,after_discovery
regression,A1,2,9,835.135989,after_discovery,16751.544024876755,16751.544024876755,0.0,0.0,9.09789999423083,0,0.0,0.0,0.0,localization
regression,A1,2,10,887.702114,localize,16605.726013907468,16528.23048122617,15.499106536259934,0.004688676913679544,22.688000011839904,0,0.0,0.0,0.0,localization
regression,A1,2,11,1023.344653,localize,16123.387659115058,16123.387659115058,0.0,0.0,18.03049999580253,0,0.0,0.0,0.0,localization
regression,A1,2,12,1038.201965,localize,16168.683037014336,16168.683037014336,0.0,0.0,12.249600011273287,1,387.13901213757913,179.42780199999993,0.023943756659173594,after_discovery
regression,A1,2,13,1217.629767,after_discovery,16510.04925320409,15781.544024876755,145.70104566546723,0.046161847483299434,8.32730000547599,1,189.91071665818893,138.98214300000018,0.012033722198463532,after_discovery
regression,A1,2,14,1356.61191,after_discovery,15591.633308218567,15591.633308218567,0.0,0.0,7.356300004175864,1,988.4159449855243,298.68318899999986,0.06339399634703546,after_discovery
regression,A1,2,15,1655.295099,after_discovery,14621.633308218567,14603.217363233041,3.683188997105026,0.001261088192242588,5.813499999931082,1,988.4159449855243,298.6831890000001,0.06768480673814312,after_discovery
regression,A1,2,16,1953.978288,after_discovery,13633.217363233041,13614.801418247516,3.683188997105026,0.0013526414686330116,2.968399989185855,1,189.91071665818893,138.98214299999995,0.013948842206663198,after_discovery
regression,A1,2,17,2092.960431,after_discovery,13443.306646574852,13424.890701589327,3.683188997105026,0.001371776157801041,4.516800006967969,0,0.0,0.0,0.0,localization
regression,A1,2,18,2285.588164,localize,12918.382750076908,12918.382750076908,0.0,0.0,2.5470999971730635,0,0.0,0.0,0.0,localization
regression,A1,2,19,2356.035804,localize,13087.540634885892,13087.540634885892,0.0,0.0,5.088500009151176,1,632.6499332965653,222.5299869999999,0.04833986391684516,after_discovery
regression,A1,2,20,2578.565791,after_discovery,12473.306646574852,12454.890701589327,3.683188997105026,0.0014786115291381186,2.3511000035796314,1,988.4159449855243,292.68318899999986,0.07935966430114043,after_discovery
regression,A1,2,21,2871.24898,after_discovery,12176.564039945615,11466.474756603804,142.0178566683622,0.06192742742775887,1.9567999988794327,1,189.91071665818913,132.98214300000018,0.016562258295542424,after_discovery
regression,A1,2,22,3004.231123,after_discovery,11986.653323287426,11276.564039945615,142.0178566683622,0.06297035877474924,1.5681999939261004,0,0.0,0.0,0.0,localization
regression,A1,2,23,3119.683506,localize,10742.939398169096,10742.939398169096,0.0,0.0,1.6889999969862401,0,0.0,0.0,0.0,localization
regression,A1,2,24,3125.991157,localize,10748.316478076064,10748.316478076064,0.0,0.0,1.755999997840263,1,441.7524381304477,178.35048800000004,0.04109968654454068,after_discovery
regression,A1,2,25,3304.341645,after_discovery,11016.653323287426,10306.564039945615,142.0178566683622,0.0688968001935161,2.10759999754373,1,969.9999999999999,283.0,0.09411477930380359,after_discovery
regression,A1,2,26,3587.341645,after_discovery,10046.653323287426,9336.564039945615,142.0178566683622,0.07605466853799327,2.478900001733564,1,988.4159449855241,286.68318899999986,0.10586506350266318,after_discovery
regression,A1,2,27,3874.024834,after_discovery,8366.564039945615,8348.148094960092,3.6831889971046623,0.002205991649410401,3.1759999983478338,1,189.91071665818893,126.98214300000018,0.02274884375528041,after_discovery
regression,A1,2,28,4001.006977,after_discovery,8176.653323287426,8158.237378301902,3.683188997104844,0.002257343606414822,1.1458000080892816,1,969.9999999999999,283.0,0.11889823193670061,after_discovery
regression,A1,2,29,4284.006977,after_discovery,7206.653323287426,7188.237378301902,3.683188997104844,0.002561955597225237,1.0709999914979562,0,0.0,0.0,0.0,localization
regression,A1,2,30,4397.97908,localize,7500.833110425932,6675.256261212746,165.1153698426373,0.1236771768614015,1.0204999998677522,0,0.0,0.0,0.0,localization
regression,A1,2,31,4404.636281,localize,6683.056086460006,6683.056086460006,0.0,0.0,1.2281999952392653,0,0.0,0.0,0.0,localization
regression,A1,2,32,4418.339357,localize,6644.798158889946,6644.798158889946,0.0,0.0,1.4469000016106293,0,0.0,0.0,0.0,localization
regression,A1,2,33,4432.280936,localize,6650.600961870507,6650.600961870507,0.0,0.0,1.378200002363883,1,413.9476385830806,160.78952800000025,0.06224214036541087,after_discovery
regression,A1,2,34,4593.070464,after_discovery,6236.653323287426,6236.653323287426,0.0,0.0,0.7206000009318814,0,0.0,0.0,0.0,localization
regression,A1,2,35,4648.18034,localize,6004.998115706261,6004.998115706261,0.0,0.0,0.9171999990940094,0,0.0,0.0,0.0,localization
regression,A1,2,36,4659.747256,localize,5978.2721898944155,5978.2721898944155,0.0,0.0,0.9541000035824254,0,0.0,0.0,0.0,localization
regression,A1,2,37,4751.504407,localize,5761.081723539482,5761.081723539482,0.0,0.0,0.880199993844144,0,0.0,0.0,0.0,localization
regression,A1,2,38,4762.206102,localize,5787.956728939998,5787.956728939998,0.0,0.0,0.8392000017920509,1,521.3034056525723,170.26068099999975,0.09006691481400267,after_discovery
regression,A1,2,39,4932.466783,after_discovery,5266.653323287426,5266.653323287426,0.0,0.0,0.78600000415463,0,0.0,0.0,0.0,localization
regression,A1,2,40,5050.592544,localize,5275.101544372007,5275.101544372007,0.0,0.0,1.1143000010633841,0,0.0,0.0,0.0,localization
regression,A1,2,41,5086.78061,localize,5301.97433877065,5301.97433877065,0.0,0.0,1.5708999999333173,0,0.0,0.0,0.0,localization
regression,A1,2,42,5143.783675,localize,5304.157270383403,5304.157270383403,0.0,0.0,2.0446999988052994,1,208.99871876864083,95.79974399999992,0.039402813324487584,after_discovery
regression,A1,2,43,5239.583419,after_discovery,5095.158551614762,5095.158551614762,0.0,0.0,1.0160999954678118,0,0.0,0.0,0.0,localization
regression,A1,2,44,5383.663416,localize,4583.370023548044,4583.370023548044,0.0,0.0,0.8375999896088615,1,458.2114719332821,138.6422939999993,0.09997261176364175,after_discovery
regression,A1,2,45,5522.30571,after_discovery,4125.158551614762,4125.158551614762,0.0,0.0,0.3501999890431762,1,988.4159449855243,244.6831890000003,0.23960677695615276,after_discovery
regression,A1,2,46,5766.988899,after_discovery,3136.7426066292373,3136.7426066292373,0.0,0.0,0.26050000451505184,0,0.0,0.0,0.0,localization
regression,A1,2,47,5978.843253,localize,2604.8978742559348,2604.8978742559348,0.0,0.0,0.3868000057991594,1,456.5712126122218,132.3142429999998,0.17527413152142757,after_discovery
regression,A1,2,48,6111.157496,after_discovery,2148.326661643713,2148.326661643713,0.0,0.0,0.28330000350251794,1,969.9999999999999,235.0,0.451514202806495,after_discovery
regression,A1,2,49,6346.157496,after_discovery,1178.3266616437134,1178.3266616437134,0.0,0.0,0.1990000018849969,1,189.91071665818893,78.98214300000018,0.16116983756717507,after_discovery
regression,A1,2,50,6425.139639,after_discovery,988.4159449855243,988.4159449855243,0.0,0.0,0.0594000011915341,1,988.4159449855243,238.6831890000003,1.0,exit
regression,A1,3,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,526.6662000067299,1,0.0,119.0,0.0,after_discovery
regression,A1,3,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,6.153599999379367,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
regression,A1,3,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,7.902299999841489,0,0.0,0.0,0.0,localization
regression,A1,3,3,511.146841,localize,17853.037750565712,17397.24886071812,91.15777796951879,0.026198906131459455,12.432200004695915,0,0.0,0.0,0.0,localization
regression,A1,3,4,634.911325,localize,17164.170914502436,17164.170914502436,0.0,0.0,5.814100004499778,1,412.6268896256818,196.52537799999993,0.024040012866397356,after_discovery
regression,A1,3,5,831.436703,after_discovery,16769.95996986228,16751.544024876755,3.683188997105026,0.0010993580626464444,5.13669999781996,0,0.0,0.0,0.0,localization
regression,A1,3,6,923.071453,localize,16674.589024720968,16328.798118808005,69.15818118259267,0.02117675185870973,16.465500011690892,0,0.0,0.0,0.0,localization
regression,A1,3,7,935.202362,localize,16298.390351996739,16298.390351996739,0.0,0.0,10.804000005009584,0,0.0,0.0,0.0,localization
regression,A1,3,8,958.157895,localize,16213.640242840904,16213.640242840904,0.0,0.0,5.279799996060319,0,0.0,0.0,0.0,localization
regression,A1,3,9,990.075085,localize,16104.436985114968,16104.436985114968,0.0,0.0,9.658900002250448,0,0.0,0.0,0.0,localization
regression,A1,3,10,1038.471849,localize,15890.640176846358,15890.640176846358,0.0,0.0,6.699200006551109,0,0.0,0.0,0.0,localization
regression,A1,3,11,1059.924757,localize,15883.99204570621,15883.99204570621,0.0,0.0,5.829900008393452,0,0.0,0.0,0.0,localization
regression,A1,3,12,1072.217693,localize,15850.947676540894,15850.947676540894,0.0,0.0,6.233000007341616,1,69.40365166413771,115.88072999999986,0.004378517491850271,after_discovery
regression,A1,3,13,1188.098423,after_discovery,16510.04925320409,15781.544024876755,145.70104566546723,0.046161847483299434,6.944599997950718,0,0.0,0.0,0.0,localization
regression,A1,3,14,1200.336869,localize,15800.833413446617,15800.833413446617,0.0,0.0,10.429000001749955,0,0.0,0.0,0.0,localization
regression,A1,3,15,1295.40505,localize,16045.912413638514,16045.912413638514,0.0,0.0,11.596799988183193,1,454.27910541994896,179.85582099999988,0.028311204355934674,after_discovery
regression,A1,3,16,1475.260871,after_discovery,16320.138536545901,15591.633308218567,145.7010456654669,0.04672411247276635,5.515400000149384,1,988.4159449855241,286.6831890000001,0.06339399634703545,after_discovery
regression,A1,3,17,1761.94406,after_discovery,15331.722591560378,14603.217363233041,145.70104566546723,0.04988662499549693,4.814599989913404,1,988.4159449855243,286.6831890000001,0.06768480673814312,after_discovery
