cohort,method,id,index,time_s,kind,r12_m,planned_m,snapshot_saving_s,gap,route_ms,route_survival_nodes,executed_m,route_survival_time,fraction_of_planned_route_executed,end_reason
development,A1,0,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,402.20229999977164,1,0.0,119.0,0.0,after_discovery
development,A1,0,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,5.441600005724467,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
development,A1,0,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,7.519800012232736,0,0.0,0.0,0.0,localization
development,A1,0,3,623.725672,localize,17634.01853496335,17615.602589977825,3.683188997105026,0.0010454337222618004,5.659599992213771,0,0.0,0.0,0.0,localization
development,A1,0,4,710.834141,localize,17215.39366719176,17215.39366719176,0.0,0.0,6.420400008209981,0,0.0,0.0,0.0,localization
development,A1,0,5,737.955089,localize,17299.741343452624,17299.741343452624,0.0,0.0,5.018399999244139,0,0.0,0.0,0.0,localization
development,A1,0,6,753.758874,localize,17353.610321354037,17353.610321354037,0.0,0.0,4.9266999994870275,1,602.0662964772825,228.41325900000004,0.034694008066807024,after_discovery
development,A1,0,7,982.172133,after_discovery,16769.95996986228,16751.544024876755,3.683188997105026,0.0010993580626464444,5.032399989431724,0,0.0,0.0,0.0,localization
development,A1,0,8,1060.938367,localize,16389.035937873727,16389.035937873727,0.0,0.0,7.162800000514835,0,0.0,0.0,0.0,localization
development,A1,0,9,1182.155271,localize,15924.999158543604,15924.999158543604,0.0,0.0,8.179899989045225,0,0.0,0.0,0.0,localization
development,A1,0,10,1193.046969,localize,15896.92887417658,15896.92887417658,0.0,0.0,8.373499993467703,1,115.38484929982353,125.07697000000007,0.007258310722347002,after_discovery
development,A1,0,11,1318.123939,after_discovery,15781.544024876754,15781.544024876754,0.0,0.0,6.476399998064153,0,0.0,0.0,0.0,localization
development,A1,0,12,1380.419252,localize,15518.985595865945,15518.985595865945,0.0,0.0,10.717299999669194,0,0.0,0.0,0.0,localization
development,A1,0,13,1443.09512,localize,15542.768825143763,15542.768825143763,0.0,0.0,7.921700002043508,0,0.0,0.0,0.0,localization
development,A1,0,14,1454.581805,localize,15573.474747777565,15573.474747777565,0.0,0.0,13.972100001410581,0,0.0,0.0,0.0,localization
development,A1,0,15,1489.347387,localize,15451.4436439478,15451.4436439478,0.0,0.0,14.341600006446242,0,0.0,0.0,0.0,localization
development,A1,0,16,1519.435797,localize,15345.354602181806,15345.354602181806,0.0,0.0,8.275900006992742,0,0.0,0.0,0.0,localization
development,A1,0,17,1539.789478,localize,15284.968346173706,15284.968346173706,0.0,0.0,11.84540000394918,0,0.0,0.0,0.0,localization
development,A1,0,18,1564.949449,localize,15185.041010408067,15185.041010408067,0.0,0.0,12.779800003045239,0,0.0,0.0,0.0,localization
development,A1,0,19,1586.119026,localize,15213.140452095495,15213.140452095495,0.0,0.0,50.90299999574199,0,0.0,0.0,0.0,localization
development,A1,0,20,1620.840303,localize,15069.5003803671,15069.5003803671,0.0,0.0,14.609799996833317,0,0.0,0.0,0.0,localization
development,A1,0,21,1644.782421,localize,15077.984414965218,15077.984414965218,0.0,0.0,23.95700001216028,1,248.02444510294038,133.60488899999996,0.016449442994301736,after_discovery
development,A1,0,22,1778.38731,after_discovery,15540.049253204092,14829.95996986228,142.0178566683622,0.04788207687578845,15.596100012771785,1,189.91071665818893,120.98214299999995,0.012805881947363918,after_discovery
development,A1,0,23,1899.369453,after_discovery,14640.04925320409,14640.04925320409,0.0,0.0,10.989700007485226,1,988.4159449855241,280.6831890000001,0.06751452320211296,after_discovery
development,A1,0,24,2180.052642,after_discovery,13651.633308218567,13651.633308218567,0.0,0.0,5.624500001431443,1,970.0,277.0,0.07105376903260652,after_discovery
development,A1,0,25,2457.052642,after_discovery,12681.633308218567,12681.633308218567,0.0,0.0,6.467199986218475,1,189.91071665818913,120.98214299999972,0.014975256896531931,after_discovery
development,A1,0,26,2578.034785,after_discovery,12491.722591560378,12491.722591560378,0.0,0.0,4.568599993945099,1,988.4159449855243,280.6831890000003,0.07912567203928425,after_discovery
development,A1,0,27,2858.717974,after_discovery,11503.306646574854,11503.306646574854,0.0,0.0,5.450700002256781,1,969.9999999999999,277.0,0.08432358014978418,after_discovery
development,A1,0,28,3135.717974,after_discovery,10533.306646574854,10533.306646574854,0.0,0.0,3.5402000066824257,1,969.9999999999999,277.0,0.0920888409068977,after_discovery
development,A1,0,29,3412.717974,after_discovery,9563.306646574852,9563.306646574852,0.0,0.0,6.935400000656955,0,0.0,0.0,0.0,localization
development,A1,0,30,3471.448008,localize,9388.488168076505,9388.488168076505,0.0,0.0,4.7291999944718555,0,0.0,0.0,0.0,localization
development,A1,0,31,3623.709777,localize,8754.303625929086,8754.303625929086,0.0,0.0,4.01140000030864,0,0.0,0.0,0.0,localization
development,A1,0,32,3639.335146,localize,8724.079396871892,8724.079396871892,0.0,0.0,2.2030999971320853,1,130.77275029703844,104.1545500000002,0.014989862465480123,after_discovery
development,A1,0,33,3743.489696,after_discovery,8593.306646574852,8593.306646574852,0.0,0.0,1.8721999949775636,0,0.0,0.0,0.0,localization
development,A1,0,34,3850.025592,localize,9096.12778344039,9096.12778344039,0.0,0.0,1.6688999894540757,1,692.731853523726,209.5463709999999,0.07615678561429763,after_discovery
development,A1,0,35,4059.571963,after_discovery,8403.395929916664,8403.395929916664,0.0,0.0,1.793599993106909,1,988.4159449855243,268.68318899999986,0.11762101336516777,after_discovery
development,A1,0,36,4328.255152,after_discovery,7414.979984931139,7414.979984931139,0.0,0.0,1.4801000070292503,1,969.9999999999999,265.0,0.13081626679657288,after_discovery
development,A1,0,37,4593.255152,after_discovery,6444.979984931139,6444.979984931139,0.0,0.0,1.1895000061485916,1,189.91071665818893,108.98214300000018,0.02946645561385991,after_discovery
development,A1,0,38,4702.237295,after_discovery,6255.0692682729505,6255.0692682729505,0.0,0.0,0.8911000040825456,1,988.4159449855241,268.6831890000003,0.15801838518383501,after_discovery
development,A1,0,39,4970.920484,after_discovery,5266.653323287426,5266.653323287426,0.0,0.0,1.1770999990403652,1,969.9999999999999,265.0,0.18417768181379543,after_discovery
development,A1,0,40,5235.920484,after_discovery,4296.653323287426,4296.653323287426,0.0,0.0,2.096600001095794,0,0.0,0.0,0.0,localization
development,A1,0,41,5330.419713,localize,3858.965720200382,3858.965720200382,0.0,0.0,0.5577999982051551,0,0.0,0.0,0.0,localization
development,A1,0,42,5475.849241,localize,3584.813260744312,3584.813260744312,0.0,0.0,0.5393000028561801,0,0.0,0.0,0.0,localization
development,A1,0,43,5485.341996,localize,3568.107111620986,3568.107111620986,0.0,0.0,0.7429999968735501,1,241.45378833355932,114.2907580000001,0.06766999442005742,after_discovery
development,A1,0,44,5599.632754,after_discovery,3326.6533232874267,3326.6533232874267,0.0,0.0,0.36720000207424164,1,189.91071665818913,102.98214300000018,0.05708761875749583,after_discovery
development,A1,0,45,5702.614897,after_discovery,3136.7426066292373,3136.7426066292373,0.0,0.0,0.6224999960977584,1,988.4159449855243,262.6831889999994,0.3151090379225225,after_discovery
development,A1,0,46,5965.298086,after_discovery,2148.326661643713,2148.326661643713,0.0,0.0,0.26339999749325216,1,969.9999999999999,259.0,0.451514202806495,after_discovery
development,A1,0,47,6224.298086,after_discovery,1178.3266616437134,1178.3266616437134,0.0,0.0,0.1812999980757013,1,189.91071665818893,102.98214300000018,0.16116983756717507,after_discovery
development,A1,0,48,6327.280229,after_discovery,988.4159449855243,988.4159449855243,0.0,0.0,0.10080001084133983,0,0.0,0.0,0.0,localization
development,A1,0,49,6383.218725,localize,1201.6058622289786,1201.6058622289786,0.0,0.0,0.12589999823831022,0,0.0,0.0,0.0,localization
development,A1,0,50,6468.772037,localize,1544.2652779211323,1544.2652779211323,0.0,0.0,0.13980000221636146,1,1544.2652779211323,368.8530559999999,1.0,exit
development,A1,1,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,869.2034999985481,1,0.0,119.0,0.0,after_discovery
development,A1,1,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,10.447900000144728,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
development,A1,1,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,16.12780000141356,0,0.0,0.0,0.0,localization
development,A1,1,3,531.379889,localize,17796.404557266407,17409.14194678584,77.45252209611354,0.022244784473830197,23.67239999875892,0,0.0,0.0,0.0,localization
development,A1,1,4,678.236182,localize,17484.924809934837,17297.026669426843,37.57962810159879,0.010863031207560726,14.556599999195896,0,0.0,0.0,0.0,localization
development,A1,1,5,689.079867,localize,17289.193044802916,17289.193044802916,0.0,0.0,19.796000007772818,1,537.6490199261626,221.529804,0.03109740394088424,after_discovery
development,A1,1,6,910.609671,after_discovery,16769.959969862277,16751.544024876755,3.683188997104298,0.0010993580626462271,9.21780000498984,0,0.0,0.0,0.0,localization
development,A1,1,7,1026.148435,localize,16222.369225152122,16222.369225152122,0.0,0.0,10.498100004042499,0,0.0,0.0,0.0,localization
development,A1,1,8,1035.740636,localize,16240.582292874877,16240.582292874877,0.0,0.0,4.7264000022551045,0,0.0,0.0,0.0,localization
development,A1,1,9,1049.225917,localize,16232.213911640425,16232.213911640425,0.0,0.0,5.642400006763637,0,0.0,0.0,0.0,localization
development,A1,1,10,1095.150106,localize,16242.98908528216,16242.98908528216,0.0,0.0,8.058100007474422,0,0.0,0.0,0.0,localization
development,A1,1,11,1122.263622,localize,16220.018206719238,16220.018206719238,0.0,0.0,4.744000005302951,0,0.0,0.0,0.0,localization
development,A1,1,12,1171.252447,localize,16218.353276422173,16218.353276422173,0.0,0.0,4.706100007751957,0,0.0,0.0,0.0,localization
development,A1,1,13,1352.025207,localize,17056.58747372428,16261.464959937282,159.02450275739974,0.04889611826154102,6.755999987944961,1,461.5049900750009,188.30099800000016,0.02838028376975827,after_discovery
development,A1,1,14,1540.326205,after_discovery,16769.959969862277,15781.544024876754,197.68318899710465,0.06263113060594477,8.087900001555681,0,0.0,0.0,0.0,localization
development,A1,1,15,1653.076599,localize,15269.070014015495,15269.070014015495,0.0,0.0,8.002299990039319,0,0.0,0.0,0.0,localization
development,A1,1,16,1664.800361,localize,15279.608308785691,15279.608308785691,0.0,0.0,7.562000013422221,1,468.06428390893706,183.61285699999985,0.03063326457392253,after_discovery
development,A1,1,17,1848.413218,after_discovery,14811.544024876754,14811.544024876754,0.0,0.0,7.243899992317893,1,969.9999999999999,283.0000000000002,0.06548945865271269,after_discovery
development,A1,1,18,2131.413218,after_discovery,13841.544024876754,13841.544024876754,0.0,0.0,3.2066999992821366,1,189.91071665818893,126.98214299999972,0.01372034191538685,after_discovery
development,A1,1,19,2258.395361,after_discovery,13651.633308218567,13651.633308218567,0.0,0.0,2.9380999912973493,0,0.0,0.0,0.0,localization
development,A1,1,20,2439.258892,localize,12816.00215223174,12816.00215223174,0.0,0.0,3.1755999953020364,0,0.0,0.0,0.0,localization
development,A1,1,21,2455.314325,localize,12863.089913432272,12863.089913432272,0.0,0.0,3.148699994198978,1,199.8725501992301,123.97451000000001,0.015538455498978775,after_discovery
development,A1,1,22,2579.288835,after_discovery,12663.217363233041,12663.217363233041,0.0,0.0,4.842599999392405,1,969.9999999999999,277.0,0.07659980652439417,after_discovery
development,A1,1,23,2856.288835,after_discovery,11693.217363233041,11693.217363233041,0.0,0.0,2.428100007819012,1,189.91071665818893,120.98214300000018,0.016241100354067204,after_discovery
development,A1,1,24,2977.270978,after_discovery,11503.306646574852,11503.306646574852,0.0,0.0,1.820000004954636,0,0.0,0.0,0.0,localization
development,A1,1,25,3096.116664,localize,11097.097315852134,11097.097315852134,0.0,0.0,1.8577000009827316,0,0.0,0.0,0.0,localization
development,A1,1,26,3107.832535,localize,11079.649431639926,11079.649431639926,0.0,0.0,1.8502000020816922,0,0.0,0.0,0.0,localization
development,A1,1,27,3219.403897,localize,10845.710548330788,10845.710548330788,0.0,0.0,1.9909000111510977,0,0.0,0.0,0.0,localization
development,A1,1,28,3228.996098,localize,10827.817791560163,10827.817791560163,0.0,0.0,3.038599999854341,0,0.0,0.0,0.0,localization
development,A1,1,29,3242.481379,localize,10790.84039521903,10790.84039521903,0.0,0.0,1.7210999940289184,0,0.0,0.0,0.0,localization
development,A1,1,30,3252.321284,localize,10810.467407279733,10810.467407279733,0.0,0.0,1.7699999880278483,1,295.576705690407,131.11534099999972,0.027341713781160525,after_discovery
development,A1,1,31,3383.436625,after_discovery,10514.89070158933,10514.89070158933,0.0,0.0,1.7210999940289184,0,0.0,0.0,0.0,localization
development,A1,1,32,3518.08924,localize,9912.47626111497,9912.47626111497,0.0,0.0,3.0528999923262745,0,0.0,0.0,0.0,localization
development,A1,1,33,3529.08924,localize,9889.408950923234,9889.408950923234,0.0,0.0,1.6061000060290098,0,0.0,0.0,0.0,localization
development,A1,1,34,3539.77324,localize,9907.543897687854,9907.543897687854,0.0,0.0,2.8956999885849655,1,362.6531960985256,138.53063900000006,0.03660374355577257,after_discovery
development,A1,1,35,3678.303879,after_discovery,9544.890701589327,9544.890701589327,0.0,0.0,2.8554000018630177,1,970.0,259.0,0.10162505054546979,after_discovery
development,A1,1,36,3937.303879,after_discovery,8574.890701589327,8574.890701589327,0.0,0.0,2.2252000053413212,1,189.91071665818913,102.98214299999972,0.022147304644126814,after_discovery
development,A1,1,37,4040.286022,after_discovery,8384.979984931138,8384.979984931138,0.0,0.0,1.0670000046957284,1,988.4159449855243,262.68318899999986,0.11787934458541724,after_discovery
development,A1,1,38,4302.969211,after_discovery,7396.564039945615,7396.564039945615,0.0,0.0,1.3295999960973859,1,969.9999999999999,259.0,0.13114197278107148,after_discovery
development,A1,1,39,4561.969211,after_discovery,6426.564039945615,6426.564039945615,0.0,0.0,0.6327000010060146,0,0.0,0.0,0.0,localization
development,A1,1,40,4711.921564,localize,5707.650211359865,5707.650211359865,0.0,0.0,1.0986000124830753,0,0.0,0.0,0.0,localization
development,A1,1,41,4718.54288,localize,5699.563823599878,5699.563823599878,0.0,0.0,1.0852999985218048,1,242.99978365426222,108.59995700000036,0.042634803499889955,after_discovery
development,A1,1,42,4827.142837,after_discovery,5456.564039945615,5456.564039945615,0.0,0.0,0.674300012178719,0,0.0,0.0,0.0,localization
development,A1,1,43,4932.248678,localize,5328.238676265035,5328.238676265035,0.0,0.0,0.48809999134391546,1,841.6746363194201,221.33492699999988,0.15796488998676264,after_discovery
development,A1,1,44,5153.583605,after_discovery,4486.564039945615,4486.564039945615,0.0,0.0,0.34420000156387687,1,189.91071665818893,90.98214300000018,0.042328765390918385,after_discovery
development,A1,1,45,5244.565748,after_discovery,4296.653323287426,4296.653323287426,0.0,0.0,0.26200000138487667,1,988.4159449855243,250.6831890000003,0.23004321517596263,after_discovery
development,A1,1,46,5495.248937,after_discovery,3308.237378301902,3308.237378301902,0.0,0.0,0.23520000104326755,1,969.9999999999999,247.0,0.29320749664520596,after_discovery
development,A1,1,47,5742.248937,after_discovery,2338.237378301902,2338.237378301902,0.0,0.0,0.1539999939268455,1,189.91071665818893,90.98214299999927,0.08121960516947505,after_discovery
development,A1,1,48,5833.23108,after_discovery,2148.326661643713,2148.326661643713,0.0,0.0,0.17680000746622682,1,988.4159449855241,250.6831890000003,0.46008643035192515,after_discovery
development,A1,1,49,6083.914269,after_discovery,1159.9107166581891,1159.9107166581891,0.0,0.0,0.15999999595806003,1,970.0,247.0,0.8362712630112259,after_discovery
development,A1,1,50,6330.914269,after_discovery,189.91071665818913,189.91071665818913,0.0,0.0,0.051000009989365935,1,189.91071665818913,90.98214300000018,1.0,exit
development,A1,2,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,383.4997999947518,1,0.0,119.0,0.0,after_discovery
development,A1,2,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,8.969700007583015,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
development,A1,2,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,9.763900001416914,0,0.0,0.0,0.0,localization
development,A1,2,3,464.751598,localize,17660.775244143373,17587.79453025421,14.596142777832574,0.004149509124843524,6.919400009792298,0,0.0,0.0,0.0,localization
development,A1,2,4,489.321829,localize,17491.922354145943,17491.922354145943,0.0,0.0,7.399200010695495,0,0.0,0.0,0.0,localization
development,A1,2,5,521.346296,localize,17392.899063326666,17392.899063326666,0.0,0.0,12.528699997346848,0,0.0,0.0,0.0,localization
development,A1,2,6,556.243486,localize,17295.338690798817,17295.338690798817,0.0,0.0,7.145499999751337,0,0.0,0.0,0.0,localization
development,A1,2,7,653.218368,localize,17047.381237963382,17028.965292977857,3.683188997105026,0.0010814482658625896,5.314800000633113,0,0.0,0.0,0.0,localization
development,A1,2,8,662.810569,localize,17035.82814301958,17035.82814301958,0.0,0.0,5.373800013330765,0,0.0,0.0,0.0,localization
development,A1,2,9,672.453439,localize,17013.47251703024,17013.47251703024,0.0,0.0,5.431700003100559,1,261.9284921534867,160.38569800000005,0.015395357525707937,after_discovery
development,A1,2,10,832.839137,after_discovery,16769.95996986228,16751.544024876755,3.683188997105026,0.0010993580626464444,5.076099987491034,1,189.91071665818893,144.98214299999995,0.01133690819044283,after_discovery
development,A1,2,11,977.82128,after_discovery,16580.049253204088,16561.633308218567,3.683188997104298,0.0011119642998243862,4.004400005214848,0,0.0,0.0,0.0,localization
development,A1,2,12,1175.365459,localize,16415.152541300624,15723.479202944338,138.3346676712572,0.043989840252834436,7.0681999932276085,0,0.0,0.0,0.0,localization
development,A1,2,13,1205.624204,localize,15849.744147507823,15849.744147507823,0.0,0.0,13.336499992874451,0,0.0,0.0,0.0,localization
development,A1,2,14,1221.832563,localize,15849.918482483434,15849.918482483434,0.0,0.0,5.833299990626983,0,0.0,0.0,0.0,localization
development,A1,2,15,1244.922071,localize,15808.430430386285,15808.430430386285,0.0,0.0,6.133200004114769,0,0.0,0.0,0.0,localization
development,A1,2,16,1252.477812,localize,15804.476973860103,15804.476973860103,0.0,0.0,13.147200006642379,0,0.0,0.0,0.0,localization
development,A1,2,17,1270.071493,localize,15855.89388426158,15855.89388426158,0.0,0.0,5.867699990631081,1,264.26057604301417,148.85211500000014,0.016666394084871927,after_discovery
development,A1,2,18,1418.923608,after_discovery,16301.722591560378,15591.633308218567,142.0178566683622,0.0455429697007762,5.162000001291744,1,970.0,289.0,0.062212853575045246,after_discovery
development,A1,2,19,1707.923608,after_discovery,14621.633308218567,14621.633308218567,0.0,0.0,5.223300002398901,0,0.0,0.0,0.0,localization
development,A1,2,20,1879.176406,localize,14438.192655728224,13850.710535042712,117.49642413710244,0.042415305640758634,6.126300009782426,0,0.0,0.0,0.0,localization
development,A1,2,21,1887.291166,localize,13855.171933273497,13855.171933273497,0.0,0.0,9.503299996140413,1,203.53862505493083,130.70772499999998,0.014690443831023733,after_discovery
development,A1,2,22,2017.998891,after_discovery,13651.633308218567,13651.633308218567,0.0,0.0,5.490399998961948,0,0.0,0.0,0.0,localization
development,A1,2,23,2153.997281,localize,14160.08531368844,14117.62417119609,8.492228498469922,0.003007669135928851,7.431399993947707,0,0.0,0.0,0.0,localization
development,A1,2,24,2229.826306,localize,14408.971239692388,14283.351286392604,25.12399065995669,0.008794851486951699,2.847800002200529,0,0.0,0.0,0.0,localization
development,A1,2,25,2538.945252,localize,13038.13681932088,13038.13681932088,0.0,0.0,2.7772000030381605,1,356.50351110231304,142.300702,0.027343133151818105,after_discovery
development,A1,2,26,2681.245954,after_discovery,12681.633308218567,12681.633308218567,0.0,0.0,2.508100005798042,1,189.91071665818893,108.98214300000018,0.014975256896531916,after_discovery
development,A1,2,27,2790.228097,after_discovery,12491.722591560376,12491.722591560376,0.0,0.0,2.1391000045696273,1,988.4159449855241,268.68318899999986,0.07912567203928424,after_discovery
development,A1,2,28,3058.911286,after_discovery,11503.306646574852,11503.306646574852,0.0,0.0,1.8232000002171844,1,970.0,265.0,0.08432358014978421,after_discovery
development,A1,2,29,3323.911286,after_discovery,10533.306646574852,10533.306646574852,0.0,0.0,1.5223999944282696,0,0.0,0.0,0.0,localization
development,A1,2,30,3405.210303,localize,10792.280813822535,10792.280813822535,0.0,0.0,1.60679999680724,0,0.0,0.0,0.0,localization
development,A1,2,31,3417.383626,localize,10760.16759080568,10760.16759080568,0.0,0.0,1.5494999970542267,1,416.77166088901714,149.35433200000034,0.038732822455770956,after_discovery
development,A1,2,32,3566.737958,after_discovery,10343.395929916664,10343.395929916664,0.0,0.0,1.3402000040514395,1,988.4159449855243,262.68318899999986,0.09556009957297341,after_discovery
development,A1,2,33,3829.421147,after_discovery,9354.97998493114,9354.97998493114,0.0,0.0,1.8871999927796423,1,969.9999999999999,259.0,0.10368808929174206,after_discovery
development,A1,2,34,4088.421147,after_discovery,8384.97998493114,8384.97998493114,0.0,0.0,0.9375000081490725,1,969.9999999999999,259.0,0.11568304298200013,after_discovery
development,A1,2,35,4347.421147,after_discovery,7414.979984931139,7414.979984931139,0.0,0.0,1.297900002100505,0,0.0,0.0,0.0,localization
development,A1,2,36,4412.477071,localize,7701.043700854004,7701.043700854004,0.0,0.0,1.5340000099968165,0,0.0,0.0,0.0,localization
development,A1,2,37,4587.63944,localize,8145.9017596004105,7607.307247931264,107.71890233382928,0.07079962647960776,2.3083999985828996,0,0.0,0.0,0.0,localization
development,A1,2,38,4604.760495,localize,7565.139457878963,7565.139457878963,0.0,0.0,1.6085000097518787,1,150.15947294782342,90.03189499999917,0.019848870438394218,after_discovery
development,A1,2,39,4694.79239,after_discovery,7846.742606629237,7414.97998493114,86.3525243396194,0.058228427126645395,1.195499993627891,1,189.91071665818893,96.98214300000018,0.025611763894727836,after_discovery
development,A1,2,40,4791.774533,after_discovery,7656.831889971048,7225.0692682729505,86.35252433961959,0.0597589594876375,0.9461000008741394,1,988.4159449855243,256.6831890000003,0.13680366350616194,after_discovery
development,A1,2,41,5048.457722,after_discovery,6236.653323287426,6236.653323287426,0.0,0.0,0.5231000104686245,1,988.4159449855243,256.6831890000003,0.1584849908675887,after_discovery
development,A1,2,42,5305.140911,after_discovery,5248.237378301902,5248.237378301902,0.0,0.0,0.3112999984296039,0,0.0,0.0,0.0,localization
development,A1,2,43,5345.418921,localize,5146.628294692145,5146.628294692145,0.0,0.0,0.3738000086741522,1,88.30163304843148,70.6603269999996,0.01715718097215206,after_discovery
development,A1,2,44,5416.079248,after_discovery,5058.326661643713,5058.326661643713,0.0,0.0,0.21549999655690044,1,1939.9999999999998,441.0,0.3835260412718369,after_discovery
development,A1,2,45,5857.079248,after_discovery,3118.326661643713,3118.326661643713,0.0,0.0,0.1517000055173412,1,969.9999999999999,247.0,0.31106426787522623,after_discovery
development,A1,2,46,6104.079248,after_discovery,2148.3266616437136,2148.3266616437136,0.0,0.0,0.20209999638609588,1,970.0,247.0,0.45151420280649496,after_discovery
development,A1,2,47,6351.079248,after_discovery,1178.3266616437136,1178.3266616437136,0.0,0.0,0.1145999995060265,1,189.91071665818913,90.98214300000018,0.1611698375671752,after_discovery
development,A1,2,48,6442.061391,after_discovery,988.4159449855243,988.4159449855243,0.0,0.0,0.09289999434258789,0,0.0,0.0,0.0,localization
development,A1,2,49,6597.155857,localize,1492.176918722384,1492.176918722384,0.0,0.0,0.08489999163430184,1,1492.176918722384,345.43538400000034,1.0,exit
development,A1,3,0,0.0,initial,18709.95996986228,18691.544024876755,3.683188997105026,0.0009852554160862887,8.573900006012991,1,0.0,119.0,0.0,after_discovery
development,A1,3,1,119.0,after_discovery,19420.049253204088,18691.544024876755,145.70104566546652,0.038975123048034875,5.345999990822747,1,969.9999999999999,313.0,0.051895124271650196,after_discovery
development,A1,3,2,432.0,after_discovery,17739.959969862277,17721.54402487675,3.683188997105026,0.001039183998847595,16.975799997453578,0,0.0,0.0,0.0,localization
development,A1,3,3,452.674483,localize,17693.96439468657,17648.591694350976,9.074540067118505,0.0025708963707350985,7.473100005881861,0,0.0,0.0,0.0,localization
development,A1,3,4,469.062904,localize,17592.767301405074,17592.767301405074,0.0,0.0,7.111200000508688,0,0.0,0.0,0.0,localization
development,A1,3,5,492.747092,localize,17539.903493284903,17539.903493284903,0.0,0.0,14.007399993715808,0,0.0,0.0,0.0,localization
development,A1,3,6,612.982156,localize,17439.614237488346,17439.614237488346,0.0,0.0,8.464600003208034,0,0.0,0.0,0.0,localization
development,A1,3,7,624.19662,localize,17414.304872896184,17414.304872896184,0.0,0.0,8.935199992265552,0,0.0,0.0,0.0,localization
development,A1,3,8,760.496981,localize,17677.94999076119,17535.925744691805,28.40484921387688,0.008099044677602817,15.706100006354973,1,784.3817198150514,258.876344,0.04472998638537728,after_discovery
development,A1,3,9,1019.373325,after_discovery,16769.95996986228,16751.544024876755,3.683188997105026,0.0010993580626464444,8.363000000827014,0,0.0,0.0,0.0,localization
development,A1,3,10,1067.163657,localize,16590.931112385093,16572.51516739957,3.683188997104298,0.001111234160868243,9.606399995391257,0,0.0,0.0,0.0,localization
development,A1,3,11,1178.194345,localize,16064.36673966969,16064.36673966969,0.0,0.0,8.700500009581447,0,0.0,0.0,0.0,localization
development,A1,3,12,1197.07373,localize,16114.307500900019,16114.307500900019,0.0,0.0,9.45569999748841,0,0.0,0.0,0.0,localization
development,A1,3,13,1207.40948,localize,16107.578539141561,16107.578539141561,0.0,0.0,9.205099995597266,1,326.03451426480683,161.206903,0.020241063141336856,after_discovery
development,A1,3,14,1368.616383,after_discovery,16769.959969862277,15781.544024876754,197.68318899710465,0.06263113060594477,7.963900003232993,1,988.4159449855241,292.68318899999986,0.06263113060594483,after_discovery
development,A1,3,15,1661.299572,after_discovery,15763.128079891228,14793.128079891228,194.0,0.06557098639053575,5.30639999487903,1,189.91071665818893,132.98214300000018,0.012837765997330925,after_discovery
development,A1,3,16,1794.281715,after_discovery,14603.21736323304,14603.21736323304,0.0,0.0,4.629999995813705,0,0.0,0.0,0.0,localization
development,A1,3,17,1925.465337,localize,14131.310747848975,14131.310747848975,0.0,0.0,7.13019999966491,0,0.0,0.0,0.0,localization
development,A1,3,18,1937.104985,localize,14162.26060331091,14162.26060331091,0.0,0.0,6.123999992269091,0,0.0,0.0,0.0,localization
development,A1,3,19,2039.77736,localize,13745.91775686902,13745.91775686902,0.0,0.0,11.4935999881709,0,0.0,0.0,0.0,localization
development,A1,3,20,2122.689539,localize,13852.939335537321,13852.939335537321,0.0,0.0,4.991199995856732,1,219.7219723042805,121.9443940000001,0.015861036201943207,after_discovery
development,A1,3,21,2244.633933,after_discovery,13633.217363233041,13633.217363233041,0.0,0.0,4.385499996715225,1,970.0,271.0,0.07114974947996941,after_discovery
development,A1,3,22,2515.633933,after_discovery,12663.217363233041,12663.217363233041,0.0,0.0,2.6448999997228384,1,969.9999999999999,271.0,0.07659980652439417,after_discovery
development,A1,3,23,2786.633933,after_discovery,11693.217363233041,11693.217363233041,0.0,0.0,2.1567000076174736,1,189.91071665818893,114.98214299999972,0.016241100354067204,after_discovery
development,A1,3,24,2901.616076,after_discovery,11503.306646574852,11503.306646574852,0.0,0.0,1.8930999940494075,1,988.4159449855241,274.6831890000003,0.08592450634877478,after_discovery
development,A1,3,25,3176.299265,after_discovery,10514.890701589327,10514.890701589327,0.0,0.0,1.6010000108508393,1,969.9999999999999,271.0,0.09225012675152051,after_discovery
development,A1,3,26,3447.299265,after_discovery,9544.890701589327,9544.890701589327,0.0,0.0,1.3977999915368855,0,0.0,0.0,0.0,localization
development,A1,3,27,3509.743852,localize,9650.024920297572,9367.854689680762,56.43404612336199,0.030121115235448397,2.0229000074323267,0,0.0,0.0,0.0,localization
