mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",448.1839686523479,893.9413323786405,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",1,True,True,True,7584898729645848133835747/309485009821345068724781056,1.225406481353275e-05,112.18088243110208,112.18867041154346,0.007787980441378295,204.99999754918676,153.18088194093943,153.1886699213808,False,0.0,0.028885000006994233,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",448.18387993194295,893.9413768592824,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",2,True,True,True,7584882617412572102356075/309485009821345068724781056,1.225403889293375e-05,112.1808901632937,112.1886781452088,0.007787981915100772,204.99999754919196,153.1808896731321,153.1886776550472,False,0.0,0.021600199994281866,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c1f89067944e4p+8,0x1.be8586d047598p+9",449.9709534394335,893.0431766842257,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",3,True,True,True,1983686824950067343495483/77371252455336267181195264,1.281927563923091e-05,112.17968815921698,112.18937275210939,0.009684592892412525,204.9999974361446,153.1796876464459,153.18937223933833,False,0.0,0.02120709999871906,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c113e333f09a2p+8,0x1.bebf10d5f2aa0p+9",449.0776855909736,893.4927012858279,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",8,True,True,True,969198973447205002416163/38685626227668133590597632,1.2526603313745e-05,112.18130343122041,112.19082683253352,0.009523401313103363,204.9999974946791,153.18130293015622,153.19082633146934,False,0.0,0.03426190000027418,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf4a309039e81p+8,0x1.bf31cd07a62c6p+9",447.28980351842625,894.3890695153611,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",9,True,True,True,7427606652062658102192107/309485009821345068724781056,1.1999945854768157e-05,112.18254296953147,112.19167720319079,0.009134233659324309,204.99999760001057,153.1825424895336,153.19167672319293,False,0.0,0.027268899997579865,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be652b3e2f211p+8,0x1.bf6aff2c2ed66p+9",446.3951910843908,894.835912249441,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",12,True,True,True,7280770524112224942715851/309485009821345068724781056,1.1762719282160106e-05,112.18402196124116,112.19183028471032,0.00780832346916327,204.9999976474559,153.18402149073233,153.1918298142015,False,0.0,0.022268100001383573,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c20cc69898d85p+8,0x1.be5acb323127cp+9",450.0499053357274,892.7093260517136,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",22,True,True,True,162523542240108281495474205075/309485009821345068724781056,0.26260542460227043,112.2238393658249,112.23160731705251,0.007767951227606318,204.94747891507927,153.21333514884077,153.22110310006838,False,0.0,0.03859589999774471,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bed15eea13539p+8,0x1.bf2758f5154b5p+9",446.81785452815853,894.3074022630668,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",24,True,True,True,175810737910238952357899777055/309485009821345068724781056,0.28407791629922485,112.22875415554168,112.23798727911995,0.009233123578269442,204.94318441673988,153.21739103888967,153.22662416246794,False,0.0,0.02921300000161864,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c0af12c15615fp+8,0x1.be89a51dd288fp+9",448.68387993194295,893.075351455498,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",25,True,True,True,340183605326657830829174143775/309485009821345068724781056,0.5497473670106956,112.27061394720705,112.27839847298061,0.007784525773558926,204.89005052659758,153.24862405252657,153.25640857830012,False,0.0,0.03587310000148136,SAFE
M1,Csafe,5,1,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bd73ab12d0912p+8,0x1.bf5632e0b6ac8p+9",445.45182912437406,894.6734276668512,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",28,True,True,True,43796993862323853173499885299/38685626227668133590597632,0.5662231826435118,112.27657293418832,112.2843941685485,0.007821234360179119,204.88675536347105,153.25392400688253,153.26174524124272,False,0.0,0.04338300001109019,SAFE
