mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",448.1839686523479,893.9413323786405,retained_B_pool,1,True,True,True,7584899548442267045312135/309485009821345068724781056,1.2254066177774803e-05,112.18088243110208,112.18867041154346,0.007787980441378295,204.99999754918676,153.18088194093943,153.1886699213808,False,0.0,0.028885000006994233,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f12c15615fp+8,0x1.bef87f0973ea2p+9",448.18387993194295,893.9413768592824,retained_B_pool,2,True,True,True,7584883436208938006439087/309485009821345068724781056,1.2254040143488965e-05,112.1808901632937,112.1886781452088,0.007787981915100772,204.99999754919196,153.1808896731321,153.1886776550472,False,0.0,0.021600199994281866,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c1f89067944e4p+8,0x1.be8586d047598p+9",449.9709534394335,893.0431766842257,retained_B_pool,3,True,True,True,495921757478953010712255/19342813113834066795298816,1.2819277003472962e-05,112.17968815921698,112.18937275210939,0.009684592892412525,204.9999974361446,153.1796876464459,153.18937223933833,False,0.0,0.02120709999871906,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c1f88a9897ed0p+8,0x1.be858846e5aafp+9",449.9708648081696,893.0432213422226,retained_B_pool,4,True,True,True,1983682383848529381564959/77371252455336267181195264,1.2819247103834641e-05,112.17969592919647,112.18938052569916,0.009684596502694376,204.99999743615058,153.1796954164266,153.1893800129293,False,0.0,0.02001860000018496,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c3c18c79e55bbp+8,0x1.be121c7633125p+9",451.7560497460324,892.1414935826657,retained_B_pool,5,True,True,True,8339367839640092825193475/309485009821345068724781056,1.347297552456439e-05,112.18044607223452,112.18939090456286,0.008944832328339203,204.9999973054049,153.1804455333155,153.18939036564385,False,0.0,0.02845549999619834,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c3c186aec72cbp+8,0x1.be121dedb4779p+9",451.7559613453165,892.1415383464038,retained_B_pool,6,True,True,True,8339346271211362406708803/309485009821345068724781056,1.347294062270521e-05,112.1804538679215,112.18939871149496,0.008944843573459593,204.99999730541188,153.18045332900388,153.18939817257734,False,0.0,0.028753100006724708,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c58a17ed398a6p+8,0x1.bd9e3bb57f0c9p+9",453.53942759184645,891.2361971731526,retained_B_pool,7,True,True,True,1101302318569865894367139/38685626227668133590597632,1.4233998967938533e-05,112.18046574937696,112.19034762145378,0.0098818720768179,204.9999971532002,153.180465180017,153.19034705209384,False,0.0,0.02021630000672303,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c113e333f09a2p+8,0x1.bebf10d5f2aa0p+9",449.0776855909736,893.4927012858279,retained_B_pool,8,True,True,True,1938398151726937137015135/77371252455336267181195264,1.2526604564300214e-05,112.18130343122041,112.19082683253352,0.009523401313103363,204.9999974946791,153.18130293015622,153.19082633146934,False,0.0,0.03426190000027418,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf4a309039e81p+8,0x1.bf31cd07a62c6p+9",447.28980351842625,894.3890695153611,retained_B_pool,9,True,True,True,7427607470324568583159407/309485009821345068724781056,1.1999947105323372e-05,112.18254296953147,112.19167720319079,0.009134233659324309,204.99999760001057,153.1825424895336,153.19167672319293,False,0.0,0.027268899997579865,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf4a24f0250e7p+8,0x1.bf31cfefd4085p+9",447.28962613014886,894.3891582284274,retained_B_pool,10,True,True,True,7427577325403318098311979/309485009821345068724781056,1.1999898447356827e-05,112.18255838417736,112.19169262106244,0.009134236885088853,204.99999760002032,153.1825579041814,153.1916921410665,False,0.0,0.025583199996617623,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf4a1f1e73a46p+8,0x1.bf31d16454b25p+9",447.2895373375253,894.389202634197,retained_B_pool,11,True,True,True,928445276724348964351215/38685626227668133590597632,1.1999874004686717e-05,112.18256610005598,112.1917003385562,0.009134238500223546,204.9999976000252,153.18256562006104,153.19169985856126,False,0.0,0.025946200010366738,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be652b3e2f211p+8,0x1.bf6aff2c2ed66p+9",446.3951910843908,894.835912249441,retained_B_pool,12,True,True,True,7280771341838808715872335/309485009821345068724781056,1.176272053271532e-05,112.18402196124116,112.19183028471032,0.00780832346916327,204.9999976474559,153.18402149073233,153.1918298142015,False,0.0,0.022268100001383573,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c836043e3f0ddp+8,0x1.bcef910fc5051p+9",456.2110022453251,889.871614428712,retained_B_pool,13,True,True,True,9675848834300484266752691/309485009821345068724781056,1.5632176996405178e-05,112.18581556011328,112.19351281160634,0.007697251493056001,204.9999968735646,153.18581493482623,153.19351218631925,False,0.0,0.03770460000669118,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c835fe7413f74p+8,0x1.bcef928bb3bd3p+9",456.2109139012093,889.871659720195,retained_B_pool,14,True,True,True,2418954091100215866719475/77371252455336267181195264,1.563212458677299e-05,112.18582346713711,112.19352072011638,0.00769725297926982,204.99999687357507,153.18582284185214,153.1935200948314,False,0.0,0.021191900013945997,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c7522c7a9c4b8p+8,0x1.bd29e62302554p+9",455.32099119487566,890.3273357163803,retained_B_pool,15,True,True,True,73148445197521923620955/2417851639229258349412352,1.5126744074223097e-05,112.18376448012673,112.19352456060012,0.009760080473398602,204.9999969746512,153.18376387505697,153.19352395553037,False,0.0,0.021369800000684336,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c835f8b179b6ep+8,0x1.bcef9405b1f43p+9",456.21082600804846,889.8717047804752,retained_B_pool,16,True,True,True,1209473027098360101866963/38685626227668133590597632,1.563207263188815e-05,112.18583133379714,112.19352858825623,0.007697254459088754,204.99999687358547,153.18583070851423,153.19352796297332,False,0.0,0.022127200005343184,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c835f2eedf69bp+8,0x1.bcef957fb028ap+9",456.21073811487594,889.8717498407507,retained_B_pool,17,True,True,True,9675751888666906971468951/309485009821345068724781056,1.5632020335942798e-05,112.18583920045725,112.19353645639544,0.007697255938182934,204.99999687359593,153.18583857517643,153.19353583111462,False,0.0,0.03361699999368284,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c835f2eedf6b3p+8,0x1.bcef957fb0291p+9",456.2107381148773,889.8717498407515,global_boundary,18,True,True,True,9675751065097083705042515/309485009821345068724781056,1.5632019085387583e-05,112.18583920045725,112.19353645639544,0.007697255938182934,204.9999968735962,153.1858385751765,153.19353583111467,False,0.0,0.04327910000574775,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bacfe656989a8p+8,0x1.c04ea5406d500p+9",442.8121084330146,896.6144180806878,retained_B_pool,19,True,True,True,105974136496549130476295/4835703278458516698824704,1.095746893042815e-05,112.19081478902665,112.20017575255466,0.009360963528010302,204.9999978085062,153.1908143507279,153.2001753142559,False,0.0,0.03222310000273865,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b652c68f36297p+8,0x1.c1689ee5fafcbp+9",438.3233422763091,898.817349193146,retained_B_pool,20,True,True,True,6315082410321680988200715/309485009821345068724781056,1.0202565931649588e-05,112.20526331990224,112.21475969108508,0.009496371182834196,204.99999795948682,153.2052629117996,153.21475928298244,False,0.0,0.03371329999936279,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b652cc60a368ep+8,0x1.c1689d7aceecap+9",438.3234310530614,898.8173058996556,retained_B_pool,21,True,True,True,1578772557324890191280875/77371252455336267181195264,1.0202578550888575e-05,112.20525582714613,112.21478760829714,0.009531781151011387,204.9999979594843,153.205255419043,153.214787200194,False,0.0,0.024468700008583255,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b652d239b4f75p+8,0x1.c1689c0dc5d30p+9",438.3235202853023,898.8172623840273,retained_B_pool,22,True,True,True,6315098170359124948742279/309485009821345068724781056,1.0202591397501237e-05,112.20524829594504,112.21481566876032,0.009567372815283193,204.99999795948173,153.20524788784138,153.21481526065668,False,0.0,0.020366400000057183,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c20cc69898d85p+8,0x1.be5acb323127cp+9",450.0499053357274,892.7093260517136,retained_B_pool,23,True,True,True,162523542240928046694672861351/309485009821345068724781056,0.2626054246036347,112.2238393658249,112.23160731705251,0.007767951227606318,204.94747891507927,153.21333514884077,153.22110310006838,False,0.0,0.03859589999774471,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d1162fbe0f296p+8,0x1.baa1efa871011p+9",465.08666599149853,885.2651262809542,retained_B_pool,24,True,True,True,1907498421886137612890483/38685626227668133590597632,2.4653839545862866e-05,112.21619560473027,112.22513295368533,0.008937348955058155,204.99999506923209,153.2161946185767,153.22513196753175,False,0.0,0.02507819999300409,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bed15eea13539p+8,0x1.bf2758f5154b5p+9",446.81785452815853,894.3074022630668,retained_B_pool,25,True,True,True,175810737911056775515133720939/309485009821345068724781056,0.2840779163005891,112.22875415554168,112.23798727911995,0.009233123578269442,204.94318441673988,153.21739103888967,153.22662416246794,False,0.0,0.02921300000161864,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c0af12c15615fp+8,0x1.be89a51dd288fp+9",448.68387993194295,893.075351455498,retained_B_pool,26,True,True,True,340183605327476622819702660923/309485009821345068724781056,0.5497473670120598,112.27061394720705,112.27839847298061,0.007784525773558926,204.89005052659758,153.24862405252657,153.25640857830012,False,0.0,0.03587310000148136,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c77cee5d4cb18p+8,0x1.bcd6b63f2ef2cp+9",455.4880121528854,889.677436731266,retained_B_pool,27,True,True,True,2429286521104833970786871391/2417851639229258349412352,0.5024909267143585,112.2673280254407,112.27671784675978,0.009389821319075509,204.89950181465713,153.24722838837215,153.25661820969123,False,0.0,0.048678999999538064,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c1061f0041a7ep+8,0x1.be6fd1c4f739fp+9",449.0239105377476,892.8735891539726,retained_B_pool,28,True,True,True,44654104863668681943396722399/38685626227668133590597632,0.5773074202746784,112.27531759324404,112.28458671839824,0.009269125154204971,204.88453851594505,153.25222529643304,153.26149442158726,False,0.0,0.03127110000059474,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bd73ab12d0912p+8,0x1.bf5632e0b6ac8p+9",445.45182912437406,894.6734276668512,retained_B_pool,29,True,True,True,87593987724851918834140721775/77371252455336267181195264,0.5662231826447623,112.27657293418832,112.2843941685485,0.007821234360179119,204.88675536347105,153.25392400688253,153.26174524124272,False,0.0,0.04338300001109019,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d9ea7728e26c9p+8,0x1.b848f763b2ff7p+9",473.9158807328027,880.5700497268689,retained_B_pool,30,True,True,True,38844476090537332663989483/309485009821345068724781056,6.275663781707408e-05,112.27489494723619,112.28473671351405,0.00984176627785871,204.99998744867244,153.27489243697067,153.28473420324855,False,0.0,0.01998529999400489,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d9ea7175b6372p+8,0x1.b848f8ec5d64cp+9",473.9157937593328,880.5700965362571,retained_B_pool,31,True,True,True,9710988790767858463900095/77371252455336267181195264,6.275579619341443e-05,112.27490321551826,112.28474498555063,0.009841770032366526,204.99998744884076,153.27490070528643,153.28474247531878,False,0.0,0.030818600003840402,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf515eea13539p+8,0x1.beb87f0973ea2p+9",447.31785452815853,893.4413768592824,retained_B_pool,32,True,True,True,516605728374739859246130782015/309485009821345068724781056,0.8349701556378477,112.31734101569062,112.32710753712662,0.009766521436006315,204.83300596887244,153.28394220946512,153.29370873090113,False,0.0,0.026424099996802397,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c12f12c15615fp+8,0x1.be1acb323127cp+9",449.18387993194295,892.2093260517136,retained_B_pool,33,True,True,True,679740655751874366852098043519/309485009821345068724781056,1.0987839208688683,112.35999386453378,112.36821305387386,0.008219189340081812,204.78024321582623,153.31604250769902,153.3242616970391,False,0.0,0.030829700001049787,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c4c186aec72cbp+8,0x1.bd346a1671b53p+9",452.7559613453165,890.4094875388349,retained_B_pool,34,True,True,True,675600814500146652588507144035/309485009821345068724781056,1.0920883119944165,112.36066481909157,112.36974723779394,0.009082418702377026,204.78158233760112,153.3169812866118,153.32606370531417,False,0.0,0.04615390000981279,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bdf3ab12d0912p+8,0x1.bee758f5154b5p+9",445.95182912437406,893.8074022630668,retained_B_pool,35,True,True,True,86473738922841680813630853979/38685626227668133590597632,1.1182721464834913,112.36536123987533,112.3745197318696,0.009158491994270435,204.7763455707033,153.32063035401598,153.32978884601027,False,0.0,0.04037269999389537,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a480b72811641p+8,0x1.c5a5472278cc7p+9",420.50279474663336,907.291233357414,retained_B_pool,36,True,True,True,5410742945255545563363515/309485009821345068724781056,8.741526698941016e-06,112.32337561056511,112.33157360655152,0.008197995986407136,204.99999825169465,153.32337526090404,153.33157325689047,False,0.0,0.029141399994841777,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be4ab751bc232p+8,0x1.becd859c39fc6p+9",446.29185973017877,893.6056399615416,retained_B_pool,37,True,True,True,177376394578801891070255660651/77371252455336267181195264,1.1469258031499976,112.36895322367165,112.37810809332709,0.009154869655432663,204.77061483937,153.32307619154565,153.3322310612011,False,0.0,0.03553249999822583,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a442b24537fe0p+8,0x1.c5b3a5151c8c5p+9",420.2605326902103,907.4034754170794,retained_B_pool,38,True,True,True,1351207402913783973779303/77371252455336267181195264,8.731973252906755e-06,112.32533941984909,112.33439858980316,0.009059169954070967,204.99999825360536,153.32533907057015,153.33439824052422,False,0.0,0.02273589999822434,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c89ea252c1706p+8,0x1.bc1d4e3006e65p+9",456.6196643564475,888.2289485963526,retained_B_pool,39,True,True,True,98563896097503505724384101263/38685626227668133590597632,1.2747209559694284,112.39793221201418,112.406301612143,0.008369400128813709,204.74505580880611,153.34694337377542,153.35531277390422,False,0.0,0.038260000001173466,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bfd15eea13539p+8,0x1.be49a51dd288fp+9",447.81785452815853,892.575351455498,retained_B_pool,40,True,True,True,856781748818780273127827003851/309485009821345068724781056,1.3851649108607944,112.40718250242695,112.41515774372236,0.007975241295412161,204.72296701782784,153.35177590599253,153.35975114728794,False,0.0,0.02974160001031123,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b8759bea25d86p+8,0x1.c01c12fe7b985p+9",440.4594103186031,896.2193296531192,retained_B_pool,41,True,True,True,107794442011479876727560989743/38685626227668133590597632,1.394182381207088,112.41968532427404,112.42910158192879,0.00941625765474896,204.72116352375858,153.36391802902577,153.37333428668052,False,0.0,0.024155599996447563,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c2061f0041a7ep+8,0x1.bd921dedb4779p+9",450.0239105377476,891.1415383464038,retained_B_pool,42,True,True,True,129412649267724451419356207527/38685626227668133590597632,1.6740204612113985,112.4538052498064,112.4615789997761,0.007773749969700816,204.66519590775772,153.38684443135793,153.39461818132764,False,0.0,0.04221959999995306,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be73ab12d0912p+8,0x1.be787f0973ea2p+9",446.45182912437406,892.9413768592824,retained_B_pool,43,True,True,True,258146225461604136958057484331/77371252455336267181195264,1.6696247054032938,112.45424048376466,112.46205472379876,0.0078142400340937,204.66607505891935,153.38745549554852,153.39526973558264,False,0.0,0.03556029999163002,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9b68b4ccb4f17p+8,0x1.c7b9b4b51a2a0p+9",411.4090087835079,911.4508272531275,retained_B_pool,44,True,True,True,5258571545770688494910447/309485009821345068724781056,8.495680503983749e-06,112.41639393510499,112.42606455135352,0.009670616248527608,204.9999983008639,153.41639359527778,153.4260642115263,False,0.0,0.040144900005543604,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c0515eea13539p+8,0x1.bddacb323127cp+9",448.31785452815853,891.7093260517136,retained_B_pool,45,True,True,True,1196338799243178017160222386447/309485009821345068724781056,1.9346610284814005,112.49612962498242,112.50526842714736,0.009138802164940785,204.61306779430373,153.41874318384316,153.42788198600812,False,0.0,0.03041819999634754,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9b4985505ab10p+8,0x1.c7c0be2c09858p+9",411.28719045843263,911.5058035894863,retained_B_pool,46,True,True,True,10268309949114499610515/604462909807314587353088,8.49374691824778e-06,112.41916053037029,112.42870566653663,0.009545136166337898,204.99999830125063,153.4191601906204,153.42870532678677,False,0.0,0.01867929998843465,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9b4985505ab28p+8,0x1.c7c0be2c0985fp+9",411.287190458434,911.5058035894871,global_boundary,47,True,True,True,1314343474413708942208815/77371252455336267181195264,8.493745667692565e-06,112.41916053037076,112.42870566653663,0.00954513616586894,204.99999830125086,153.41916019062094,153.4287053267868,False,0.0,0.03687290000380017,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bef3ab12d0912p+8,0x1.be09a51dd288fp+9",446.95182912437406,892.075351455498,retained_B_pool,48,True,True,True,171595115286307122413264025447/38685626227668133590597632,2.2202797049471883,112.54186500820232,112.5507747035085,0.008909695306172694,204.55594405901056,153.45305382000444,153.4619635153106,False,0.0,0.034000500003458,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c5c186aec72cbp+8,0x1.bc56b63f2ef2cp+9",453.7559613453165,888.677436731266,retained_B_pool,49,True,True,True,1348717409575513949532606026951/309485009821345068724781056,2.1813496372872123,112.54125527377424,112.55063625941698,0.009380985642735595,204.56373007254257,153.45400128828277,153.4633822739255,False,0.0,0.039555299998028204,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bf4ab751bc232p+8,0x1.bdefd1c4f739fp+9",447.29185973017877,891.8735891539726,retained_B_pool,50,True,True,True,173756226703285910174072006503/38685626227668133590597632,2.248273962269195,112.54809540043425,112.55590239786255,0.00780699742830393,204.55034520754617,153.4581644419435,153.4659714393718,False,0.0,0.03142269999079872,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f331167e3714bp+9,-0x1.c6af3d24688ffp+5",998.3834989327382,-56.835565838280665,retained_B_pool,51,True,True,True,2129547348444399523576420607/19807040628566084398385987584,5.375733428536478e-05,112.46363498491593,112.47319475121411,0.009559766298181671,204.99998924853315,153.46363283462256,153.47319260092075,False,0.0,0.0379257000022335,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f33116a66ad5ep+9,-0x1.c6af11013c494p+5",998.38350372521,-56.835481652881896,retained_B_pool,52,True,True,True,133096700714318374091253863/1237940039285380274899124224,5.375733076107281e-05,112.463628357502,112.47322060394514,0.009592246443133945,204.99998924853384,153.4636262072088,153.4732184536519,False,0.0,0.021990299996105023,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f322487315365p+9,-0x1.d6a835b7807cfp+5",998.267835984571,-58.83213370667328,retained_B_pool,53,True,True,True,2132865746259219383208193439/19807040628566084398385987584,5.384110238537687e-05,112.46476018760312,112.47450677252769,0.009746584924570811,204.99998923177952,153.46475803395901,153.4745046188836,False,0.0,0.027866600008565,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f322484977e79p+9,-0x1.d6a861d95da47p+5",998.267831023738,-58.83221788231872,retained_B_pool,54,True,True,True,2132865888090273770889531215/19807040628566084398385987584,5.384110590966884e-05,112.46476678279569,112.47451337078729,0.009746587991600109,204.9999892317788,153.46476462915146,153.47451121714306,False,0.0,0.021670000001904555,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f329bfe808893p+9,-0x1.ceabb285892acp+5",998.3261690179519,-57.833836596725945,retained_B_pool,55,True,True,True,133200420718858578940866359/1237940039285380274899124224,5.379922288284433e-05,112.4656275829835,112.47476505354325,0.009137470559750227,204.99998924015543,153.4656254310146,153.47476290157434,False,0.0,0.021433899994008243,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f33f61fd92016p+9,-0x1.b6b57519a0a5dp+5",998.4951779330174,-54.83860225698002,retained_B_pool,56,True,True,True,2126226640074348483606132279/19807040628566084398385987584,5.3673507750318095e-05,112.46579297048352,112.47490059031193,0.009107619828412794,204.99998926529844,153.46579082354322,153.47489844337161,False,0.0,0.03502990001288708,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f33f61d6c7d84p+9,-0x1.b6b5a13e10798p+5",998.495173308926,-54.838686451795354,retained_B_pool,57,True,True,True,33222293361063611948181783/309485009821345068724781056,5.3673511160923226e-05,112.46579963054977,112.47490725176048,0.009107621210716843,204.99998926529776,153.46579748360932,153.47490510482004,False,0.0,0.023460100012016483,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f33f61aff761dp+9,-0x1.b6b5cd69a79a5p+5",998.4951686819,-54.83877069990857,retained_B_pool,58,True,True,True,2126226921305340935249285799/19807040628566084398385987584,5.367351479890203e-05,112.46580629483154,112.4749139174251,0.009107622593560905,204.99998926529705,153.46580414789094,153.4749117704845,False,0.0,0.03653350000968203,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f34d2a4f6aebap+9,-0x1.a6bb9256664e9p+5",998.6028537056038,-52.841587710377844,retained_B_pool,59,True,True,True,2122904172454537429206826991/19807040628566084398385987584,5.35896368774047e-05,112.46723235644346,112.47497711924811,0.007744762804648531,204.99998928207262,153.467230212858,153.47497497566263,False,0.0,0.020073199993930757,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f3384cadc0fc5p+9,-0x1.beb251b0990edp+5",998.4398400490105,-55.83706987349601,retained_B_pool,60,True,True,True,2127887183496633121031121815/19807040628566084398385987584,5.371542579268862e-05,112.46547318478065,112.47509070780815,0.009617523027500852,204.99998925691483,153.46547103616362,153.47508855919114,False,0.0,0.024579400007496588,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f31aaff3631fep+9,-0x1.dea4f25aae4f1p+5",998.2084945901877,-59.83054037899445,retained_B_pool,61,True,True,True,2134524525481385485787320607/19807040628566084398385987584,5.388297586250701e-05,112.46640767682004,112.47556509261157,0.009157415791534618,204.99998922340484,153.466405521501,153.47556293729255,False,0.0,0.03506000000925269,SAFE
M2,Q0,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f31aafc91b55bp+9,-0x1.dea51e711fa87p+5",998.2084895499678,-59.83062446954596,retained_B_pool,62,True,True,True,2134524668975502577555190735/19807040628566084398385987584,5.388297950048582e-05,112.46641424978417,112.47557166694945,0.009157417165283732,204.9999892234041,153.466412094465,153.47556951163028,False,0.0,0.03761490000761114,SAFE
