mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc958e3fdc479p+8,0x1.be25ccea29bbdp+9",460.5842018044273,892.295316000345,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc9588c83e1aap+8,0x1.be25ce50ef7d7p+9",1,False,False,True,1378714069230418728077690207/19807040628566084398385987584,3.480363682228926e-05,111.50960440892752,111.51723613224257,0.00763172331505757,205.83114677837966,152.67583376460345,152.6834654879185,False,0.0,0.024159400010830723,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc9588c83e1aap+8,0x1.be25ce50ef7d7p+9",460.58411838070117,892.2953587693581,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc9588c83e1aap+8,0x1.be25ce50ef7d7p+9",2,False,False,True,1378709150733136209611401119/19807040628566084398385987584,3.4803512562575634e-05,111.50961177962219,111.5172435043315,0.007631724709312948,205.8311467263846,152.6758411248991,152.68347284960842,False,0.0,0.024329199994099326,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c3a9af3c2a61fp+8,0x1.c0680be2edd67p+9",451.6628301242326,896.8128627454106,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc9588c83e1aap+8,0x1.be25ce50ef7d7p+9",4,False,False,True,1006552592473973575619438367/19807040628566084398385987584,2.540896002756199e-05,111.51306761155102,111.52080017742001,0.0077325658689915144,205.82555842336902,152.6781792962248,152.6859118620938,False,0.0,0.02191500000481028,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d575bea589254p+8,0x1.bbd829d258d8cp+9",469.45994028661994,887.6887762960264,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc9588c83e1aap+8,0x1.be25ce50ef7d7p+9",6,False,False,True,2212456852045511277546348735/19807040628566084398385987584,5.585026451626618e-05,111.53282697644197,111.54035874578811,0.007531769346144301,205.83664995173103,152.70015696678817,152.70768873613432,False,0.0,0.03307259999564849,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bab25ca598accp+8,0x1.c29ed80c7220ap+9",442.6967261789075,901.2409682805312,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc9588c83e1aap+8,0x1.be25ce50ef7d7p+9",9,False,False,True,808905376242447894793330815/19807040628566084398385987584,2.0419642737579125e-05,111.54207831705533,111.55133167904602,0.009253361990687381,205.81988689138853,152.70605569533302,152.71530905732374,False,0.0,0.021575399994617328,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.de4a037ff28e1p+8,0x1.b97f321d749ebp+9",478.2891159026313,882.993716890281,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cc9588c83e1aap+8,0x1.be25ce50ef7d7p+9",10,False,False,True,3867655641053257608571432735/19807040628566084398385987584,9.763335935986106e-05,111.58259505794048,111.59215858898759,0.009563531047106721,205.84206555984574,152.75100816990962,152.76057170095675,False,0.0,0.021540900008403696,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.afe1c86f8ec40p+8,0x1.c537aae8c2d0bp+9",431.8819646571683,906.4349032355543,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9db7a4bfc5419p+8,0x1.c966e161299f4p+9",13,False,False,True,674183027458708430331068831/19807040628566084398385987584,1.7018772496157908e-05,111.61013125065432,111.62006172406161,0.009930473407294471,205.81297420234424,152.77272609112316,152.78265656453047,False,0.0,0.019511000005877577,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e7358d923274dp+8,0x1.b71135a22efebp+9",487.2091914532837,878.1344492654292,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f8a031bee93b9p+8,0x1.b226d07cd16edp+9",15,False,False,True,2704182665408103409482543647/19807040628566084398385987584,6.826316985097947e-05,111.66603976345905,111.67603818056453,0.009998417105478552,205.8474951024544,152.83553878394994,152.8455372010554,False,0.0,0.022108399993157946,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a6d214b88cf3ap+8,0x1.c7551589b7233p+9",422.82062867585375,910.6647197860933,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9db7a4bfc5419p+8,0x1.c966e161299f4p+9",18,False,False,True,606212337183524177149332255/19807040628566084398385987584,1.5302950941986637e-05,111.69273159592557,111.70145217859323,0.008720582667663734,205.80712297096716,152.854156190119,152.86287677278665,False,0.0,0.021347300003981218,SAFE
M3,Q5,2,10,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.eff127886443fp+8,0x1.b4a196f7b3378p+9",495.94200947235,873.2624196648676,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.f8a031bee93b9p+8,0x1.b226d07cd16edp+9",21,False,False,True,1578292331229729312208820543/19807040628566084398385987584,3.9841700527176727e-05,111.77698387142034,111.78688615437015,0.00990228294980966,205.8527550578694,152.9475348829942,152.95743716594404,False,0.0,0.019923999992897734,SAFE
