mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d26900584fbe6p+9,-0x1.f62673a58fc20p+3",932.820323027551,-15.692193816530619,legacy_213,38,True,True,True,40109257272845485503795329271047/309485009821345068724781056,67.04769682475046,125.40785149213758,125.41684474933808,0.008993257200501148,191.59046063504962,163.7259436191475,163.734936876348,False,0.0,0.01933360000839457,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.8584e0a59584fp+8,0x1.9caaa69fcd6eep+9",389.51905283832906,825.333209967908,legacy_213,39,True,True,True,43058455890036187746390645363359/309485009821345068724781056,72.16885948059064,127.72737959728622,127.73621242678512,0.008832829498899741,187.5267103741258,165.23272167211138,165.24155450161027,False,0.0,0.02121570000599604,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c6c27052cac26p+9,-0x1.2d5534fe6b77cp+6",909.5190528383289,-75.3332099679082,legacy_213,40,True,True,True,42329046776417338592779406129855/309485009821345068724781056,70.89964305455067,128.04670226652496,128.05555314405137,0.008850877526413115,187.52671037412577,165.55204434135013,165.56089521887654,False,0.0,0.02584950000164099,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.2bb6206359b62p+9,0x1.7ce2735af0af4p+9",599.4228634059948,761.7691453623979,legacy_213,41,True,True,True,4673223648302087185766076844707/77371252455336267181195264,30.670334715787817,127.16146149263145,127.1694255658977,0.007964073266251148,198.86593305684215,166.93464810399988,166.94261217726614,False,0.0,0.029270600003656,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.4637c09a8b8d3p+8,0x1.a17cb371049edp+9",326.21778264910716,834.9742261192856,legacy_213,42,True,True,True,5053938561483638358544719632435/309485009821345068724781056,8.198687352569436,130.4471767092411,130.4563890632704,0.00921235402930165,184.28747864811976,167.30467243886505,167.31388479289436,False,0.0,0.04150580000714399,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.dfb6206359b62p+9,0x1.147632943d42ep+7",959.4228634059948,138.23085463760202,legacy_213,43,True,True,True,18692894593208356756900538534295/309485009821345068724781056,30.670334715787817,127.54643551200415,127.55622785338755,0.009792341383402459,198.86593305684215,167.3196221233726,167.32941446475598,False,0.0,0.02376619999995455,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.4ad7c6cffa45bp+9,0x1.76e4004b8bc9ap+9",661.6857547733338,749.7812590057904,global_boundary,44,True,True,True,989335855828775284932775/38685626227668133590597632,1.2786866250280582e-05,126.39828081311008,126.40748170509816,0.009200891988086823,204.99999744262647,167.39828030163537,167.40748119362345,False,0.0,0.018399099993985146,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.0c0f905dd4ba4p+9,0x1.81b4802c27df2p+9",536.1215932167729,771.4101615137754,legacy_213,45,True,True,True,9091122163501806303622962498255/77371252455336267181195264,60.585288597201725,128.98473923061425,128.99438805444015,0.00964882382589849,192.88294228055935,167.56132768672612,167.57097651055201,False,0.0,0.03145940000831615,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bb1be04d45c68p+9,-0x1.0df2cdc4127b8p+7",886.217782649107,-134.97422611928573,legacy_213,46,True,True,True,1068971954914515107861856688407/77371252455336267181195264,6.932096327152294,130.7583557932959,130.7681963925599,0.009840599264009597,184.28747864811976,167.61585152291985,167.62569212218386,False,0.0,0.03230259999691043,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ea16122013235p+9,0x1.8c4addcbb557fp+7",980.1724281400153,198.146223417174,global_boundary,47,True,True,True,105546291003811779784895511/1237940039285380274899124224,4.262980837665964e-05,126.80630284268959,126.81522143283404,0.008918590144446625,204.99999147403804,167.8063011374972,167.81521972764165,False,0.0,0.038962699996773154,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d40f905dd4ba4p+9,0x1.3a5bfe9ec1064p+6",936.1215932167729,78.58983848622444,legacy_213,48,True,True,True,36364488654007187752073737428495/309485009821345068724781056,60.585288597201725,129.35366893559458,129.3634030518271,0.009734116232522183,192.88294228055938,167.93025739170645,167.939991507939,False,0.0,0.03024790000927169,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d8d200b09f7ccp+8,0x1.86868cfd5f0f1p+9",472.820323027551,781.051177665153,legacy_213,49,True,True,True,3218644102141938808136677615551/19342813113834066795298816,86.98302315893238,131.02739969741185,131.03620110188984,0.008801404477992492,187.60339536821323,168.5480787710545,168.55688017553248,False,0.0,0.028425099997548386,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c86900584fbe6p+9,0x1.2f2e60541e1c0p+4",912.820323027551,18.94882233484691,legacy_213,50,True,True,True,12874576408567746676856357918595/77371252455336267181195264,86.98302315893238,131.38120491500342,131.39092021338251,0.009715298379092019,187.60339536821328,168.9018839886461,168.91159928702518,False,0.0,0.029794300004141405,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.3d1d1502dfe39p+8,0x1.9d6035ecc7dfdp+9",317.1136018559078,826.7516456581067,global_boundary,51,True,True,True,57100787353694920677620843/309485009821345068724781056,9.225130156664818e-05,132.55824186359942,132.5680614946382,0.009819631038766374,182.0965070327944,168.9775432701583,168.98736290119706,False,0.0,0.015823300011106767,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b5efc8c8af939p+9,-0x1.13e5cee02d4a3p+7",875.873314939242,-137.94884396126608,global_boundary,52,True,True,True,172561578805679124980177375/1237940039285380274899124224,6.969706907966611e-05,132.6420333554774,132.65184940887602,0.009816053398623126,182.33402915096767,169.10883918567094,169.11865523906954,False,0.0,0.03740270000707824,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9984e0a59584ep+8,0x1.8b5899ce963f0p+9",409.519052838329,790.6921938165306,legacy_213,53,True,True,True,14022330698818021066127491990923/77371252455336267181195264,95.14331328855428,133.2392763010614,133.24796954734887,0.008693246287464262,183.08986495586996,169.8572492922354,169.86594253852286,False,0.0,0.030811200005700812,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bcc27052cac27p+9,-0x1.45899ce963f08p+5",889.519052838329,-40.69219381653062,legacy_213,54,True,True,True,55360586865365148223257784189955/309485009821345068724781056,93.8431171860243,133.58190633460694,133.59159579346428,0.00968945885733774,183.08986495586996,170.19987932578093,170.20956878463826,False,0.0,0.032693999994080514,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.5a37c09a8b8d3p+8,0x1.902aa69fcd6eep+9",346.21778264910716,800.333209967908,legacy_213,55,True,True,True,19075157498147875934351417643031/309485009821345068724781056,31.307663941727355,135.58843571723855,135.59507636722583,0.006640649987275538,179.40183485273312,171.46880268778517,171.47544333777245,False,0.0,0.02839920000405982,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b11be04d45c68p+9,-0x1.915534fe6b77cp+6",866.217782649107,-100.3332099679082,legacy_213,56,True,True,True,18297779940034117055741738983183/309485009821345068724781056,30.012018476432786,135.9190931707904,135.92864257471746,0.00954940392705339,179.40183485273312,171.79946014133702,171.80900954526408,False,0.0,0.029698400001507252,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.160f905dd4ba4p+9,0x1.7062735af0af4p+9",556.1215932167729,736.7691453623979,legacy_213,57,True,True,True,11443208238144019802330062705895/77371252455336267181195264,76.90737192847064,137.0199238823433,137.02929371162458,0.009369829281268949,189.61852561430558,174.94362900520443,174.9529988344857,False,0.0,0.030540000007022172,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ecd200b09f7ccp+8,0x1.7534802c27df2p+9",492.820323027551,746.4101615137754,legacy_213,58,True,True,True,15474250491067057900228045337355/77371252455336267181195264,105.57280900008266,138.2943226916755,138.30258293007637,0.008260238400879416,183.88543819998318,175.07141033167213,175.079670570073,False,0.0,0.021607300004689023,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ca0f905dd4ba4p+9,0x1.c4ec65287a85cp+6",916.1215932167729,113.23085463760202,legacy_213,59,True,True,True,45772832952576077899297878438567/309485009821345068724781056,76.90737192847064,137.42084671020447,137.42897354687653,0.008126836672062154,189.61852561430555,175.3445518330656,175.35267866973766,False,0.0,0.031075900013092905,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.35b6206359b62p+9,0x1.6b906689b97f5p+9",619.4228634059948,727.1281292110203,legacy_213,60,True,True,True,1694430428771809511917474322219/19342813113834066795298816,44.80368509923426,136.16492485745056,136.1732861838678,0.008361326417229975,196.03926298015284,175.37277745348112,175.38113877989835,False,0.0,0.029651799995917827,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be6900584fbe6p+9,0x1.acb7fd3d820c8p+5",892.820323027551,53.58983848622444,legacy_213,61,True,True,True,61897001964268184462791744356095/309485009821345068724781056,105.57280900008266,138.6757789351152,138.6840258386798,0.008246903564582908,183.88543819998318,175.45286657511184,175.46111347867642,False,0.0,0.022632699998212047,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ad84e0a59584ep+8,0x1.7a068cfd5f0f1p+9",429.519052838329,756.051177665153,legacy_213,62,True,True,True,8516229708634964283170360920255/38685626227668133590597632,116.90282434191738,139.88155099802935,139.89008171637866,0.008530718349305744,178.90802166662698,175.66315533135474,175.67168604970405,False,0.0,0.021327299997210503,SAFE
