path,stage,position,channel,response,rng_before,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,actions
/measure,discovery,"[-485.0, -840.0446416709054]",12.0,"{'accepted': True, 'virtual_time_s': 390.0, 'measure_result': 'no_signal'}",c053f2c0209cda2ce7ed1d19c360131f6b3b3dbbe95397681897dce9965416f3,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",13.0,"{'accepted': True, 'virtual_time_s': 396.0, 'measure_result': 'no_signal'}",c053f2c0209cda2ce7ed1d19c360131f6b3b3dbbe95397681897dce9965416f3,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",14.0,"{'accepted': True, 'virtual_time_s': 402.0, 'measure_result': 'direction', 'svd_deg': 304.84}",c053f2c0209cda2ce7ed1d19c360131f6b3b3dbbe95397681897dce9965416f3,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",15.0,"{'accepted': True, 'virtual_time_s': 408.0, 'measure_result': 'no_signal'}",3bd102d9e756dfe693ca1ae1863e78d6be87994d5cc0ba2baa3e6f0dd0a5bf8f,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",16.0,"{'accepted': True, 'virtual_time_s': 414.0, 'measure_result': 'no_signal'}",3bd102d9e756dfe693ca1ae1863e78d6be87994d5cc0ba2baa3e6f0dd0a5bf8f,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",17.0,"{'accepted': True, 'virtual_time_s': 420.0, 'measure_result': 'direction', 'svd_deg': 322.09}",3bd102d9e756dfe693ca1ae1863e78d6be87994d5cc0ba2baa3e6f0dd0a5bf8f,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",18.0,"{'accepted': True, 'virtual_time_s': 426.0, 'measure_result': 'no_signal'}",83f1d8b3922b9460201813b34b66c68c7bdeb63c7389364c58813b4332d670e0,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",19.0,"{'accepted': True, 'virtual_time_s': 432.0, 'measure_result': 'direction', 'svd_deg': 282.74}",83f1d8b3922b9460201813b34b66c68c7bdeb63c7389364c58813b4332d670e0,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,active_localization,"[-392.262475580216, -572.7976711006979]",20.0,"{'accepted': True, 'virtual_time_s': 494.576034, 'measure_result': 'direction', 'svd_deg': 76.34}",624ba1f30bbae90d079831d90ad8b83861e4235cf8d5081eaaabbfbffa1fa55c,282.8801720065643,56.57603399999999,1.0,5.0,0.0,62.57603399999999,1.0
/clear,certified_clear,"[-283.40808335229815, -118.9576367997235]",20.0,"{'accepted': True, 'virtual_time_s': 592.918426, 'clear_result': 'success'}",624ba1f30bbae90d079831d90ad8b83861e4235cf8d5081eaaabbfbffa1fa55c,466.7119619654279,93.34239199999996,0.0,0.0,5.0,98.34239199999996,1.0
/measure,discovery,"[-970.0, 0.0]",1.0,"{'accepted': True, 'virtual_time_s': 738.282608, 'measure_result': 'no_signal'}",a2e2f1116d76f8dc42aeabc585f1e81f75702c98ba66dc93d3354df28451274a,696.8209090999923,139.36418200000003,1.0,5.0,0.0,145.36418200000003,1.0
/measure,discovery,"[-970.0, 0.0]",2.0,"{'accepted': True, 'virtual_time_s': 744.282608, 'measure_result': 'no_signal'}",a2e2f1116d76f8dc42aeabc585f1e81f75702c98ba66dc93d3354df28451274a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",3.0,"{'accepted': True, 'virtual_time_s': 750.282608, 'measure_result': 'no_signal'}",a2e2f1116d76f8dc42aeabc585f1e81f75702c98ba66dc93d3354df28451274a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",4.0,"{'accepted': True, 'virtual_time_s': 756.282608, 'measure_result': 'no_signal'}",a2e2f1116d76f8dc42aeabc585f1e81f75702c98ba66dc93d3354df28451274a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",5.0,"{'accepted': True, 'virtual_time_s': 762.282608, 'measure_result': 'direction', 'svd_deg': 225.06}",a2e2f1116d76f8dc42aeabc585f1e81f75702c98ba66dc93d3354df28451274a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",6.0,"{'accepted': True, 'virtual_time_s': 768.282608, 'measure_result': 'no_signal'}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",7.0,"{'accepted': True, 'virtual_time_s': 774.282608, 'measure_result': 'no_signal'}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",8.0,"{'accepted': True, 'virtual_time_s': 780.282608, 'measure_result': 'no_signal'}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",9.0,"{'accepted': True, 'virtual_time_s': 786.282608, 'measure_result': 'no_signal'}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",10.0,"{'accepted': True, 'virtual_time_s': 792.282608, 'measure_result': 'direction', 'svd_deg': 235.78}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",11.0,"{'accepted': True, 'virtual_time_s': 798.282608, 'measure_result': 'no_signal'}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",12.0,"{'accepted': True, 'virtual_time_s': 804.282608, 'measure_result': 'direction', 'svd_deg': 82.03}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",13.0,"{'accepted': True, 'virtual_time_s': 810.282608, 'measure_result': 'no_signal'}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",14.0,"{'accepted': True, 'virtual_time_s': 816.282608, 'measure_result': 'no_signal'}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",15.0,"{'accepted': True, 'virtual_time_s': 822.282608, 'measure_result': 'direction', 'svd_deg': 22.0}",b828894f76ea9f92406a00ce999424884c839453655e534bd000494c22f1eeda,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",16.0,"{'accepted': True, 'virtual_time_s': 828.282608, 'measure_result': 'no_signal'}",c14d8fffc5c6f623ee567b1e6ba53dd696b1aca22baf982eb6d2b20e43e1c1ff,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",17.0,"{'accepted': True, 'virtual_time_s': 834.282608, 'measure_result': 'no_signal'}",c14d8fffc5c6f623ee567b1e6ba53dd696b1aca22baf982eb6d2b20e43e1c1ff,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-970.0, 0.0]",18.0,"{'accepted': True, 'virtual_time_s': 840.282608, 'measure_result': 'no_signal'}",c14d8fffc5c6f623ee567b1e6ba53dd696b1aca22baf982eb6d2b20e43e1c1ff,0.0,0.0,1.0,5.0,0.0,6.0,1.0
