id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,research_hash,official_calls,formal_test_count,route_compute_ms_p95,decision_compute_ms_p95,support_visits,route_refresh_count
257,regression,one_bit,A1,FULL_CLEAR,,16,16,6887.074046,430.442127875,430.442127875,26285.370240264256,261,233,20,4,2.1577965000033146,public_max_cleared,user_exit,1,5,16,2fa95fa9221c5e04317dd00224804fd5c0b4f3a3e3bb798c0615503e2582d06e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3760.543662,1832.1316670000008,725.4152530000001,39.74711500000012,529.2363489999991,29.0,6584.032047,411.5020029375,6584.032047,0.0,0.0,0,0,20,229,2398.543662,1145.0,217.0,56.0,280.0,56.0,93.0,465.0,85.0,80.0,400.0,76.0,True,True,True,6584.032047,14.0,2.0,303.04199900000003,124,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.32930001040222,1.468630008457694,0,56
259,regression,one_bit,A1,FULL_CLEAR,,16,16,6040.078835,377.5049271875,377.5049271875,24100.394190732022,193,175,16,0,1.4014866999932565,public_max_cleared,user_exit,0,4,3,20d3beb2575aef477132d26a8d8e626656ae6d8cdbce61c3c1e5b3745cc05c98,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3179.487867,696.6609980000003,1134.419323,0.0,1029.5106470000003,17.0,4634.565984,289.660374,4634.565984,0.0,0.0,0,0,16,179,2117.487867,895.0,167.0,68.0,340.0,68.0,51.0,255.0,46.0,60.0,300.0,53.0,True,True,True,4634.565984,13.0,3.0,1405.5128510000004,113,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,18.72512499903678,2.7608000091277063,0,36
261,regression,one_bit,A1,FULL_CLEAR,,16,16,7915.907497,494.7442185625,494.7442185625,28944.53748630896,345,322,16,0,1.989353199998732,public_max_cleared,user_exit,0,9,11,135063e24f1bb7d9bc7d176b15fd7dcd95f4127f37d81813d2f2d6851950bcea,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4694.2085130000005,1125.2611280000008,1290.8613290000003,0.0,805.5765269999985,5.0,6729.197443,420.5748401875,6729.197443,0.0,0.0,0,0,23,325,2760.2085130000005,1625.0,309.0,115.0,575.0,111.0,120.0,600.0,113.0,90.0,450.0,85.0,True,True,True,6729.197443,11.0,5.0,1186.710054,166,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,14.83909999660682,2.402379995328372,0,41
262,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,7371.166723,460.6979201875,460.6979201875,26225.833623031423,340,319,25,9,1.8090818999917249,public_max_cleared,user_exit,1,1,16,e166fc50166b4d42c9256c069068eb9d11b7c3e66bca7e742b470e1459dc9e51,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4418.241564,1823.4875480000017,154.69076900000073,200.559542,774.1872999999982,107.0,6543.297952,408.956122,6543.297952,0.0,0.0,0,0,20,320,2511.241564,1600.0,307.0,38.0,190.0,38.0,205.0,1025.0,196.0,77.0,385.0,73.0,True,True,True,6543.297952,13.0,3.0,827.8687710000004,98,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.085469999059566,1.6964199923677366,0,47
272,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6463.848931,403.9905581875,403.9905581875,23759.24466725104,275,257,16,0,1.458347899999353,public_max_cleared,user_exit,0,0,9,43fca8ea3a844d55b3fce7a27bc86e08d20f3a0c9373b4a9f64367936d38679f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3989.975129,1617.1637969999997,0.0,0.0,856.7100050000012,5.0,6285.903002,392.868937625,6285.903002,0.0,0.0,0,0,23,260,2442.9751289999995,1300.0,247.0,44.0,220.0,40.0,127.0,635.0,122.0,89.0,445.0,85.0,True,True,True,6285.903002,15.0,1.0,177.94592900000043,90,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.302400005457455,1.4028199948370452,0,51
287,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,4706.2766,294.1422875,294.1422875,17481.38299917814,190,180,16,0,1.2672290999908,public_max_cleared,user_exit,0,0,2,be9b7d0911f4a6dc236b3870d10ce7f24b3614b914a762d00d07cb4ab7647285,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2210.477898,1461.1665960000014,0.0,0.0,1034.632105999999,5.0,3333.386968,208.3366855,3333.386968,0.0,0.0,0,0,11,176,1161.4778979999996,880.0,169.0,86.0,430.0,86.0,47.0,235.0,44.0,43.0,215.0,39.0,True,True,True,3333.386968,8.0,8.0,1372.8896320000003,132,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.678075003554111,3.049899998586625,0,26
288,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,7079.025862,442.439116375,442.439116375,26980.129324729383,269,243,21,5,1.795269099995494,public_max_cleared,user_exit,1,5,15,86e642d2d9db2b2ed9ac9886e9c79468f69954f6ae5dd97526659a1d2679e85f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4160.787286999999,1371.0916990000007,479.4081360000004,254.6736660000006,813.0650739999994,29.0,6153.936581,384.6210363125,6153.936581,0.0,0.0,0,0,21,245,2703.787286999999,1225.0,232.0,57.0,285.0,57.0,106.0,530.0,106.0,82.0,410.0,69.0,True,True,True,6153.936581,14.0,2.0,925.0892810000004,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.266749999369496,1.479625003412366,0,51
303,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,4840.498273,302.5311420625,302.5311420625,18657.491367588253,174,159,16,0,1.595766500002355,public_max_cleared,user_exit,0,3,2,38cf81ba79a000f8a9f3c5605432e4b2e12c2bb9c6b0a6715a1a9ae90587de2c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2348.128223,1221.6933070000002,415.7787360000002,0.0,854.8980069999998,5.0,3997.962553,249.8726595625,3997.962553,0.0,0.0,0,0,12,154,1430.128223,770.0,148.0,40.0,200.0,39.0,68.0,340.0,67.0,46.0,230.0,42.0,True,True,True,3997.962553,12.0,4.0,842.5357200000003,92,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.554459990817122,1.751000009244308,0,39
305,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5639.307818,352.456738625,352.456738625,20876.53910285721,233,219,16,0,1.4232966999989003,public_max_cleared,user_exit,0,2,10,535402b64ee2d82217594cad6358d37e474dd072544fa22c19acf3dfc54f80e1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2980.091095,1410.4345430000014,230.86377399999947,0.0,1017.918405999999,11.0,4329.26513,270.579070625,4329.26513,0.0,0.0,0,0,14,215,1699.0910950000002,1075.0,206.0,60.0,300.0,56.0,99.0,495.0,98.0,56.0,280.0,52.0,True,True,True,4329.26513,9.0,7.0,1310.0426880000005,110,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,15.545879999990571,2.059549999103183,0,29
310,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5257.961553,328.6225970625,328.6225970625,20084.80776442455,196,181,16,0,1.5935057000024244,public_max_cleared,user_exit,0,6,15,5255981474ef66c3b7316610e5b5b315e80686a82f90918e68b0590ad2b506e3,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2217.4958799999995,1464.971086999999,695.5223709999996,0.0,879.9722150000022,23.0,3823.235861,238.9522413125,3823.235861,0.0,0.0,0,0,12,175,1173.4958799999993,875.0,169.0,65.0,325.0,62.0,63.0,315.0,60.0,47.0,235.0,47.0,True,True,True,3823.235861,11.0,5.0,1434.725692,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.427039990667252,3.0511000033584423,0,37
314,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5277.422145,329.8388840625,329.8388840625,18902.110727065705,239,222,16,0,1.858632799994666,public_max_cleared,user_exit,0,0,4,82730f562603e0f51a61f70910d718ef1766ca75098e71e6edecae04c5b792ac,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3163.9959049999998,1574.4328720000012,0.0,0.0,538.993367999999,5.0,5018.273329,313.6420830625,5018.273329,0.0,0.0,0,0,16,219,1858.9959049999995,1095.0,210.0,89.0,445.0,81.0,69.0,345.0,68.0,61.0,305.0,61.0,True,True,True,5018.273329,15.0,1.0,259.1488159999999,141,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.96926000411621,3.0207300027541333,0,49
315,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,7305.056105,456.5660065625,456.5660065625,28070.280512466758,272,251,16,0,1.5476717999990797,public_max_cleared,user_exit,0,0,14,9fab6f7559c65e974dace1034e5d205c3b290473070a9a90efd1bf23f84e047c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4629.125586,1598.6911140000004,0.0,0.0,1077.239404999999,77.0,7080.422042,442.526377625,7080.422042,0.0,0.0,0,0,23,255,3114.125586,1275.0,240.0,46.0,230.0,45.0,121.0,605.0,117.0,88.0,440.0,78.0,True,True,True,7080.422042,15.0,1.0,224.63406299999951,95,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.379700005636549,2.328750004380709,0,53
319,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,4535.978179,283.4986361875,283.4986361875,17474.89089580353,145,134,50,34,1.7494436000124551,public_max_cleared,user_exit,1,7,2,7ff0ae762cb9285756d913944eb190128d093f46b383da228592762f7b689347,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,1359.9059739999998,1516.414400999999,735.4236449999996,384.3785640000001,539.8555950000011,11.0,3507.437119,219.2148199375,3507.437119,0.0,0.0,0,0,8,122,630.9059739999997,610.0,119.0,47.0,235.0,45.0,43.0,215.0,43.0,32.0,160.0,31.0,True,True,True,3507.437119,12.0,4.0,1028.5410599999996,136,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.631629994371902,2.742209989810362,0,35
320,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5067.665765,316.7291103125,316.7291103125,18653.32882370843,212,197,16,0,1.484676899999613,public_max_cleared,user_exit,0,0,3,0dcbe3e3338b42a46575675daef2b0f034f38de5fda3e9b39ec63a82189ab428,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2638.091242000001,1504.1981010000002,0.0,0.0,925.3764219999988,5.0,4601.19545,287.574715625,4601.19545,0.0,0.0,0,0,16,195,1477.0912420000009,975.0,186.0,70.0,350.0,69.0,62.0,310.0,57.0,63.0,315.0,60.0,True,True,True,4601.19545,14.0,2.0,466.4703149999996,119,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.848349995416356,2.753219995065592,0,44
331,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,7769.140689,485.5712930625,485.5712930625,29810.70345512384,293,262,16,0,1.896961000005831,public_max_cleared,user_exit,0,5,9,47268fe83004a9f9f5adbf8bfc0431a18ce3152d84c88788ccf3be5b949dd6f1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4839.48133,1860.045624,421.4420319999999,0.0,648.1717030000005,29.0,7391.938446,461.996152875,7391.938446,0.0,0.0,0,0,25,266,3259.48133,1330.0,250.0,47.0,235.0,45.0,119.0,595.0,115.0,100.0,500.0,90.0,True,True,True,7391.938446,15.0,1.0,377.2022429999997,106,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.440410011098715,1.457379998464603,0,59
332,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5239.318138,327.457383625,327.457383625,18426.59069838653,248,234,16,0,1.60296190000372,public_max_cleared,user_exit,0,2,11,62ef230578ab9353295e83c0dc804e5247f289a175ceb57a2a910df0db9a689f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2844.45116,1794.0106489999991,84.364466,0.0,516.4918630000003,29.0,4636.439035,289.7774396875,4636.439035,0.0,0.0,0,0,15,228,1483.45116,1140.0,221.0,59.0,295.0,59.0,110.0,550.0,107.0,59.0,295.0,55.0,True,True,True,4636.439035,12.0,4.0,602.8791029999993,110,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.547230004682204,2.6312699948903164,0,40
335,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6927.326895,432.9579309375,432.9579309375,26221.63447420043,270,253,16,0,1.7453367999987677,public_max_cleared,user_exit,0,3,15,7422b7d88383d43ba142e781c7e65c9558f7499790cc163f44514ea99a17c2d9,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3450.9618860000005,1674.3333999999995,824.3091590000004,0.0,977.7224499999996,11.0,5766.003601,360.3752250625,5766.003601,0.0,0.0,0,0,16,252,1949.9618860000005,1260.0,241.0,93.0,465.0,88.0,96.0,480.0,90.0,63.0,315.0,63.0,True,True,True,5766.003601,12.0,4.0,1161.3232939999998,143,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,14.799039995705249,2.7767000035964866,0,39
358,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6841.057257,427.5660785625,427.5660785625,26320.286304072622,254,227,16,0,2.383935899997596,public_max_cleared,user_exit,0,0,15,7f5a22e84600a2322fadbc2b3e790bb5c3fa7fd0f60a20575bc844b29d7b2bc5,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4204.525283,1623.1637349999992,0.0,0.0,1013.3682390000014,23.0,6310.326272,394.395392,6310.326272,0.0,0.0,0,0,21,233,2821.525283,1165.0,218.0,29.0,145.0,28.0,123.0,615.0,119.0,81.0,405.0,71.0,True,True,True,6310.326272,13.0,3.0,530.7309850000001,81,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,22.164124999108022,2.885780000360682,0,46
362,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5177.477416,323.5923385,323.5923385,19817.38709868013,191,179,16,0,1.4249230999994325,public_max_cleared,user_exit,0,4,2,973b0dea4616ce7e25d9bb2f18d9ecaa14b63d75081a9025f0cf6db2d74d586f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2824.754715,663.650680000001,681.4495669999994,0.0,1007.6224539999992,5.0,4219.947907,263.7467441875,4219.947907,0.0,0.0,0,0,15,180,1754.754715,900.0,170.0,65.0,325.0,60.0,56.0,280.0,54.0,59.0,295.0,56.0,True,True,True,4219.947907,11.0,5.0,957.529509,107,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,19.6150249990751,3.925640005036253,0,30
369,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5871.292947,366.9558091875,366.9558091875,22601.46473746719,191,175,63,47,1.6986231000046246,public_max_cleared,user_exit,1,5,2,45a2cd0e538d9ed8eb03692123a6ef149ddc52ee3f8993e454bf405d56478480,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2808.297486,1135.7262990000004,668.8369590000002,435.2415279999996,823.1906749999999,23.0,3930.880382,245.680023875,3930.880382,0.0,0.0,0,0,14,171,1792.2974859999997,855.0,161.0,68.0,340.0,68.0,48.0,240.0,46.0,55.0,275.0,47.0,True,True,True,3930.880382,10.0,6.0,1940.412565,167,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.966250003955793,2.689800001098773,0,36
371,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6285.537422,392.846088875,392.846088875,23282.687132404448,262,239,16,0,1.5378554000053557,public_max_cleared,user_exit,0,0,4,704e0d2e6f88180aa74563e53efd8e8fee1f6328169c4207dab04ee86b6fa76f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4149.921744,1163.9294390000005,0.0,0.0,971.6862389999998,5.0,6183.306423,386.4566514375,6183.306423,0.0,0.0,0,0,24,248,2679.921744,1240.0,230.0,81.0,405.0,79.0,73.0,365.0,72.0,94.0,470.0,79.0,True,True,True,6183.306423,15.0,1.0,102.23099900000034,127,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.85585000005085,2.898015004029729,0,51
378,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6352.534275,397.0333921875,397.0333921875,23797.67135792532,256,233,16,0,1.4909753999963868,public_max_cleared,user_exit,0,0,2,a66bb4a583dcc01657be6ba0d57873666620691ecc879cc44c82362b81c4f94b,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4187.1642360000005,1658.7902389999997,0.0,0.0,506.5798000000003,5.0,6115.528394,382.220524625,6115.528394,0.0,0.0,0,0,23,239,2769.164236,1195.0,223.0,80.0,400.0,78.0,68.0,340.0,67.0,91.0,455.0,78.0,True,True,True,6115.528394,15.0,1.0,237.00588100000004,127,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.087000006227754,2.583819993742508,0,51
387,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6595.361467,412.2100916875,412.2100916875,24181.80734210544,284,259,16,0,2.100095900008455,public_max_cleared,user_exit,0,5,14,084efb532a9bd0a8b679a6ef1f651ef38ba6beac989fd10fdca1292f59fdf7f0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3704.750422,1640.6932779999995,724.5986290000005,0.0,525.319138,5.0,5992.186839,374.5116774375,5992.186839,0.0,0.0,0,0,19,255,2184.750422,1275.0,245.0,42.0,210.0,40.0,141.0,705.0,133.0,72.0,360.0,72.0,True,True,True,5992.186839,14.0,2.0,603.1746279999998,102,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.353209998109366,1.4873349959088953,0,55
404,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5038.765876,314.92286725,314.92286725,18118.82938969444,225,210,16,0,1.4217726000060793,public_max_cleared,user_exit,0,0,2,c2c1263eb1f3993594413e01aea0bf243834ad3285d147ba522606f1c76203bd,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2714.574396,1686.620187,0.0,0.0,637.5712930000004,5.0,4099.607732,256.22548325,4099.607732,0.0,0.0,0,0,15,210,1465.574396,1050.0,199.0,79.0,395.0,79.0,73.0,365.0,72.0,58.0,290.0,48.0,True,True,True,4099.607732,12.0,4.0,939.158144,124,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.149539996928068,2.656125005159993,0,35
408,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,4111.687784,256.9804865,256.9804865,16283.438923793085,131,120,16,0,1.2826099999947471,public_max_cleared,user_exit,0,4,1,8cc78bffd4da37f0ca124522fcf358431c28224e4c04c06f7eee40db407ae05d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,1399.9029809999995,1033.8347550000003,526.5262270000003,0.0,1151.4238209999994,5.0,3176.444818,198.527801125,3176.444818,0.0,0.0,0,0,9,115,714.9029809999997,575.0,110.0,46.0,230.0,43.0,37.0,185.0,35.0,32.0,160.0,32.0,True,True,True,3176.444818,13.0,3.0,935.2429659999998,94,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.24540000455454,2.936520005459897,0,31
426,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5305.386075,331.5866296875,331.5866296875,18651.930365470696,253,230,16,0,2.04323700000532,public_max_cleared,user_exit,0,2,14,633a6739aee34a9a353659683618e4d6a2f0348ca3e563c7ce689fc24e90dc1d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3289.277308000001,1445.8864749999984,149.29001599999992,0.0,420.9322760000009,11.0,4847.396663,302.9622914375,4847.396663,0.0,0.0,0,0,17,228,1933.277308000001,1140.0,216.0,58.0,290.0,56.0,106.0,530.0,97.0,64.0,320.0,63.0,True,True,True,4847.396663,13.0,3.0,457.9894119999999,114,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.483459991519336,1.973609998822212,0,49
440,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,7512.80009,469.550005625,469.550005625,28454.00046152033,294,272,16,0,1.777648000002955,public_max_cleared,user_exit,0,6,13,b9c643180ae7f63fe3703ca83cbc0fd08148498f82959054d76448e81634d730,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4125.600091,1520.5461149999996,918.9113209999996,0.0,947.7425629999998,23.0,5627.796536,351.7372835,5627.796536,0.0,0.0,0,0,19,271,2511.6000910000007,1355.0,259.0,87.0,435.0,83.0,110.0,550.0,102.0,74.0,370.0,74.0,True,True,True,5627.796536,10.0,6.0,1885.003554,142,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.143220001715225,1.7577999991772228,0,37
446,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,8269.125208,516.8203255,516.8203255,31940.62606113325,305,276,16,0,1.8597295000072336,public_max_cleared,user_exit,0,6,15,df5c6aaed508aa9dfc9fd0c0f968fae992778b89730ce49ce054dd45039c9b75,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5144.578620000001,1042.919418999999,932.028937,0.0,1149.5982319999998,5.0,8015.762936,500.9851835,8015.762936,0.0,0.0,0,0,23,282,3468.5786200000007,1410.0,266.0,76.0,380.0,69.0,117.0,585.0,111.0,89.0,445.0,86.0,True,True,True,8015.762936,14.0,2.0,253.3622719999994,131,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.7568700077536,2.788149991829414,0,52
448,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,4459.55333,278.722083125,278.722083125,16322.766641073547,188,175,16,0,1.186083000007784,public_max_cleared,user_exit,0,0,3,4be094c75ffc345d45681b1d03a23ca8409e567430ba889b0d1c06d6e383b889,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2693.3072880000004,809.8497709999996,0.0,0.0,956.3962709999996,5.0,4124.857107,257.8035691875,4124.857107,0.0,0.0,0,0,15,177,1641.3072880000004,885.0,167.0,62.0,310.0,62.0,55.0,275.0,52.0,60.0,300.0,53.0,True,True,True,4124.857107,14.0,2.0,334.6962229999999,105,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.117285008367611,3.204889998596626,0,38
456,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6615.999238,413.499952375,413.499952375,23969.996203215655,293,277,16,0,1.5250448000006145,public_max_cleared,user_exit,0,3,11,f06420d57f671b53d9545c34e8dada0772b5acb86133f980819d2abfe0d1c46a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3740.343771,999.678959,661.7703089999995,0.0,1214.2061990000009,35.0,5677.373465,354.8358415625,5677.373465,0.0,0.0,0,0,19,277,2090.3437710000003,1385.0,265.0,58.0,290.0,58.0,144.0,720.0,137.0,75.0,375.0,70.0,True,True,True,5677.373465,12.0,4.0,938.6257730000008,105,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.637699998682365,1.9761050039960533,0,41
