path,stage,position,channel,response,rng_before,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,actions
/enter,discovery,,,"{'accepted': True, 'virtual_time_s': 0}",44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,,,,,,,
/measure,discovery,"[0.0, 0.0]",1.0,"{'accepted': True, 'virtual_time_s': 5.0, 'measure_result': 'no_signal'}",44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,0.0,0.0,0.0,5.0,0.0,5.0,1.0
/measure,discovery,"[0.0, 0.0]",2.0,"{'accepted': True, 'virtual_time_s': 11.0, 'measure_result': 'direction', 'svd_deg': 146.19}",44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",3.0,"{'accepted': True, 'virtual_time_s': 17.0, 'measure_result': 'no_signal'}",3a20fceba6cea7d86dad31dd00f37ac7831281594a8aba666b2f4ef92c91c675,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",4.0,"{'accepted': True, 'virtual_time_s': 23.0, 'measure_result': 'no_signal'}",3a20fceba6cea7d86dad31dd00f37ac7831281594a8aba666b2f4ef92c91c675,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",5.0,"{'accepted': True, 'virtual_time_s': 29.0, 'measure_result': 'direction', 'svd_deg': 181.08}",3a20fceba6cea7d86dad31dd00f37ac7831281594a8aba666b2f4ef92c91c675,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",6.0,"{'accepted': True, 'virtual_time_s': 35.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",7.0,"{'accepted': True, 'virtual_time_s': 41.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",8.0,"{'accepted': True, 'virtual_time_s': 47.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",9.0,"{'accepted': True, 'virtual_time_s': 53.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",10.0,"{'accepted': True, 'virtual_time_s': 59.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",11.0,"{'accepted': True, 'virtual_time_s': 65.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",12.0,"{'accepted': True, 'virtual_time_s': 71.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",13.0,"{'accepted': True, 'virtual_time_s': 77.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",14.0,"{'accepted': True, 'virtual_time_s': 83.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",15.0,"{'accepted': True, 'virtual_time_s': 89.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",16.0,"{'accepted': True, 'virtual_time_s': 95.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",17.0,"{'accepted': True, 'virtual_time_s': 101.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",18.0,"{'accepted': True, 'virtual_time_s': 107.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",19.0,"{'accepted': True, 'virtual_time_s': 113.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[0.0, 0.0]",20.0,"{'accepted': True, 'virtual_time_s': 119.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",20.0,"{'accepted': True, 'virtual_time_s': 318.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,969.9999999999999,194.0,0.0,5.0,0.0,199.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",1.0,"{'accepted': True, 'virtual_time_s': 324.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",2.0,"{'accepted': True, 'virtual_time_s': 330.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",3.0,"{'accepted': True, 'virtual_time_s': 336.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",4.0,"{'accepted': True, 'virtual_time_s': 342.0, 'measure_result': 'no_signal'}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",5.0,"{'accepted': True, 'virtual_time_s': 348.0, 'measure_result': 'direction', 'svd_deg': 93.85}",3469c3a8e578b7885a9ea26bdb5df314fc30bf44de127cc35b8f24427cc2131a,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",6.0,"{'accepted': True, 'virtual_time_s': 354.0, 'measure_result': 'no_signal'}",5507d4f24cc3df5098b734cbabe4e69dec5929a52d89b3493b66ae4c44dc94fa,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",7.0,"{'accepted': True, 'virtual_time_s': 360.0, 'measure_result': 'no_signal'}",5507d4f24cc3df5098b734cbabe4e69dec5929a52d89b3493b66ae4c44dc94fa,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",8.0,"{'accepted': True, 'virtual_time_s': 366.0, 'measure_result': 'no_signal'}",5507d4f24cc3df5098b734cbabe4e69dec5929a52d89b3493b66ae4c44dc94fa,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",9.0,"{'accepted': True, 'virtual_time_s': 372.0, 'measure_result': 'no_signal'}",5507d4f24cc3df5098b734cbabe4e69dec5929a52d89b3493b66ae4c44dc94fa,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, -840.0446416709054]",10.0,"{'accepted': True, 'virtual_time_s': 378.0, 'measure_result': 'no_signal'}",5507d4f24cc3df5098b734cbabe4e69dec5929a52d89b3493b66ae4c44dc94fa,0.0,0.0,1.0,5.0,0.0,6.0,1.0
