id,step,pair,node,p,cleared,radius_mass,heading_mass,radius_relevant_mass,heading_relevant_mass
751,9,2,0,0.39175179287630557,True,0.0,0.010335718394883045,0.0,0.010335718394883045
751,9,2,1,0.0,True,0.0,0.0,0.0,0.0
751,9,2,2,0.0,True,0.0,0.0,0.0,0.0
751,9,2,3,0.0,True,0.0,0.0,0.0,0.0
751,9,2,4,0.0,True,0.0,0.0,0.0,0.0
751,9,2,5,0.0,True,0.0,0.0,0.0,0.0
751,9,2,6,0.0,True,0.0,0.0,0.0,0.0
751,9,2,7,0.0,True,0.0,0.0,0.0,0.0
751,9,2,8,0.0,True,0.0,0.0,0.0,0.0
751,9,2,9,0.0,True,0.0,0.0,0.0,0.0
751,9,2,10,0.0,True,0.0,0.0,0.0,0.0
751,9,2,11,0.0,True,0.0,0.0,0.0,0.0
751,9,2,12,0.0,True,0.0,0.0,0.0,0.0
751,9,2,13,0.2976986989904625,True,0.0,0.012711870192677457,0.0,0.012711870192677457
751,9,2,14,0.3700901972974385,True,0.0,0.017209278588749405,0.0,0.017209278588749405
751,9,2,15,0.9999999999999999,True,0.0,0.0,0.0,0.0
273,19,0,0,0.0,True,0.0,0.0,0.0,0.0
273,19,0,1,0.0,True,0.0,0.0,0.0,0.0
273,19,0,2,0.6817618715432423,True,0.0,0.0,0.0,0.0
273,19,0,3,0.6817618715432423,True,0.0,0.0,0.0,0.0
273,19,0,4,0.9843783995752212,True,0.0,0.009842620676948641,0.0,0.009842620676948641
273,19,0,5,0.6817618715432423,True,0.0,0.0,0.0,0.0
273,19,1,0,0.0,True,0.0,0.0,0.0,0.0
273,19,1,1,0.0,True,0.0,0.0,0.0,0.0
273,19,1,2,0.7081729789600238,True,0.0,0.0,0.0,0.0
273,19,1,3,0.7081729789600238,True,0.0,0.0,0.0,0.0
273,19,1,4,0.9869728484568672,True,0.0,0.00247722091236281,0.0,0.00247722091236281
273,19,1,5,0.7081729789600238,True,0.0,0.0,0.0,0.0
273,19,2,0,0.0,True,0.0,0.0,0.0,0.0
273,19,2,1,0.0,True,0.0,0.0,0.0,0.0
273,19,2,2,0.6939887494508006,True,0.0,0.0,0.0,0.0
273,19,2,3,0.6939887494508006,True,0.0,0.0,0.0,0.0
273,19,2,4,0.985816039685163,True,0.0,0.0,0.0,0.0
273,19,2,5,0.6939887494508006,True,0.0,0.0,0.0,0.0
653,18,0,0,0.0,True,0.0,0.004053109291827154,0.0,0.0
653,18,0,1,0.0,True,0.0,0.0,0.0,0.0
653,18,0,2,0.0,True,0.0,0.004604743034578767,0.0,0.0
653,18,0,3,0.0,True,0.0,0.0005409093688047845,0.0,0.0
653,18,0,4,0.0,True,0.0,0.0,0.0,0.0
653,18,0,5,0.0,True,0.0,0.0023363509680076524,0.0,0.0
653,18,0,6,0.7843700735981461,True,0.0,0.008526109253857167,0.0,0.008526109253857167
653,18,1,0,0.0,True,0.0,0.0,0.0,0.0
653,18,1,1,0.0,True,0.0,0.0,0.0,0.0
653,18,1,2,0.0,True,0.0,0.0,0.0,0.0
653,18,1,3,0.0,True,0.0,0.0007914676301021301,0.0,0.0
653,18,1,4,0.0,True,0.0,0.0,0.0,0.0
653,18,1,5,0.0,True,0.0,0.0,0.0,0.0
653,18,1,6,0.8272092854775956,True,0.0,0.006675969793771723,0.0,0.006675969793771723
653,18,2,0,0.0,True,0.0,0.0016529005281753363,0.0,0.0
653,18,2,1,0.0,True,0.0,0.0,0.0,0.0
653,18,2,2,0.0,True,0.0,0.004505187094121964,0.0,0.0
653,18,2,3,0.0,True,0.0,0.0014615072370080622,0.0,0.0
653,18,2,4,0.0,True,0.0,0.002672979396036659,0.0,0.0
653,18,2,5,0.0,True,0.0,0.0,0.0,0.0
653,18,2,6,0.800380713887582,True,0.0,0.003900143738179909,0.0,0.003900143738179909
503,16,0,0,0.0,True,0.0,0.0,0.0,0.0
503,16,0,1,0.0,True,0.0,0.0021399475048604444,0.0,0.0
503,16,0,2,0.0,True,0.0,0.0051102161761723795,0.0,0.0
503,16,0,3,0.0,True,0.0,0.0,0.0,0.0
503,16,0,4,0.0,True,0.0,0.0,0.0,0.0
503,16,0,5,0.0,True,0.0,0.0,0.0,0.0
503,16,0,6,0.0,True,0.0,0.0,0.0,0.0
503,16,0,7,0.0,True,0.0,0.0,0.0,0.0
503,16,0,8,0.804292900120083,True,0.0,0.0,0.0,0.0
503,16,1,0,0.0,True,0.0,0.0,0.0,0.0
503,16,1,1,0.0,True,0.0,0.0,0.0,0.0
503,16,1,2,0.0,True,0.0,0.0,0.0,0.0
503,16,1,3,0.0,True,0.0,0.0,0.0,0.0
503,16,1,4,0.0,True,0.0,0.0,0.0,0.0
503,16,1,5,0.0,True,0.0,0.0,0.0,0.0
503,16,1,6,0.0,True,0.0,0.0,0.0,0.0
503,16,1,7,0.0,True,0.0,0.0024149318496883405,0.0,0.0
503,16,1,8,0.8197131679340051,True,0.0,0.0,0.0,0.0
503,16,2,0,0.0,True,0.0,0.0,0.0,0.0
503,16,2,1,0.0,True,0.0,0.0,0.0,0.0
503,16,2,2,0.0,True,0.0,0.0,0.0,0.0
503,16,2,3,0.0,True,0.0,0.0,0.0,0.0
503,16,2,4,0.0,True,0.0,0.0,0.0,0.0
503,16,2,5,0.0,True,0.0,0.0,0.0,0.0
503,16,2,6,0.0,True,0.0,0.0,0.0,0.0
503,16,2,7,0.0,True,0.0,0.0020479012058760605,0.0,0.0
503,16,2,8,0.8467059205783481,True,0.0,0.0,0.0,0.0
230,18,0,0,0.0,True,0.0,0.0,0.0,0.0
230,18,0,1,0.7882446672767328,True,0.0,0.0,0.0,0.0
230,18,0,2,0.7882446672767328,True,0.0,0.0,0.0,0.0
230,18,0,3,0.7917825134800321,True,0.0,0.0,0.0,0.0
230,18,0,4,0.9760704618445297,True,0.0,0.0,0.0,0.0
230,18,0,5,0.95458608342827,True,0.0,0.0,0.0,0.0
230,18,0,6,0.0,True,0.0,0.0,0.0,0.0
230,18,1,0,0.0,True,0.0,0.0,0.0,0.0
230,18,1,1,0.8020411841674003,True,0.0,0.0,0.0,0.0
230,18,1,2,0.8020411841674003,True,0.0,0.0,0.0,0.0
230,18,1,3,0.8106749393642976,True,0.0,0.004149500583931923,0.0,0.004149500583931923
230,18,1,4,0.9842516446856333,True,0.0,0.0016503896508598766,0.0,0.0016503896508598766
230,18,1,5,0.9714668871673102,True,0.0,0.0017631800969232806,0.0,0.0017631800969232806
230,18,1,6,0.0,True,0.0,0.0,0.0,0.0
230,18,2,0,0.0,True,0.0,0.0,0.0,0.0
230,18,2,1,0.8015170045778386,True,0.0,0.0,0.0,0.0
230,18,2,2,0.8015170045778386,True,0.0,0.0,0.0,0.0
230,18,2,3,0.8067019229151349,True,0.0,0.008549327570811106,0.0,0.008549327570811106
230,18,2,4,0.9770632103207402,True,0.0,0.004807411491717974,0.0,0.004807411491717974
230,18,2,5,0.9590504626995565,True,0.0,0.0021562010769566853,0.0,0.0021562010769566853
230,18,2,6,0.0,True,0.0,0.0,0.0,0.0
