time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
6.060000000000000000e+04,1.218358024691358100e-02,3.407400377520456991e-01,7.892385721638318641e-01,3.223795719718321462e-01
6.066000000000000000e+04,1.218328000000000119e-02,3.402551077560342918e-01,7.894310753818670756e-01,3.223839757820654017e-01
6.072000000000000000e+04,1.218297086419753081e-02,3.397720825287839919e-01,7.896216167632382765e-01,3.223885043779485260e-01
6.078000000000000000e+04,1.218265135802469243e-02,3.392909963086493952e-01,7.898099825065743040e-01,3.223931790944747355e-01
6.084000000000000000e+04,1.218231999999999995e-02,3.388118825263672917e-01,7.899959590648262253e-01,3.223980211867502610e-01
6.090000000000000000e+04,1.218197530864197596e-02,3.383347738267455385e-01,7.901793331367400475e-01,3.224030518297535952e-01
6.096000000000000000e+04,1.218161580246913435e-02,3.378597020892152303e-01,7.903598916594039014e-01,3.224082921180912442e-01
6.102000000000000000e+04,1.218123999999999769e-02,3.373866984473411490e-01,7.905374218018131893e-01,3.224137630657549769e-01
6.108000000000000000e+04,1.218084641975308684e-02,3.369157933073781974e-01,7.907117109593814197e-01,3.224194856058805736e-01
6.114000000000000000e+04,1.218043358024691394e-02,3.364470163659471491e-01,7.908825467493435513e-01,3.224254805905114596e-01
6.120000000000000000e+04,1.217999999999999985e-02,3.359803966268973818e-01,7.910497170070065476e-01,3.224317687903668350e-01
6.126000000000000000e+04,1.217954098765432029e-02,3.355160792648881340e-01,7.912125247747068268e-01,3.224384176108124889e-01
6.132000000000000000e+04,1.217905382716049333e-02,3.350541311142178902e-01,7.913705752690212147e-01,3.224454649495940850e-01
6.138000000000000000e+04,1.217853999999999985e-02,3.345944668993142690e-01,7.915241073601472221e-01,3.224528884171189436e-01
6.144000000000000000e+04,1.217800098765432076e-02,3.341370055070286282e-01,7.916733573407389590e-01,3.224606657001829468e-01
6.150000000000000000e+04,1.217743827160493696e-02,3.336816692527769801e-01,7.918185594604131294e-01,3.224687745665306693e-01
6.156000000000000000e+04,1.217685333333333279e-02,3.332283833931948269e-01,7.919599462743523999e-01,3.224771928681963717e-01
6.162000000000000000e+04,1.217624765432098743e-02,3.327770757792936629e-01,7.920977488867201322e-01,3.224858985430295588e-01
6.168000000000000000e+04,1.217562271604938177e-02,3.323276765944124245e-01,7.922321971312602518e-01,3.224948696152947769e-01
6.174000000000000000e+04,1.217498000000000018e-02,3.318801181474749784e-01,7.923635197113688688e-01,3.225040841957756976e-01
6.180000000000000000e+04,1.217432098765432180e-02,3.314343347046158073e-01,7.924919443123724649e-01,3.225135204815777756e-01
6.186000000000000000e+04,1.217364716049382754e-02,3.309902623486923878e-01,7.926176976938449359e-01,3.225231567557307888e-01
