time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
1.665000000000000000e+05,1.200000000000000025e-02,1.251511896571240179e-01,8.857144568199472046e-01,1.560861909233324241e-04
1.665600000000000000e+05,1.200000000000000025e-02,1.251249820687265757e-01,8.857321378170779358e-01,1.560862272496556398e-04
1.666200000000000000e+05,1.200000000000000025e-02,1.250987961361476608e-01,8.857498051105711090e-01,1.560862635286093579e-04
1.666800000000000000e+05,1.200000000000000025e-02,1.250726318313473140e-01,8.857674587171570080e-01,1.560862997601935242e-04
1.667400000000000000e+05,1.200000000000000025e-02,1.250464891263340372e-01,8.857850986535387161e-01,1.560863359442340428e-04
1.668000000000000000e+05,1.200000000000000025e-02,1.250203679931649881e-01,8.858027249363920053e-01,1.560863720812533367e-04
1.668600000000000000e+05,1.200000000000000025e-02,1.249942684039457019e-01,8.858203375823652248e-01,1.560864081712514328e-04
1.669200000000000000e+05,1.200000000000000025e-02,1.249681903308300646e-01,8.858379366080795236e-01,1.560864442140541541e-04
1.669800000000000000e+05,1.200000000000000025e-02,1.249421337460202841e-01,8.858555220301292943e-01,1.560864802100098278e-04
1.670400000000000000e+05,1.200000000000000025e-02,1.249160986217664748e-01,8.858730938650808406e-01,1.560865161591184537e-04
1.671000000000000000e+05,1.200000000000000025e-02,1.248900849303669763e-01,8.858906521294748204e-01,1.560865520613800047e-04
1.671600000000000000e+05,1.200000000000000025e-02,1.248640926441679927e-01,8.859081968398239137e-01,1.560865879169686581e-04
1.672200000000000000e+05,1.200000000000000025e-02,1.248381217355634537e-01,8.859257280126138223e-01,1.560866237258844136e-04
1.672800000000000000e+05,1.200000000000000025e-02,1.248121721769950843e-01,8.859432456643036025e-01,1.560866594883013943e-04
1.673400000000000000e+05,1.200000000000000025e-02,1.247862439409521684e-01,8.859607498113261093e-01,1.560866952042196272e-04
1.674000000000000000e+05,1.200000000000000025e-02,1.247603369999714940e-01,8.859782404700863312e-01,1.560867308738132623e-04
1.674600000000000000e+05,1.200000000000000025e-02,1.247344513266372412e-01,8.859957176569630555e-01,1.560867664969081768e-04
1.675200000000000000e+05,1.200000000000000025e-02,1.247085868935809694e-01,8.860131813883085350e-01,1.560868020738526163e-04
1.675800000000000000e+05,1.200000000000000025e-02,1.246827436734814359e-01,8.860306316804479332e-01,1.560868376048207579e-04
1.676400000000000000e+05,1.200000000000000025e-02,1.246569216390644164e-01,8.860480685496805453e-01,1.560868730896384517e-04
1.677000000000000000e+05,1.200000000000000025e-02,1.246311207631026902e-01,8.860654920122786882e-01,1.560869085283056977e-04
1.677600000000000000e+05,1.200000000000000025e-02,1.246053410184159715e-01,8.860829020844881443e-01,1.560869439213449729e-04
1.678200000000000000e+05,1.200000000000000025e-02,1.245795823778707012e-01,8.861002987825284949e-01,1.560869792684079231e-04
1.678800000000000000e+05,1.200000000000000025e-02,1.245538448143801713e-01,8.861176821225933420e-01,1.560870145698429025e-04
1.679400000000000000e+05,1.200000000000000025e-02,1.245281283009042478e-01,8.861350521208487541e-01,1.560870498254757341e-04
1.680000000000000000e+05,1.200000000000000025e-02,1.245024328104490374e-01,8.861524087934362637e-01,1.560870850354805948e-04
1.680600000000000000e+05,1.200000000000000025e-02,1.244767583160673458e-01,8.861697521564696478e-01,1.560871202000316076e-04
1.681200000000000000e+05,1.200000000000000025e-02,1.244511047908581081e-01,8.861870822260379255e-01,1.560871553193029224e-04
1.681800000000000000e+05,1.200000000000000025e-02,1.244254722079664588e-01,8.862043990182029152e-01,1.560871903929462665e-04
1.682400000000000000e+05,1.200000000000000025e-02,1.243998605405838287e-01,8.862217025490007893e-01,1.560872254214840625e-04
1.683000000000000000e+05,1.200000000000000025e-02,1.243742697619473758e-01,8.862389928344420742e-01,1.560872604047421877e-04
1.683600000000000000e+05,1.200000000000000025e-02,1.243486998453403602e-01,8.862562698905107617e-01,1.560872953428947649e-04
1.684200000000000000e+05,1.200000000000000025e-02,1.243231507640917277e-01,8.862735337331659746e-01,1.560873302361159712e-04
1.684800000000000000e+05,1.200000000000000025e-02,1.242976224915762484e-01,8.862907843783395245e-01,1.560873650844058066e-04
1.685400000000000000e+05,1.200000000000000025e-02,1.242721150012142395e-01,8.863080218419386869e-01,1.560873998877642711e-04
1.686000000000000000e+05,1.200000000000000025e-02,1.242466282664715510e-01,8.863252461398443138e-01,1.560874346463654876e-04
1.686600000000000000e+05,1.200000000000000025e-02,1.242211622608593580e-01,8.863424572879121666e-01,1.560874693602094831e-04
1.687200000000000000e+05,1.200000000000000025e-02,1.241957169579342990e-01,8.863596553019720270e-01,1.560875040292962577e-04
1.687800000000000000e+05,1.200000000000000025e-02,1.241702923312981294e-01,8.863768401978283640e-01,1.560875386539741113e-04
1.688400000000000000e+05,1.200000000000000025e-02,1.241448883545977766e-01,8.863940119912595561e-01,1.560875732340688939e-04
1.689000000000000000e+05,1.200000000000000025e-02,1.241195050015251600e-01,8.864111706980192240e-01,1.560876077697547556e-04
1.689600000000000000e+05,1.200000000000000025e-02,1.240941422458172738e-01,8.864283163338351201e-01,1.560876422610316962e-04
1.690200000000000000e+05,1.200000000000000025e-02,1.240688000612558683e-01,8.864454489144099059e-01,1.560876767080738659e-04
