time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
2.232000000000000000e+04,1.366530605141727354e-02,1.033087840592618711e+00,7.206896498105521687e-01,1.516325175497085622e-04
2.238000000000000000e+04,1.365946318611294119e-02,1.030571234267283032e+00,7.207318168055030227e-01,1.516431079658343232e-04
2.244000000000000000e+04,1.365365122390683507e-02,1.028061027144117956e+00,7.207762637596256683e-01,1.516537389666634339e-04
2.250000000000000000e+04,1.364786420566908333e-02,1.025557213744386020e+00,7.208223622954008647e-01,1.516644081931243517e-04
2.256000000000000000e+04,1.364209617226983320e-02,1.023059787109059871e+00,7.208694830570481216e-01,1.516751132351188054e-04
2.262000000000000000e+04,1.363634116457921285e-02,1.020568738798521391e+00,7.209169957172956167e-01,1.516858516407519337e-04
2.268000000000000000e+04,1.363059322346737122e-02,1.018084058893570454e+00,7.209642689859936393e-01,1.516966209230370460e-04
2.274000000000000000e+04,1.362484638980443821e-02,1.015605735997576531e+00,7.210106706206792504e-01,1.517074185672972260e-04
2.280000000000000000e+04,1.361909470446055932e-02,1.013133757239621069e+00,7.210555674392178371e-01,1.517182420364769472e-04
2.286000000000000000e+04,1.361333220830586790e-02,1.010668108278507393e+00,7.210983253345920607e-01,1.517290887755829917e-04
2.292000000000000000e+04,1.360755294221050425e-02,1.008208773307528894e+00,7.211383092919365634e-01,1.517399562161252070e-04
2.298000000000000000e+04,1.360175094704460692e-02,1.005755735059906009e+00,7.211748834078665071e-01,1.517508417812542417e-04
2.304000000000000000e+04,1.359592026367831274e-02,1.003308974814790977e+00,7.212074109121711096e-01,1.517617428868062559e-04
2.310000000000000000e+04,1.359005493298176374e-02,1.000868472403786846e+00,7.212352541919232474e-01,1.517726569454826830e-04
2.316000000000000000e+04,1.358414899582509501e-02,9.984342062178994670e-01,7.212577748180435400e-01,1.517835813701591064e-04
2.322000000000000000e+04,1.357819649307844510e-02,9.960061532148586361e-01,7.212743335743766471e-01,1.517945135744947979e-04
2.328000000000000000e+04,1.357219146561195432e-02,9.935842889267667566e-01,7.212842904892977636e-01,1.518054509771994600e-04
2.334000000000000000e+04,1.356612795429575948e-02,9.911685874680071784e-01,7.212870048699053793e-01,1.518163910023814984e-04
2.340000000000000000e+04,1.356000000000000087e-02,9.887590215433742502e-01,7.212818353388146253e-01,1.518273310815508690e-04
2.346000000000000000e+04,1.355380912455312475e-02,9.863555629067816133e-01,7.212689360652131398e-01,1.518381642175077888e-04
2.352000000000000000e+04,1.354756399599599780e-02,9.839581844944282896e-01,7.212492227419468049e-01,1.518489231377984083e-04
2.358000000000000000e+04,1.354126937451737532e-02,9.815668604512954865e-01,7.212231965488615781e-01,1.518596084868745590e-04
2.364000000000000000e+04,1.353493002030602133e-02,9.791815659053200172e-01,7.211913596382182323e-01,1.518702207022076432e-04
2.370000000000000000e+04,1.352855069355069460e-02,9.768022770032271929e-01,7.211542150769871817e-01,1.518807604966043734e-04
2.376000000000000000e+04,1.352213615444015568e-02,9.744289709405218325e-01,7.211122667952042375e-01,1.518912288231149968e-04
2.382000000000000000e+04,1.351569116316316509e-02,9.720616259855060504e-01,7.210660195406127793e-01,1.519016268264448293e-04
2.388000000000000000e+04,1.350922047990847988e-02,9.697002214984816737e-01,7.210159788387213720e-01,1.519119558043792364e-04
2.394000000000000000e+04,1.350272886486486579e-02,9.673447379471020735e-01,7.209626509575315367e-01,1.519222171788744394e-04
2.400000000000000000e+04,1.349622107822107814e-02,9.649951569185986067e-01,7.209065428763871131e-01,1.519324124736789051e-04
2.406000000000000000e+04,1.348970188016588093e-02,9.626514611294294532e-01,7.208481622585307669e-01,1.519425432964826618e-04
2.412000000000000000e+04,1.348317603088803295e-02,9.603136344327715124e-01,7.207880174270500095e-01,1.519526113251592071e-04
2.418000000000000000e+04,1.347664829057629125e-02,9.579816618241805415e-01,7.207266173439729195e-01,1.519626182973164556e-04
2.424000000000000000e+04,1.347012341941941985e-02,9.556555294456727800e-01,7.206644715923234967e-01,1.519725660006311305e-04
2.430000000000000000e+04,1.346360617760617925e-02,9.533352245884365583e-01,7.206020903609824391e-01,1.519824562651861648e-04
2.436000000000000000e+04,1.345710132532532480e-02,9.510207356943425339e-01,7.205399844322321057e-01,1.519922909574624055e-04
2.442000000000000000e+04,1.345061362276562394e-02,9.487120523563878915e-01,7.204786651718897428e-01,1.520020719753752169e-04
2.448000000000000000e+04,1.344414783011582855e-02,9.464091653181838648e-01,7.204186445219379342e-01,1.520118012424404160e-04
2.454000000000000000e+04,1.343770870756470955e-02,9.441120664725921596e-01,7.203604349955958774e-01,1.520214807057715075e-04
2.460000000000000000e+04,1.343130101530101532e-02,9.418207488595736754e-01,7.203045496747620957e-01,1.520311123306808984e-04
2.466000000000000000e+04,1.342492951351351334e-02,9.395352066633348986e-01,7.202515022097917274e-01,1.520406980993738687e-04
2.472000000000000000e+04,1.341859896239096239e-02,9.372554352088111607e-01,7.202018068215597646e-01,1.520502400070300475e-04
2.478000000000000000e+04,1.341231412212212301e-02,9.349814309575501525e-01,7.201559783057793762e-01,1.520597400603230977e-04
2.484000000000000000e+04,1.340607975289575225e-02,9.327131915030273390e-01,7.201145320395460070e-01,1.520692002751568208e-04
2.490000000000000000e+04,1.339990061490061411e-02,9.304507155654335726e-01,7.200779839900800505e-01,1.520786226747493982e-04
2.496000000000000000e+04,1.339378146832546912e-02,9.281940029859641061e-01,7.200468507256517769e-01,1.520880092880660961e-04
2.502000000000000000e+04,1.338772707335907260e-02,9.259430547206346507e-01,7.200216494286586499e-01,1.520973621479905415e-04
2.508000000000000000e+04,1.338174219019019201e-02,9.236978728336497912e-01,7.200028979108581417e-01,1.521066832903669925e-04
2.514000000000000000e+04,1.337583157900757921e-02,9.214584604903413023e-01,7.199911146307197418e-01,1.521159747530424994e-04
2.520000000000000000e+04,1.336999999999999994e-02,9.192248219496907957e-01,7.199868187129050412e-01,1.521252385738640584e-04
2.526000000000000000e+04,1.336419983394383434e-02,9.169969593942479680e-01,7.199848862826890850e-01,1.521350962761437882e-04
2.532000000000000000e+04,1.335838372649572788e-02,9.147748628721494857e-01,7.199802140191938760e-01,1.521449386268690720e-04
2.538000000000000000e+04,1.335255683516483466e-02,9.125585192376781674e-01,7.199733536877863660e-01,1.521547444512568457e-04
2.544000000000000000e+04,1.334672431746031750e-02,9.103479157804685862e-01,7.199648583953052183e-01,1.521645072863288175e-04
2.550000000000000000e+04,1.334089133089133052e-02,9.081430404767718567e-01,7.199552823723636141e-01,1.521742243044557706e-04
2.556000000000000000e+04,1.333506303296703305e-02,9.059438821191136970e-01,7.199451808563528399e-01,1.521838943264502335e-04
2.562000000000000000e+04,1.332924458119658095e-02,9.037504303973197262e-01,7.199351100153714711e-01,1.521935170939568032e-04
2.568000000000000000e+04,1.332344113308913183e-02,9.015626759536505830e-01,7.199256268946989668e-01,1.522030929289836876e-04
2.574000000000000000e+04,1.331765784615384501e-02,8.993806104221093722e-01,7.199172893777604498e-01,1.522126225458178875e-04
2.580000000000000000e+04,1.331189987789987809e-02,8.972042264572170911e-01,7.199106561573747065e-01,1.522221069391321716e-04
2.586000000000000000e+04,1.330617238583638520e-02,8.950335177553394583e-01,7.199062867148697809e-01,1.522315473121470871e-04
2.592000000000000000e+04,1.330048052747252567e-02,8.928684790705030405e-01,7.199047413055440492e-01,1.522409450270844928e-04
2.598000000000000000e+04,1.329482946031745882e-02,8.907091062259886449e-01,7.199065809494785695e-01,1.522503015700758648e-04
2.604000000000000000e+04,1.328922434188034227e-02,8.885553961225988173e-01,7.199123674270071493e-01,1.522596185256489053e-04
2.610000000000000000e+04,1.328367032967032839e-02,8.864073467442397103e-01,7.199226632783612967e-01,1.522688975577449785e-04
2.616000000000000000e+04,1.327817258119657999e-02,8.842649571612859472e-01,7.199380318071264551e-01,1.522781403947418336e-04
2.622000000000000000e+04,1.327273625396825293e-02,8.821282275320909694e-01,7.199590370872390732e-01,1.522873488174372291e-04
2.628000000000000000e+04,1.326736650549450482e-02,8.799971591029158713e-01,7.199862439733201169e-01,1.522965246500799521e-04
2.634000000000000000e+04,1.326206849328449150e-02,8.778717542064893298e-01,7.200202181141861502e-01,1.523056697525330418e-04
2.640000000000000000e+04,1.325684737484737231e-02,8.757520162593723789e-01,7.200615259694085335e-01,1.523147860140042285e-04
2.646000000000000000e+04,1.325170830769230659e-02,8.736379497582634768e-01,7.201107348288205978e-01,1.523238753477343453e-04
2.652000000000000000e+04,1.324665644932844846e-02,8.715295602753561077e-01,7.201684128348913028e-01,1.523329396869046819e-04
2.658000000000000000e+04,1.324169695726495725e-02,8.694268544528360732e-01,7.202351290079033186e-01,1.523419809804572769e-04
2.664000000000000000e+04,1.323683498901098883e-02,8.673298399965994054e-01,7.203114532738733589e-01,1.523510011896120537e-04
2.670000000000000000e+04,1.323207570207570252e-02,8.652385256692515236e-01,7.203979564951763503e-01,1.523600022859509270e-04
2.676000000000000000e+04,1.322742425396825419e-02,8.631529212824342601e-01,7.204952105038348042e-01,1.523689862481090074e-04
2.682000000000000000e+04,1.322288580219780144e-02,8.610730376885333825e-01,7.206037881374409704e-01,1.523779550595977131e-04
2.688000000000000000e+04,1.321846550427350532e-02,8.589988867717985865e-01,7.207242632776889035e-01,1.523869107074114619e-04
2.694000000000000000e+04,1.321416851770451650e-02,8.569304814389069325e-01,7.208572108914916843e-01,1.523958551797637755e-04
2.700000000000000000e+04,1.320999999999999952e-02,8.548678356089991492e-01,7.210032070746685839e-01,1.524047904647811143e-04
2.706000000000000000e+04,1.320595762755762820e-02,8.528109638100240808e-01,7.211620120480429774e-01,1.524138121191414999e-04
2.712000000000000000e+04,1.320203087283087183e-02,8.507598792114039465e-01,7.213324892185314363e-01,1.524228987500227670e-04
2.718000000000000000e+04,1.319821258741258815e-02,8.487145934117348300e-01,7.215138693301074158e-01,1.524320494284948056e-04
2.724000000000000000e+04,1.319449562289562276e-02,8.466751165952848268e-01,7.217053817743279698e-01,1.524412631483036977e-04
2.730000000000000000e+04,1.319087283087282993e-02,8.446414574914342666e-01,7.219062545786373297e-01,1.524505385255455739e-04
2.736000000000000000e+04,1.318733706293706044e-02,8.426136233432462985e-01,7.221157143921196342e-01,1.524598738786025901e-04
2.742000000000000000e+04,1.318388117068117031e-02,8.405916198838209175e-01,7.223329864696869107e-01,1.524692672958013714e-04
2.748000000000000000e+04,1.318049800569800513e-02,8.385754513187073655e-01,7.225572946560313570e-01,1.524787166859170465e-04
2.754000000000000000e+04,1.317718041958041916e-02,8.365651203130985980e-01,7.227878613703282440e-01,1.524882198140489829e-04
2.760000000000000000e+04,1.317392126392126495e-02,8.345606279828963192e-01,7.230239075923815539e-01,1.524977743297461022e-04
2.766000000000000000e+04,1.317071339031339154e-02,8.325619738889580290e-01,7.232646528507408190e-01,1.525073777888633661e-04
2.772000000000000000e+04,1.316754965034965148e-02,8.305691560340093815e-01,7.235093152131738536e-01,1.525170276709768009e-04
2.778000000000000000e+04,1.316442289562289730e-02,8.285821708618072989e-01,7.237571112798041328e-01,1.525267213923579552e-04
2.784000000000000000e+04,1.316132597772597633e-02,8.266010132582379821e-01,7.240072561791492944e-01,1.525364563190353647e-04
2.790000000000000000e+04,1.315825174825174804e-02,8.246256765540693756e-01,7.242589635672702642e-01,1.525462297753280092e-04
2.796000000000000000e+04,1.315519305879305802e-02,8.226561525291469223e-01,7.245114456301710026e-01,1.525560390529882816e-04
2.802000000000000000e+04,1.315214276094276054e-02,8.206924314178365432e-01,7.247639130896068593e-01,1.525658814176457801e-04
2.808000000000000000e+04,1.314909370629370640e-02,8.187345019155609638e-01,7.250155752124033404e-01,1.525757541160344382e-04
2.814000000000000000e+04,1.314603874643874640e-02,8.167823511862823960e-01,7.252656398233858770e-01,1.525856543800852786e-04
2.820000000000000000e+04,1.314297073297073307e-02,8.148359648708188852e-01,7.255133133220096342e-01,1.525955794327604244e-04
2.826000000000000000e+04,1.313988251748251720e-02,8.128953270958776400e-01,7.257578007027631894e-01,1.526055264918845065e-04
2.832000000000000000e+04,1.313676695156695134e-02,8.109604204837159713e-01,7.259983055794115847e-01,1.526154927738018947e-04
2.838000000000000000e+04,1.313361688681688628e-02,8.090312261623391343e-01,7.262340302131392589e-01,1.526254754968596700e-04
2.844000000000000000e+04,1.313042517482517456e-02,8.071077237761605794e-01,7.264641755446475946e-01,1.526354718848036709e-04
2.850000000000000000e+04,1.312718466718466696e-02,8.051898914970491150e-01,7.266879412302530428e-01,1.526454791687811775e-04
2.856000000000000000e+04,1.312388821548821603e-02,8.032777060357024768e-01,7.269045256820321210e-01,1.526554945903887126e-04
2.862000000000000000e+04,1.312052867132867257e-02,8.013711426532826865e-01,7.271131261120536982e-01,1.526655154028909282e-04
2.868000000000000000e+04,1.311709888629888736e-02,7.994701751732653516e-01,7.273129385807330927e-01,1.526755388747909380e-04
2.874000000000000000e+04,1.311359171199171295e-02,7.975747759934401770e-01,7.275031580493485084e-01,1.526855622902654618e-04
2.880000000000000000e+04,1.311000000000000013e-02,7.956849160980244973e-01,7.276829784367470078e-01,1.526955829514290461e-04
2.886000000000000000e+04,1.310631402020201973e-02,7.938005649019517218e-01,7.278513059443332267e-01,1.527056128159496738e-04
2.892000000000000000e+04,1.310253397979798014e-02,7.919216905121923000e-01,7.280081495819260562e-01,1.527155580289688084e-04
2.898000000000000000e+04,1.309866763636363673e-02,7.900482616811284053e-01,7.281543584003624670e-01,1.527254143847003940e-04
2.904000000000000000e+04,1.309472274747474664e-02,7.881802483388160585e-01,7.282907835006953157e-01,1.527351807988701316e-04
2.910000000000000000e+04,1.309070707070707218e-02,7.863176216923776218e-01,7.284182778807204439e-01,1.527448573541134984e-04
2.916000000000000000e+04,1.308662836363636353e-02,7.844603542903554327e-01,7.285376963143178619e-01,1.527544448001575436e-04
2.922000000000000000e+04,1.308249438383838475e-02,7.826084200686502790e-01,7.286498952502216131e-01,1.527639443270742609e-04
2.928000000000000000e+04,1.307831288888888950e-02,7.807617943846909547e-01,7.287557327249442052e-01,1.527733574398036490e-04
2.934000000000000000e+04,1.307409163636363489e-02,7.789204540433384283e-01,7.288560682871287888e-01,1.527826858790882949e-04
2.940000000000000000e+04,1.306983838383838324e-02,7.770843773166318247e-01,7.289517629316982772e-01,1.527919315689664655e-04
2.946000000000000000e+04,1.306556088888888995e-02,7.752535439587566746e-01,7.290436790427433644e-01,1.528010965791551444e-04
2.952000000000000000e+04,1.306126690909090865e-02,7.734279352171842259e-01,7.291326803444379001e-01,1.528101830964018323e-04
2.958000000000000000e+04,1.305696420202020168e-02,7.716075338406821471e-01,7.292196318594543758e-01,1.528191934036733678e-04
2.964000000000000000e+04,1.305266052525252442e-02,7.697923240847046600e-01,7.293053998745024913e-01,1.528281298628277475e-04
2.970000000000000000e+04,1.304836363636363572e-02,7.679822917145607830e-01,7.293908519126961476e-01,1.528369949026846220e-04
2.976000000000000000e+04,1.304408129292929271e-02,7.661774240066610009e-01,7.294768567125299308e-01,1.528457910061380902e-04
2.982000000000000000e+04,1.303982125252525250e-02,7.643777097480979332e-01,7.295642842132836758e-01,1.528545207037129326e-04
2.988000000000000000e+04,1.303559127272727221e-02,7.625831392347381943e-01,7.296540055467161112e-01,1.528631865632897090e-04
2.994000000000000000e+04,1.303139911111111070e-02,7.607937042680058548e-01,7.297468930349338967e-01,1.528717911861862623e-04
3.000000000000000000e+04,1.302725252525252508e-02,7.590093981504688614e-01,7.298438201943421300e-01,1.528803372010624148e-04
3.006000000000000000e+04,1.302315927272727075e-02,7.572302156803436546e-01,7.299456617456054897e-01,1.528888272586082994e-04
3.012000000000000000e+04,1.301912711111111003e-02,7.554561531450063594e-01,7.300532936295519582e-01,1.528972640287579057e-04
3.018000000000000000e+04,1.301516379797979656e-02,7.536872083135812694e-01,7.301675930289707184e-01,1.529056501965093994e-04
3.024000000000000000e+04,1.301127709090909093e-02,7.519233804286700185e-01,7.302894383962662550e-01,1.529139884592258653e-04
3.030000000000000000e+04,1.300747474747474680e-02,7.501646701972700670e-01,7.304197094869218088e-01,1.529222815233262410e-04
3.036000000000000000e+04,1.300376452525252476e-02,7.484110797809313542e-01,7.305592873987575286e-01,1.529305321033275602e-04
3.042000000000000000e+04,1.300015418181818018e-02,7.466626127851763162e-01,7.307090546169494605e-01,1.529387429179265910e-04
3.048000000000000000e+04,1.299665147474747540e-02,7.449192742482233509e-01,7.308698950647940507e-01,1.529469166890418900e-04
3.054000000000000000e+04,1.299326416161616059e-02,7.431810706290356006e-01,7.310426941601980699e-01,1.529550561402464248e-04
3.060000000000000000e+04,1.298999999999999981e-02,7.414480097947111492e-01,7.312283388778912929e-01,1.529631639948519787e-04
3.066000000000000000e+04,1.298684451028806613e-02,7.397200999570118229e-01,7.314252130840819266e-01,1.529714648708298556e-04
3.072000000000000000e+04,1.298377435390946424e-02,7.379973456371810014e-01,7.316306993694990934e-01,1.529798083189409157e-04
3.078000000000000000e+04,1.298078399999999868e-02,7.362797493784001279e-01,7.318441833171743793e-01,1.529881886513602190e-04
3.084000000000000000e+04,1.297786791769547400e-02,7.345673126885028381e-01,7.320650495096717725e-01,1.529966037412487504e-04
3.090000000000000000e+04,1.297502057613168606e-02,7.328600360604963226e-01,7.322926814898546022e-01,1.530050519723829975e-04
3.096000000000000000e+04,1.297223644444444463e-02,7.311579189723880212e-01,7.325264617414450896e-01,1.530135318341631009e-04
3.102000000000000000e+04,1.296950999176954555e-02,7.294609598828587504e-01,7.327657716758141371e-01,1.530220418138992394e-04
3.108000000000000000e+04,1.296683568724279860e-02,7.277691562265651282e-01,7.330099916219203759e-01,1.530305803632003858e-04
3.114000000000000000e+04,1.296420799999999963e-02,7.260825044102436898e-01,7.332585008184206998e-01,1.530391458895278309e-04
3.120000000000000000e+04,1.296162139917695320e-02,7.244009998099807390e-01,7.335106774076572966e-01,1.530477367560209513e-04
3.126000000000000000e+04,1.295907035390946385e-02,7.227246367697233165e-01,7.337658984314346933e-01,1.530563512848933381e-04
3.132000000000000000e+04,1.295654933333333092e-02,7.210534086009899868e-01,7.340235398286126811e-01,1.530649877623960025e-04
3.138000000000000000e+04,1.295405280658436416e-02,7.193873075836949571e-01,7.342829764345764065e-01,1.530736444438678611e-04
3.144000000000000000e+04,1.295157524279835423e-02,7.177263249679886048e-01,7.345435819826425794e-01,1.530823195581766823e-04
3.150000000000000000e+04,1.294911111111111089e-02,7.160704509770166037e-01,7.348047291074796261e-01,1.530910113128565236e-04
3.156000000000000000e+04,1.294665488065843521e-02,7.144196748105009487e-01,7.350657893505990748e-01,1.530997178978519700e-04
3.162000000000000000e+04,1.294420102057613174e-02,7.127739846490557252e-01,7.353261331679926682e-01,1.531084374890883846e-04
3.168000000000000000e+04,1.294174399999999982e-02,7.111333676591590214e-01,7.355851299399555066e-01,1.531171682519548536e-04
3.174000000000000000e+04,1.293927828806584399e-02,7.094978099987085951e-01,7.358421479831644962e-01,1.531259083453097986e-04
3.180000000000000000e+04,1.293679835390946532e-02,7.078672968230865781e-01,7.360965545650429709e-01,1.531346559224386794e-04
3.186000000000000000e+04,1.293429866666666664e-02,7.062418122916855889e-01,7.363477159204648848e-01,1.531434091354079332e-04
3.192000000000000000e+04,1.293177369547325074e-02,7.046213395748280872e-01,7.365949972708307758e-01,1.531521661362840242e-04
3.198000000000000000e+04,1.292921790946502045e-02,7.030058608610361137e-01,7.368377628455543560e-01,1.531609250792231619e-04
3.204000000000000000e+04,1.292662577777777856e-02,7.013953573646017903e-01,7.370753759059897048e-01,1.531696841227354411e-04
3.210000000000000000e+04,1.292399176954732443e-02,6.997898093334166125e-01,7.373071987718297082e-01,1.531784414311650481e-04
3.216000000000000000e+04,1.292131035390946432e-02,6.981891960570201228e-01,7.375325928500026107e-01,1.531871951760835425e-04
3.222000000000000000e+04,1.291857600000000106e-02,6.965934958748293271e-01,7.377509186660923257e-01,1.531959435380312478e-04
3.228000000000000000e+04,1.291578317695473224e-02,6.950026861845176596e-01,7.379615358983032669e-01,1.532046847073882190e-04
3.234000000000000000e+04,1.291292635390946589e-02,6.934167434505115191e-01,7.381638034139973437e-01,1.532134168853319176e-04
3.240000000000000000e+04,1.290999999999999960e-02,6.918356432125731814e-01,7.383570793088148898e-01,1.532221382855787661e-04
3.246000000000000000e+04,1.290700082304526743e-02,6.902593601744247964e-01,7.385409771365937237e-01,1.532308203741780358e-04
3.252000000000000000e+04,1.290393251028806518e-02,6.886878689419164701e-01,7.387159092557984419e-01,1.532394412183472865e-04
3.258000000000000000e+04,1.290080000000000046e-02,6.871211446949927470e-01,7.388824324020869527e-01,1.532479994327023336e-04
3.264000000000000000e+04,1.289760823045267568e-02,6.855591633032382948e-01,7.390411045495611786e-01,1.532564946806061544e-04
3.270000000000000000e+04,1.289436213991769498e-02,6.840019013733003028e-01,7.391924848333198961e-01,1.532649271416971983e-04
3.276000000000000000e+04,1.289106666666666595e-02,6.824493362816135278e-01,7.393371334856866373e-01,1.532732973190153493e-04
3.282000000000000000e+04,1.288772674897119101e-02,6.809014461983888822e-01,7.394756117813641172e-01,1.532816059392995076e-04
3.288000000000000000e+04,1.288434732510287777e-02,6.793582101056899747e-01,7.396084819892981832e-01,1.532898538937757581e-04
3.294000000000000000e+04,1.288093333333333382e-02,6.778196078112069811e-01,7.397363073299976222e-01,1.532980422000179569e-04
3.300000000000000000e+04,1.287748971193415637e-02,6.762856199587488071e-01,7.398596519375266745e-01,1.533061719739961591e-04
3.306000000000000000e+04,1.287402139917695303e-02,6.747562280361463216e-01,7.399790808256471175e-01,1.533142444110940277e-04
3.312000000000000000e+04,1.287053333333333313e-02,6.732314143810638196e-01,7.400951598577274471e-01,1.533222607711316645e-04
3.318000000000000000e+04,1.286703045267489562e-02,6.717111621850808678e-01,7.402084557201525916e-01,1.533302223662621198e-04
3.324000000000000000e+04,1.286351769547325156e-02,6.701954554963265309e-01,7.403195358990273256e-01,1.533381305522635947e-04
3.330000000000000000e+04,1.285999999999999990e-02,6.686842792208791408e-01,7.404289686600042941e-01,1.533459867207026929e-04
3.336000000000000000e+04,1.285648230452674824e-02,6.671776191231066910e-01,7.405373230311262933e-01,1.533537922930132131e-04
3.342000000000000000e+04,1.285296954732510245e-02,6.656754618250839695e-01,7.406451687885666768e-01,1.533615487156197868e-04
3.348000000000000000e+04,1.284946666666666668e-02,6.641777948051967861e-01,7.407530764451975003e-01,1.533692574550617877e-04
3.354000000000000000e+04,1.284597860082304505e-02,6.626846063960327715e-01,7.408616172419104640e-01,1.533769199952937493e-04
3.360000000000000000e+04,1.284251028806584344e-02,6.611958857816264690e-01,7.409713631416446900e-01,1.533845378340282974e-04
3.366000000000000000e+04,1.283906666666666599e-02,6.597116229941302201e-01,7.410828868260638247e-01,1.533921124799496685e-04
3.372000000000000000e+04,1.283565267489711857e-02,6.582318089099625791e-01,7.411967616948568205e-01,1.533996454507980875e-04
3.378000000000000000e+04,1.283227325102880532e-02,6.567564352454786647e-01,7.413135618676176541e-01,1.534071382708444170e-04
3.384000000000000000e+04,1.282893333333333039e-02,6.552854945522056385e-01,7.414338621882847757e-01,1.534145924697583041e-04
3.390000000000000000e+04,1.282563786008230310e-02,6.538189802116720628e-01,7.415582382321171950e-01,1.534220095807795384e-04
3.396000000000000000e+04,1.282239176954732413e-02,6.523568864298615599e-01,7.416872663151788947e-01,1.534293911388893820e-04
3.402000000000000000e+04,1.281919999999999935e-02,6.508992082313174166e-01,7.418215235063253532e-01,1.534367386802882281e-04
3.408000000000000000e+04,1.281606748971193116e-02,6.494459414529141217e-01,7.419615876416709721e-01,1.534440537405668773e-04
3.414000000000000000e+04,1.281299917695473065e-02,6.479970827373213726e-01,7.421080373415288589e-01,1.534513378542712303e-04
3.420000000000000000e+04,1.280999999999999847e-02,6.465526295261698753e-01,7.422614520298056462e-01,1.534585925542057152e-04
3.426000000000000000e+04,1.280705073251028545e-02,6.451125790686278449e-01,7.424196104409962471e-01,1.534660193839886878e-04
3.432000000000000000e+04,1.280412832921810559e-02,6.436769249925835545e-01,7.425798449051451700e-01,1.534734491723636365e-04
3.438000000000000000e+04,1.280123199999999919e-02,6.422456595923610179e-01,7.427420659331487318e-01,1.534808746820696674e-04
3.444000000000000000e+04,1.279836095473251001e-02,6.408187748892313351e-01,7.429061840262242145e-01,1.534882936591363330e-04
3.450000000000000000e+04,1.279551440329217832e-02,6.393962626972879981e-01,7.430721096235579637e-01,1.534957049021717283e-04
3.456000000000000000e+04,1.279269155555555482e-02,6.379781146523286761e-01,7.432397530798856566e-01,1.535031076313203438e-04
3.462000000000000000e+04,1.278989162139917458e-02,6.365643222278134505e-01,7.434090246534404978e-01,1.535105012763194297e-04
3.468000000000000000e+04,1.278711381069958485e-02,6.351548767447124932e-01,7.435798344988040487e-01,1.535178853839367264e-04
3.474000000000000000e+04,1.278435733333333282e-02,6.337497693780445029e-01,7.437520926624181516e-01,1.535252595724296903e-04
3.480000000000000000e+04,1.278162139917695360e-02,6.323489911614638137e-01,7.439257090796784766e-01,1.535326235042034065e-04
3.486000000000000000e+04,1.277890521810699440e-02,6.309525329906436886e-01,7.441005935730329313e-01,1.535399768717043859e-04
3.492000000000000000e+04,1.277620799999999897e-02,6.295603856258810138e-01,7.442766558507348806e-01,1.535473193876678148e-04
3.498000000000000000e+04,1.277352895473250760e-02,6.281725396941899575e-01,7.444538055060516690e-01,1.535546507790223870e-04
3.504000000000000000e+04,1.277086729218106752e-02,6.267889856910504598e-01,7.446319520167931083e-01,1.535619707825363917e-04
3.510000000000000000e+04,1.276822222222222247e-02,6.254097139819303486e-01,7.448110047450728910e-01,1.535692791426408526e-04
3.516000000000000000e+04,1.276559295473250928e-02,6.240347148036464731e-01,7.449908729372433092e-01,1.535765756088171969e-04
3.522000000000000000e+04,1.276297869958847517e-02,6.226639782656280264e-01,7.451714657239678630e-01,1.535838599354231592e-04
3.528000000000000000e+04,1.276037866666666389e-02,6.212974943511060388e-01,7.453526921203939004e-01,1.535911318792545740e-04
3.534000000000000000e+04,1.275779206584361919e-02,6.199352529182668992e-01,7.455344610264139638e-01,1.535983912002420295e-04
3.540000000000000000e+04,1.275521810699588483e-02,6.185772437013783431e-01,7.457166812269980793e-01,1.536056376603189063e-04
3.546000000000000000e+04,1.275265599999999937e-02,6.172234563119056716e-01,7.458992613925862214e-01,1.536128710234212962e-04
3.552000000000000000e+04,1.275010495473250828e-02,6.158738802396260814e-01,7.460821100795365091e-01,1.536200910552268449e-04
3.558000000000000000e+04,1.274756418106995706e-02,6.145285048537463268e-01,7.462651357306205879e-01,1.536272975226322208e-04
3.564000000000000000e+04,1.274503288888888600e-02,6.131873194040299291e-01,7.464482466755648638e-01,1.536344901940144621e-04
3.570000000000000000e+04,1.274251028806584057e-02,6.118503130219377084e-01,7.466313511316333695e-01,1.536416688397533180e-04
3.576000000000000000e+04,1.273999558847736455e-02,6.105174747217778641e-01,7.468143572042537093e-01,1.536488332309251376e-04
3.582000000000000000e+04,1.273748799999999820e-02,6.091887934018745954e-01,7.469971728876794170e-01,1.536559831403478240e-04
3.588000000000000000e+04,1.273498673251028702e-02,6.078642578457499335e-01,7.471797060656962808e-01,1.536631183424937185e-04
3.594000000000000000e+04,1.273249099588477304e-02,6.065438567233206735e-01,7.473618645123640825e-01,1.536702386129671781e-04
3.600000000000000000e+04,1.272999999999999826e-02,6.052275785921104045e-01,7.475435558927983060e-01,1.536773437289398823e-04
3.606000000000000000e+04,1.272751552516619006e-02,6.039154119941805288e-01,7.477249897706701454e-01,1.536844136774880314e-04
3.612000000000000000e+04,1.272503998480531591e-02,6.026073458045277942e-01,7.479064504724219908e-01,1.536914637951890109e-04
3.618000000000000000e+04,1.272257353846153669e-02,6.013033690351488048e-01,7.480879577440503470e-01,1.536984947426037011e-04
