time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
6.504000000000000000e+04,2.000000000000000042e-02,5.895667083004871856e-01,1.864740662615617328e+00,1.559519023221783587e-04
6.510000000000000000e+04,2.000000000000000042e-02,5.890346789879914446e-01,1.865213337469199928e+00,1.559533157963961835e-04
6.516000000000000000e+04,2.000000000000000042e-02,5.885034831127486932e-01,1.865685587519914312e+00,1.559547266566701162e-04
6.522000000000000000e+04,2.000000000000000042e-02,5.879731191360261233e-01,1.866157413014336797e+00,1.559561349083117717e-04
6.528000000000000000e+04,2.000000000000000042e-02,5.874435855220552227e-01,1.866628814199584152e+00,1.559575405561103691e-04
6.534000000000000000e+04,2.000000000000000042e-02,5.869148807380264454e-01,1.867099791323318048e+00,1.559589436052904890e-04
6.540000000000000000e+04,2.000000000000000042e-02,5.863870032540829946e-01,1.867570344633735946e+00,1.559603440607283578e-04
6.546000000000000000e+04,2.000000000000000042e-02,5.858599515433158267e-01,1.868040474379575544e+00,1.559617419275615487e-04
6.552000000000000000e+04,2.000000000000000042e-02,5.853337240817567677e-01,1.868510180810107224e+00,1.559631372105792268e-04
6.558000000000000000e+04,2.000000000000000042e-02,5.848083193483735176e-01,1.868979464175136274e+00,1.559645299150059453e-04
6.564000000000000000e+04,2.000000000000000042e-02,5.842837358250637658e-01,1.869448324724996224e+00,1.559659200456309236e-04
6.570000000000000000e+04,2.000000000000000042e-02,5.837599719966489742e-01,1.869916762710550850e+00,1.559673076076787692e-04
6.576000000000000000e+04,2.000000000000000042e-02,5.832370263508688257e-01,1.870384778383191948e+00,1.559686926056774085e-04
6.582000000000000000e+04,2.000000000000000042e-02,5.827148973783760066e-01,1.870852371994833119e+00,1.559700750448514493e-04
6.588000000000000000e+04,2.000000000000000042e-02,5.821935835727298780e-01,1.871319543797910878e+00,1.559714549300771178e-04
6.594000000000000000e+04,2.000000000000000042e-02,5.816730834303912578e-01,1.871786294045382215e+00,1.559728322664048988e-04
6.600000000000000000e+04,2.000000000000000042e-02,5.811533954507162036e-01,1.872252622990721704e+00,1.559742070585368959e-04
6.606000000000000000e+04,2.000000000000000042e-02,5.806345181359504615e-01,1.872718530887921284e+00,1.559755793113493626e-04
6.612000000000000000e+04,2.000000000000000042e-02,5.801164499912243588e-01,1.873184017991483152e+00,1.559769490298056679e-04
6.618000000000000000e+04,2.000000000000000042e-02,5.795991895245471426e-01,1.873649084556423761e+00,1.559783162188691538e-04
6.624000000000000000e+04,2.000000000000000042e-02,5.790827352468004285e-01,1.874113730838268266e+00,1.559796808833290125e-04
6.630000000000000000e+04,2.000000000000000042e-02,5.785670856717340937e-01,1.874577957093047420e+00,1.559810430283227630e-04
6.636000000000000000e+04,2.000000000000000042e-02,5.780522393159580608e-01,1.875041763577299125e+00,1.559824026582042088e-04
6.642000000000000000e+04,2.000000000000000042e-02,5.775381946989401882e-01,1.875505150548061994e+00,1.559837597780237806e-04
6.648000000000000000e+04,2.000000000000000042e-02,5.770249503429988325e-01,1.875968118262876461e+00,1.559851143927448475e-04
6.654000000000000000e+04,2.000000000000000042e-02,5.765125047732966301e-01,1.876430666979782114e+00,1.559864665071565473e-04
6.660000000000000000e+04,2.000000000000000042e-02,5.760008565178362794e-01,1.876892796957312148e+00,1.559878161259610648e-04
6.666000000000000000e+04,2.000000000000000042e-02,5.754900041074546557e-01,1.877354508454494697e+00,1.559891632539475649e-04
6.672000000000000000e+04,2.000000000000000042e-02,5.749799460758173719e-01,1.877815801730851275e+00,1.559905078959923554e-04
6.678000000000000000e+04,2.000000000000000042e-02,5.744706809594133379e-01,1.878276677046390564e+00,1.559918500569716627e-04
6.684000000000000000e+04,2.000000000000000042e-02,5.739622072975483213e-01,1.878737134661610630e+00,1.559931897415005287e-04
6.690000000000000000e+04,2.000000000000000042e-02,5.734545236323416173e-01,1.879197174837493156e+00,1.559945269546294383e-04
6.696000000000000000e+04,2.000000000000000042e-02,5.729476285087174992e-01,1.879656797835503657e+00,1.559958617007992294e-04
6.702000000000000000e+04,2.000000000000000042e-02,5.724415204744032204e-01,1.880116003917587264e+00,1.559971939847991211e-04
6.708000000000000000e+04,2.000000000000000042e-02,5.719361980799211320e-01,1.880574793346169615e+00,1.559985238115053940e-04
6.714000000000000000e+04,2.000000000000000042e-02,5.714316598785849077e-01,1.881033166384150412e+00,1.559998511856201787e-04
6.720000000000000000e+04,2.000000000000000042e-02,5.709279044264926606e-01,1.881491123294904977e+00,1.560011761118455516e-04
6.726000000000000000e+04,2.000000000000000042e-02,5.704249302825225021e-01,1.881948664342280031e+00,1.560024985949707318e-04
6.732000000000000000e+04,2.000000000000000042e-02,5.699227360083269911e-01,1.882405789790591255e+00,1.560038186394366387e-04
6.738000000000000000e+04,2.000000000000000042e-02,5.694213201683282488e-01,1.882862499904621734e+00,1.560051362502065599e-04
