time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
1.034400000000000000e+05,1.201999999999999943e-02,1.745832756556678633e-01,8.567630453307827354e-01,1.560015273967726155e-04
1.035000000000000000e+05,1.201999999999999943e-02,1.744985015827194563e-01,8.568152160836997044e-01,1.560017508150934873e-04
1.035600000000000000e+05,1.201999999999999943e-02,1.744138580746747436e-01,8.568673148350826052e-01,1.560019737133946222e-04
1.036200000000000000e+05,1.201999999999999943e-02,1.743293448316317051e-01,8.569193417328974105e-01,1.560021960932433699e-04
1.036800000000000000e+05,1.201999999999999943e-02,1.742449615545801911e-01,8.569712969247212930e-01,1.560024179562070803e-04
1.037400000000000000e+05,1.201999999999999943e-02,1.741607079453978413e-01,8.570231805577441797e-01,1.560026393038531844e-04
1.038000000000000000e+05,1.201999999999999943e-02,1.740765837068471433e-01,8.570749927787687517e-01,1.560028601377490319e-04
1.038600000000000000e+05,1.201999999999999943e-02,1.739925885425727681e-01,8.571267337342124426e-01,1.560030804592878228e-04
1.039200000000000000e+05,1.201999999999999943e-02,1.739087221570975728e-01,8.571784035701093263e-01,1.560033002703852336e-04
1.039800000000000000e+05,1.201999999999999943e-02,1.738249842558203528e-01,8.572300024321096723e-01,1.560035195720862187e-04
1.040400000000000000e+05,1.201999999999999943e-02,1.737413745450122060e-01,8.572815304654822777e-01,1.560037383661322776e-04
1.041000000000000000e+05,1.201999999999999943e-02,1.736578927318138676e-01,8.573329878151145778e-01,1.560039566540907872e-04
1.041600000000000000e+05,1.201999999999999943e-02,1.735745385242319361e-01,8.573843746255155329e-01,1.560041744373549745e-04
1.042200000000000000e+05,1.201999999999999943e-02,1.734913116311367909e-01,8.574356910408148513e-01,1.560043917176663663e-04
1.042800000000000000e+05,1.201999999999999943e-02,1.734082117622585961e-01,8.574869372047656535e-01,1.560046084962440395e-04
1.043400000000000000e+05,1.201999999999999943e-02,1.733252386281848856e-01,8.575381132607443613e-01,1.560048247748294938e-04
1.044000000000000000e+05,1.201999999999999943e-02,1.732423919403572876e-01,8.575892193517526962e-01,1.560050405546418062e-04
1.044600000000000000e+05,1.201996740740740761e-02,1.731596713242234686e-01,8.576356046353886819e-01,1.560052736790112785e-04
1.045200000000000000e+05,1.201987259259259221e-02,1.730770760127471330e-01,8.576730402955045074e-01,1.560055085119922474e-04
1.045800000000000000e+05,1.201971999999999936e-02,1.729946050700785776e-01,8.577021597732942260e-01,1.560057423324497908e-04
