seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s,validation_errors,valid_full_clear
32,0000000000000000000000000000000000000000000000000000000004000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,778.8981964,11683.472946,42092.36471569071,1.5239330000003974,cpu,0,0,15,0,2,539,495,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,9fd1b7b20dd53f0b336fe9020a89ee20943c3b2e12b43f655cb505f471d03d08,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,9542.389784,1393.8096779999992,154.5916300000008,0.0,592.6818539999992,0.0,[],True
33,0000000000000000000000000000000000000000000000000000000008000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1038.3981488181819,11422.379637,39461.89817420167,1.4542614000001777,cpu,0,0,11,0,0,587,540,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,e309aa0a89b59ebf92ae5dd59516cc070c2a4e8dd9b3eaf773b9727c3a9667fe,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9720.332907,1396.981052999999,0.0,0.0,305.0656770000011,0.0,[],True
33,0000000000000000000000000000000000000000000000000000000008000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1038.3981488181819,11422.379637,39461.89817420167,1.4348049999989598,cpu,0,0,11,0,0,587,540,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,e309aa0a89b59ebf92ae5dd59516cc070c2a4e8dd9b3eaf773b9727c3a9667fe,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9720.332907,1396.981052999999,0.0,0.0,305.0656770000011,0.0,[],True
33,0000000000000000000000000000000000000000000000000000000008000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1038.3981488181819,11422.379637,39461.89817420167,1.4182598999996117,cpu,0,0,11,0,0,587,540,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e309aa0a89b59ebf92ae5dd59516cc070c2a4e8dd9b3eaf773b9727c3a9667fe,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9720.332907,1396.981052999999,0.0,0.0,305.0656770000011,0.0,[],True
34,0000000000000000000000000000000000000000000000000000000010000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,775.8167646,11637.251469,41171.257331388944,1.6945103999987623,cpu,0,0,15,0,0,562,518,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,d1a608aecc117173be2c973f5f44e6e3c259219c2e0ef7c57328438296211b57,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9657.276647,1546.1773220000023,0.0,0.0,433.7974999999966,1.8189894035458565e-12,[],True
34,0000000000000000000000000000000000000000000000000000000010000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,775.8167646,11637.251469,41171.257331388944,1.680822000000262,cpu,0,0,15,0,0,562,518,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,d1a608aecc117173be2c973f5f44e6e3c259219c2e0ef7c57328438296211b57,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9657.276647,1546.1773220000023,0.0,0.0,433.7974999999966,1.8189894035458565e-12,[],True
34,0000000000000000000000000000000000000000000000000000000010000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,775.8167646,11637.251469,41171.257331388944,1.732384799999636,cpu,0,0,15,0,0,562,518,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,d1a608aecc117173be2c973f5f44e6e3c259219c2e0ef7c57328438296211b57,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9657.276647,1546.1773220000023,0.0,0.0,433.7974999999966,1.8189894035458565e-12,[],True
35,0000000000000000000000000000000000000000000000000000000020000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1909.7674705454547,21007.442176,84417.210871355,0.9683517999983451,cpu,2,410,195,186,0,593,552,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,b8990f0bda13f415f34269d14403504b16b9f3c4f2d17343a4c8a101b1d01127,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10199.275164,644.0883899999983,0.0,9556.468514999999,607.6101070000041,0.0,[],True
35,0000000000000000000000000000000000000000000000000000000020000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1125.1092224545455,12376.201447,42566.007230409625,0.9584073000005446,cpu,2,410,108,99,0,593,552,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,b8990f0bda13f415f34269d14403504b16b9f3c4f2d17343a4c8a101b1d01127,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10203.2014,644.0883899999992,0.0,921.3015499999992,607.6101070000013,0.0,[],True
35,0000000000000000000000000000000000000000000000000000000020000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1069.9024566363637,11768.927023,40859.63511831274,1.1753470999992714,cpu,1,10,13,3,3,596,556,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,b8990f0bda13f415f34269d14403504b16b9f3c4f2d17343a4c8a101b1d01127,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10200.362423,644.0883899999992,194.33416599999964,97.11525100000017,633.0267930000018,0.0,[],True
36,0000000000000000000000000000000000000000000000000000000040000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,796.4166929285714,11149.833701,43819.168503964305,1.4237465000005614,cpu,0,0,14,0,0,394,346,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,3047cf65b313f1af1bfac5d3c5354f3bfd284a504982cb2b353f54b73cde36a3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8907.19254,1572.5496510000003,0.0,0.0,670.0915099999991,0.0,[],True
36,0000000000000000000000000000000000000000000000000000000040000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,796.4166929285714,11149.833701,43819.168503964305,1.3680048999995051,cpu,0,0,14,0,0,394,346,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,3047cf65b313f1af1bfac5d3c5354f3bfd284a504982cb2b353f54b73cde36a3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8907.19254,1572.5496510000003,0.0,0.0,670.0915099999991,0.0,[],True
36,0000000000000000000000000000000000000000000000000000000040000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,796.4166929285714,11149.833701,43819.168503964305,1.3937818999984302,cpu,0,0,14,0,0,394,346,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,3047cf65b313f1af1bfac5d3c5354f3bfd284a504982cb2b353f54b73cde36a3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8907.19254,1572.5496510000003,0.0,0.0,670.0915099999991,0.0,[],True
37,0000000000000000000000000000000000000000000000000000000080000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,3591.9694721333335,53879.542082,250897.71039516176,0.9804126999988512,cpu,3,918,560,548,0,339,295,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,b5c839ff44df65c452576a6792bfa5d0a33bfefdada23c4d5ed2fa1906156c5f,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8517.227559,1372.3994449999927,0.0,43252.209107,737.7059710000041,0.0,[],True
37,0000000000000000000000000000000000000000000000000000000080000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,1020.6839074666666,15310.258612,56956.29303436971,0.9805403999998816,cpu,3,918,633,621,0,339,295,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,b5c839ff44df65c452576a6792bfa5d0a33bfefdada23c4d5ed2fa1906156c5f,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8517.227558999999,1374.2690079999998,0.0,4681.056074,737.7059710000004,0.0,[],True
37,0000000000000000000000000000000000000000000000000000000080000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,748.0689754,11221.034631,45645.173141989864,1.1956508000002941,cpu,0,0,15,0,5,344,297,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,b5c839ff44df65c452576a6792bfa5d0a33bfefdada23c4d5ed2fa1906156c5f,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8517.227559,1370.9017509999999,450.4710420000001,0.0,882.4342789999993,0.0,[],True
38,0000000000000000000000000000000000000000000000000000000100000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,774.5858595625,12393.373753,48341.86875716425,1.9442531000004237,cpu,1,390,28,13,0,444,389,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,9e5b6cd7717e218a6291d30bba290030c0c6c64bf663ef7ae7edf15755954a54,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,9426.849563999998,2089.502785999999,0.0,290.56045800000015,586.4609450000021,0.0,[],True
38,0000000000000000000000000000000000000000000000000000000100000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,822.6949755625,13163.119609,50270.59803826464,1.9315081999993708,cpu,1,390,156,141,0,444,389,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,9e5b6cd7717e218a6291d30bba290030c0c6c64bf663ef7ae7edf15755954a54,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,9426.849564,2089.502785999999,0.0,1060.3063140000002,586.4609450000003,0.0,[],True
38,0000000000000000000000000000000000000000000000000000000100000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,766.782164,12268.514624,47842.57312045038,2.0504191999989416,cpu,0,0,16,0,2,446,390,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,9e5b6cd7717e218a6291d30bba290030c0c6c64bf663ef7ae7edf15755954a54,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,9426.849563999998,2090.4338510000002,139.73688500000003,0.0,611.4943239999993,1.8189894035458565e-12,[],True
39,0000000000000000000000000000000000000000000000000000000200000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,764.5522480666666,11468.283721,44051.41860478347,1.3555280000000494,cpu,0,0,15,0,0,438,393,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,5d9cfac61a7a59629a0850de4a9875a5f24cfe141cdb9125fd157c8b09792db7,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9312.545390999998,1597.5156919999993,0.0,0.0,558.2226380000022,0.0,[],True
39,0000000000000000000000000000000000000000000000000000000200000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,764.5522480666666,11468.283721,44051.41860478347,1.341535900000963,cpu,0,0,15,0,0,438,393,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,5d9cfac61a7a59629a0850de4a9875a5f24cfe141cdb9125fd157c8b09792db7,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9312.545390999998,1597.5156919999993,0.0,0.0,558.2226380000022,0.0,[],True
39,0000000000000000000000000000000000000000000000000000000200000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,764.5522480666666,11468.283721,44051.41860478347,1.3839186999994126,cpu,0,0,15,0,0,438,393,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,5d9cfac61a7a59629a0850de4a9875a5f24cfe141cdb9125fd157c8b09792db7,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9312.545390999998,1597.5156919999993,0.0,0.0,558.2226380000022,0.0,[],True
40,0000000000000000000000000000000000000000000000000000000400000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,749.0651962666667,11235.977944,41694.889712689765,1.5074791999995796,cpu,0,0,15,0,0,477,437,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,acca149941a6ec211fa3d76b75c486283e3e0776249cc6c4043e28183838cd2b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v1,9370.252800999999,1443.392017000001,0.0,0.0,422.3331259999992,0.0,[],True
40,0000000000000000000000000000000000000000000000000000000400000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,749.0651962666667,11235.977944,41694.889712689765,1.4949569000000338,cpu,0,0,15,0,0,477,437,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,acca149941a6ec211fa3d76b75c486283e3e0776249cc6c4043e28183838cd2b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v1,9370.252800999999,1443.392017000001,0.0,0.0,422.3331259999992,0.0,[],True
40,0000000000000000000000000000000000000000000000000000000400000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,749.0651962666667,11235.977944,41694.889712689765,1.5520249000001058,cpu,0,0,15,0,0,477,437,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,acca149941a6ec211fa3d76b75c486283e3e0776249cc6c4043e28183838cd2b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v1,9370.252800999999,1443.392017000001,0.0,0.0,422.3331259999992,0.0,[],True
41,0000000000000000000000000000000000000000000000000000000800000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,5164.437956600001,51644.379566,231901.89786238412,1.0958649999993213,cpu,3,1088,545,538,0,609,564,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,d69f106fb409dbb41db42d22cc72b9bf0d41fb97bcc1ba4def5d97aa3d1fd738,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,10251.071878000013,756.6157689999932,0.0,40375.512768,261.1791509999997,0.0,[],True
41,0000000000000000000000000000000000000000000000000000000800000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1540.1766033,15401.766033,50778.8301580199,1.0810437000000093,cpu,3,1088,539,532,0,609,564,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,d69f106fb409dbb41db42d22cc72b9bf0d41fb97bcc1ba4def5d97aa3d1fd738,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,10254.487501999998,758.8404100000021,0.0,4127.25897,261.1791509999997,0.0,[],True
41,0000000000000000000000000000000000000000000000000000000800000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1200.9752886,12009.752886,41593.764417774655,1.4470188999985112,cpu,0,0,10,0,6,615,566,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,d69f106fb409dbb41db42d22cc72b9bf0d41fb97bcc1ba4def5d97aa3d1fd738,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,10251.352352999998,755.1828690000002,664.9779010000004,0.0,338.2397630000006,0.0,[],True
42,0000000000000000000000000000000000000000000000000000001000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,926.7426691538462,12047.654699,44848.273491199136,1.474879699999292,cpu,0,0,13,0,0,510,463,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,3c09e8f0367dab1612603b29707a29c3bde0145cbb2947d884ec5561cdc7c805,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,10063.95591,1609.183382000002,0.0,0.0,374.51540699999805,1.8189894035458565e-12,[],True
42,0000000000000000000000000000000000000000000000000000001000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,926.7426691538462,12047.654699,44848.273491199136,1.464796899999783,cpu,0,0,13,0,0,510,463,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,3c09e8f0367dab1612603b29707a29c3bde0145cbb2947d884ec5561cdc7c805,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,10063.95591,1609.183382000002,0.0,0.0,374.51540699999805,1.8189894035458565e-12,[],True
42,0000000000000000000000000000000000000000000000000000001000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,926.7426691538462,12047.654699,44848.273491199136,1.4826336999994965,cpu,0,0,13,0,0,510,463,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,3c09e8f0367dab1612603b29707a29c3bde0145cbb2947d884ec5561cdc7c805,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,10063.95591,1609.183382000002,0.0,0.0,374.51540699999805,1.8189894035458565e-12,[],True
43,0000000000000000000000000000000000000000000000000000002000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,1860.5736777142859,26048.031488,113185.1574701967,1.191177599999719,cpu,2,780,324,312,0,409,366,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,6443a2fe2d06386c1244c8430d76ee37b38617954fa0ddb82d3f306e66f71592,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9542.814344999999,1432.8267069999988,0.0,14830.205191000001,242.18524500000308,3.637978807091713e-12,[],True
43,0000000000000000000000000000000000000000000000000000002000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,1038.3108254285714,14536.351556,53721.75777018437,1.2054356000007829,cpu,2,780,451,439,0,409,366,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,6443a2fe2d06386c1244c8430d76ee37b38617954fa0ddb82d3f306e66f71592,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9545.594938999999,1432.8267070000006,0.0,3315.7446649999997,242.18524499999944,1.8189894035458565e-12,[],True
43,0000000000000000000000000000000000000000000000000000002000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,820.7432811428571,11490.405936,44962.0296734455,1.3349784999991243,cpu,0,0,14,0,3,412,368,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,6443a2fe2d06386c1244c8430d76ee37b38617954fa0ddb82d3f306e66f71592,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9543.192783999999,1432.8267070000006,201.93797600000016,0.0,312.44846899999925,0.0,[],True
44,0000000000000000000000000000000000000000000000000000004000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,666.9014555,10670.423288,39532.116407080845,1.4650485000001936,cpu,0,0,16,0,0,454,414,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,a789da407697e6f1ef32eba4c78a9dfa14d88448733ee9d1914fa883acf3bd0b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8884.558044000001,1115.6310460000016,0.0,0.0,670.2341979999983,1.8189894035458565e-12,[],True
44,0000000000000000000000000000000000000000000000000000004000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,666.9014555,10670.423288,39532.116407080845,1.4268136999999115,cpu,0,0,16,0,0,454,414,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,a789da407697e6f1ef32eba4c78a9dfa14d88448733ee9d1914fa883acf3bd0b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8884.558044000001,1115.6310460000016,0.0,0.0,670.2341979999983,1.8189894035458565e-12,[],True
44,0000000000000000000000000000000000000000000000000000004000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,666.9014555,10670.423288,39532.116407080845,1.423204300001089,cpu,0,0,16,0,0,454,414,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,a789da407697e6f1ef32eba4c78a9dfa14d88448733ee9d1914fa883acf3bd0b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,8884.558044000001,1115.6310460000016,0.0,0.0,670.2341979999983,1.8189894035458565e-12,[],True
45,0000000000000000000000000000000000000000000000000000008000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,2477.6234768,37164.352152,167521.76080990283,1.64903890000096,cpu,1,390,341,327,0,442,397,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,a2037fbc87aea99bdfd58121ba13876c6f3b32c97f2e5642c0c4d113d1ca5197,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,8816.552357999997,1236.3178330000003,0.0,26041.150159999997,1070.3318010000035,0.0,[],True
45,0000000000000000000000000000000000000000000000000000008000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,906.0792392000001,13591.188588,49580.94294120398,1.605667000001631,cpu,1,390,346,332,0,442,397,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,a2037fbc87aea99bdfd58121ba13876c6f3b32c97f2e5642c0c4d113d1ca5197,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,8812.581963999999,1236.3178330000012,0.0,2471.9569899999997,1070.3318010000007,0.0,[],True
45,0000000000000000000000000000000000000000000000000000008000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,761.3471794666667,11420.207692,43641.038457371156,1.7129155000002356,cpu,0,0,15,0,2,444,397,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,a2037fbc87aea99bdfd58121ba13876c6f3b32c97f2e5642c0c4d113d1ca5197,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,8813.351423,1236.317833000001,222.7443609999998,0.0,1147.7940750000002,0.0,[],True
46,0000000000000000000000000000000000000000000000000000010000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,2096.602274,29352.431836,121642.159157256,1.07598870000038,cpu,4,1550,771,761,0,454,413,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,b0dca7b0a61f49da8f3e1719d5e0f2d90e5517323fc26bcdcb31bb4e356f5b48,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9245.099569999998,831.1529380000014,0.0,18729.005358,547.1739700000015,0.0,[],True
46,0000000000000000000000000000000000000000000000000000010000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,1216.8468722142857,17035.856211,58634.28105370639,1.119169100000363,cpu,4,1550,866,856,0,454,413,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,b0dca7b0a61f49da8f3e1719d5e0f2d90e5517323fc26bcdcb31bb4e356f5b48,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9245.099570000002,831.1529379999996,0.0,6412.429732999999,547.1739699999979,0.0,[],True
46,0000000000000000000000000000000000000000000000000000010000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,852.796804,11939.155256,45735.77627949458,1.459885000000213,cpu,0,0,14,0,7,461,417,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,b0dca7b0a61f49da8f3e1719d5e0f2d90e5517323fc26bcdcb31bb4e356f5b48,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9242.848371,831.1529379999996,966.9377340000001,0.0,898.2162129999996,1.8189894035458565e-12,[],True
